"Player","Squad","Nation","Pos","Pos2","Age","Yellow_Card","Red_Card","Second_Yellow_Card","Total_Red_Cards","Fouls"
"Ishak Belfodil","Hertha BSC","ALG","FW",NA,29,1,0,0,0,19
"Stefan Bell","Mainz 05","GER","DF",NA,29,9,0,0,0,52
"Armel Bella Kotchap","Bochum","GER","DF",NA,19,5,0,0,0,26
"Karim Bellarabi","Leverkusen","GER","FW","MF",31,2,0,0,0,20
"Jude Bellingham","Dortmund","ENG","MF",NA,18,9,0,0,0,39
"George Bello","Arminia","USA","DF",NA,19,0,0,0,0,4
"László Bénes","Gladbach","SVK","MF",NA,23,0,0,0,0,1
"Keanan Bennetts","Gladbach","ENG","FW","DF",22,1,0,0,0,2
"Ramy Bensebaini","Gladbach","ALG","DF",NA,26,6,0,0,0,34
"Jordan Beyer","Gladbach","GER","DF",NA,21,5,0,0,0,16
"Bartosz Białek","Wolfsburg","POL","FW","DF",19,1,0,0,0,6
"Danny Blum","Bochum","GER","FW",NA,30,0,0,0,0,3
"Kevin-Prince Boateng","Hertha BSC","GHA","MF","FW",34,8,0,0,0,21
"Herbert Bockhorn","Bochum","GER","DF",NA,26,1,0,0,0,7
"Jean-Paul Boëtius","Mainz 05","NED","MF",NA,27,3,0,0,0,20
"Tarsis Bonga","Bochum","GER","MF","FW",24,0,0,0,0,0
"Sebastiaan Bornauw","Wolfsburg","BEL","DF",NA,22,4,0,0,0,22
"Rafael Borré","Eint Frankfurt","COL","FW",NA,25,5,0,0,0,40
"Dedryck Boyata","Hertha BSC","BEL","DF",NA,30,1,1,0,1,11
"Julian Brandt","Dortmund","GER","MF","FW",25,3,0,0,0,12
"Fabian Bredlow","Stuttgart","GER","GK",NA,26,0,0,0,0,0
"Brian Brobbey","RB Leipzig","NED","FW","MF",19,0,0,0,0,3
"John Brooks","Wolfsburg","USA","DF",NA,28,2,0,0,0,9
"Daniel Brosinski","Mainz 05","GER","DF",NA,33,0,0,0,0,1
"Cédric Brunner","Arminia","SUI","DF",NA,27,6,0,0,0,35
"Jacob Bruun Larsen","Hoffenheim","DEN","FW","MF",22,1,0,0,0,6
"Sascha Burchert","Greuther Fürth","GER","GK",NA,31,0,0,0,0,0
"Delano Burgzorg","Mainz 05","SUR","MF",NA,22,0,0,0,0,1
"Jonathan Burkardt","Mainz 05","GER","FW","MF",21,0,0,0,0,24
"Daniel Caligiuri","Augsburg","ITA","DF","MF",33,4,0,0,0,32
"Emre Can","Dortmund","GER","DF","MF",27,5,0,0,0,32
"Koen Casteels","Wolfsburg","BEL","GK",NA,29,1,0,0,0,0
"Gonzalo Castro","Arminia","GER","MF","FW",34,0,0,0,0,7
"Julian Chabot","Köln","GER","DF",NA,23,1,0,0,0,5
"Timothy Chandler","Eint Frankfurt","USA","DF",NA,31,4,0,0,0,17
"Justin Che","Hoffenheim","USA","FW","DF",17,0,0,0,0,0
"Max Christiansen","Greuther Fürth","GER","MF",NA,24,5,0,0,0,20
"Kingsley Coman","Bayern Munich","FRA","FW","DF",25,1,1,0,1,9
"Sergio Córdova","Augsburg","VEN","FW","MF",23,2,0,0,0,5
"Danny da Costa","Eint Frankfurt","GER","DF","MF",28,2,0,0,0,8
"Tanguy Coulibaly","Stuttgart","FRA","FW","MF",20,8,0,0,0,24
"Matheus Cunha","Hertha BSC","BRA","FW",NA,22,0,0,0,0,1
"Rafael Czichos","Köln","GER","DF",NA,31,4,0,0,0,16
"Lennart-Marten Czyborra","Arminia","GER","DF",NA,22,1,0,0,0,5
"Moanes Dabbur","Hoffenheim","ISR","FW","MF",29,5,0,0,0,29
"Mahmoud Dahoud","Dortmund","GER","MF",NA,25,7,1,1,2,23
"Márton Dárdai","Hertha BSC","HUN","DF",NA,19,2,0,0,0,10
"Vladimír Darida","Hertha BSC","CZE","MF",NA,30,6,0,0,0,22
"Alphonso Davies","Bayern Munich","CAN","DF",NA,20,3,0,0,0,15
"Saulo Decarli","Bochum","SUI","DF",NA,29,0,0,0,0,0
"Kerem Demirbay","Leverkusen","GER","MF",NA,28,10,0,0,0,34
"Ermedin Demirović","Freiburg","BIH","FW",NA,23,4,0,0,0,27
"Moussa Diaby","Leverkusen","FRA","FW","MF",22,10,1,1,2,38
"Daniel Didavi","Stuttgart","GER","MF","FW",31,1,0,0,0,3
"Javairô Dilrosun","Hertha BSC","NED","FW",NA,23,0,0,0,0,3
"Lee Dongjun","Hertha BSC","KOR","MF","FW",24,0,0,0,0,3
"Niklas Dorsch","Augsburg","GER","MF",NA,23,8,0,0,0,53
"Ondrej Duda","Köln","SVK","MF","FW",26,5,0,0,0,41
"Jeremy Dudziak","Greuther Fürth","TUN","MF","FW",25,1,0,0,0,11
"Erik Durm","Eint Frankfurt","GER","DF",NA,29,1,0,0,0,2
"Maximilian Eggestein","Freiburg","GER","MF",NA,24,2,0,0,0,32
"Lilian Egloff","Stuttgart","GER","MF","DF",18,0,0,0,0,2
"Kingsley Ehizibue","Köln","NED","DF",NA,26,2,0,0,0,15
"Julian Eitschberger","Hertha BSC","GER","DF",NA,17,0,0,0,0,0
"Jurgen Ekkelenkamp","Hertha BSC","NED","MF","FW",21,1,0,0,0,11
"Nico Elvedi","Gladbach","SUI","DF",NA,24,3,1,0,1,21
"Breel Embolo","Gladbach","SUI","FW",NA,24,3,0,0,0,41
"Keita Endo","Union Berlin","JPN","MF",NA,23,0,0,0,0,0
"Wataru Endo","Stuttgart","JPN","MF",NA,28,4,0,0,0,30
"Michael Esser","Bochum","GER","GK",NA,33,0,0,0,0,0
"Wahid Faghir","Stuttgart","DEN","FW",NA,18,0,0,0,0,0
"Ömer Faruk Beyaz","Stuttgart","TUR","DF","MF",17,0,0,0,0,0
"Ohis Felix Uduokhai","Augsburg","GER","DF",NA,23,1,0,0,0,6
"Edimilson Fernandes","Arminia","SUI","MF","FW",25,0,0,0,0,3
"Alfreð Finnbogason","Augsburg","ISL","FW",NA,32,0,0,0,0,3
"Mark Flekken","Freiburg","NED","GK",NA,28,0,0,0,0,0
"Emil Forsberg","RB Leipzig","SWE","MF",NA,29,2,0,0,0,11
"Philipp Förster","Stuttgart","GER","MF","FW",26,4,0,0,0,15
"Timothy Fosu-Mensah","Leverkusen","NED","DF",NA,23,0,0,0,0,1
"Raphael Framberger","Augsburg","GER","DF",NA,25,3,0,0,0,17
"Marvin Friedrich","Gladbach","GER","DF",NA,25,1,0,0,0,4
"Marvin Friedrich","Union Berlin","GER","DF",NA,25,4,1,1,2,12
"Jeremie Frimpong","Leverkusen","NED","DF",NA,20,6,0,0,0,17
"Chris Führich","Stuttgart","GER","FW","MF",23,3,0,0,0,9
"Marius Funk","Greuther Fürth","GER","GK",NA,25,0,0,0,0,1
"Mijat Gaćinović","Hoffenheim","SRB","FW","MF",26,1,0,0,0,4
"Cristian Gamboa","Bochum","CRC","DF",NA,31,6,0,0,0,21
"Silvère Ganvoula M'Boussy","Bochum","CGO","FW",NA,25,0,0,0,0,2
"Linus Gechter","Hertha BSC","GER","DF",NA,17,0,0,0,0,6
"Dennis Geiger","Hoffenheim","GER","MF",NA,23,6,0,0,0,39
"Yannick Gerhardt","Wolfsburg","GER","MF","DF",27,2,0,0,0,18
"Hamadi Al Ghaddioui","Stuttgart","MAR","FW",NA,30,2,0,0,0,13
"Niko Gießelmann","Union Berlin","GER","DF","FW",29,3,0,0,0,23
"Rafał Gikiewicz","Augsburg","POL","GK",NA,33,0,0,0,0,0
"Matthias Ginter","Gladbach","GER","DF",NA,27,2,0,0,0,9
"Jamie Gittens","Dortmund","ENG","FW",NA,16,0,0,0,0,2
"Serge Gnabry","Bayern Munich","GER","FW","DF",26,0,0,0,0,11
"Leon Goretzka","Bayern Munich","GER","MF",NA,26,0,0,0,0,15
"Jeffrey Gouweleeuw","Augsburg","NED","DF",NA,30,9,0,0,0,32
"Julian Green","Greuther Fürth","USA","MF",NA,26,2,0,0,0,13
"Michael Gregoritsch","Augsburg","AUT","FW","MF",27,3,0,0,0,17
"Sebastian Griesbeck","Greuther Fürth","GER","DF","MF",30,7,0,0,0,32
"Vincenzo Grifo","Freiburg","ITA","MF","FW",28,0,0,0,0,11
"Florian Grillitsch","Hoffenheim","AUT","DF","MF",25,7,0,0,0,12
"Carlos Gruezo","Augsburg","ECU","MF",NA,26,7,0,0,0,28
"Raphaël Guerreiro","Dortmund","POR","DF",NA,27,1,0,0,0,12
"Josuha Guilavogui","Wolfsburg","FRA","MF","DF",30,4,0,0,0,20
"Péter Gulácsi","RB Leipzig","HUN","GK",NA,31,1,0,0,0,0
"Manuel Gulde","Freiburg","GER","DF",NA,30,2,0,0,0,17
"Robert Gumny","Augsburg","POL","DF",NA,23,3,0,0,0,27
"Christian Günter","Freiburg","GER","DF","MF",28,2,0,0,0,37
"Lasse Günther","Augsburg","GER","DF",NA,18,1,0,0,0,3
"Joško Gvardiol","RB Leipzig","CRO","DF",NA,19,7,0,0,0,41
"Erling Haaland","Dortmund","NOR","FW",NA,21,3,0,0,0,17
"Janik Haberer","Freiburg","GER","MF",NA,27,1,0,0,0,20
"Alexander Hack","Mainz 05","GER","DF",NA,27,6,1,0,1,28
"Robin Hack","Arminia","GER","FW","MF",22,2,0,0,0,17
"André Hahn","Augsburg","GER","MF","FW",30,5,0,0,0,56
"Amadou Haidara","RB Leipzig","MLI","MF",NA,23,2,0,0,0,20
"Marcel Halstenberg","RB Leipzig","GER","DF",NA,29,0,0,0,0,4
"Genki Haraguchi","Union Berlin","JPN","MF",NA,30,2,0,0,0,27
"Luis Hartwig","Bochum","GER","FW",NA,18,0,0,0,0,0
"Makoto Hasebe","Eint Frankfurt","JPN","DF",NA,37,1,0,0,0,13
"Thorgan Hazard","Dortmund","BEL","FW","DF",28,2,0,0,0,22
"Jonas Hector","Köln","GER","DF",NA,31,3,0,0,0,28
"Hwang Hee-chan","RB Leipzig","KOR","FW",NA,25,0,0,0,0,0
"Dominique Heintz","Union Berlin","GER","DF",NA,27,0,0,0,0,6
"Dominique Heintz","Freiburg","GER","DF",NA,27,0,0,0,0,0
"Benjamin Henrichs","RB Leipzig","GER","DF",NA,24,3,0,0,0,13
"Lucas Hernández","Bayern Munich","FRA","DF",NA,25,7,0,0,0,22
"Patrick Herrmann","Gladbach","GER","DF","FW",30,1,0,0,0,7
"Piero Hincapié","Leverkusen","ECU","DF",NA,19,5,0,0,0,23
"Martin Hinteregger","Eint Frankfurt","AUT","DF",NA,28,6,0,0,0,28
"Marwin Hitz","Dortmund","SUI","GK",NA,33,0,0,0,0,0
"Nicolas Höfler","Freiburg","GER","MF",NA,31,5,0,0,0,47
"Jonas Hofmann","Gladbach","GER","MF","FW",29,1,0,0,0,23
"Lucas Höler","Freiburg","GER","FW",NA,27,2,0,0,0,36
"Gerrit Holtmann","Bochum","PHI","FW","MF",26,0,0,0,0,22
"Justin Hoogma","Greuther Fürth","NED","DF",NA,23,1,0,0,0,4
"Jannes Horn","Köln","GER","DF",NA,24,2,0,0,0,4
"Timo Horn","Köln","GER","GK",NA,28,0,0,0,0,0
"Lukáš Hrádecký","Leverkusen","FIN","GK",NA,31,1,0,0,0,0
"Branimir Hrgota","Greuther Fürth","SWE","FW",NA,28,4,0,0,0,56
"Ajdin Hrustic","Eint Frankfurt","AUS","MF",NA,25,2,0,0,0,14
"Timo Hübers","Köln","GER","DF",NA,25,7,0,0,0,26
"Benjamin Hübner","Hoffenheim","GER","DF",NA,32,2,0,0,0,8
"Mats Hummels","Dortmund","GER","DF",NA,32,4,0,0,0,16
"Iago","Augsburg","BRA","DF",NA,24,3,0,0,0,18
"Stefan Ilsanker","Eint Frankfurt","AUT","DF","MF",32,1,0,0,0,5
"Burak İnce","Arminia","TUR","FW",NA,17,0,0,0,0,2
"Marcus Ingvartsen","Union Berlin","DEN","MF",NA,25,0,0,0,0,2
"Marcus Ingvartsen","Mainz 05","DEN","FW","MF",25,2,0,0,0,16
"Hiroki Ito","Stuttgart","JPN","DF",NA,22,2,0,0,0,21
"Cedric Itten","Greuther Fürth","SUI","FW",NA,24,1,0,0,0,19
"Gian-Luca Itter","Greuther Fürth","GER","DF",NA,22,3,0,0,0,18
"Lee Jae-sung","Mainz 05","KOR","MF","FW",28,3,0,0,0,19
"Paul Jaeckel","Union Berlin","GER","DF",NA,23,5,0,0,0,28
"Kristijan Jakić","Eint Frankfurt","CRO","MF",NA,24,6,0,0,0,31
"Tony Jantschke","Gladbach","GER","DF",NA,31,0,0,0,0,0
"Dennis Jastrzembski","Hertha BSC","POL","DF","FW",21,1,0,0,0,3
"Fredrik Jensen","Augsburg","FIN","MF","FW",23,0,0,0,0,2
"Marco John","Hoffenheim","GER","DF",NA,19,0,0,0,0,0
"Stevan Jovetić","Hertha BSC","MNE","FW","MF",31,3,0,0,0,8
"Gideon Jung","Greuther Fürth","GER","DF",NA,26,0,0,0,0,0
"Anton Kade","Hertha BSC","GER","FW","MF",17,0,0,0,0,2
"Pavel Kadeřábek","Hoffenheim","CZE","DF","MF",29,5,0,0,0,16
"Florian Kainz","Köln","AUT","MF","FW",28,3,1,1,2,36
"Sasa Kalajdzic","Stuttgart","AUT","FW",NA,24,2,0,0,0,11
"Daichi Kamada","Eint Frankfurt","JPN","MF",NA,24,0,0,0,0,23
"Kevin Kampl","RB Leipzig","SVN","MF",NA,30,4,0,0,0,36
"Stefanos Kapino","Arminia","GRE","GK",NA,27,0,0,0,0,0
"Atakan Karazor","Stuttgart","GER","MF",NA,24,9,1,1,2,38
"Silas Katompa","Stuttgart","COD","FW","MF",22,0,0,0,0,3
"Noah Katterbach","Köln","GER","DF",NA,20,0,0,0,0,0
"Yannik Keitel","Freiburg","GER","MF",NA,21,1,0,0,0,13
"Marc-Oliver Kempf","Hertha BSC","GER","DF",NA,26,1,1,0,1,15
"Marc-Oliver Kempf","Stuttgart","GER","DF",NA,26,2,0,0,0,13
"Rani Khedira","Union Berlin","GER","MF",NA,27,6,0,0,0,55
"Luca Kilian","Mainz 05","GER","FW",NA,21,0,0,0,0,1
"Luca Kilian","Köln","GER","DF",NA,21,3,0,0,0,7
"Joshua Kimmich","Bayern Munich","GER","MF",NA,26,4,0,0,0,20
"Philipp Klement","Stuttgart","GER","MF",NA,28,0,0,0,0,2
"Mateo Klimowicz","Stuttgart","GER","MF","FW",21,2,0,0,0,9
"Fabian Klos","Arminia","GER","FW",NA,33,2,1,0,1,30
"Lukas Klostermann","RB Leipzig","GER","DF",NA,25,1,0,0,0,9
"Lukas Klünter","Hertha BSC","GER","DF",NA,25,1,0,0,0,5
"Ansgar Knauff","Dortmund","GER","FW","MF",19,0,0,0,0,4
"Ansgar Knauff","Eint Frankfurt","GER","DF","MF",19,0,0,0,0,11
"Robin Knoche","Union Berlin","GER","DF",NA,29,6,0,0,0,26
"Gregor Kobel","Dortmund","SUI","GK",NA,23,0,0,0,0,1
"Dominik Kohr","Mainz 05","GER","MF",NA,27,10,2,2,4,46
"Manu Koné","Gladbach","FRA","MF",NA,20,10,0,0,0,39
"Odilon Kossounou","Leverkusen","CIV","DF",NA,20,3,0,0,0,15
"Filip Kostić","Eint Frankfurt","SRB","DF","FW",28,2,0,0,0,16
"Andrej Kramarić","Hoffenheim","CRO","FW","MF",30,2,0,0,0,11
"Christoph Kramer","Gladbach","GER","MF",NA,30,1,0,0,0,11
"Florian Krüger","Arminia","GER","FW","MF",22,0,0,0,0,8
"Max Kruse","Wolfsburg","GER","MF","FW",33,0,0,0,0,2
"Max Kruse","Union Berlin","GER","FW","MF",33,1,0,0,0,5
"Lukas Kübler","Freiburg","GER","DF","MF",28,2,0,0,0,24
"Fabian Kunze","Arminia","GER","MF",NA,23,9,0,0,0,38
"Maxence Lacroix","Wolfsburg","FRA","DF",NA,21,5,3,1,4,36
"Konrad Laimer","RB Leipzig","AUT","MF",NA,24,2,0,0,0,37
"Stefan Lainer","Gladbach","AUT","DF",NA,28,2,0,0,0,8
"Vassilis Lambropoulos","Bochum","GRE","DF",NA,31,1,0,0,0,6
"Sam Lammers","Eint Frankfurt","NED","FW","MF",24,1,0,0,0,7
"Bryan Lasme","Arminia","FRA","FW",NA,22,2,0,0,0,15
"Maxim Leitsch","Bochum","GER","DF",NA,23,2,0,0,0,9
"Tim Lemperle","Köln","GER","FW","MF",19,0,0,0,0,4
"Christopher Lenz","Eint Frankfurt","GER","DF",NA,26,6,0,0,0,15
"Robert Lewandowski","Bayern Munich","POL","FW",NA,32,2,0,0,0,22
"Jamie Leweling","Greuther Fürth","GER","FW","MF",20,3,0,0,0,17
"Philipp Lienhart","Freiburg","AUT","DF",NA,25,2,0,0,0,15
"Andreas Linde","Greuther Fürth","SWE","GK",NA,28,0,0,0,0,0
"Jesper Lindstrøm","Eint Frankfurt","DEN","MF","FW",21,0,0,0,0,23
"Dejan Ljubicic","Köln","AUT","MF","FW",23,4,0,0,0,29
"Jürgen Locadia","Bochum","CUW","FW","MF",27,0,0,0,0,10
"Anthony Losilla","Bochum","FRA","MF",NA,35,5,0,0,0,47
"Marcel Lotka","Hertha BSC","POL","GK",NA,20,1,0,0,0,0
"Eduard Löwen","Bochum","GER","MF",NA,24,0,0,0,0,19
"Anderson Lucoqui","Mainz 05","ANG","DF",NA,24,2,0,0,0,17
"Dodi Lukebakio","Hertha BSC","BEL","FW",NA,23,0,0,0,0,4
"Dodi Lukebakio","Wolfsburg","BEL","FW","MF",23,2,0,0,0,15
"Andreas Luthe","Union Berlin","GER","GK",NA,34,3,0,0,0,1
"Matej Maglica","Stuttgart","CRO","MF",NA,22,0,0,0,0,0
"Arne Maier","Augsburg","GER","MF",NA,22,0,0,0,0,11
"Donyell Malen","Dortmund","NED","FW",NA,22,2,0,0,0,10
"Lennard Maloney","Dortmund","USA","DF",NA,21,0,0,0,0,0
"Orel Mangala","Stuttgart","BEL","MF",NA,23,4,0,0,0,26
"Myziane Maolida","Hertha BSC","COM","FW","MF",22,0,0,0,0,10
"Omar Marmoush","Wolfsburg","EGY","FW",NA,22,0,0,0,0,0
"Omar Marmoush","Stuttgart","EGY","FW",NA,22,3,0,0,0,33
"Aarón Martín","Mainz 05","ESP","DF",NA,24,7,0,0,0,31
"Josep Martinez","RB Leipzig","ESP","GK",NA,23,0,0,0,0,0
"Erhan Mašović","Bochum","SRB","DF",NA,22,7,0,0,0,16
"Roberto Massimo","Stuttgart","GER","DF","FW",20,0,0,0,0,8
"Konstantinos Mavropanos","Stuttgart","GRE","DF",NA,23,3,0,0,0,22
"Eric Maxim Choupo-Moting","Bayern Munich","CMR","FW","MF",32,0,0,0,0,7
"Kevin Mbabu","Wolfsburg","SUI","DF",NA,26,4,0,0,0,24
"Nathan de Medina","Arminia","BEL","DF",NA,23,2,0,0,0,14
"Jorge Meré","Köln","ESP","DF",NA,24,2,0,0,0,4
"Thomas Meunier","Dortmund","BEL","DF",NA,29,4,0,0,0,27
"Marco Meyerhöfer","Greuther Fürth","GER","DF",NA,25,0,0,0,0,16
"Sven Michel","Union Berlin","GER","FW",NA,31,2,0,0,0,12
"Enzo Millot","Stuttgart","FRA","MF",NA,19,0,0,0,0,2
"Maximilian Mittelstädt","Hertha BSC","GER","DF","FW",24,3,0,0,0,20
"Anthony Modeste","Köln","FRA","FW",NA,33,4,0,0,0,38
"Kevin Möhwald","Union Berlin","GER","MF",NA,28,2,0,0,0,6
"Clinton Mola","Stuttgart","ENG","DF",NA,20,0,0,0,0,0
"Jan Morávek","Augsburg","CZE","MF",NA,31,1,0,0,0,5
"Ilaix Moriba","RB Leipzig","GUI","MF",NA,18,0,0,0,0,1
"Youssoufa Moukoko","Dortmund","GER","FW","MF",16,1,0,0,0,5
"Nordi Mukiele","RB Leipzig","FRA","DF","FW",23,3,0,0,0,19
"Florian Müller","Stuttgart","GER","GK",NA,23,0,0,0,0,0
"Thomas Müller","Bayern Munich","GER","MF",NA,31,0,0,0,0,11
"Jamal Musiala","Bayern Munich","GER","MF","FW",18,2,0,0,0,17
"Obite N'Dicka","Eint Frankfurt","CIV","DF",NA,21,3,0,0,0,42
"Nikolas Nartey","Stuttgart","DEN","MF","DF",21,1,0,0,0,11
"Paul Nebel","Mainz 05","GER","MF","FW",18,3,0,0,0,8
"David Nemeth","Mainz 05","AUT","DF",NA,20,0,0,0,0,1
"Luca Netz","Gladbach","GER","DF","FW",18,1,0,0,0,7
"Manuel Neuer","Bayern Munich","GER","GK",NA,35,0,0,0,0,0
"Florian Neuhaus","Gladbach","GER","MF",NA,24,2,0,0,0,18
"Jessic Ngankam","Greuther Fürth","GER","FW",NA,21,0,0,0,0,12
"Moussa Niakhate","Mainz 05","SEN","DF",NA,25,1,0,0,0,30
"Tanguy Nianzou","Bayern Munich","FRA","DF",NA,19,4,0,0,0,13
"Florian Niederlechner","Augsburg","GER","FW",NA,30,1,0,0,0,14
"Håvard Nielsen","Greuther Fürth","NOR","MF","FW",28,2,0,0,0,27
"Joakim Nilsson","Arminia","SWE","DF",NA,27,5,0,0,0,32
"Christopher Nkunku","RB Leipzig","FRA","FW","MF",23,2,0,0,0,31
"Felix Nmecha","Wolfsburg","GER","MF","FW",20,2,0,0,0,7
"Lukas Nmecha","Wolfsburg","GER","FW","MF",22,5,0,0,0,31
"Håvard Nordtveit","Hoffenheim","NOR","DF",NA,31,1,0,0,0,2
"Connor Noß","Gladbach","IRL","MF",NA,20,0,0,0,0,0
"Hugo Novoa","RB Leipzig","ESP","MF","FW",18,0,0,0,0,1
"Soma Novothny","Bochum","HUN","FW","MF",27,0,0,0,0,2
"Kasim Nuhu","Hoffenheim","GHA","DF",NA,26,0,0,0,0,0
"Hans Nunoo Sarpei","Greuther Fürth","GHA","DF","MF",22,2,0,0,0,7
"Bastian Oczipka","Union Berlin","GER","DF",NA,32,1,0,0,0,10
"Masaya Okugawa","Arminia","JPN","MF","FW",25,0,0,0,0,24
"Dani Olmo","RB Leipzig","ESP","MF","FW",23,2,0,0,0,4
"Karim Onisiwo","Mainz 05","AUT","FW",NA,29,0,0,0,0,44
"Willi Orban","RB Leipzig","HUN","DF",NA,28,1,0,0,0,12
"Stefan Ortega","Arminia","GER","GK",NA,28,1,0,0,0,0
"Patrick Osterhage","Bochum","GER","MF",NA,21,2,0,0,0,5
"Paulo Otávio","Wolfsburg","BRA","DF","MF",26,0,0,0,0,3
"Reece Oxford","Augsburg","ENG","DF",NA,22,9,0,0,0,28
"Salih Özcan","Köln","TUR","MF",NA,23,5,0,0,0,38
"Levin Öztunalı","Union Berlin","GER","MF",NA,25,0,0,0,0,15
"Gonçalo Paciência","Eint Frankfurt","POR","FW",NA,26,3,0,0,0,9
"Exequiel Palacios","Leverkusen","ARG","MF",NA,22,2,0,0,0,11
"Miloš Pantović","Bochum","SRB","MF","FW",25,2,0,0,0,25
"Merveille Papela","Mainz 05","GER","MF",NA,20,0,0,0,0,1
"Felix Passlack","Dortmund","GER","DF",NA,23,0,0,0,0,5
"Paulinho","Leverkusen","BRA","FW","MF",21,1,0,0,0,10
"Benjamin Pavard","Bayern Munich","FRA","DF",NA,25,2,1,0,1,17
"Mads Pedersen","Augsburg","DEN","MF","DF",24,5,0,0,0,24
"Peter Pekarík","Hertha BSC","SVK","DF",NA,34,1,0,0,0,25
"Ricardo Pepi","Augsburg","USA","FW","MF",18,0,0,0,0,1
"Pavao Pervan","Wolfsburg","AUT","GK",NA,33,0,0,0,0,0
"Nils Petersen","Freiburg","GER","FW",NA,32,0,0,0,0,2
"Jens Petter Hauge","Eint Frankfurt","NOR","MF","FW",21,4,0,0,0,16
"Maximilian Philipp","Wolfsburg","GER","MF",NA,27,2,0,0,0,9
"Krzysztof Piątek","Hertha BSC","POL","FW",NA,26,0,0,0,0,10
"Amos Pieper","Arminia","GER","DF",NA,23,2,0,0,0,12
"Marvin Plattenhardt","Hertha BSC","GER","DF",NA,29,3,0,0,0,14
"Alassane Pléa","Gladbach","FRA","MF","FW",28,4,0,0,0,20
"Joel Pohjanpalo","Leverkusen","FIN","FW",NA,26,0,0,0,0,1
"Sebastian Polter","Bochum","GER","FW",NA,30,2,0,0,0,75
"Marin Pongračić","Dortmund","CRO","DF",NA,23,3,0,0,0,12
"Stefan Posch","Hoffenheim","AUT","DF",NA,24,5,0,0,0,36
"Yussuf Poulsen","RB Leipzig","DEN","FW","MF",27,2,0,0,0,22
"Manuel Prietl","Arminia","AUT","MF",NA,29,3,0,0,0,39
"Grischa Prömel","Union Berlin","GER","MF",NA,26,4,0,0,0,37
"Nick Proschwitz","Hoffenheim","GER","FW",NA,34,0,0,0,0,0
"Afimico Pululu","Greuther Fürth","FRA","FW","MF",22,0,0,0,0,4
