"Player","Squad","Nation","Pos","Pos2","Age","Yellow_Card","Red_Card","Second_Yellow_Card","Total_Red_Cards","Fouls"
"Toni Kroos","Real Madrid","GER","MF",NA,33,3,0,0,0,17
"Takefusa Kubo","Real Sociedad","JPN","FW","MF",22,1,0,0,0,21
"Luca de la Torre","Celta Vigo","USA","MF",NA,25,4,1,1,2,40
"Érik Lamela","Sevilla","ARG","FW","MF",31,3,0,0,0,18
"Bruno Langa","Almería","MOZ","DF",NA,25,1,1,0,1,4
"Cyle Larin","Mallorca","CAN","FW",NA,28,8,0,0,0,27
"Juanmi Latasa","Getafe","ESP","FW",NA,22,7,1,1,2,66
"Toni Lato","Mallorca","ESP","DF",NA,25,3,0,0,0,19
"Lázaro","Almería","BRA","FW","MF",21,0,0,0,0,3
"Robin Le Normand","Real Sociedad","ESP","DF",NA,26,13,0,0,0,33
"Jeremías Ledesma","Cádiz","ARG","GK",NA,30,0,0,0,0,1
"Florian Lejeune","Rayo Vallecano","FRA","DF",NA,32,5,0,0,0,26
"Iñigo Lekue","Athletic Club","ESP","DF",NA,30,4,0,0,0,15
"Thomas Lemar","Atlético Madrid","FRA","MF",NA,27,0,0,0,0,3
"Álvaro Lemos","Las Palmas","ESP","DF",NA,30,1,0,0,0,2
"Robert Lewandowski","Barcelona","POL","FW",NA,34,5,0,0,0,23
"Samuel Lino","Atlético Madrid","BRA","DF","MF",23,1,0,0,0,26
"Javier Llabrés","Mallorca","ESP","MF","FW",20,1,0,0,0,5
"Marcos Llorente","Atlético Madrid","ESP","MF","DF",28,5,0,0,0,31
"Enzo Loiodice","Las Palmas","FRA","MF",NA,22,2,0,0,0,32
"David López","Girona","ESP","DF",NA,33,4,0,0,0,17
"Diego López","Valencia","ESP","MF","FW",21,2,0,0,0,26
"Fermin López","Barcelona","ESP","MF","FW",20,2,0,0,0,43
"Javi López","Alavés","ESP","DF",NA,21,3,0,0,0,25
"Unai López","Rayo Vallecano","ESP","MF",NA,27,8,0,0,0,60
"Dion Lopy","Almería","SEN","MF",NA,21,5,0,0,0,30
"Anthony Lozano","Getafe","HON","MF","FW",30,1,0,0,0,6
"Anthony Lozano","Almería","HON","FW",NA,30,1,0,0,0,22
"Lucas","Cádiz","BRA","DF",NA,22,6,0,0,0,12
"José Luis Gayà","Valencia","ESP","DF",NA,28,2,0,0,0,24
"José Luis Morales","Villarreal","ESP","FW","MF",36,0,0,0,0,3
"Dodi Lukebakio","Sevilla","BEL","FW","MF",25,0,0,0,0,24
"Andriy Lunin","Real Madrid","UKR","GK",NA,24,2,0,0,0,0
"Darwin Machís","Cádiz","VEN","MF",NA,30,0,1,0,1,12
"Pablo Maffeo","Mallorca","ESP","DF",NA,26,3,1,0,1,22
"Jon Magunacelaya","Real Sociedad","ESP","FW","MF",23,0,0,0,0,2
"Nemanja Maksimović","Getafe","SRB","MF",NA,28,4,0,0,0,20
"Giorgi Mamardashvili","Valencia","GEO","GK",NA,22,3,1,0,1,3
"Wilson Manafá","Granada","POR","DF","MF",29,1,0,0,0,3
"Reinildo Mandava","Atlético Madrid","MOZ","DF",NA,29,2,0,0,0,14
"Aïssa Mandi","Villarreal","ALG","DF",NA,31,3,0,0,0,7
"Javier Manquillo","Celta Vigo","ESP","DF","MF",29,3,0,0,0,14
"Faitout Maouassa","Granada","FRA","DF","MF",25,0,0,0,0,3
"Marcão","Sevilla","BRA","DF",NA,27,2,0,0,0,5
"Óscar de Marcos","Athletic Club","ESP","DF",NA,34,5,0,0,0,22
"Alberto Marí","Valencia","ESP","FW",NA,22,0,0,0,0,10
"José María Giménez","Atlético Madrid","URU","DF",NA,28,5,0,0,0,17
"Mariano","Sevilla","DOM","FW","MF",29,1,0,0,0,8
"Rafa Marín","Alavés","ESP","DF",NA,21,6,0,0,0,28
"Mika Màrmol","Las Palmas","ESP","DF",NA,21,6,1,1,2,23
"Roger Martí","Cádiz","ESP","FW",NA,32,3,0,0,0,34
"Iván Martín","Girona","ESP","MF",NA,24,5,0,0,0,27
"Jon Martin","Real Sociedad","ESP","DF",NA,17,0,0,0,0,0
"Arnau Martinez","Girona","ESP","DF",NA,20,5,0,0,0,14
"Iñigo Martínez","Barcelona","ESP","DF",NA,32,5,0,0,0,10
"Marvin","Las Palmas","ESP","FW","DF",23,5,0,0,0,39
"Omar Mascarell","Mallorca","EQG","MF",NA,30,8,1,1,2,31
"Jaime Mata","Getafe","ESP","FW","MF",34,10,1,1,2,63
"Luís Maximiano","Almería","POR","GK",NA,24,1,0,0,0,1
"Borja Mayoral","Getafe","ESP","FW",NA,26,2,0,0,0,31
"Mamadou Mbaye","Cádiz","SEN","DF",NA,25,2,0,0,0,6
"Hannibal Mejbri","Sevilla","TUN","MF",NA,20,2,0,0,0,4
"Óscar Melendo","Granada","ESP","MF","FW",25,2,0,0,0,12
"Gonzalo Melero","Almería","ESP","MF","FW",29,3,0,0,0,21
"Memphis","Atlético Madrid","NED","FW",NA,29,2,0,0,0,14
"Houboulang Mendes","Almería","GNB","DF",NA,25,0,0,0,0,6
"Brais Méndez","Real Sociedad","ESP","MF","FW",26,7,0,0,0,58
"Bruno Méndez","Granada","URU","DF",NA,23,4,0,0,0,14
"Diego Méndez","Rayo Vallecano","ESP","MF",NA,19,0,0,0,0,1
"Ferland Mendy","Real Madrid","FRA","DF",NA,28,5,0,0,0,17
"Jorge Meré","Cádiz","ESP","DF",NA,26,0,0,0,0,1
"Mikel Merino","Real Sociedad","ESP","MF",NA,27,10,0,0,0,70
"Omenuke Mfulu","Las Palmas","COD","MF","FW",29,1,0,0,0,0
"Miguel","Alavés","ESP","FW","MF",23,0,0,0,0,2
"Éder Militão","Real Madrid","BRA","DF",NA,25,0,0,0,0,5
"Luis Milla","Getafe","ESP","MF",NA,28,6,0,0,0,43
"Marko Milovanović","Almería","SRB","FW","MF",19,0,0,0,0,15
"Óscar Mingueza","Celta Vigo","ESP","DF","MF",24,4,0,0,0,21
"Ignasi Miquel","Granada","ESP","DF",NA,30,5,0,0,0,32
"Rafa Mir","Sevilla","ESP","FW","MF",26,1,0,0,0,9
"Juan Miranda","Betis","ESP","DF",NA,23,8,0,0,0,21
"Stefan Mitrović","Getafe","SRB","DF",NA,33,3,0,0,0,13
"Luka Modrić","Real Madrid","CRO","MF",NA,37,2,0,0,0,19
"Johan Mojica","Osasuna","COL","DF",NA,30,1,0,0,0,22
"Alberto Moleiro","Las Palmas","ESP","FW","MF",19,1,0,0,0,17
"Nahuel Molina","Atlético Madrid","ARG","DF",NA,25,4,1,0,1,20
"Jon Moncayola","Osasuna","ESP","MF",NA,25,2,1,0,1,24
"César Montes","Almería","MEX","DF",NA,26,5,0,0,0,22
"Álvaro Morata","Atlético Madrid","ESP","FW",NA,30,4,1,1,2,33
"Alberto Moreno","Villarreal","ESP","DF",NA,31,5,2,2,4,24
"Gerard Moreno","Villarreal","ESP","FW",NA,31,0,0,0,0,22
"Jorge Moreno","Osasuna","ESP","DF",NA,22,0,0,0,0,0
"Ilaix Moriba","Getafe","GUI","MF","FW",20,5,1,1,2,19
"Manu Morlanes","Mallorca","ESP","MF",NA,24,2,0,0,0,15
"Cristhian Mosquera","Valencia","ESP","DF",NA,19,2,0,0,0,25
"Yerson Mosquera","Villarreal","COL","DF",NA,22,4,0,0,0,14
"Abdul Mumin","Rayo Vallecano","GHA","DF",NA,25,5,1,0,1,15
"Iker Muniain","Athletic Club","ESP","MF","FW",30,1,0,0,0,5
"Aihen Muñoz","Real Sociedad","ESP","DF",NA,25,2,0,0,0,17
"Iker Muñoz","Osasuna","ESP","MF",NA,20,5,0,0,0,37
"Javier Muñoz","Las Palmas","ESP","MF",NA,28,6,0,0,0,36
"Vedat Muriqi","Mallorca","KVX","FW",NA,29,5,0,0,0,40
"Nacho","Real Madrid","ESP","DF",NA,33,4,2,0,2,21
"Matija Nastasić","Mallorca","SRB","DF",NA,30,8,0,0,0,33
"Roberto Navarro","Cádiz","ESP","MF","FW",21,0,1,0,1,15
"Jesús Navas","Sevilla","ESP","DF",NA,37,6,1,0,1,12
"Álvaro Negredo","Cádiz","ESP","FW","MF",37,0,0,0,0,0
"Carlos Neva","Granada","ESP","DF",NA,27,4,0,0,0,22
"Tanguy Nianzou","Sevilla","FRA","DF",NA,21,3,0,0,0,6
"Saúl Ñíguez","Atlético Madrid","ESP","MF",NA,28,10,1,1,2,41
"Peru Nolaskoain","Athletic Club","ESP","DF","MF",24,0,0,0,0,0
"Randy Nteka","Rayo Vallecano","ANG","FW","MF",25,3,0,0,0,19
"Unai Núñez","Celta Vigo","ESP","DF",NA,26,4,0,0,0,37
"Ørjan Nyland","Sevilla","NOR","GK",NA,32,1,0,0,0,0
"Jan Oblak","Atlético Madrid","SVN","GK",NA,30,1,0,0,0,0
"Brian Ocampo","Cádiz","URU","MF","FW",24,2,0,0,0,9
