"Player","Squad","Nation","Pos","Pos2","Age","Assists","Goals+Assists","Penalty_Attempted","Penalty_Scored","Shots","Shots_on_Target","Shots_on_Target_Percentage","Goals_per_Shot","Goals_per_Shot_on_Target","Average_Shot_Distance","Free_Kick_Shots","Shot_Creating_Actions","Live_Pass_Shot_Creation","Other_Type_Shot_Creation","Goal_Creating_Actions","Live_Pass_Goal_Creation","Other_Type_Goal_Creation"
"Ante Budimir","Osasuna","CRO","FW",NA,32,2,19,4,3,73,31,42.5,0.19,0.45,12.8,0,42,21,21,5,2,3
"Anthony Lozano","Almería","HON","FW",NA,30,0,3,0,0,23,9,39.1,0.13,0.33,13.3,0,19,12,7,1,0,1
"Anthony Lozano","Almería","HON","FW",NA,30,0,3,0,0,23,9,39.1,0.13,0.33,13.3,0,2,2,0,0,0,0
"Anthony Lozano","Getafe","HON","MF","FW",30,0,0,0,0,23,9,39.1,0.13,0.33,13.3,0,19,12,7,1,0,1
"Anthony Lozano","Getafe","HON","MF","FW",30,0,0,0,0,23,9,39.1,0.13,0.33,13.3,0,2,2,0,0,0,0
"Antoine Griezmann","Atlético Madrid","FRA","FW","MF",32,6,22,4,4,75,29,38.7,0.16,0.41,17.3,3,107,68,39,11,10,1
"Antonio Blanco","Alavés","ESP","MF",NA,23,1,1,0,0,20,3,15,0,0,25.1,0,45,39,6,1,1,0
"Antonio Puertas","Granada","ESP","MF","FW",31,2,2,2,0,17,4,23.5,0,0,16,0,29,15,14,1,1,0
"Antonio Raillo","Mallorca","ESP","DF",NA,31,2,5,0,0,29,9,31,0.1,0.33,17.3,0,22,16,6,6,4,2
"Antonio Rüdiger","Real Madrid","GER","DF",NA,30,0,1,0,0,19,2,10.5,0.05,0.5,16,0,21,16,5,5,4,1
"Antonio Sánchez","Mallorca","ESP","MF",NA,26,1,4,0,0,23,9,39.1,0.13,0.33,20.1,0,33,24,9,2,2,0
"Antonio Sivera","Alavés","ESP","GK",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,15,9,6,1,0,1
"Arda Güler","Real Madrid","TUR","FW","MF",18,0,6,0,0,15,6,40,0.4,1,21.9,1,18,11,7,2,1,1
"Aridane Hernández","Rayo Vallecano","ESP","DF",NA,34,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,8,2,0,0,0
"Aritz Elustondo","Real Sociedad","ESP","DF",NA,29,1,1,0,0,7,2,28.6,0,0,11,0,13,7,6,2,0,2
"Arnau Martinez","Girona","ESP","DF",NA,20,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,24,23,1,2,2,0
"Arnau Puigmal","Almería","ESP","FW","DF",22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,2,2,0,0,0
"Arsen Zakharyan","Real Sociedad","RUS","MF","FW",20,2,3,0,0,33,9,27.3,0.03,0.11,21.6,6,58,27,31,4,2,2
"Artem Dovbyk","Girona","UKR","FW",NA,26,8,32,8,7,77,36,46.8,0.22,0.47,12.4,1,57,41,16,13,9,4
"Arthur Vermeeren","Atlético Madrid","BEL","MF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,0,0,0,0
"Asier Osambela","Osasuna","ESP","MF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Asier Villalibre","Athletic Club","ESP","FW",NA,25,1,3,0,0,12,6,50,0.17,0.33,11.5,0,16,15,1,1,1,0
"Assane Diao","Betis","ESP","FW",NA,17,0,2,0,0,21,3,14.3,0.1,0.67,13.7,0,23,17,6,0,0,0
"Augusto Batalla","Granada","ARG","GK",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,3,3,0,0,0
"Aurélien Tchouaméni","Real Madrid","FRA","MF","DF",23,1,4,0,0,27,7,25.9,0.11,0.43,22.2,0,35,30,5,11,10,1
"Axel Witsel","Atlético Madrid","BEL","DF",NA,34,0,2,0,0,7,3,42.9,0.29,0.67,8,0,16,12,4,1,1,0
"Ayoze Pérez","Betis","ESP","FW",NA,30,1,10,0,0,68,26,38.2,0.13,0.35,13.5,0,90,55,35,5,2,3
"Bebé","Rayo Vallecano","CPV","MF","FW",33,0,2,1,1,15,4,26.7,0.07,0.25,30.2,3,8,3,5,0,0,0
"Ben Brereton","Villarreal","CHI","FW","MF",24,0,0,0,0,5,1,20,0,0,18.1,0,4,2,2,0,0,0
"Beñat Prados","Athletic Club","ESP","MF","DF",22,0,0,0,0,7,4,57.1,0,0,18.5,0,21,20,1,1,1,0
"Beñat Turrientes","Real Sociedad","ESP","MF",NA,21,1,1,0,0,23,10,43.5,0,0,24.6,1,29,22,7,2,1,1
"Benito Ramírez","Las Palmas","ESP","FW","MF",28,1,2,0,0,10,3,30,0.1,0.33,22.5,1,8,5,3,2,1,1
"Bernardo Espinosa","Girona","COL","DF",NA,34,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Bertrand Traoré","Villarreal","BFA","MF",NA,27,0,1,0,0,20,7,35,0.05,0.14,19.4,0,16,11,5,3,2,1
"Borja Iglesias","Betis","ESP","FW",NA,30,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,20,17,3,1,1,0
"Borja Mayoral","Getafe","ESP","FW",NA,26,1,16,4,4,43,23,53.5,0.26,0.48,15.8,0,54,43,11,6,2,4
"Borja Vázquez","Cádiz","ESP","FW",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Boubakary Soumaré","Sevilla","FRA","MF",NA,24,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,29,28,1,2,2,0
"Brahim Díaz","Real Madrid","MAR","FW","MF",23,6,14,0,0,38,17,44.7,0.21,0.47,16,0,75,49,26,18,12,6
"Brais Méndez","Real Sociedad","ESP","MF","FW",26,6,11,0,0,66,15,22.7,0.08,0.33,20.7,10,101,57,44,16,10,6
"Brau","Granada","ESP","DF",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Brian Ocampo","Cádiz","URU","MF","FW",24,0,1,0,0,5,2,40,0.2,0.5,23,0,8,6,2,1,0,1
"Bruno Langa","Almería","MOZ","DF",NA,25,0,1,0,0,8,2,25,0.13,0.5,24.6,0,17,11,6,1,0,1
"Bruno Méndez","Granada","URU","DF",NA,23,0,2,0,0,8,4,50,0.25,0.5,15.8,0,13,12,1,0,0,0
"Bryan Zaragoza","Granada","ESP","MF","FW",22,2,8,1,1,33,18,54.5,0.15,0.28,17.7,1,69,33,36,5,2,3
"Çağlar Söyüncü","Atlético Madrid","TUR","DF",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,1,1,0
"Cárdenas","Rayo Vallecano","ESP","GK",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Carl Starfelt","Celta Vigo","SWE","DF",NA,28,0,1,0,0,12,5,41.7,0.08,0.2,8.5,0,6,6,0,1,1,0
"Carles Aleñá","Getafe","ESP","MF",NA,25,1,2,0,0,16,5,31.3,0.06,0.2,18.8,0,36,21,15,2,1,1
"Carles Pérez","Celta Vigo","ESP","MF","DF",25,1,2,0,0,24,6,25,0.04,0.17,21.4,2,29,20,9,3,2,1
"Carlos Benavídez","Alavés","URU","MF",NA,25,1,4,0,0,14,7,50,0.21,0.43,19.8,0,22,15,7,2,2,0
"Carlos Dominguez","Celta Vigo","ESP","DF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,13,12,1,1,1,0
"Carlos Dotor","Celta Vigo","ESP","MF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,9,7,2,1,0,1
"Carlos Fernández","Real Sociedad","ESP","FW",NA,27,1,3,1,1,8,3,37.5,0.13,0.33,15.1,0,3,2,1,1,1,0
"Carlos Neva","Granada","ESP","DF",NA,27,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,40,32,8,3,2,1
"Carlos Romero","Villarreal","ESP","DF",NA,21,0,0,0,0,2,1,50,0,0,11.1,0,1,1,0,1,1,0
"Carlos Vicente","Alavés","ESP","FW",NA,24,4,6,0,0,15,8,53.3,0.13,0.25,15.2,1,48,26,22,5,3,2
"Carmona","Getafe","ESP","DF","MF",21,1,2,0,0,12,3,25,0.08,0.33,16.8,0,29,19,10,2,1,1
"Catena","Osasuna","ESP","DF",NA,28,3,4,0,0,18,5,27.8,0.06,0.2,13.3,1,14,13,1,4,4,0
"Cédric Bakambu","Betis","COD","FW",NA,32,0,0,0,0,4,1,25,0,0,15.8,0,5,3,2,0,0,0
"Cenk Özkacar","Valencia","TUR","DF",NA,22,0,0,0,0,6,3,50,0,0,14.3,0,13,12,1,2,2,0
"César Azpilicueta","Atlético Madrid","ESP","DF",NA,33,2,2,0,0,2,2,100,0,0,20.3,0,32,30,2,3,3,0
"César Montes","Almería","MEX","DF",NA,26,0,0,0,0,13,2,15.4,0,0,11,0,18,16,2,0,0,0
"César Tárrega","Valencia","ESP","DF",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Chadi Riad","Betis","MAR","DF",NA,20,0,0,0,0,11,5,45.5,0,0,11.1,0,12,9,3,0,0,0
"Chris Ramos","Cádiz","ESP","FW","MF",26,1,6,0,0,76,27,35.5,0.07,0.19,12,0,39,17,22,2,0,2
"Chumi","Almería","ESP","DF",NA,24,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,21,18,3,1,1,0
"Claudio Bravo","Betis","CHI","GK",NA,40,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Copete","Mallorca","ESP","DF",NA,23,1,2,0,0,7,1,14.3,0.14,1,13.4,0,8,6,2,0,0,0
"Crespo","Rayo Vallecano","POR","MF",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,7,3,0,0,0
"Cristhian Mosquera","Valencia","ESP","DF",NA,19,0,0,0,0,9,2,22.2,0,0,14.3,0,16,15,1,0,0,0
"Cristhian Stuani","Girona","URU","FW",NA,36,3,12,0,0,34,17,50,0.26,0.53,9,0,16,11,5,3,2,1
"Cristian","Valencia","ESP","GK",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Cristian Herrera","Las Palmas","ESP","FW","MF",32,0,1,0,0,1,1,100,1,1,3.8,0,5,5,0,1,1,0
"Cyle Larin","Mallorca","CAN","FW",NA,28,2,5,0,0,69,25,36.2,0.04,0.12,12.7,0,26,16,10,4,1,3
"Daley Blind","Girona","NED","DF",NA,33,2,3,0,0,17,6,35.3,0.06,0.17,16.6,1,48,41,7,5,4,1
"Daley Sinkgraven","Las Palmas","NED","DF",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Damián Rodríguez","Celta Vigo","ESP","MF",NA,20,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,8,7,1,3,3,0
"Damián Suárez","Getafe","URU","DF",NA,35,2,2,0,0,4,1,25,0,0,25.3,1,33,28,5,4,3,1
"Dani Carvajal","Real Madrid","ESP","DF",NA,31,3,7,0,0,18,10,55.6,0.22,0.4,14.3,0,44,41,3,7,6,1
"Dani Ceballos","Real Madrid","ESP","MF","FW",26,2,2,0,0,7,1,14.3,0,0,18.4,1,25,22,3,2,2,0
"Dani García","Athletic Club","ESP","MF",NA,33,0,1,0,0,6,3,50,0.17,0.33,13.6,0,3,2,1,0,0,0
"Dani Rodríguez","Mallorca","ESP","MF",NA,35,4,6,0,0,27,4,14.8,0.07,0.5,19.8,0,99,54,45,9,3,6
"Daniel Fuzato","Getafe","BRA","GK",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Daniel Parejo","Villarreal","ESP","MF",NA,34,5,8,3,3,9,3,33.3,0,0,27.1,2,79,55,24,10,7,3
"Daniel Vivian","Athletic Club","ESP","DF",NA,24,0,0,0,0,11,1,9.1,0,0,13.5,0,24,20,4,2,1,1
"Darko Brašanac","Osasuna","SRB","MF",NA,31,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Darwin Machís","Cádiz","VEN","MF",NA,30,0,4,1,1,20,9,45,0.15,0.33,24.2,1,21,12,9,1,1,0
"David Alaba","Real Madrid","AUT","DF",NA,31,1,1,0,0,14,3,21.4,0,0,19.8,6,18,13,5,1,0,1
"David García","Osasuna","ESP","DF",NA,29,1,1,0,0,15,2,13.3,0,0,9.8,0,18,16,2,3,2,1
"David Gil","Cádiz","ESP","GK",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"David López","Girona","ESP","DF",NA,33,0,3,0,0,16,5,31.3,0.19,0.6,15,0,13,8,5,1,1,0
"David Soria","Getafe","ESP","GK",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,4,6,0,0,0
"Denis Suárez","Villarreal","ESP","MF","FW",29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,8,7,1,0,0,0
"Diadie Samassékou","Cádiz","MLI","MF",NA,27,0,0,0,0,1,1,100,0,0,25.6,0,3,3,0,0,0,0
"Diego Iturralde","Sevilla","ESP","DF",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Diego López","Valencia","ESP","MF","FW",21,6,9,0,0,41,15,36.6,0.07,0.2,15.4,0,79,65,14,11,9,2
"Diego Mariño","Almería","ESP","GK",NA,33,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Diego Méndez","Rayo Vallecano","ESP","MF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Diego Rico","Getafe","ESP","DF",NA,30,7,7,0,0,18,5,27.8,0,0,27,0,61,46,15,6,6,0
"Dimitri Foulquier","Valencia","FRA","DF","MF",30,0,0,0,0,7,1,14.3,0,0,16.9,0,27,21,6,2,2,0
"Dion Lopy","Almería","SEN","MF",NA,21,0,0,0,0,23,8,34.8,0,0,26.2,0,45,34,11,3,3,0
"Djené","Getafe","TOG","DF","MF",31,0,0,0,0,6,1,16.7,0,0,23.2,0,22,19,3,0,0,0
"Djibril Sow","Sevilla","SUI","MF",NA,26,1,2,0,0,18,5,27.8,0.06,0.2,17.7,0,43,34,9,3,3,0
"Dodi Lukebakio","Sevilla","BEL","FW","MF",25,1,6,0,0,42,17,40.5,0.12,0.29,14.4,1,48,32,16,6,5,1
"Domingos André Ribeiro Almeida","Valencia","POR","FW","MF",23,1,3,0,0,10,4,40,0.2,0.5,19.3,0,29,18,11,1,1,0
"Domingos Duarte","Getafe","POR","DF",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,0,0,0,0
"Dominik Greif","Mallorca","SVK","GK",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Éder Militão","Real Madrid","BRA","DF",NA,25,0,0,0,0,2,2,100,0,0,22.4,0,2,2,0,1,1,0
"Édgar González","Almería","ESP","DF","MF",26,0,2,0,0,13,3,23.1,0.15,0.67,10.3,0,19,19,0,0,0,0
"Eduardo Camavinga","Real Madrid","FRA","MF","DF",20,2,2,0,0,17,7,41.2,0,0,22.7,0,58,45,13,6,5,1
"Eneko Ortiz","Alavés","ESP","DF",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Enes Ünal","Getafe","TUR","FW","MF",26,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,5,4,1,1,1,0
"Enzo Loiodice","Las Palmas","FRA","MF",NA,22,1,1,0,0,16,6,37.5,0,0,23.7,0,41,34,7,2,1,1
"Eric Bailly","Villarreal","CIV","DF",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,2,1,1,1,0
"Eric Curbelo","Las Palmas","ESP","DF","MF",29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Eric García","Barcelona","ESP","DF",NA,22,0,0,0,0,16,6,37.5,0.31,0.83,9.4,0,42,39,3,6,6,0
"Eric García","Barcelona","ESP","DF",NA,22,0,0,0,0,16,6,37.5,0.31,0.83,9.4,0,1,1,0,0,0,0
"Eric García","Girona","ESP","DF",NA,22,0,5,0,0,16,6,37.5,0.31,0.83,9.4,0,42,39,3,6,6,0
"Eric García","Girona","ESP","DF",NA,22,0,5,0,0,16,6,37.5,0.31,0.83,9.4,0,1,1,0,0,0,0
"Érik Lamela","Sevilla","ARG","FW","MF",31,0,2,0,0,9,4,44.4,0.22,0.5,14.2,0,20,17,3,2,2,0
"Étienne Capoue","Villarreal","FRA","MF",NA,35,1,2,0,0,14,5,35.7,0.07,0.2,15,0,32,26,6,4,2,2
