"Player","Squad","Nation","Pos","Pos2","Age","Assists","Goals+Assists","Penalty_Attempted","Penalty_Scored","Shots","Shots_on_Target","Shots_on_Target_Percentage","Goals_per_Shot","Goals_per_Shot_on_Target","Average_Shot_Distance","Free_Kick_Shots","Shot_Creating_Actions","Live_Pass_Shot_Creation","Other_Type_Shot_Creation","Goal_Creating_Actions","Live_Pass_Goal_Creation","Other_Type_Goal_Creation"
"Albert Guðmundsson","Genoa","ISL","FW","MF",26,4,18,5,4,52,19,36.5,0.19,0.53,20.8,8,144,57,87,15,8,7
"Alberto Cerri","Empoli","ITA","FW",NA,27,0,1,0,0,10,3,30,0.1,0.33,10.8,0,8,6,2,1,0,1
"Alberto Dossena","Cagliari","ITA","DF",NA,24,4,6,0,0,24,6,25,0.08,0.33,11.3,0,29,21,8,5,4,1
"Alberto Grassi","Empoli","ITA","MF",NA,28,1,1,0,0,23,5,21.7,0,0,20,1,24,20,4,3,3,0
"Alejandro Jiménez","Milan","ESP","DF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Aleksei Miranchuk","Atalanta","RUS","MF","FW",27,5,8,0,0,37,21,56.8,0.08,0.14,16.4,0,81,56,25,10,6,4
"Alessandro Bastoni","Inter","ITA","DF",NA,24,3,4,0,0,15,6,40,0.07,0.17,13.3,0,63,54,9,6,6,0
"Alessandro Buongiorno","Torino","ITA","DF",NA,24,0,3,0,0,13,6,46.2,0.23,0.5,9.5,0,22,17,5,1,0,1
"Alessandro Deiola","Cagliari","ITA","MF",NA,27,0,1,0,0,25,6,24,0.04,0.17,17.2,2,28,23,5,0,0,0
"Alessandro Dellavalle","Torino","ITA","DF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0
"Alessandro Di Pardo","Cagliari","ITA","DF","MF",24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,6,0,0,0,0
"Alessandro Florenzi","Milan","ITA","DF",NA,32,4,5,0,0,32,10,31.3,0.03,0.1,25.4,4,85,47,38,7,2,5
"Alessandro Sorrentino","Monza","ITA","GK",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Alessandro Vogliacco","Genoa","ITA","DF",NA,24,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,23,19,4,3,2,1
"Alessandro Zanoli","Napoli","ITA","DF","FW",22,0,0,0,0,3,1,33.3,0,0,12.7,0,0,0,0,0,0,0
"Alessandro Zanoli","Napoli","ITA","DF","FW",22,0,0,0,0,3,1,33.3,0,0,12.7,0,24,20,4,2,2,0
"Alessandro Zanoli","Salernitana","ITA","DF",NA,22,2,2,0,0,3,1,33.3,0,0,12.7,0,0,0,0,0,0,0
"Alessandro Zanoli","Salernitana","ITA","DF",NA,22,2,2,0,0,3,1,33.3,0,0,12.7,0,24,20,4,2,2,0
"Alessio Cragno","Sassuolo","ITA","GK",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Alessio Romagnoli","Lazio","ITA","DF",NA,28,0,0,0,0,11,5,45.5,0,0,12,0,12,11,1,1,1,0
"Alessio Zerbin","Napoli","ITA","FW","DF",24,0,0,0,0,6,2,33.3,0,0,20.1,0,29,19,10,2,2,0
"Alessio Zerbin","Napoli","ITA","FW","DF",24,0,0,0,0,6,2,33.3,0,0,20.1,0,5,4,1,1,0,1
"Alessio Zerbin","Napoli","ITA","FW","DF",24,0,0,0,0,3,1,33.3,0,0,18.7,0,29,19,10,2,2,0
"Alessio Zerbin","Napoli","ITA","FW","DF",24,0,0,0,0,3,1,33.3,0,0,18.7,0,5,4,1,1,0,1
"Alessio Zerbin","Monza","ITA","DF","FW",24,1,1,0,0,6,2,33.3,0,0,20.1,0,29,19,10,2,2,0
"Alessio Zerbin","Monza","ITA","DF","FW",24,1,1,0,0,6,2,33.3,0,0,20.1,0,5,4,1,1,0,1
"Alessio Zerbin","Monza","ITA","DF","FW",24,1,1,0,0,3,1,33.3,0,0,18.7,0,29,19,10,2,2,0
"Alessio Zerbin","Monza","ITA","DF","FW",24,1,1,0,0,3,1,33.3,0,0,18.7,0,5,4,1,1,0,1
"Alex Meret","Napoli","ITA","GK",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0
"Alex Sandro","Juventus","BRA","DF",NA,32,0,1,0,0,5,1,20,0.2,1,8.2,0,14,9,5,1,0,1
"Alexis Blin","Lecce","FRA","MF",NA,26,2,2,0,0,13,2,15.4,0,0,13.9,0,31,26,5,4,2,2
"Alexis Saelemaekers","Bologna","BEL","FW","MF",24,2,6,0,0,29,10,34.5,0.14,0.4,23.2,4,85,52,33,10,6,4
"Alexis Sánchez","Inter","CHI","FW","MF",34,5,7,1,1,17,5,29.4,0.06,0.2,16.4,2,35,28,7,8,6,2
"Alfred Duncan","Fiorentina","GHA","MF",NA,30,5,7,0,0,23,6,26.1,0.09,0.33,23.4,0,60,44,16,10,6,4
"Alphadjo Cissè","Hellas Verona","ITA","FW",NA,16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Amir Rrahmani","Napoli","KVX","DF",NA,29,0,3,0,0,25,8,32,0.12,0.38,12,0,43,34,9,5,5,0
"Andre-Frank Zambo Anguissa","Napoli","CMR","MF",NA,27,2,2,0,0,33,6,18.2,0,0,16.6,0,89,84,5,4,4,0
"Andrea Belotti","Fiorentina","ITA","FW",NA,29,0,3,0,0,33,9,27.3,0.09,0.33,13.9,0,25,15,10,1,1,0
"Andrea Belotti","Fiorentina","ITA","FW",NA,29,0,3,0,0,33,9,27.3,0.09,0.33,13.9,0,23,11,12,6,3,3
"Andrea Belotti","Fiorentina","ITA","FW",NA,29,0,3,0,0,15,8,53.3,0.2,0.38,13.9,0,25,15,10,1,1,0
"Andrea Belotti","Fiorentina","ITA","FW",NA,29,0,3,0,0,15,8,53.3,0.2,0.38,13.9,0,23,11,12,6,3,3
"Andrea Belotti","Roma","ITA","FW",NA,29,2,5,0,0,33,9,27.3,0.09,0.33,13.9,0,25,15,10,1,1,0
"Andrea Belotti","Roma","ITA","FW",NA,29,2,5,0,0,33,9,27.3,0.09,0.33,13.9,0,23,11,12,6,3,3
"Andrea Belotti","Roma","ITA","FW",NA,29,2,5,0,0,15,8,53.3,0.2,0.38,13.9,0,25,15,10,1,1,0
"Andrea Belotti","Roma","ITA","FW",NA,29,2,5,0,0,15,8,53.3,0.2,0.38,13.9,0,23,11,12,6,3,3
"Andrea Cambiaso","Juventus","ITA","DF","FW",23,3,5,0,0,29,8,27.6,0.07,0.25,18.6,0,78,62,16,5,5,0
"Andrea Carboni","Monza","ITA","DF",NA,22,0,1,0,0,18,4,22.2,0.06,0.25,15.4,0,17,16,1,1,1,0
"Andrea Colpani","Monza","ITA","MF","FW",24,4,12,0,0,65,19,29.2,0.12,0.42,19.9,9,120,79,41,10,8,2
"Andrea Consigli","Sassuolo","ITA","GK",NA,36,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,3,1,0,0,0
"Andrea Ferraris","Monza","ITA","MF",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Andrea Petagna","Cagliari","ITA","FW",NA,28,1,2,0,0,20,8,40,0.05,0.13,13.7,0,30,24,6,3,1,2
"Andrea Pinamonti","Sassuolo","ITA","FW",NA,24,1,12,3,2,80,19,23.8,0.11,0.47,16.4,0,59,37,22,8,4,4
"Andrea Sodero","Empoli","ITA","MF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Andres Sfait","Salernitana","ROU","DF","MF",18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Angeliño","Roma","ESP","DF",NA,26,1,1,0,0,8,2,25,0,0,24.1,0,33,30,3,3,3,0
"Anthony Oyono","Frosinone","GAB","DF",NA,22,1,1,0,0,4,1,25,0,0,19.1,0,22,16,6,3,1,2
"Antoine Makoumbou","Cagliari","CGO","MF",NA,25,0,1,0,0,8,2,25,0.13,0.5,21.4,0,51,42,9,2,1,1
"Antonín Barák","Fiorentina","CZE","MF","FW",28,3,5,0,0,20,8,40,0.1,0.25,16.9,1,30,23,7,3,3,0
"Antonino Gallo","Lecce","ITA","DF",NA,23,3,3,0,0,15,3,20,0,0,22,0,72,55,17,4,4,0
"Antonio Candreva","Salernitana","ITA","MF","FW",36,6,12,1,1,64,20,31.3,0.08,0.25,21.2,3,119,72,47,13,8,5
"Antonio Mirante","Milan","ITA","GK",NA,40,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Antonio Sanabria","Torino","PAR","FW","MF",27,0,5,2,2,52,14,26.9,0.06,0.21,12.7,0,38,29,9,3,2,1
"Antonio Tikvić","Udinese","CRO","DF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Ardian Ismajli","Empoli","ALB","DF",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,14,9,5,1,0,1
"Arijon Ibrahimović","Frosinone","GER","FW","DF",17,1,2,0,0,12,4,33.3,0.08,0.25,20.7,0,15,11,4,1,1,0
"Arkadiusz Milik","Juventus","POL","FW",NA,29,1,5,0,0,37,13,35.1,0.11,0.31,13.6,3,37,24,13,6,2,4
"Armand Lauriente","Sassuolo","FRA","FW",NA,24,4,9,0,0,84,30,35.7,0.06,0.17,21.6,11,110,67,43,8,4,4
"Armando Izzo","Monza","ITA","DF",NA,31,0,0,0,0,5,3,60,0,0,12.1,0,18,15,3,1,1,0
"Arthur Melo","Fiorentina","BRA","MF",NA,26,3,5,1,1,11,5,45.5,0.09,0.2,28.6,0,72,59,13,11,8,3
"Axel Guessand","Udinese","FRA","DF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Bartosz Bereszyński","Empoli","POL","DF",NA,31,1,1,0,0,3,1,33.3,0,0,27.8,0,19,16,3,2,1,1
"Benjamin Pavard","Inter","FRA","DF",NA,27,2,2,0,0,15,5,33.3,0,0,18.7,0,27,25,2,2,2,0
"Benoît Costil","Salernitana","FRA","GK",NA,36,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,0,0,0,0
"Berat Djimsiti","Atalanta","ALB","DF",NA,30,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,18,16,2,1,1,0
"Berkan Kutlu","Genoa","TUR","MF",NA,25,0,0,0,0,4,1,25,0,0,16.9,0,8,4,4,0,0,0
"Beto","Udinese","GNB","FW",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,6,0,0,0,0
"Boris Radunović","Cagliari","SRB","GK",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Boulaye Dia","Salernitana","SEN","FW","MF",26,0,4,1,1,28,9,32.1,0.11,0.33,16,0,26,21,5,0,0,0
"Brandon Soppy","Torino","FRA","DF",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,1,2,0,0,0
"Brenner","Udinese","BRA","MF","FW",23,0,0,0,0,4,2,50,0,0,15.9,0,5,3,2,0,0,0
"Bruno Amione","Hellas Verona","ARG","DF",NA,21,0,0,0,0,5,3,60,0,0,9.3,0,3,3,0,0,0,0
"Bryan Cristante","Roma","ITA","MF","DF",28,4,7,0,0,54,8,14.8,0.06,0.38,17.2,0,82,69,13,16,9,7
"Caleb Ekuban","Genoa","GHA","FW",NA,29,1,5,0,0,27,12,44.4,0.15,0.33,14.7,0,35,17,18,3,1,2
"Caleb Okoli","Frosinone","ITA","DF",NA,22,1,1,0,0,13,3,23.1,0,0,11.7,0,21,17,4,2,1,1
"Carlo Pinsoglio","Juventus","ITA","GK",NA,33,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Carlos Alcaraz","Juventus","ARG","MF",NA,20,1,1,0,0,11,2,18.2,0,0,24,2,6,6,0,1,1,0
"Carlos Augusto","Inter","BRA","DF",NA,24,3,3,0,0,22,6,27.3,0,0,17.1,0,36,29,7,6,4,2
"Chaka Traorè","Milan","CIV","FW",NA,18,0,1,0,0,1,1,100,1,1,17.3,0,0,0,0,0,0,0
"Charalambos Lykogiannis","Bologna","GRE","DF",NA,29,1,3,0,0,15,4,26.7,0.13,0.5,21.9,4,19,13,6,3,2,1
"Charles De Ketelaere","Atalanta","BEL","FW","MF",22,8,18,1,1,44,24,54.5,0.2,0.38,14.2,0,93,70,23,10,10,0
"Charlys","Hellas Verona","BRA","MF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,3,1,0,0,0
"Chris Smalling","Roma","ENG","DF",NA,33,0,0,0,0,1,1,100,0,0,7.1,0,3,2,1,1,1,0
"Christian Kabasele","Udinese","BEL","DF",NA,32,1,2,0,0,7,2,28.6,0.14,0.5,9,0,5,3,2,0,0,0
"Christian Kouamé","Fiorentina","CIV","FW",NA,25,1,3,0,0,24,7,29.2,0.08,0.29,17,0,36,29,7,2,2,0
"Christian Pulisic","Milan","USA","FW","MF",24,8,20,0,0,65,31,47.7,0.18,0.39,15.7,0,90,59,31,17,13,4
"Christos Mandas","Lazio","GRE","GK",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Christos Papadopoulos","Genoa","GRE","FW",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Chukwubuikem Ikwuemesi","Salernitana","NGA","FW",NA,21,1,2,0,0,22,8,36.4,0.05,0.13,16.1,0,18,10,8,2,2,0
"Ciro Immobile","Lazio","ITA","FW",NA,33,1,8,4,4,45,19,42.2,0.07,0.16,13.5,0,40,29,11,4,2,2
"Cristian Volpato","Sassuolo","ITA","MF","FW",19,0,1,0,0,12,6,50,0.08,0.17,23.2,0,35,21,14,2,2,0
"Cristiano Biraghi","Fiorentina","ITA","DF",NA,30,5,7,1,0,16,5,31.3,0.13,0.4,28.1,7,77,37,40,11,3,8
"Cyril Ngonge","Napoli","BEL","FW",NA,23,0,1,0,0,42,14,33.3,0.14,0.43,18.2,4,60,30,30,4,3,1
"Cyril Ngonge","Napoli","BEL","FW",NA,23,0,1,0,0,42,14,33.3,0.14,0.43,18.2,4,26,10,16,0,0,0
"Cyril Ngonge","Napoli","BEL","FW",NA,23,0,1,0,0,17,5,29.4,0.06,0.2,17.7,2,60,30,30,4,3,1
"Cyril Ngonge","Napoli","BEL","FW",NA,23,0,1,0,0,17,5,29.4,0.06,0.2,17.7,2,26,10,16,0,0,0
"Cyril Ngonge","Hellas Verona","BEL","FW","MF",23,2,8,0,0,42,14,33.3,0.14,0.43,18.2,4,60,30,30,4,3,1
"Cyril Ngonge","Hellas Verona","BEL","FW","MF",23,2,8,0,0,42,14,33.3,0.14,0.43,18.2,4,26,10,16,0,0,0
"Cyril Ngonge","Hellas Verona","BEL","FW","MF",23,2,8,0,0,17,5,29.4,0.06,0.2,17.7,2,60,30,30,4,3,1
"Cyril Ngonge","Hellas Verona","BEL","FW","MF",23,2,8,0,0,17,5,29.4,0.06,0.2,17.7,2,26,10,16,0,0,0
"Daichi Kamada","Lazio","JPN","MF",NA,26,2,4,0,0,29,8,27.6,0.07,0.25,20.7,0,47,34,13,2,1,1
"Dan Ndoye","Bologna","SUI","FW","MF",22,1,2,0,0,41,16,39,0.02,0.06,16.7,0,62,39,23,3,2,1
"Daniel Bandeira","Hellas Verona","POR","MF",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,12,11,1,1,1,0
"Daniel Boloca","Sassuolo","ROU","MF",NA,24,0,1,0,0,13,4,30.8,0.08,0.25,26.3,0,52,46,6,4,4,0
"Daniel Maldini","Empoli","ITA","FW","MF",21,0,0,0,0,12,5,41.7,0.33,0.8,20,1,7,3,4,0,0,0
"Daniel Maldini","Empoli","ITA","FW","MF",21,0,0,0,0,12,5,41.7,0.33,0.8,20,1,19,13,6,2,2,0
"Daniel Maldini","Empoli","ITA","FW","MF",21,0,0,0,0,9,2,22.2,0,0,26.4,2,7,3,4,0,0,0
"Daniel Maldini","Empoli","ITA","FW","MF",21,0,0,0,0,9,2,22.2,0,0,26.4,2,19,13,6,2,2,0
"Daniel Maldini","Monza","ITA","MF","FW",21,1,5,0,0,12,5,41.7,0.33,0.8,20,1,7,3,4,0,0,0
"Daniel Maldini","Monza","ITA","MF","FW",21,1,5,0,0,12,5,41.7,0.33,0.8,20,1,19,13,6,2,2,0
"Daniel Maldini","Monza","ITA","MF","FW",21,1,5,0,0,9,2,22.2,0,0,26.4,2,7,3,4,0,0,0
"Daniel Maldini","Monza","ITA","MF","FW",21,1,5,0,0,9,2,22.2,0,0,26.4,2,19,13,6,2,2,0
"Daniele Rugani","Juventus","ITA","DF",NA,29,0,2,0,0,8,2,25,0.25,1,7.3,0,12,9,3,2,1,1
"Daniele Sommariva","Genoa","ITA","GK",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Danilo","Juventus","BRA","DF",NA,32,1,2,0,0,17,2,11.8,0.06,0.5,19.1,0,48,41,7,3,1,2
"Danilo Cataldi","Lazio","ITA","MF",NA,28,0,1,0,0,12,2,16.7,0.08,0.5,27.8,0,23,15,8,1,1,0
"Danilo D'Ambrosio","Monza","ITA","DF",NA,34,0,0,0,0,14,4,28.6,0,0,15,0,14,5,9,0,0,0
"Dany Mota","Monza","POR","FW","MF",25,3,7,0,0,38,11,28.9,0.11,0.36,14.4,0,71,49,22,8,5,3
"Darko Lazović","Hellas Verona","SRB","FW","MF",32,2,5,1,1,33,13,39.4,0.06,0.15,20.7,2,60,38,22,3,3,0
"David Akpan Ankeye","Genoa","NGA","FW",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"David Okereke","Torino","NGA","FW","MF",25,0,0,0,0,8,5,62.5,0,0,19.8,0,3,3,0,0,0,0
"David Zima","Torino","CZE","DF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Davide Bartesaghi","Milan","ITA","DF","MF",17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Davide Bettella","Monza","ITA","MF",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Davide Biraschi","Genoa","ITA","DF",NA,29,0,1,0,0,1,1,100,1,1,9.6,0,1,0,1,1,0,1
"Davide Calabria","Milan","ITA","DF",NA,26,3,4,0,0,21,8,38.1,0.05,0.13,18.3,0,34,32,2,6,6,0
"Davide Faraoni","Hellas Verona","ITA","DF",NA,31,1,1,0,0,7,1,14.3,0,0,17,0,21,14,7,2,2,0
"Davide Faraoni","Hellas Verona","ITA","DF",NA,31,1,1,0,0,7,1,14.3,0,0,17,0,8,7,1,1,1,0
"Davide Faraoni","Hellas Verona","ITA","DF",NA,31,1,1,0,0,3,1,33.3,0,0,18.5,0,21,14,7,2,2,0
"Davide Faraoni","Hellas Verona","ITA","DF",NA,31,1,1,0,0,3,1,33.3,0,0,18.5,0,8,7,1,1,1,0
"Davide Faraoni","Fiorentina","ITA","DF",NA,31,1,1,0,0,7,1,14.3,0,0,17,0,21,14,7,2,2,0
"Davide Faraoni","Fiorentina","ITA","DF",NA,31,1,1,0,0,7,1,14.3,0,0,17,0,8,7,1,1,1,0
"Davide Faraoni","Fiorentina","ITA","DF",NA,31,1,1,0,0,3,1,33.3,0,0,18.5,0,21,14,7,2,2,0
"Davide Faraoni","Fiorentina","ITA","DF",NA,31,1,1,0,0,3,1,33.3,0,0,18.5,0,8,7,1,1,1,0
"Davide Frattesi","Inter","ITA","MF",NA,23,3,9,0,0,32,13,40.6,0.19,0.46,11.4,0,26,21,5,6,4,2
"Davide Zappacosta","Atalanta","ITA","DF",NA,31,1,3,0,0,37,10,27,0.05,0.2,17.1,0,49,30,19,6,3,3
"Davy Klaassen","Inter","NED","MF",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,5,0,2,2,0
"Dean Huijsen","Roma","ESP","DF",NA,18,0,2,0,0,6,2,33.3,0.33,1,11,0,8,4,4,4,1,3
"Dean Huijsen","Roma","ESP","DF",NA,18,0,2,0,0,6,2,33.3,0.33,1,11,0,0,0,0,0,0,0
"Dean Huijsen","Juventus","ESP","DF",NA,18,0,0,0,0,6,2,33.3,0.33,1,11,0,8,4,4,4,1,3
"Dean Huijsen","Juventus","ESP","DF",NA,18,0,0,0,0,6,2,33.3,0.33,1,11,0,0,0,0,0,0,0
"Demba Seck","Frosinone","SEN","FW","MF",22,0,0,0,0,9,2,22.2,0,0,17.6,0,9,7,2,1,1,0
"Demba Seck","Frosinone","SEN","FW","MF",22,0,0,0,0,9,2,22.2,0,0,17.6,0,12,11,1,1,1,0
"Demba Seck","Frosinone","SEN","FW","MF",22,0,0,0,0,7,2,28.6,0,0,16.8,0,9,7,2,1,1,0
"Demba Seck","Frosinone","SEN","FW","MF",22,0,0,0,0,7,2,28.6,0,0,16.8,0,12,11,1,1,1,0
"Demba Seck","Torino","SEN","MF",NA,22,0,0,0,0,9,2,22.2,0,0,17.6,0,9,7,2,1,1,0
"Demba Seck","Torino","SEN","MF",NA,22,0,0,0,0,9,2,22.2,0,0,17.6,0,12,11,1,1,1,0
"Demba Seck","Torino","SEN","MF",NA,22,0,0,0,0,7,2,28.6,0,0,16.8,0,9,7,2,1,1,0
"Demba Seck","Torino","SEN","MF",NA,22,0,0,0,0,7,2,28.6,0,0,16.8,0,12,11,1,1,1,0
"Denzel Dumfries","Inter","NED","DF",NA,27,4,8,0,0,24,6,25,0.17,0.67,11.8,0,47,37,10,8,5,3
"Diego Coppola","Hellas Verona","ITA","DF",NA,19,0,2,0,0,13,3,23.1,0.15,0.67,8.3,0,8,8,0,0,0,0
"Diego Demme","Napoli","GER","MF",NA,31,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Diego Llorente","Roma","ESP","DF",NA,29,1,2,0,0,9,4,44.4,0.11,0.25,19.8,1,22,19,3,2,2,0
"Djed Spence","Genoa","ENG","DF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,12,7,5,0,0,0
"Dodô","Fiorentina","BRA","DF",NA,24,0,0,0,0,2,1,50,0,0,19.9,0,15,13,2,0,0,0
"Domagoj Bradarić","Salernitana","CRO","DF",NA,23,3,3,0,0,19,4,21.1,0,0,22.3,0,61,46,15,3,3,0
"Domenico Berardi","Sassuolo","ITA","FW",NA,28,3,12,5,5,46,19,41.3,0.09,0.21,23.3,2,64,49,15,5,3,2
"Domingos Quina","Udinese","POR","MF",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Dušan Vlahović","Juventus","SRB","FW",NA,23,4,20,4,2,106,35,33,0.13,0.4,15.8,7,73,49,24,9,6,3
"Duván Zapata","Atalanta","COL","FW",NA,32,0,1,0,0,99,38,38.4,0.12,0.32,13.3,0,4,3,1,0,0,0
"Duván Zapata","Atalanta","COL","FW",NA,32,0,1,0,0,99,38,38.4,0.12,0.32,13.3,0,75,53,22,6,4,2
"Duván Zapata","Atalanta","COL","FW",NA,32,0,1,0,0,5,2,40,0.2,0.5,12.3,0,4,3,1,0,0,0
"Duván Zapata","Atalanta","COL","FW",NA,32,0,1,0,0,5,2,40,0.2,0.5,12.3,0,75,53,22,6,4,2
"Duván Zapata","Torino","COL","FW",NA,32,4,16,0,0,99,38,38.4,0.12,0.32,13.3,0,4,3,1,0,0,0
"Duván Zapata","Torino","COL","FW",NA,32,4,16,0,0,99,38,38.4,0.12,0.32,13.3,0,75,53,22,6,4,2
"Duván Zapata","Torino","COL","FW",NA,32,4,16,0,0,5,2,40,0.2,0.5,12.3,0,4,3,1,0,0,0
"Duván Zapata","Torino","COL","FW",NA,32,4,16,0,0,5,2,40,0.2,0.5,12.3,0,75,53,22,6,4,2
"Dylan Bronn","Salernitana","TUN","DF","MF",28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Ebenezer Akinsanmiro","Inter","NGA","MF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Éderson","Atalanta","BRA","MF",NA,24,1,7,0,0,38,11,28.9,0.16,0.55,18.1,0,71,61,10,6,6,0
"Edoardo Bove","Roma","ITA","MF",NA,21,2,2,0,0,19,6,31.6,0,0,17.8,0,40,34,6,2,2,0
"Edoardo Goldaniga","Cagliari","ITA","DF",NA,29,0,0,0,0,4,3,75,0,0,7.9,0,15,11,4,1,0,1
"El Bilal Touré","Atalanta","MLI","FW",NA,21,0,2,0,0,12,4,33.3,0.17,0.5,15.2,0,10,8,2,3,2,1
"Elayis Tavsan","Hellas Verona","NED","MF","FW",22,0,0,0,0,3,1,33.3,0,0,23.9,0,1,1,0,0,0,0
"Eldor Shomurodov","Cagliari","UZB","FW","MF",28,3,6,0,0,21,7,33.3,0.14,0.43,11.9,0,24,16,8,8,4,4
