"Player","Squad","Nation","Pos","Pos2","Age","Yellow_Card","Red_Card","Second_Yellow_Card","Total_Red_Cards","Fouls"
"Lucas Beltrán","Fiorentina","ARG","FW","MF",22,6,0,0,0,24
"Ismaël Bennacer","Milan","ALG","MF",NA,25,2,0,0,0,18
"Domenico Berardi","Sassuolo","ITA","FW",NA,28,6,0,0,0,28
"Bartosz Bereszyński","Empoli","POL","DF",NA,31,3,0,0,0,23
"Etrit Berisha","Empoli","ALB","GK",NA,34,0,0,0,0,0
"Medon Berisha","Lecce","ALB","FW","MF",19,0,0,0,0,7
"Victor Bernth Kristiansen","Bologna","DEN","DF",NA,20,4,0,0,0,29
"Beto","Udinese","GNB","FW",NA,25,0,0,0,0,0
"Sam Beukema","Bologna","NED","DF",NA,24,6,1,1,2,27
"Jaka Bijol","Udinese","SVN","DF",NA,24,4,0,0,0,28
"El Bilal Touré","Atalanta","MLI","FW",NA,21,2,0,0,0,13
"Cristiano Biraghi","Fiorentina","ITA","DF",NA,30,8,0,0,0,44
"Davide Biraschi","Genoa","ITA","DF",NA,29,0,0,0,0,0
"Samuele Birindelli","Monza","ITA","DF",NA,24,7,0,0,0,30
"Alexis Blin","Lecce","FRA","MF",NA,26,4,0,0,0,25
"Jérôme Boateng","Salernitana","GER","DF",NA,34,0,0,0,0,2
"Emil Bohinen","Genoa","NOR","MF",NA,24,0,0,0,0,0
"Emil Bohinen","Salernitana","NOR","MF",NA,24,1,0,0,0,5
"Daniel Boloca","Sassuolo","ROU","MF",NA,24,6,1,0,1,25
"Giacomo Bonaventura","Fiorentina","ITA","MF",NA,33,6,0,0,0,20
"Federico Bonazzoli","Hellas Verona","ITA","FW","MF",26,2,0,0,0,10
"Warren Bondo","Monza","FRA","MF",NA,19,9,0,0,0,31
"Giovanni Bonfanti","Atalanta","ITA","DF",NA,20,0,0,0,0,2
"Kevin Bonifazi","Frosinone","ITA","DF",NA,27,0,0,0,0,4
"Gennaro Borrelli","Frosinone","ITA","FW",NA,23,0,0,0,0,0
"Erik Botheim","Salernitana","NOR","FW","MF",23,1,0,0,0,2
"Mehdi Bourabia","Frosinone","MAR","MF",NA,31,1,0,0,0,5
"Edoardo Bove","Roma","ITA","MF",NA,21,2,0,0,0,31
"Domagoj Bradarić","Salernitana","CRO","DF",NA,23,5,0,0,0,14
"Josip Brekalo","Fiorentina","CRO","FW",NA,25,0,0,0,0,13
"Gleison Bremer","Juventus","BRA","DF",NA,26,9,0,0,0,60
"Brenner","Udinese","BRA","MF","FW",23,0,0,0,0,0
"Marco Brescianini","Frosinone","ITA","MF",NA,23,1,0,0,0,35
"Dylan Bronn","Salernitana","TUN","DF","MF",28,0,0,0,0,0
"Tajon Buchanan","Inter","CAN","DF",NA,24,0,0,0,0,1
"Alessandro Buongiorno","Torino","ITA","DF",NA,24,7,0,0,0,69
"Jovane Cabral","Salernitana","CPV","MF","FW",25,1,0,0,0,19
"Liberato Cacace","Empoli","NZL","DF",NA,22,6,0,0,0,30
"Jens Cajuste","Napoli","SWE","MF",NA,23,7,0,0,0,29
"Davide Calabria","Milan","ITA","DF",NA,26,5,2,1,3,25
"Riccardo Calafiori","Bologna","ITA","DF",NA,21,4,0,0,0,35
"Mattia Caldara","Milan","ITA","DF",NA,29,0,0,0,0,0
"Luca Caldirola","Monza","ITA","DF",NA,32,7,1,1,2,24
"Hakan Çalhanoğlu","Inter","TUR","MF",NA,29,5,0,0,0,43
"Francesco Camarda","Milan","ITA","FW",NA,15,0,0,0,0,0
"Nicolò Cambiaghi","Empoli","ITA","FW","MF",22,3,0,0,0,48
"Andrea Cambiaso","Juventus","ITA","DF","FW",23,10,0,0,0,35
"Matteo Cancellieri","Empoli","ITA","FW","MF",21,7,0,0,0,35
"Antonio Candreva","Salernitana","ITA","MF","FW",36,5,0,0,0,11
"Gianluca Caprari","Monza","ITA","MF","FW",30,0,0,0,0,3
"Elia Caprile","Empoli","ITA","GK",NA,21,0,0,0,0,1
"Francesco Caputo","Empoli","ITA","FW",NA,35,0,0,0,0,10
"Andrea Carboni","Monza","ITA","DF",NA,22,1,0,0,0,12
"Valentin Carboni","Monza","ARG","MF","FW",18,2,0,0,0,21
"Marco Carnesecchi","Atalanta","ITA","GK",NA,23,0,0,0,0,1
"Nicolò Casale","Lazio","ITA","DF",NA,25,5,0,0,0,24
"Giuseppe Caso","Frosinone","ITA","FW","MF",24,2,0,0,0,5
"Valentín Castellanos","Lazio","ARG","FW",NA,24,2,0,0,0,34
"Samu Castillejo","Sassuolo","ESP","FW","MF",28,2,0,0,0,11
"Santiago Castro","Bologna","ARG","FW",NA,18,1,0,0,0,7
"Gaetano Castrovilli","Fiorentina","ITA","FW","MF",26,0,0,0,0,4
"Danilo Cataldi","Lazio","ITA","MF",NA,28,8,0,0,0,17
"Emil Ceide","Sassuolo","NOR","FW","MF",21,0,0,0,0,2
"Zeki Çelik","Roma","TUR","DF",NA,26,1,0,0,0,14
"Fabien Centonze","Hellas Verona","FRA","DF",NA,27,2,0,0,0,13
"Michele Cerofolini","Frosinone","ITA","GK",NA,24,1,0,0,0,1
"Alberto Cerri","Empoli","ITA","FW",NA,27,2,0,0,0,15
"Walid Cheddira","Frosinone","MAR","FW",NA,25,0,0,0,0,27
"Federico Chiesa","Juventus","ITA","FW",NA,25,1,0,0,0,13
"Samuel Chukwueze","Milan","NGA","FW",NA,24,1,0,0,0,7
"Giorgio Cittadini","Genoa","ITA","DF",NA,21,0,0,0,0,2
"Patrick Ciurria","Monza","ITA","DF","MF",28,2,0,0,0,29
"Lorenzo Colombo","Monza","ITA","FW",NA,21,3,0,0,0,25
"Andrea Colpani","Monza","ITA","MF","FW",24,1,0,0,0,23
"Pietro Comuzzo","Fiorentina","ITA","DF","FW",18,1,0,0,0,1
"Andrea Consigli","Sassuolo","ITA","GK",NA,36,1,0,0,0,0
"Diego Coppola","Hellas Verona","ITA","DF",NA,19,9,0,0,0,32
"Tommaso Corazza","Bologna","ITA","DF",NA,19,1,0,0,0,1
"Jeppe Corfitzen","Lecce","DEN","FW",NA,18,0,0,0,0,0
"Lassana Coulibaly","Salernitana","MLI","MF",NA,27,5,0,0,0,33
"Alessio Cragno","Sassuolo","ITA","GK",NA,29,0,0,0,0,0
"Bryan Cristante","Roma","ITA","MF","DF",28,8,0,0,0,77
"Juan Cruz","Hellas Verona","ARG","FW","MF",24,0,0,0,0,1
"Marvin Cuni","Frosinone","ALB","FW",NA,22,0,0,0,0,13
"Danilo D'Ambrosio","Monza","ITA","DF",NA,34,5,1,1,2,18
"Flavius Daniliuc","Salernitana","AUT","DF",NA,22,2,0,0,0,14
"Danilo","Juventus","BRA","DF",NA,32,7,0,0,0,26
"Matteo Darmian","Inter","ITA","DF",NA,33,2,0,0,0,27
"Juan David Cabal","Hellas Verona","COL","DF",NA,22,6,0,0,0,27
"Keinan Davis","Udinese","ENG","FW","MF",25,2,0,0,0,5
"Paweł Dawidowicz","Hellas Verona","POL","DF",NA,28,5,0,0,0,33
"Charles De Ketelaere","Atalanta","BEL","FW","MF",22,1,0,0,0,17
"Lorenzo De Silvestri","Bologna","ITA","DF",NA,35,0,0,0,0,3
"Koni De Winter","Genoa","BEL","DF",NA,21,8,1,1,2,37
"Grégoire Defrel","Sassuolo","MTQ","FW","MF",32,0,0,0,0,9
"Alessandro Deiola","Cagliari","ITA","MF",NA,27,7,0,0,0,25
"Alessandro Dellavalle","Torino","ITA","DF",NA,19,0,0,0,0,0
"Diego Demme","Napoli","GER","MF",NA,31,1,0,0,0,1
"Leander Dendoncker","Napoli","BEL","MF",NA,28,0,0,0,0,0
"Mattia Destro","Empoli","ITA","FW","MF",32,2,0,0,0,6
"Michele Di Gregorio","Monza","ITA","GK",NA,26,0,0,0,0,0
"Giovanni Di Lorenzo","Napoli","ITA","DF",NA,29,6,0,0,0,28
"Alessandro Di Pardo","Cagliari","ITA","DF","MF",24,0,0,0,0,3
"Boulaye Dia","Salernitana","SEN","FW","MF",26,1,0,0,0,11
"Federico Dimarco","Inter","ITA","DF",NA,25,0,0,0,0,12
"Tiago Djaló","Juventus","POR","DF",NA,23,0,0,0,0,0
"Koffi Djidji","Torino","CIV","DF",NA,30,2,0,0,0,11
"Berat Djimsiti","Atalanta","ALB","DF",NA,30,5,0,0,0,17
"Dodô","Fiorentina","BRA","DF",NA,24,0,0,0,0,7
"Josh Doig","Hellas Verona","SCO","DF",NA,21,2,0,0,0,7
"Josh Doig","Sassuolo","SCO","DF",NA,21,5,0,0,0,15
"Nicolás Domínguez","Bologna","ARG","MF",NA,25,0,0,0,0,3
"Giulio Donati","Monza","ITA","DF",NA,33,2,0,0,0,1
"Patrick Dorgu","Lecce","DEN","DF","MF",18,6,0,0,0,25
"Alberto Dossena","Cagliari","ITA","DF",NA,24,5,0,0,0,38
"Radu Drăgușin","Genoa","ROU","DF",NA,21,1,0,0,0,14
"Ondrej Duda","Hellas Verona","SVK","MF",NA,28,14,2,2,4,54
"Denzel Dumfries","Inter","NED","DF",NA,27,2,1,0,1,25
"Alfred Duncan","Fiorentina","GHA","MF",NA,30,2,0,0,0,26
"Paulo Dybala","Roma","ARG","FW","MF",29,3,0,0,0,12
"Festy Ebosele","Udinese","IRL","DF",NA,20,6,1,1,2,29
"Tyronne Ebuehi","Empoli","NGA","DF",NA,27,0,0,0,0,7
"Éderson","Atalanta","BRA","MF",NA,24,8,0,0,0,45
"Kingsley Ehizibue","Udinese","NED","DF",NA,28,4,0,0,0,12
"Caleb Ekuban","Genoa","GHA","FW",NA,29,0,0,0,0,17
"Elif Elmas","Napoli","MKD","FW","MF",23,2,0,0,0,7
"Martin Erlic","Sassuolo","CRO","DF",NA,25,5,0,0,0,30
"Giovanni Fabbian","Bologna","ITA","MF","FW",20,4,0,0,0,16
"Nicolò Fagioli","Juventus","ITA","MF",NA,22,1,0,0,0,3
"Wladimiro Falcone","Lecce","ITA","GK",NA,28,0,0,0,0,0
"Davide Faraoni","Hellas Verona","ITA","DF",NA,31,5,0,0,0,11
"Davide Faraoni","Fiorentina","ITA","DF",NA,31,0,0,0,0,3
"Federico Fazio","Salernitana","ARG","DF",NA,36,3,1,0,1,9
"Jacopo Fazzini","Empoli","ITA","MF",NA,20,6,0,0,0,23
"Lewis Ferguson","Bologna","SCO","MF",NA,23,8,0,0,0,52
"Andrea Ferraris","Monza","ITA","MF",NA,20,0,0,0,0,0
"João Ferreira","Udinese","POR","DF",NA,22,9,0,0,0,35
"Seydou Fini","Genoa","ITA","DF","FW",17,0,0,0,0,0
"Vincenzo Fiorillo","Salernitana","ITA","GK",NA,33,1,1,0,1,0
"Alessandro Florenzi","Milan","ITA","DF",NA,32,5,0,0,0,11
"Michael Folorunsho","Hellas Verona","ITA","MF","FW",25,5,0,0,0,50
"Davide Frattesi","Inter","ITA","MF",NA,23,1,0,0,0,12
"Morten Frendrup","Genoa","DEN","MF",NA,22,6,0,0,0,49
"Remo Freuler","Bologna","SUI","MF",NA,31,9,0,0,0,44
"Matteo Gabbia","Milan","ITA","DF",NA,23,5,0,0,0,27
"Gianluca Gaetano","Cagliari","ITA","FW","MF",23,1,1,0,1,10
"Gianluca Gaetano","Napoli","ITA","MF",NA,23,1,0,0,0,3
"Roberto Gagliardini","Monza","ITA","MF","DF",29,5,0,0,0,26
"Pablo Galdames Millán","Genoa","CHI","MF","DF",26,0,0,0,0,1
"Antonino Gallo","Lecce","ITA","DF",NA,23,2,0,0,0,9
"Luca Garritano","Frosinone","ITA","MF","DF",29,1,0,0,0,6
"Federico Gatti","Juventus","ITA","DF",NA,25,7,0,0,0,39
"Francesco Gelli","Frosinone","ITA","MF","DF",26,3,0,0,0,15
"Valentin Gendrey","Lecce","FRA","DF",NA,23,5,0,0,0,27
"Farés Ghedjemis","Frosinone","FRA","FW","MF",20,1,0,0,0,2
"Lautaro Gianetti","Udinese","ARG","DF",NA,29,4,0,0,0,9
"Mario Gila","Lazio","ESP","DF",NA,22,4,1,1,2,21
"Gvidas Gineitis","Torino","LTU","MF",NA,19,2,0,0,0,9
"Olivier Giroud","Milan","FRA","FW",NA,36,1,1,0,1,31
"Edoardo Goldaniga","Cagliari","ITA","DF",NA,29,3,0,0,0,14
"Pierluigi Gollini","Napoli","ITA","GK",NA,28,0,0,0,0,0
"Iron Gomis","Salernitana","FRA","MF",NA,23,0,0,0,0,2
"Joan Gonzàlez","Lecce","ESP","MF",NA,21,6,0,0,0,15
"Nicolás González","Fiorentina","ARG","FW",NA,25,1,0,0,0,21
"Alberto Grassi","Empoli","ITA","MF",NA,28,6,1,1,2,22
"Mattéo Guendouzi","Lazio","FRA","MF",NA,24,3,1,0,1,26
"Axel Guessand","Udinese","FRA","DF",NA,18,0,0,0,0,0
"Albert Guðmundsson","Genoa","ISL","FW","MF",26,4,0,0,0,28
"Emmanuel Gyasi","Empoli","GHA","DF","FW",29,8,0,0,0,40
"Norbert Gyömbér","Salernitana","SVK","DF",NA,31,9,0,0,0,33
"Nicolas Haas","Empoli","SUI","MF",NA,27,1,0,0,0,1
"Ridgeciano Haps","Genoa","SUR","DF",NA,30,0,0,0,0,3
"Abdou Harroui","Frosinone","NED","MF","FW",25,2,0,0,0,18
"Hans Hateboer","Atalanta","NED","DF",NA,29,5,0,0,0,16
"Pantelis Hatzidiakos","Cagliari","GRE","DF",NA,26,1,0,0,0,7
"Silvan Hefti","Genoa","SUI","MF","DF",25,0,0,0,0,2
"Matheus Henrique","Sassuolo","BRA","MF",NA,25,8,1,1,2,21
"Thomas Henry","Hellas Verona","FRA","FW",NA,28,2,2,0,2,15
"Theo Hernández","Milan","FRA","DF",NA,25,11,1,0,1,38
"Isak Hien","Hellas Verona","SWE","DF",NA,24,1,1,0,1,11
"Isak Hien","Atalanta","SWE","DF",NA,24,3,0,0,0,18
"Emil Holm","Atalanta","SWE","DF",NA,23,5,0,0,0,14
"Martin Hongla","Hellas Verona","CMR","MF",NA,25,0,0,0,0,6
"Sydney van Hooijdonk","Bologna","NED","FW",NA,23,0,0,0,0,6
"Dean Huijsen","Roma","ESP","DF",NA,18,4,0,0,0,10
"Elseid Hysaj","Lazio","ALB","DF",NA,29,2,0,0,0,14
"Arijon Ibrahimović","Frosinone","GER","FW","DF",17,1,0,0,0,3
"Jonathan Ikone","Fiorentina","FRA","FW",NA,25,5,0,0,0,16
"Chukwubuikem Ikwuemesi","Salernitana","NGA","FW",NA,21,2,0,0,0,35
"Ivan Ilić","Torino","SRB","MF",NA,22,3,0,0,0,24
"Samuel Iling-Junior","Juventus","ENG","DF","MF",19,1,0,0,0,15
"Ciro Immobile","Lazio","ITA","FW",NA,33,8,0,0,0,22
"Gino Infantino","Fiorentina","ARG","MF",NA,20,1,0,0,0,4
"Gustav Isaksen","Lazio","DEN","FW",NA,22,3,0,0,0,17
"Ardian Ismajli","Empoli","ALB","DF",NA,26,2,0,0,0,18
"Armando Izzo","Monza","ITA","DF",NA,31,9,0,0,0,32
"Jakub Jankto","Cagliari","CZE","MF","FW",27,0,0,0,0,9
"Juan Jesus","Napoli","BRA","DF",NA,32,7,0,0,0,28
"Kaio Jorge","Frosinone","BRA","FW",NA,21,2,0,0,0,8
"Luka Jović","Milan","SRB","FW",NA,25,2,1,0,1,8
"Hamed Junior Traorè","Napoli","CIV","MF",NA,23,1,0,0,0,4
"Mohamed Kaba","Lecce","FRA","MF",NA,21,4,1,1,2,26
"Christian Kabasele","Udinese","BEL","DF",NA,32,5,0,0,0,15
"Yayah Kallon","Hellas Verona","SLE","FW",NA,22,0,0,0,0,0
"Pierre Kalulu","Milan","FRA","DF",NA,23,0,0,0,0,1
"Daichi Kamada","Lazio","JPN","MF",NA,26,3,0,0,0,39
"Hassane Kamara","Udinese","CIV","DF",NA,29,4,0,0,0,21
"Yann Karamoh","Torino","FRA","MF","FW",25,0,0,0,0,2
"Jesper Karlsson","Bologna","SWE","FW",NA,25,0,0,0,0,4
"Rick Karsdorp","Roma","NED","DF",NA,28,2,0,0,0,9
"Grigoris Kastanos","Salernitana","CYP","MF","DF",25,5,0,0,0,18
"Michael Kayode","Fiorentina","ITA","DF",NA,19,2,0,0,0,14
"Moise Kean","Juventus","ITA","FW",NA,23,2,0,0,0,13
"Simon Kjær","Milan","DEN","DF",NA,34,1,0,0,0,9
"Davy Klaassen","Inter","NED","MF",NA,30,1,0,0,0,3
"Sead Kolašinac","Atalanta","BIH","DF",NA,30,4,0,0,0,29
"Teun Koopmeiners","Atalanta","NED","MF",NA,25,5,0,0,0,53
"Filip Kostić","Juventus","SRB","DF",NA,30,2,0,0,0,19
"Christian Kouamé","Fiorentina","CIV","FW",NA,25,0,0,0,0,17
"Viktor Kovalenko","Empoli","UKR","MF",NA,27,1,0,0,0,7
"Rasmus Kristensen","Roma","DEN","DF",NA,26,5,0,0,0,14
"Thomas Kristensen","Udinese","DEN","DF",NA,21,4,1,1,2,26
"Nikola Krstović","Lecce","MNE","FW",NA,23,4,1,0,1,45
"Rade Krunić","Milan","BIH","MF",NA,29,3,0,0,0,10
"Marash Kumbulla","Sassuolo","ALB","DF",NA,23,1,0,0,0,3
"Berkan Kutlu","Genoa","TUR","MF",NA,25,0,0,0,0,4
"Khvicha Kvaratskhelia","Napoli","GEO","FW",NA,22,8,0,0,0,25
"Giorgos Kyriakopoulos","Monza","GRE","DF",NA,27,3,0,0,0,15
"Gianluca Lapadula","Cagliari","PER","FW",NA,33,3,0,0,0,22
"Armand Lauriente","Sassuolo","FRA","FW",NA,24,5,0,0,0,34
"Valentino Lazaro","Torino","AUT","DF","MF",27,3,0,0,0,12
"Darko Lazović","Hellas Verona","SRB","FW","MF",32,0,1,0,1,5
"Manuel Lazzari","Lazio","ITA","DF",NA,29,4,1,0,1,16
"Rafael Leão","Milan","POR","FW",NA,24,5,0,0,0,27
"Jesper Lindstrøm","Napoli","DEN","FW","MF",23,2,0,0,0,6
"Karol Linetty","Torino","POL","MF",NA,28,12,0,0,0,50
"Luca Lipani","Sassuolo","ITA","MF",NA,18,0,0,0,0,6
"Pol Lirola","Frosinone","ESP","DF",NA,25,1,0,0,0,7
"Diego Llorente","Roma","ESP","DF",NA,29,5,0,0,0,25
"Stanislav Lobotka","Napoli","SVK","MF",NA,28,4,0,0,0,33
"Manuel Locatelli","Juventus","ITA","MF",NA,25,6,0,0,0,41
"Ruben Loftus-Cheek","Milan","ENG","MF",NA,27,5,0,0,0,39
"Ademola Lookman","Atalanta","NGA","FW","MF",25,4,0,0,0,28
"Maxime Lopez","Fiorentina","FRA","MF",NA,25,1,0,0,0,8
"Maxime Lopez","Sassuolo","FRA","MF",NA,25,0,1,0,1,2
"Matteo Lovato","Torino","ITA","DF",NA,23,2,0,0,0,14
"Matteo Lovato","Salernitana","ITA","DF",NA,23,2,0,0,0,7
"Sandi Lovrić","Udinese","SVN","MF",NA,25,1,1,0,1,25
"Lorenzo Lucca","Udinese","ITA","FW",NA,22,6,0,0,0,52
"Jhon Lucumí","Bologna","COL","DF",NA,25,1,0,0,0,10
"José Luis Palomino","Atalanta","ARG","DF",NA,33,0,0,0,0,0
"Romelu Lukaku","Roma","BEL","FW",NA,30,5,1,0,1,24
"Karlo Lulić","Frosinone","CRO","MF",NA,27,0,0,0,0,0
"Sebastiano Luperto","Empoli","ITA","DF",NA,26,4,0,0,0,26
"Mateus Lusuardi","Frosinone","BRA","DF",NA,19,1,0,0,0,2
"Zito Luvumbo","Cagliari","ANG","FW","MF",21,5,0,0,0,31
"Charalambos Lykogiannis","Bologna","GRE","DF",NA,29,2,0,0,0,12
"Giulio Maggiore","Salernitana","ITA","MF",NA,25,9,1,1,2,39
"Giangiacomo Magnani","Hellas Verona","ITA","DF",NA,27,6,0,0,0,27
"Mike Maignan","Milan","FRA","GK",NA,28,1,1,0,1,1
"Antoine Makoumbou","Cagliari","CGO","MF",NA,25,5,2,1,3,28
"Daniel Maldini","Monza","ITA","MF","FW",21,0,0,0,0,3
"Daniel Maldini","Empoli","ITA","FW","MF",21,1,0,0,0,8
"Youssef Maleh","Empoli","MAR","MF",NA,24,11,0,0,0,56
"Ruslan Malinovskyi","Genoa","UKR","MF",NA,30,7,0,0,0,31
"Gianluca Mancini","Roma","ITA","DF",NA,27,9,0,0,0,49
"Marco Mancosu","Cagliari","ITA","MF","FW",34,0,0,0,0,3
"Christos Mandas","Lazio","GRE","GK",NA,21,0,0,0,0,0
"Rolando Mandragora","Fiorentina","ITA","MF",NA,26,5,0,0,0,26
"Kostas Manolas","Salernitana","GRE","DF",NA,32,0,0,0,0,5
"Riccardo Marchizza","Frosinone","ITA","DF",NA,25,1,0,0,0,6
"Gian Marco Ferrari","Sassuolo","ITA","DF",NA,31,4,0,0,0,26
"Pablo Marí","Monza","ESP","DF",NA,29,7,0,0,0,37
"Mirko Marić","Monza","CRO","FW",NA,28,0,1,0,1,4
"Răzvan Marin","Empoli","ROU","MF",NA,27,3,0,0,0,28
"Agustín Martegani","Salernitana","ARG","MF",NA,23,1,0,0,0,10
"Aarón Martín","Genoa","ESP","DF",NA,26,4,1,1,2,23
"Josep Martinez","Genoa","ESP","GK",NA,25,4,1,1,2,2
"Lautaro Martínez","Inter","ARG","FW",NA,25,5,0,0,0,46
"Lucas Martínez Quarta","Fiorentina","ARG","DF",NA,27,9,0,0,0,41
"Adam Marušić","Lazio","MNE","DF",NA,30,3,1,0,1,24
"Adam Masina","Udinese","MAR","DF",NA,29,2,0,0,0,3
"Adam Masina","Torino","MAR","DF",NA,29,0,0,0,0,18
"Alan Matturro","Genoa","URU","DF",NA,18,0,0,0,0,0
"Luca Mazzitelli","Frosinone","ITA","MF",NA,27,6,1,1,2,45
"Pasquale Mazzocchi","Salernitana","ITA","DF",NA,28,4,0,0,0,23
"Pasquale Mazzocchi","Napoli","ITA","DF",NA,28,0,1,0,1,9
"Jordi Mboula","Hellas Verona","ESP","FW","MF",24,0,0,0,0,5
"Weston McKennie","Juventus","USA","MF","DF",24,6,0,0,0,23
"Arthur Melo","Fiorentina","BRA","MF",NA,26,2,0,0,0,18
"Alex Meret","Napoli","ITA","GK",NA,26,0,0,0,0,0
"Junior Messias","Genoa","BRA","MF","DF",32,0,0,0,0,7
"Nikola Milenković","Fiorentina","SRB","DF",NA,25,4,0,0,0,30
"Arkadiusz Milik","Juventus","POL","FW",NA,29,2,1,0,1,22
"Vanja Milinković-Savić","Torino","SRB","GK",NA,26,2,0,0,0,0
"Yerry Mina","Fiorentina","COL","DF","MF",28,1,0,0,0,3
"Yerry Mina","Cagliari","COL","DF",NA,28,4,0,0,0,17
"Aleksei Miranchuk","Atalanta","RUS","MF","FW",27,1,0,0,0,12
"Antonio Mirante","Milan","ITA","GK",NA,40,0,0,0,0,0
"Fabio Miretti","Juventus","ITA","MF",NA,19,3,0,0,0,22
"Filippo Missori","Sassuolo","ITA","DF",NA,19,0,0,0,0,1
"Stefan Mitrović","Hellas Verona","SRB","FW","MF",20,0,0,0,0,10
"Henrikh Mkhitaryan","Inter","ARM","MF",NA,34,4,0,0,0,35
"Ilario Monterisi","Frosinone","ITA","DF",NA,21,1,0,0,0,10
"Lorenzo Montipò","Hellas Verona","ITA","GK",NA,27,0,0,0,0,0
"Nikola Moro","Bologna","CRO","MF",NA,25,0,0,0,0,11
"Dany Mota","Monza","POR","FW","MF",25,3,0,0,0,22
"Samuele Mulattieri","Sassuolo","ITA","FW","MF",22,1,0,0,0,7
"Luis Muriel","Atalanta","COL","FW","MF",32,0,0,0,0,6
"Yunus Musah","Milan","USA","MF","FW",20,5,0,0,0,22
"Juan Musso","Atalanta","ARG","GK",NA,29,0,0,0,0,1
"Kingstone Mutandwa","Cagliari","ZAM","FW","MF",20,0,0,0,0,0
"Obite N'Dicka","Roma","CIV","DF",NA,23,6,0,0,0,26
"Nahitan Nández","Cagliari","URU","MF","DF",27,7,0,0,0,52
"Natan","Napoli","BRA","DF",NA,22,3,1,1,2,13
"Michel Ndary Adopo","Atalanta","FRA","MF",NA,23,0,0,0,0,2
"Dan Ndoye","Bologna","SUI","FW","MF",22,4,0,0,0,29
"Cyril Ngonge","Hellas Verona","BEL","FW","MF",23,4,0,0,0,31
"Cyril Ngonge","Napoli","BEL","FW",NA,23,2,0,0,0,2
"M'Baye Niang","Empoli","SEN","FW",NA,28,1,0,0,0,15
