"Player","Squad","Nation","Pos","Pos2","Age","Tackles","Tackles_Won","Tackles_Win_Percentage","Challenges","Challenges_Won","Challenges_Percentage","Total_Blocks","Shots_Blocked","Passes_Blocked","Interceptions","Clearances","Errors"
"Alphonse Areola","West Ham","FRA","GK",NA,30,1,1,100,3,3,33.3,0,0,0,1,16,0
"Lorenz Assignon","Burnley","TOG","DF",NA,23,35,17,48.5714285714286,27,27,51.9,22,7,15,19,43,1
"Serge Aurier","Nott'ham Forest","CIV","DF","MF",30,20,14,70,11,11,45.5,10,3,7,9,36,1
"Taiwo Awoniyi","Nott'ham Forest","NGA","FW",NA,25,9,7,77.7777777777778,2,2,50,7,2,5,1,9,0
"Jordan Ayew","Crystal Palace","GHA","FW","MF",31,65,36,55.3846153846154,42,42,50,43,2,41,16,15,0
"Benoît Badiashile","Chelsea","FRA","DF",NA,22,21,15,71.4285714285714,14,14,64.3,21,14,7,18,66,2
"Leon Bailey","Aston Villa","JAM","MF","FW",25,13,7,53.8461538461538,20,20,25,18,1,17,9,6,0
"Stefan Bajcetic","Liverpool","ESP","MF",NA,18,4,1,25,5,5,60,0,0,0,0,0,0
"George Baldock","Sheffield Utd","GRE","DF",NA,30,18,10,55.5555555555556,15,15,40,14,8,6,10,33,0
"Carlos Baleba","Brighton","CMR","MF",NA,19,40,20,50,46,46,50,35,7,28,18,30,3
"Fodé Ballo-Touré","Fulham","SEN","DF","MF",26,4,2,50,2,2,50,1,0,1,3,2,0
"Shandon Baptiste","Brentford","GRN","MF",NA,25,4,4,100,5,5,20,5,1,4,3,6,0
"Valentín Barco","Brighton","ARG","DF","FW",19,11,5,45.4545454545455,8,8,75,3,0,3,4,3,1
"Ross Barkley","Luton Town","ENG","MF",NA,29,47,19,40.4255319148936,48,48,22.9,25,9,16,25,51,2
"Harvey Barnes","Newcastle Utd","ENG","FW","MF",25,6,1,16.6666666666667,2,2,50,1,0,1,5,3,0
"Chris Basham","Sheffield Utd","ENG","DF","MF",35,7,2,28.5714285714286,9,9,22.2,9,4,5,5,17,0
"Calvin Bassey","Fulham","NGA","DF",NA,23,49,29,59.1836734693878,29,29,72.4,32,11,21,28,84,4
"Amari'i Bell","Luton Town","JAM","DF",NA,29,50,33,66,35,35,62.9,33,15,18,25,60,1
"Jean-Ricner Bellegarde","Wolves","FRA","MF","FW",25,17,10,58.8235294117647,15,15,46.7,18,2,16,8,14,0
"Anis Ben Slimane","Sheffield Utd","TUN","MF",NA,22,11,6,54.5454545454545,10,10,40,7,1,6,5,7,0
"Saïd Benrahma","West Ham","ALG","FW","MF",27,8,4,50,15,15,26.7,8,0,8,5,7,0
"Rodrigo Bentancur","Tottenham","URU","MF",NA,26,23,15,65.2173913043478,24,24,41.7,15,4,11,17,16,1
"Daniel Bentley","Wolves","ENG","GK",NA,30,0,0,NA,1,1,0,0,0,0,0,1,0
"Jóhann Berg Guðmundsson","Burnley","ISL","MF","FW",32,13,4,30.7692307692308,16,16,43.8,14,0,14,16,16,0
"Sander Berge","Burnley","NOR","MF",NA,25,76,46,60.5263157894737,58,58,58.6,49,20,29,23,60,2
"Luke Berry","Luton Town","ENG","MF","DF",31,7,2,28.5714285714286,3,3,66.7,6,1,5,0,3,0
"Beto","Everton","GNB","FW",NA,25,14,6,42.8571428571429,12,12,33.3,11,0,11,1,14,0
"Jordan Beyer","Burnley","GER","DF",NA,23,35,20,57.1428571428571,24,24,58.3,22,15,7,16,68,1
"Philip Billing","Bournemouth","DEN","MF",NA,27,33,16,48.4848484848485,27,27,33.3,31,5,26,20,28,1
"Yves Bissouma","Tottenham","MLI","MF",NA,26,80,52,65,61,61,67.2,28,5,23,37,43,3
"Benicio Boaitey","Brighton","ENG","FW","DF",19,0,0,NA,1,1,0,1,0,1,0,2,0
"Oscar Bobb","Manchester City","NOR","FW","MF",20,7,3,42.8571428571429,4,4,50,4,0,4,5,1,0
"Jayden Bogle","Sheffield Utd","ENG","DF",NA,23,66,36,54.5454545454545,70,70,50,42,11,31,32,97,0
"Willy Boly","Nott'ham Forest","CIV","DF",NA,32,46,29,63.0434782608696,40,40,55,32,21,11,25,90,0
"Sven Botman","Newcastle Utd","NED","DF",NA,23,20,13,65,13,13,61.5,20,16,4,9,61,3
"Jarrod Bowen","West Ham","ENG","FW",NA,26,42,28,66.6666666666667,35,35,37.1,37,5,32,19,14,0
"Conor Bradley","Liverpool","NIR","DF",NA,20,33,25,75.7575757575758,38,38,63.2,17,1,16,10,14,0
"Jarrad Branthwaite","Everton","ENG","DF",NA,21,66,32,48.4848484848485,62,62,72.6,51,36,15,50,163,2
"Ben Brereton","Sheffield Utd","CHI","FW","MF",24,9,4,44.4444444444444,10,10,40,9,3,6,3,12,0
"Rhian Brewster","Sheffield Utd","ENG","FW","MF",23,5,1,20,2,2,0,2,0,2,1,2,0
"Armando Broja","Chelsea","ALB","FW",NA,21,3,0,0,2,2,50,5,1,4,0,3,0
"Andre Brooks","Sheffield Utd","ENG","MF","DF",19,22,13,59.0909090909091,21,21,42.9,13,1,12,14,20,0
"David Brooks","Bournemouth","WAL","FW","MF",26,5,4,80,4,4,50,3,0,3,2,2,0
"Jacob Brown","Luton Town","SCO","MF","FW",25,19,12,63.1578947368421,18,18,38.9,20,1,19,8,22,0
"Josh Brownhill","Burnley","ENG","MF",NA,27,61,35,57.3770491803279,37,37,73,33,8,25,34,40,1
"Jacob Bruun Larsen","Burnley","DEN","MF","FW",24,9,4,44.4444444444444,21,21,33.3,16,2,14,7,23,0
"Hugo Bueno","Wolves","ESP","DF","MF",20,21,14,66.6666666666667,19,19,63.2,17,4,13,6,24,0
"Santiago Bueno","Wolves","URU","DF",NA,24,13,7,53.8461538461538,11,11,45.5,22,12,10,6,33,0
"Facundo Buonanotte","Brighton","ARG","FW","MF",18,42,22,52.3809523809524,44,44,31.8,22,3,19,8,5,0
"Reece Burke","Luton Town","ENG","DF",NA,26,37,23,62.1621621621622,26,26,46.2,25,18,7,18,78,1
"Dan Burn","Newcastle Utd","ENG","DF",NA,31,61,33,54.0983606557377,61,61,42.6,55,25,30,37,124,1
"Moisés Caicedo","Chelsea","ECU","MF",NA,21,91,46,50.5494505494505,60,60,60,59,25,34,37,44,4
"Tom Cairney","Fulham","SCO","MF",NA,32,24,16,66.6666666666667,25,25,52,16,4,12,13,6,0
"Dominic Calvert-Lewin","Everton","ENG","FW",NA,26,13,6,46.1538461538462,15,15,13.3,14,4,10,4,38,0
"Diego Carlos","Aston Villa","BRA","DF",NA,30,27,16,59.2592592592593,21,21,61.9,24,19,5,13,78,3
"Cesare Casadei","Chelsea","ITA","FW","MF",20,5,3,60,5,5,40,1,0,1,0,4,0
"Casemiro","Manchester Utd","BRA","MF","DF",31,83,56,67.4698795180723,106,106,48.1,74,33,41,18,71,1
"Matty Cash","Aston Villa","POL","DF",NA,25,54,31,57.4074074074074,59,59,49.2,35,14,21,18,59,0
"Timothy Castagne","Fulham","BEL","DF",NA,27,49,24,48.9795918367347,44,44,59.1,38,10,28,38,69,1
"Jonny Castro","Wolves","ESP","MF",NA,29,0,0,NA,1,1,0,1,1,0,0,0,0
"Trevoh Chalobah","Chelsea","ENG","DF",NA,24,16,12,75,15,15,66.7,8,7,1,8,51,0
"Calum Chambers","Aston Villa","ENG","MF","DF",28,3,0,0,1,1,0,2,1,1,2,4,0
"Youssef Chermiti","Everton","POR","FW",NA,19,3,2,66.6666666666667,5,5,20,4,1,3,1,2,0
"Ben Chilwell","Chelsea","ENG","DF",NA,26,15,10,66.6666666666667,8,8,62.5,11,3,8,4,19,1
"Tawanda Chirewa","Wolves","ZIM","MF","FW",19,7,3,42.8571428571429,3,3,66.7,0,0,0,1,0,0
"Leon Chiwome","Wolves","ENG","FW",NA,17,2,1,50,2,2,50,3,1,2,0,2,0
"Tahith Chong","Luton Town","NED","MF","FW",23,36,22,61.1111111111111,33,33,45.5,30,6,24,8,11,1
"Ryan Christie","Bournemouth","SCO","MF",NA,28,86,44,51.1627906976744,92,92,42.4,52,11,41,52,53,1
"Carney Chukwuemeka","Chelsea","ENG","MF","FW",19,6,4,66.6666666666667,3,3,33.3,1,1,0,0,1,0
"Bobby Clark","Liverpool","ENG","MF",NA,18,2,1,50,5,5,20,6,2,4,1,1,0
"Jordan Clark","Luton Town","ENG","MF",NA,29,30,17,56.6666666666667,39,39,28.2,24,3,21,11,15,1
"Nathaniel Clyne","Crystal Palace","ENG","DF",NA,32,24,15,62.5,21,21,66.7,18,6,12,10,33,0
"Séamus Coleman","Everton","IRL","DF",NA,34,17,14,82.3529411764706,16,16,68.8,12,4,8,7,26,1
"Nathan Collins","Brentford","IRL","DF",NA,22,38,20,52.6315789473684,29,29,65.5,46,30,16,44,141,4
"Levi Colwill","Chelsea","ENG","DF",NA,20,48,30,62.5,34,34,76.5,28,10,18,26,66,0
"Lewis Cook","Bournemouth","ENG","MF",NA,26,61,41,67.2131147540984,63,63,54,32,11,21,65,46,1
"Jack Cork","Burnley","ENG","MF",NA,34,2,0,0,3,3,33.3,0,0,0,1,1,0
"Maxwel Cornet","West Ham","CIV","MF","FW",26,3,2,66.6666666666667,5,5,20,2,0,2,2,1,0
"Vladimír Coufal","West Ham","CZE","DF",NA,30,64,41,64.0625,75,75,50.7,49,15,34,43,97,0
"Philippe Coutinho","Aston Villa","BRA","MF","FW",31,0,0,NA,1,1,0,0,0,0,0,0,0
"Aaron Cresswell","West Ham","ENG","DF","FW",33,3,2,66.6666666666667,3,3,66.7,5,3,2,3,7,0
"Marc Cucurella","Chelsea","ESP","DF",NA,25,62,38,61.2903225806452,64,64,53.1,36,13,23,22,48,0
"Josh Cullen","Burnley","IRL","MF",NA,27,42,29,69.047619047619,46,46,56.5,31,19,12,15,26,1
"Matheus Cunha","Wolves","BRA","FW","MF",24,30,16,53.3333333333333,35,35,37.1,28,7,21,13,21,1
"Sam Curtis","Sheffield Utd","IRL","DF",NA,17,1,0,0,2,2,50,2,0,2,0,0,0
"Mahmoud Dahoud","Brighton","GER","MF",NA,27,9,4,44.4444444444444,9,9,33.3,4,1,3,1,5,0
"Ameen Al-Dakhil","Burnley","BEL","DF",NA,21,12,5,41.6666666666667,10,10,10,13,6,7,12,38,2
"Diogo Dalot","Manchester Utd","POR","DF",NA,24,81,51,62.962962962963,74,74,68.9,44,16,28,37,111,0
"Mikkel Damsgaard","Brentford","DEN","MF",NA,23,29,17,58.6206896551724,40,40,35,23,1,22,11,10,1
"Danilo","Nott'ham Forest","BRA","MF",NA,22,36,18,50,46,46,45.7,33,8,25,35,42,0
"Arnaut Danjuma","Everton","NED","MF","FW",26,6,4,66.6666666666667,4,4,25,4,0,4,3,0,0
"David Datro Fofana","Burnley","CIV","FW",NA,20,10,5,50,6,6,50,9,3,6,1,2,0
"Ben Davies","Tottenham","WAL","DF",NA,30,24,17,70.8333333333333,21,21,76.2,17,15,2,10,35,0
"Tom Davies","Sheffield Utd","ENG","MF",NA,25,10,5,50,9,9,33.3,2,1,1,3,6,1
"Craig Dawson","Wolves","ENG","DF",NA,33,30,20,66.6666666666667,34,34,64.7,51,39,12,16,120,1
"Kevin De Bruyne","Manchester City","BEL","MF",NA,32,14,9,64.2857142857143,20,20,35,5,0,5,4,4,0
"Hannes Delcroix","Burnley","BEL","DF",NA,24,10,6,60,4,4,75,9,3,6,9,26,0
"Leander Dendoncker","Aston Villa","BEL","MF",NA,28,6,4,66.6666666666667,5,5,80,5,2,3,2,3,1
"Moussa Diaby","Aston Villa","FRA","FW","MF",24,12,5,41.6666666666667,22,22,18.2,8,1,7,9,6,0
"Amad Diallo","Manchester Utd","CIV","FW","MF",21,10,3,30,7,7,42.9,3,1,2,1,6,0
"Rúben Dias","Manchester City","POR","DF",NA,26,39,20,51.2820512820513,26,26,73.1,32,17,15,30,77,0
"Luis Díaz","Liverpool","COL","FW",NA,26,35,25,71.4285714285714,30,30,23.3,15,0,15,3,8,0
"Eric Dier","Tottenham","ENG","DF",NA,29,2,1,50,2,2,100,3,3,0,2,12,0
"Lucas Digne","Aston Villa","FRA","DF",NA,30,47,19,40.4255319148936,44,44,56.8,20,2,18,26,67,0
"Issa Diop","Fulham","FRA","DF",NA,26,30,16,53.3333333333333,20,20,75,28,19,9,17,80,1
"Axel Disasi","Chelsea","FRA","DF",NA,25,33,19,57.5757575757576,30,30,76.7,26,19,7,18,102,2
"Lewis Dobbin","Everton","ENG","MF",NA,20,9,7,77.7777777777778,9,9,55.6,5,1,4,1,0,0
"Matt Doherty","Wolves","IRL","DF","MF",31,31,18,58.0645161290323,23,23,52.2,15,5,10,7,47,0
"Jeremy Doku","Manchester City","BEL","FW","MF",21,39,22,56.4102564102564,20,20,45,14,0,14,9,5,0
"Nicolás Domínguez","Nott'ham Forest","ARG","MF","FW",25,63,34,53.968253968254,48,48,47.9,31,5,26,18,24,0
"Abdoulaye Doucouré","Everton","MLI","FW","MF",30,43,27,62.7906976744186,46,46,39.1,23,3,20,15,19,0
"Cheick Doucouré","Crystal Palace","MLI","MF",NA,23,34,17,50,30,30,60,13,2,11,20,12,0
"Alfie Doughty","Luton Town","ENG","DF",NA,23,63,40,63.4920634920635,82,82,45.1,51,9,42,31,43,4
"Tommy Doyle","Wolves","ENG","MF",NA,21,26,13,50,23,23,60.9,22,9,13,12,18,0
"Radu Drăgușin","Tottenham","ROU","DF",NA,21,5,3,60,3,3,100,5,4,1,8,19,0
"Martin Dúbravka","Newcastle Utd","SVK","GK",NA,34,0,0,NA,4,4,0,0,0,0,0,8,1
"Paul Dummett","Newcastle Utd","WAL","DF",NA,31,1,0,0,1,1,100,0,0,0,0,1,0
"Lewis Dunk","Brighton","ENG","DF",NA,31,27,14,51.8518518518519,36,36,36.1,49,37,12,31,90,1
"Jhon Durán","Aston Villa","COL","FW","MF",19,6,5,83.3333333333333,6,6,16.7,6,0,6,1,10,0
"George Earthy","West Ham","ENG","FW",NA,18,0,0,NA,1,1,0,0,0,0,1,0,0
"Ederson","Manchester City","BRA","GK",NA,29,0,0,NA,1,1,0,0,0,0,0,10,1
"Odsonne Édouard","Crystal Palace","FRA","FW","MF",25,24,12,50,19,19,21.1,17,1,16,6,19,0
"John Egan","Sheffield Utd","IRL","DF",NA,30,6,4,66.6666666666667,11,11,36.4,10,4,6,13,39,1
"Hjalmar Ekdal","Burnley","SWE","DF",NA,24,4,2,50,4,4,50,10,5,5,6,21,0
"Anthony Elanga","Nott'ham Forest","SWE","FW","MF",21,33,19,57.5757575757576,36,36,47.2,22,2,20,8,20,1
"Harvey Elliott","Liverpool","ENG","MF","FW",20,27,17,62.962962962963,31,31,32.3,27,0,27,6,7,0
"Mohamed Elneny","Arsenal","EGY","MF",NA,31,0,0,NA,1,1,0,0,0,0,1,0,0
"Emerson","Tottenham","BRA","DF",NA,24,36,24,66.6666666666667,43,43,48.8,23,10,13,20,50,1
"Julio Enciso","Brighton","PAR","MF","FW",19,6,2,33.3333333333333,7,7,28.6,11,0,11,0,3,0
"Wataru Endo","Liverpool","JPN","MF",NA,30,48,28,58.3333333333333,61,61,32.8,24,2,22,20,31,3
"Christian Eriksen","Manchester Utd","DEN","MF",NA,31,18,13,72.2222222222222,33,33,36.4,17,6,11,4,13,0
"Maxime Estève","Burnley","FRA","DF",NA,21,27,10,37.037037037037,32,32,56.3,21,10,11,27,56,0
"Pervis Estupiñán","Brighton","ECU","DF",NA,25,26,13,50,30,30,46.7,14,4,10,21,20,0
"Jonny Evans","Manchester Utd","NIR","DF",NA,35,22,14,63.6363636363636,21,21,57.1,25,18,7,23,76,0
"Eberechi Eze","Crystal Palace","ENG","MF","FW",25,35,17,48.5714285714286,31,31,48.4,27,2,25,11,6,0
"Łukasz Fabiański","West Ham","POL","GK",NA,38,1,0,0,2,2,50,0,0,0,1,4,0
"Romain Faivre","Bournemouth","FRA","MF","FW",25,1,1,100,3,3,0,0,0,0,0,0,0
"Ansu Fati","Brighton","ESP","MF","FW",20,5,3,60,11,11,9.1,8,0,8,3,3,0
"Felipe","Nott'ham Forest","BRA","DF",NA,34,12,9,75,12,12,75,4,1,3,4,12,0
"Evan Ferguson","Brighton","IRL","FW",NA,18,14,6,42.8571428571429,14,14,35.7,10,3,7,2,8,0
"Bruno Fernandes","Manchester Utd","POR","MF","FW",28,68,38,55.8823529411765,88,88,34.1,49,6,43,27,50,2
"Enzo Fernández","Chelsea","ARG","MF",NA,22,50,22,44,65,65,41.5,36,13,23,17,28,0
"John Fleck","Sheffield Utd","SCO","MF","DF",31,1,0,0,1,1,0,0,0,0,0,1,0
"Mark Flekken","Brentford","NED","GK",NA,30,1,1,100,5,5,20,1,0,1,0,17,1
"Phil Foden","Manchester City","ENG","FW","MF",23,31,20,64.5161290322581,31,31,41.9,30,0,30,13,18,1
"Wes Foderingham","Sheffield Utd","ENG","GK",NA,32,5,3,60,6,6,83.3,0,0,0,0,18,6
"Pablo Fornals","West Ham","ESP","MF","FW",27,10,6,60,16,16,31.3,8,1,7,6,7,0
"Omari Forson","Manchester Utd","ENG","FW",NA,19,2,0,0,1,1,100,0,0,0,0,0,0
"Lyle Foster","Burnley","RSA","FW","MF",22,19,10,52.6315789473684,17,17,35.3,13,3,10,3,34,0
"Matheus França","Crystal Palace","BRA","MF","FW",19,3,3,100,7,7,14.3,4,0,4,1,1,0
"Nathan Fraser","Wolves","IRL","FW",NA,18,5,2,40,3,3,33.3,2,1,1,1,2,0
"Cody Gakpo","Liverpool","NED","FW","MF",24,27,17,62.962962962963,25,25,32,21,4,17,14,7,0
"Conor Gallagher","Chelsea","ENG","MF",NA,23,85,52,61.1764705882353,77,77,42.9,50,11,39,43,34,0
"Idrissa Gana Gueye","Everton","SEN","MF",NA,33,73,44,60.2739726027397,46,46,63,24,7,17,28,16,0
"Alejandro Garnacho","Manchester Utd","ARG","FW",NA,19,22,15,68.1818181818182,45,45,26.7,26,2,24,18,18,0
"James Garner","Everton","ENG","MF",NA,22,83,44,53.0120481927711,82,82,42.7,45,14,31,45,47,1
"Saman Ghoddos","Brentford","IRN","DF",NA,29,28,19,67.8571428571429,31,31,54.8,9,2,7,5,12,0
"Morgan Gibbs-White","Nott'ham Forest","ENG","MF","FW",23,36,24,66.6666666666667,33,33,42.4,31,8,23,17,21,0
"Bryan Gil","Tottenham","ESP","FW","MF",22,1,0,0,4,4,25,3,0,3,3,4,0
"Alfie Gilchrist","Chelsea","ENG","DF",NA,19,4,0,0,5,5,40,6,3,3,3,11,0
"Billy Gilmour","Brighton","SCO","MF",NA,22,26,16,61.5384615384615,35,35,31.4,23,9,14,11,14,1
"Ben Godfrey","Everton","ENG","DF",NA,25,30,20,66.6666666666667,28,28,53.6,14,8,6,16,57,0
"André Gomes","Everton","POR","MF","FW",30,7,4,57.1428571428571,13,13,23.1,10,1,9,3,4,1
"João Gomes","Wolves","BRA","MF",NA,22,128,74,57.8125,99,99,44.4,51,8,43,18,29,2
"Toti Gomes","Wolves","POR","DF",NA,24,44,25,56.8181818181818,37,37,64.9,40,19,21,26,93,2
"Joe Gomez","Liverpool","ENG","DF",NA,26,47,31,65.9574468085106,63,63,47.6,26,4,22,19,50,2
"Sergio Gómez","Manchester City","ESP","FW","MF",22,1,0,0,2,2,50,0,0,0,1,0,0
"Enso Gonzalez","Wolves","PAR","MF","DF",18,0,0,NA,1,1,0,0,0,0,0,0,0
"Anthony Gordon","Newcastle Utd","ENG","FW",NA,22,55,34,61.8181818181818,64,64,34.4,27,0,27,7,7,0
"Daniel Gore","Manchester Utd","ENG","MF",NA,18,1,1,100,1,1,100,0,0,0,1,0,0
"Ryan Gravenberch","Liverpool","NED","MF",NA,21,26,12,46.1538461538462,29,29,41.4,20,2,18,14,11,0
"Ivo Grbić","Sheffield Utd","CRO","GK",NA,27,0,0,NA,1,1,0,1,0,1,0,9,1
"Jack Grealish","Manchester City","ENG","FW","MF",27,13,8,61.5384615384615,12,12,50,13,2,11,6,5,0
"Pascal Groß","Brighton","GER","MF","DF",32,70,46,65.7142857142857,72,72,43.1,41,8,33,22,32,3
"Marc Guéhi","Crystal Palace","ENG","DF",NA,23,28,19,67.8571428571429,24,24,58.3,22,17,5,18,89,1
"Bruno Guimarães","Newcastle Utd","BRA","MF",NA,25,88,53,60.2272727272727,77,77,51.9,52,14,38,35,20,0
"Malo Gusto","Chelsea","FRA","DF",NA,20,55,27,49.0909090909091,52,52,67.3,28,4,24,17,43,1
"Joško Gvardiol","Manchester City","CRO","DF",NA,21,55,33,60,38,38,55.3,36,12,24,27,37,3
"Erling Haaland","Manchester City","NOR","FW",NA,23,6,3,50,3,3,66.7,11,1,10,2,16,0
"Lewis Hall","Newcastle Utd","ENG","DF",NA,18,28,18,64.2857142857143,28,28,60.7,17,2,15,12,22,1
"Gustavo Hamer","Sheffield Utd","NED","MF",NA,26,39,21,53.8461538461538,59,59,27.1,33,9,24,29,35,0
"Luke Harris","Fulham","WAL","MF",NA,18,1,1,100,1,1,0,0,0,0,0,0,0
"Jack Harrison","Everton","ENG","MF","FW",26,37,22,59.4594594594595,49,49,34.7,25,5,20,12,24,0
"Daiki Hashioka","Luton Town","JPN","DF",NA,24,11,5,45.4545454545455,11,11,45.5,12,7,5,8,20,0
"Kai Havertz","Arsenal","GER","MF","FW",24,35,15,42.8571428571429,39,39,35.9,26,1,25,20,22,0
"Jan Paul van Hecke","Brighton","NED","DF",NA,23,47,26,55.3191489361702,45,45,60,49,27,22,30,76,4
"Hwang Hee-chan","Wolves","KOR","FW","MF",27,20,10,50,24,24,37.5,19,1,18,10,9,0
"Dean Henderson","Crystal Palace","ENG","GK",NA,26,1,1,100,2,2,50,0,0,0,0,8,2
"Rico Henry","Brentford","ENG","DF",NA,26,7,5,71.4285714285714,7,7,85.7,8,3,5,5,5,1
"Son Heung-min","Tottenham","KOR","FW",NA,31,21,13,61.9047619047619,21,21,47.6,4,1,3,8,4,0
"Aaron Hickey","Brentford","SCO","DF",NA,21,16,9,56.25,7,7,100,7,3,4,3,10,0
"James Hill","Bournemouth","ENG","DF",NA,21,3,2,66.6666666666667,1,1,100,3,2,1,3,8,0
"Jack Hinshelwood","Brighton","ENG","DF",NA,18,14,5,35.7142857142857,13,13,38.5,6,2,4,14,18,0
"Mason Holgate","Sheffield Utd","ENG","DF",NA,26,12,7,58.3333333333333,12,12,41.7,12,5,7,11,40,0
"Callum Hudson-Odoi","Nott'ham Forest","ENG","FW","MF",22,18,8,44.4444444444444,28,28,25,16,1,15,7,12,1
"Will Hughes","Crystal Palace","ENG","MF",NA,28,61,33,54.0983606557377,48,48,50,36,14,22,21,25,0
"Pierre Højbjerg","Tottenham","DEN","MF",NA,27,32,18,56.25,34,34,38.2,21,7,14,19,30,3
"Rasmus Højlund","Manchester Utd","DEN","FW",NA,20,11,7,63.6363636363636,13,13,38.5,9,1,8,1,19,0
"Igor","Brighton","BRA","DF",NA,25,25,18,72,29,29,58.6,22,9,13,14,52,1
"Danny Ings","West Ham","ENG","FW",NA,31,6,2,33.3333333333333,13,13,30.8,4,1,3,3,7,0
"Tim Iroegbunam","Aston Villa","ENG","MF",NA,20,7,5,71.4285714285714,9,9,44.4,3,0,3,2,3,0
"Alexander Isak","Newcastle Utd","SWE","FW",NA,23,5,0,0,8,8,25,16,1,15,6,13,0
"Alex Iwobi","Everton","NGA","MF",NA,27,2,0,0,3,3,66.7,2,0,2,1,0,0
"Alex Iwobi","Fulham","NGA","FW","MF",27,29,18,62.0689655172414,25,25,48,16,0,16,14,9,0
"Nicolas Jackson","Chelsea","SEN","FW",NA,22,21,13,61.9047619047619,24,24,20.8,20,5,15,4,17,0
"Reece James","Chelsea","ENG","DF",NA,23,14,9,64.2857142857143,10,10,80,4,4,0,3,7,1
"Vitaly Janelt","Brentford","GER","MF","DF",25,63,38,60.3174603174603,64,64,50,35,9,26,36,64,3
"Mathias Jensen","Brentford","DEN","MF",NA,27,54,32,59.2592592592593,95,95,27.4,41,6,35,23,25,1
"Gabriel Jesus","Arsenal","BRA","FW",NA,26,24,17,70.8333333333333,18,18,27.8,23,1,22,13,12,0
"Raúl Jiménez","Fulham","MEX","FW",NA,32,18,12,66.6666666666667,20,20,35,11,3,8,4,13,0
"João Pedro","Brighton","BRA","FW","MF",21,31,14,45.1612903225806,24,24,58.3,15,2,13,11,28,0
"Joelinton","Newcastle Utd","BRA","MF","FW",26,39,27,69.2307692307692,38,38,36.8,23,7,16,19,11,1
