"Player","Squad","Nation","Pos","Pos2","Age","Assists","Goals+Assists","Penalty_Attempted","Penalty_Scored","Shots","Shots_on_Target","Shots_on_Target_Percentage","Goals_per_Shot","Goals_per_Shot_on_Target","Average_Shot_Distance","Free_Kick_Shots","Shot_Creating_Actions","Live_Pass_Shot_Creation","Other_Type_Shot_Creation","Goal_Creating_Actions","Live_Pass_Goal_Creation","Other_Type_Goal_Creation"
"Arnaut Danjuma","Everton","NED","MF","FW",26,0,1,0,0,25,9,36,0.04,0.11,16,1,18,9,9,1,0,1
"Ashley Young","Everton","ENG","DF","MF",38,0,0,0,0,13,2,15.4,0,0,21.9,3,58,38,20,1,0,1
"Auston Trusty","Sheffield Utd","USA","DF",NA,24,0,0,0,0,8,2,25,0,0,13,0,16,11,5,0,0,0
"Axel Disasi","Chelsea","FRA","DF",NA,25,0,2,0,0,16,4,25,0.13,0.5,10.3,0,13,13,0,0,0,0
"Aymeric Laporte","Manchester City","ESP","DF",NA,29,0,0,0,0,1,1,100,0,0,10.8,0,0,0,0,0,0,0
"Bart Verbruggen","Brighton","NED","GK",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,3,0,0,0,0
"Ben Brereton","Sheffield Utd","CHI","FW","MF",24,1,7,1,1,34,16,47.1,0.15,0.31,14.5,0,31,21,10,4,2,2
"Ben Chilwell","Chelsea","ENG","DF",NA,26,1,1,0,0,12,4,33.3,0,0,16.6,1,22,11,11,2,1,1
"Ben Davies","Tottenham","WAL","DF",NA,30,0,1,0,0,12,2,16.7,0.08,0.5,11.8,0,15,14,1,2,1,1
"Ben Doak","Liverpool","SCO","FW",NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Ben Godfrey","Everton","ENG","DF",NA,25,0,0,0,0,15,3,20,0,0,12,0,17,9,8,3,1,2
"Ben Johnson","West Ham","ENG","DF","FW",23,0,0,0,0,6,2,33.3,0,0,24.1,0,9,7,2,1,1,0
"Ben Mee","Brentford","ENG","DF",NA,33,0,2,0,0,10,2,20,0.2,1,12.7,0,14,11,3,1,0,1
"Ben Osborn","Sheffield Utd","ENG","DF","MF",28,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,24,22,2,3,3,0
"Ben Parkinson","Newcastle Utd","ENG","FW",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Ben White","Arsenal","ENG","DF",NA,25,4,8,0,0,13,6,46.2,0.31,0.67,13.2,0,86,76,10,7,6,1
"Benicio Boaitey","Brighton","ENG","FW","DF",19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0
"Bénie Traoré","Sheffield Utd","CIV","FW","MF",20,0,0,0,0,1,1,100,0,0,15.3,0,6,6,0,1,1,0
"Benoît Badiashile","Chelsea","FRA","DF",NA,22,1,1,0,0,6,1,16.7,0,0,14.1,0,23,18,5,3,3,0
"Benson Manuel","Burnley","ANG","MF","FW",26,0,0,0,0,4,2,50,0,0,24,0,6,3,3,0,0,0
"Bernardo Silva","Manchester City","POR","MF","FW",28,9,15,0,0,34,15,44.1,0.18,0.4,15.9,0,130,117,13,13,11,2
"Bernd Leno","Fulham","GER","GK",NA,31,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Bertrand Traoré","Aston Villa","BFA","DF","FW",27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Beto","Everton","GNB","FW",NA,25,0,3,1,0,42,12,28.6,0.07,0.25,14.7,0,32,19,13,1,1,0
"Billy Gilmour","Brighton","SCO","MF",NA,22,1,1,0,0,25,5,20,0,0,25.4,0,69,59,10,6,5,1
"Bobby Clark","Liverpool","ENG","MF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Bobby Reid","Fulham","JAM","FW",NA,30,2,8,0,0,33,8,24.2,0.18,0.75,15.7,0,35,29,6,4,3,1
"Boubacar Kamara","Aston Villa","FRA","MF",NA,23,1,1,0,0,5,1,20,0,0,16.7,0,38,33,5,3,3,0
"Boubacar Traoré","Wolves","MLI","MF",NA,21,0,0,0,0,11,1,9.1,0,0,27.9,0,13,12,1,2,2,0
"Brandon Aguilera","Nott'ham Forest","CRC","FW",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Brennan Johnson","Tottenham","WAL","FW",NA,22,10,15,0,0,50,19,38,0.1,0.26,12.9,0,70,55,15,13,11,2
"Brennan Johnson","Tottenham","WAL","FW",NA,22,10,15,0,0,50,19,38,0.1,0.26,12.9,0,7,3,4,3,1,2
"Brennan Johnson","Nott'ham Forest","WAL","FW","MF",22,0,0,0,0,50,19,38,0.1,0.26,12.9,0,70,55,15,13,11,2
"Brennan Johnson","Nott'ham Forest","WAL","FW","MF",22,0,0,0,0,50,19,38,0.1,0.26,12.9,0,7,3,4,3,1,2
"Bruno Fernandes","Manchester Utd","POR","MF","FW",28,8,18,5,4,90,35,38.9,0.07,0.17,22.8,11,210,143,67,19,12,7
"Bruno Guimarães","Newcastle Utd","BRA","MF",NA,25,8,15,0,0,48,16,33.3,0.15,0.44,17.8,0,143,110,33,19,12,7
"Bryan Gil","Tottenham","ESP","FW","MF",22,0,0,0,0,4,1,25,0,0,13.9,0,9,8,1,1,1,0
"Bryan Mbeumo","Brentford","CMR","FW",NA,23,6,15,3,3,50,16,32,0.12,0.38,17.1,4,82,45,37,10,9,1
"Bukayo Saka","Arsenal","ENG","FW",NA,21,9,25,6,6,102,31,30.4,0.1,0.32,16.3,0,188,137,51,21,16,5
"Callum Hudson-Odoi","Nott'ham Forest","ENG","FW","MF",22,1,9,0,0,38,20,52.6,0.21,0.4,18.3,1,82,63,19,6,4,2
"Callum Wilson","Newcastle Utd","ENG","FW",NA,31,1,10,2,2,33,18,54.5,0.21,0.39,11.8,0,22,12,10,4,2,2
"Calum Chambers","Aston Villa","ENG","MF","DF",28,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Calvin Bassey","Fulham","NGA","DF",NA,23,0,1,0,0,5,1,20,0.2,1,10.1,0,15,13,2,2,0,2
"Cameron Archer","Sheffield Utd","ENG","FW","MF",22,1,5,0,0,42,9,21.4,0.1,0.44,16.7,0,0,0,0,0,0,0
"Cameron Archer","Sheffield Utd","ENG","FW","MF",22,1,5,0,0,42,9,21.4,0.1,0.44,16.7,0,49,32,17,4,2,2
"Cameron Archer","Aston Villa","ENG","MF",NA,22,0,0,0,0,42,9,21.4,0.1,0.44,16.7,0,0,0,0,0,0,0
"Cameron Archer","Aston Villa","ENG","MF",NA,22,0,0,0,0,42,9,21.4,0.1,0.44,16.7,0,49,32,17,4,2,2
"Caoimhín Kelleher","Liverpool","IRL","GK",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Carlos Baleba","Brighton","CMR","MF",NA,19,0,0,0,0,21,5,23.8,0,0,24.4,0,17,16,1,1,1,0
"Carlos Vinícius","Fulham","BRA","FW",NA,28,0,2,0,0,9,5,55.6,0.22,0.4,10.9,0,9,8,1,1,1,0
"Carlton Morris","Luton Town","ENG","FW","MF",27,4,15,5,5,66,26,39.4,0.09,0.23,13.5,0,71,49,22,8,4,4
"Carney Chukwuemeka","Chelsea","ENG","MF","FW",19,1,2,0,0,3,2,66.7,0.33,0.5,19.9,0,9,7,2,4,2,2
"Casemiro","Manchester Utd","BRA","MF","DF",31,2,3,0,0,39,9,23.1,0.03,0.11,17.1,1,41,35,6,4,4,0
"Cauley Woodrow","Luton Town","ENG","FW","MF",28,1,2,0,0,16,4,25,0.06,0.25,18.7,1,17,13,4,2,2,0
"Cédric Soares","Arsenal","POR","DF",NA,31,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Cesare Casadei","Chelsea","ITA","FW","MF",20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,2,2,0,0,0
"Charlie Taylor","Burnley","ENG","DF",NA,29,1,2,0,0,10,1,10,0.1,1,25.8,0,34,30,4,2,1,1
"Cheick Doucouré","Crystal Palace","MLI","MF",NA,23,0,0,0,0,6,2,33.3,0,0,21.6,0,23,19,4,3,3,0
"Cheikhou Kouyaté","Nott'ham Forest","SEN","MF",NA,33,0,0,0,0,5,1,20,0,0,19.8,0,8,5,3,1,1,0
"Chiedozie Ogbene","Luton Town","IRL","MF","DF",26,1,5,0,0,35,14,40,0.11,0.29,15.3,0,79,51,28,9,1,8
"Chris Basham","Sheffield Utd","ENG","DF","MF",35,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,1,2,0,0,0
"Chris Mepham","Bournemouth","WAL","DF",NA,25,1,1,0,0,1,1,100,0,0,8.8,0,11,8,3,2,2,0
"Chris Richards","Crystal Palace","USA","DF","MF",23,1,2,0,0,11,3,27.3,0.09,0.33,10,0,16,11,5,3,3,0
"Chris Wood","Nott'ham Forest","NZL","FW",NA,31,1,15,0,0,48,26,54.2,0.29,0.54,10.2,0,44,33,11,4,1,3
"Christian Eriksen","Manchester Utd","DEN","MF",NA,31,2,3,0,0,13,4,30.8,0.08,0.25,22,2,46,36,10,3,2,1
"Christian Nørgaard","Brentford","DEN","MF",NA,29,1,3,0,0,35,7,20,0.06,0.29,14.4,0,63,48,15,3,3,0
"Christopher Nkunku","Chelsea","FRA","FW","MF",25,0,3,0,0,16,7,43.8,0.19,0.43,11.4,0,13,10,3,1,1,0
"Clément Lenglet","Aston Villa","FRA","DF",NA,28,1,1,0,0,8,2,25,0,0,10.5,0,15,11,4,1,1,0
"Cody Gakpo","Liverpool","NED","FW","MF",24,5,13,0,0,66,24,36.4,0.12,0.33,15.4,0,73,47,26,10,6,4
"Cole Palmer","Chelsea","ENG","FW","MF",21,11,33,9,9,100,37,37,0.13,0.35,22.1,11,162,116,46,26,20,6
"Cole Palmer","Chelsea","ENG","FW","MF",21,11,33,9,9,100,37,37,0.13,0.35,22.1,11,0,0,0,0,0,0
"Cole Palmer","Manchester City","ENG","MF",NA,21,0,0,0,0,100,37,37,0.13,0.35,22.1,11,162,116,46,26,20,6
"Cole Palmer","Manchester City","ENG","MF",NA,21,0,0,0,0,100,37,37,0.13,0.35,22.1,11,0,0,0,0,0,0
"Connor Roberts","Burnley","WAL","DF",NA,27,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,18,13,5,3,3,0
"Conor Bradley","Liverpool","NIR","DF",NA,20,3,4,0,0,12,4,33.3,0.08,0.25,17.3,0,27,18,9,3,2,1
"Conor Gallagher","Chelsea","ENG","MF",NA,23,7,12,0,0,48,17,35.4,0.1,0.29,20.4,0,109,78,31,14,7,7
"Craig Dawson","Wolves","ENG","DF",NA,33,1,2,0,0,16,5,31.3,0.06,0.2,11.2,0,12,8,4,1,0,1
"Cristian Romero","Tottenham","ARG","DF",NA,25,0,5,0,0,24,9,37.5,0.21,0.56,10.5,0,35,28,7,2,1,1
"Curtis Jones","Liverpool","ENG","MF",NA,22,1,2,0,0,19,5,26.3,0.05,0.2,16.2,0,36,28,8,3,3,0
"Daiki Hashioka","Luton Town","JPN","DF",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,8,8,0,0,0,0
"Dan Burn","Newcastle Utd","ENG","DF",NA,31,2,4,0,0,23,5,21.7,0.09,0.4,8.1,0,27,22,5,4,3,1
"Dane Scarlett","Tottenham","ENG","FW",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Dango Ouattara","Bournemouth","BFA","FW","DF",21,2,3,0,0,30,7,23.3,0.03,0.14,15.2,0,45,34,11,3,3,0
"Daniel Bentley","Wolves","ENG","GK",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Daniel Gore","Manchester Utd","ENG","MF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Daniel Jebbison","Sheffield Utd","ENG","FW",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Daniel Muñoz","Crystal Palace","COL","DF","MF",27,4,4,0,0,NA,NA,NA,NA,NA,NA,NA,46,38,8,7,5,2
"Danilo","Nott'ham Forest","BRA","MF",NA,22,2,4,0,0,23,7,30.4,0.09,0.29,21,0,48,34,14,4,4,0
"Danny Ings","West Ham","ENG","FW",NA,31,0,1,0,0,12,4,33.3,0.08,0.25,13.4,0,17,8,9,3,0,3
"Danny Welbeck","Brighton","ENG","FW","MF",32,1,6,0,0,41,16,39,0.12,0.31,14.5,1,71,52,19,7,3,4
"Dara O'Shea","Burnley","IRL","DF",NA,24,4,7,0,0,19,5,26.3,0.16,0.6,10.6,0,32,27,5,6,6,0
"Darwin Núñez","Liverpool","URU","FW",NA,24,8,19,1,0,107,46,43,0.1,0.24,15,0,79,60,19,14,11,3
"David Brooks","Bournemouth","WAL","FW","MF",26,1,2,0,0,13,5,38.5,0.08,0.2,17.4,0,20,16,4,3,2,1
"David Datro Fofana","Burnley","CIV","FW",NA,20,1,5,0,0,19,10,52.6,0.21,0.4,14,0,18,8,10,2,0,2
"David Ozoh","Crystal Palace","ENG","MF","DF",18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"David Raya","Arsenal","ESP","GK",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,3,1,0,0,0
"Davinson Sánchez","Tottenham","COL","DF",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Dean Henderson","Crystal Palace","ENG","GK",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0
"Declan Rice","Arsenal","ENG","MF",NA,24,8,15,0,0,58,20,34.5,0.12,0.35,20.4,2,100,71,29,12,6,6
"Deivid Washington","Chelsea","BRA","DF","FW",18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Dejan Kulusevski","Tottenham","SWE","FW","MF",23,3,11,0,0,57,23,40.4,0.14,0.35,15.7,0,127,104,23,8,6,2
"Destiny Udogie","Tottenham","ITA","DF",NA,20,3,5,0,0,9,5,55.6,0.22,0.4,10.1,0,57,51,6,7,6,1
"Diego Carlos","Aston Villa","BRA","DF",NA,30,0,0,0,0,10,1,10,0,0,9.1,0,9,9,0,2,2,0
"Diogo Dalot","Manchester Utd","POR","DF",NA,24,3,5,0,0,30,7,23.3,0.07,0.29,21,0,78,67,11,7,6,1
"Diogo Jota","Liverpool","POR","FW",NA,26,3,13,0,0,41,19,46.3,0.24,0.53,12.3,0,48,36,12,14,7,7
"Divin Mubama","West Ham","ENG","FW",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Divock Origi","Nott'ham Forest","BEL","FW",NA,28,1,1,0,0,14,2,14.3,0,0,19.7,0,16,11,5,2,2,0
"Dominic Calvert-Lewin","Everton","ENG","FW",NA,26,2,9,2,2,71,28,39.4,0.07,0.18,13.9,1,54,37,17,6,3,3
"Dominic Sadi","Bournemouth","ENG","FW",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Dominic Solanke","Bournemouth","ENG","FW",NA,25,3,22,3,2,106,35,33,0.16,0.49,12.2,0,79,61,18,6,4,2
"Dominik Szoboszlai","Liverpool","HUN","MF",NA,22,2,5,0,0,60,15,25,0.05,0.2,24.3,7,115,84,31,7,5,2
"Donny van de Beek","Manchester Utd","NED","DF",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Đorđe Petrović","Chelsea","SRB","GK",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Douglas Luiz","Aston Villa","BRA","MF",NA,25,5,14,4,4,44,13,29.5,0.11,0.38,23.3,5,117,61,56,10,5,5
"Dwight McNeil","Everton","ENG","MF","FW",23,6,9,0,0,57,14,24.6,0.05,0.21,21,0,130,77,53,9,3,6
"Eberechi Eze","Crystal Palace","ENG","MF","FW",25,4,15,1,1,82,33,40.2,0.12,0.3,20.7,12,110,54,56,11,8,3
"Eddie Nketiah","Arsenal","ENG","FW",NA,24,2,7,0,0,38,12,31.6,0.13,0.42,12.7,0,28,17,11,8,3,5
"Ederson","Manchester City","BRA","GK",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,5,2,2,2,0
"Edson Álvarez","West Ham","MEX","MF",NA,25,1,2,0,0,17,3,17.6,0.06,0.33,21.1,0,32,24,8,2,2,0
"Elijah Adebayo","Luton Town","ENG","FW",NA,25,0,10,0,0,31,14,45.2,0.32,0.71,9.6,0,31,19,12,5,2,3
"Elliot Anderson","Newcastle Utd","ENG","MF","FW",20,2,2,0,0,19,4,21.1,0,0,14.5,0,34,28,6,3,3,0
"Emerson","Tottenham","BRA","DF",NA,24,0,1,0,0,6,3,50,0.17,0.33,22.5,0,21,15,6,3,1,2
"Emerson Palmieri","West Ham","ITA","DF",NA,28,2,3,0,0,19,4,21.1,0.05,0.25,17.3,0,74,49,25,12,6,6
"Emil Krafth","Newcastle Utd","SWE","DF",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,18,13,5,1,1,0
"Emile Smith Rowe","Arsenal","ENG","MF",NA,23,1,1,0,0,15,5,33.3,0,0,15.6,0,13,10,3,2,1,1
"Emiliano Martínez","Aston Villa","ARG","GK",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,3,0,1,1,0
"Enes Ünal","Bournemouth","TUR","FW","MF",26,2,4,0,0,23,8,34.8,0.09,0.25,12.5,2,12,4,8,3,1,2
"Enso Gonzalez","Wolves","PAR","MF","DF",18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Enzo Fernández","Chelsea","ARG","MF",NA,22,2,5,2,1,45,13,28.9,0.04,0.15,21.3,2,82,69,13,7,5,2
"Eric Dier","Tottenham","ENG","DF",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Erling Haaland","Manchester City","NOR","FW",NA,23,5,32,8,7,113,50,44.2,0.18,0.4,11.9,1,59,39,20,11,5,6
"Ethan Nwaneri","Arsenal","ENG","FW",NA,16,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Ethan Pinnock","Brentford","JAM","DF",NA,30,0,2,0,0,19,4,21.1,0.11,0.5,9.8,0,24,16,8,1,1,0
"Ethan Wheatley","Manchester Utd","ENG","FW",NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Evan Ferguson","Brighton","IRL","FW",NA,18,0,6,0,0,33,20,60.6,0.18,0.3,15.5,0,22,15,7,1,0,1
