"Player","Squad","Nation","Pos","Pos2","Age","Yellow_Card","Red_Card","Second_Yellow_Card","Total_Red_Cards","Fouls"
"Jean-Claude Billong","Clermont Foot","CMR","DF",NA,27,2,0,0,0,7
"Marco Bizot","Brest","NED","GK",NA,30,1,0,0,0,0
"Ludovic Blas","Nantes","FRA","MF","FW",23,10,0,0,0,45
"Myron Boadu","Monaco","NED","FW",NA,20,0,0,0,0,17
"Jérôme Boateng","Lyon","GER","DF",NA,32,6,0,0,0,13
"Antonin Bobichon","Angers","FRA","MF","FW",25,0,0,0,0,0
"Quentin Boisgard","Lorient","FRA","MF","FW",24,3,0,0,0,11
"Charles Boli","Lens","FRA","MF","DF",22,0,0,0,0,0
"Sven Botman","Lille","NED","DF",NA,21,4,0,0,0,16
"Denis Bouanga","Saint-Étienne","GAB","FW","MF",26,4,1,0,1,50
"Hicham Boudaoui","Nice","ALG","MF",NA,21,7,0,0,0,30
"Ryad Boudebouz","Saint-Étienne","ALG","MF","FW",31,2,0,0,0,14
"Sofiane Boufal","Angers","MAR","FW","MF",27,6,0,0,0,44
"Farid Boulaya","Metz","ALG","MF","FW",28,1,1,0,1,7
"Ismaël Boura","Lens","COM","DF",NA,20,0,0,0,0,0
"Benjamin Bourigeaud","Rennes","FRA","FW","MF",27,2,0,0,0,25
"Redwan Bourles","Lorient","FRA","MF","FW",18,0,0,0,0,0
"Domagoj Bradarić","Lille","CRO","DF",NA,21,2,0,0,0,5
"Bilal Brahimi","Nice","ALG","MF",NA,21,1,0,0,0,4
"Bilal Brahimi","Angers","ALG","FW",NA,21,0,0,0,0,2
"Lilian Brassier","Brest","FRA","DF",NA,21,4,0,0,0,24
"Jimmy Briand","Bordeaux","FRA","FW","MF",35,1,0,0,0,5
"Dylan Bronn","Metz","TUN","DF",NA,26,10,1,1,2,31
"Osman Bukari","Nantes","GHA","FW","MF",22,1,0,0,0,14
"Maxime Busi","Reims","BEL","DF",NA,21,3,0,0,0,19
"Oriol Busquets","Clermont Foot","ESP","MF",NA,22,0,0,0,0,2
"Rémy Cabella","Montpellier","FRA","MF","FW",31,0,0,0,0,3
"Jimmy Cabot","Angers","FRA","DF",NA,27,4,0,0,0,32
"Anthony Caci","Strasbourg","FRA","DF",NA,24,4,0,0,0,35
"Mathieu Cafaro","Reims","FRA","MF","FW",24,2,0,0,0,6
"Yannick Cahuzac","Lens","FRA","MF",NA,36,1,1,0,1,6
"Marc-Aurèle Caillard","Metz","FRA","GK",NA,27,1,0,0,0,0
"Jens Cajuste","Reims","SWE","MF","FW",21,0,0,0,0,5
"Duje Ćaleta-Car","Marseille","CRO","DF",NA,24,6,0,0,0,11
"Mahdi Camara","Saint-Étienne","FRA","MF","DF",23,8,0,0,0,45
"Mamadou Camara","Troyes","MLI","FW",NA,20,0,0,0,0,1
"Eduardo Camavinga","Rennes","FRA","MF",NA,18,0,0,0,0,2
"Fali Candé","Metz","GNB","DF",NA,23,2,0,0,0,11
"Pierrick Capelle","Angers","FRA","MF","DF",34,1,0,0,0,22
"Maxence Caqueret","Lyon","FRA","MF",NA,21,5,0,0,0,43
"Irvin Cardona","Brest","FRA","FW","MF",23,2,0,0,0,16
"Igor Carioca","Lorient","BRA","DF",NA,24,3,0,0,0,25
"Moreto Cassamã","Reims","GNB","MF",NA,23,1,0,0,0,11
"Jean-Charles Castelletto","Nantes","CMR","DF",NA,26,8,0,0,0,42
"Zeki Çelik","Lille","TUR","DF",NA,24,10,0,0,0,39
"Fabien Centonze","Metz","FRA","DF",NA,25,3,0,0,0,16
"El Chadaille Bitshiabu","Paris S-G","FRA","DF",NA,16,0,0,0,0,0
"Nassim Chadli","Troyes","FRA","MF","DF",20,1,0,0,0,3
"Mehdi Chahiri","Strasbourg","MAR","DF",NA,25,0,0,0,0,0
"Dylan Chambost","Troyes","FRA","MF","FW",23,0,0,0,0,7
"Brendan Chardonnet","Brest","FRA","DF",NA,26,6,1,0,1,26
"Xavier Chavalerin","Troyes","FRA","MF",NA,30,4,0,0,0,31
"Xavier Chavalerin","Reims","FRA","MF",NA,30,0,0,0,0,3
"Rayan Cherki","Lyon","FRA","FW","MF",17,1,0,0,0,4
"Pedro Chirivella","Nantes","ESP","MF",NA,24,6,0,0,0,22
"Joris Chotard","Montpellier","FRA","MF",NA,19,5,0,0,0,29
"Alexis Claude-Maurice","Nice","FRA","MF",NA,23,1,0,0,0,4
"Jonathan Clauss","Lens","FRA","DF",NA,28,3,0,0,0,38
"Marcus Coco","Nantes","FRA","MF","FW",25,3,1,1,2,21
"Abdu Conté","Troyes","POR","DF",NA,23,2,0,0,0,14
"Sébastien Corchia","Nantes","FRA","DF",NA,30,0,1,0,1,22
"Maxwel Cornet","Lyon","CIV","DF",NA,24,2,1,1,2,2
"David Costa","Lens","POR","MF","FW",20,2,0,0,0,9
"Benoît Costil","Bordeaux","FRA","GK",NA,34,1,0,0,0,0
"Kalifa Coulibaly","Nantes","MLI","FW",NA,29,1,0,0,0,11
"Nicolas Cozza","Montpellier","FRA","DF",NA,22,2,1,0,1,24
"Enzo Crivelli","Saint-Étienne","FRA","FW","MF",26,0,0,0,0,1
"Wylan Cyprien","Nantes","FRA","MF",NA,26,3,0,0,0,19
"Lucas Da Cunha","Nice","FRA","MF",NA,20,0,0,0,0,3
"Lucas Da Cunha","Clermont Foot","FRA","FW","MF",20,0,0,0,0,6
"Damien Da Silva","Lyon","FRA","DF",NA,33,5,1,1,2,19
"Colin Dagba","Paris S-G","FRA","DF",NA,22,1,0,0,0,6
"Flavius Daniliuc","Nice","AUT","DF",NA,20,4,0,0,0,17
"Kevin Danso","Lens","AUT","DF",NA,22,9,2,1,3,43
"Dante","Nice","BRA","DF",NA,37,7,3,1,4,26
"Jonathan David","Lille","CAN","FW",NA,21,3,0,0,0,25
"Konrad De La Fuente","Marseille","USA","FW","MF",20,1,0,0,0,2
"Romain Del Castillo","Rennes","FRA","MF","FW",25,0,0,0,0,0
"Romain Del Castillo","Brest","FRA","MF","FW",25,1,1,0,1,16
"Thomas Delaine","Metz","FRA","DF",NA,29,4,0,0,0,22
"Sacha Delaye","Montpellier","FRA","MF","FW",19,0,0,0,0,5
"Andy Delort","Nice","ALG","FW",NA,29,3,0,0,0,38
"Andy Delort","Montpellier","ALG","FW",NA,29,0,0,0,0,6
"Moussa Dembélé","Lyon","FRA","FW",NA,25,6,0,0,0,29
"Jason Denayer","Lyon","BEL","DF",NA,26,2,0,0,0,7
"Yadaly Diaby","Clermont Foot","GUI","FW","MF",20,1,1,0,1,2
"Abdou Diallo","Paris S-G","SEN","DF",NA,25,1,0,0,0,12
"Habib Diallo","Strasbourg","SEN","FW",NA,26,2,0,0,0,17
"Habib Diarra","Strasbourg","SEN","MF",NA,17,1,0,0,0,2
"Stéphane Diarra","Lorient","FRA","MF","FW",22,2,0,0,0,6
"Krépin Diatta","Monaco","SEN","MF","DF",22,0,0,0,0,3
"Bamba Dieng","Marseille","SEN","FW",NA,21,0,1,0,1,14
"Elhadji Dieye","Saint-Étienne","SEN","FW","MF",19,0,0,0,0,1
"Javairô Dilrosun","Bordeaux","NED","MF","FW",23,3,0,0,0,13
"Junior Dina Ebimbe","Paris S-G","FRA","MF",NA,20,2,0,0,0,11
"Tristan Dingomé","Troyes","CMR","MF","FW",30,3,0,0,0,12
"Sinaly Diomande","Lyon","CIV","DF",NA,20,2,0,0,0,5
"Sofiane Diop","Monaco","FRA","MF","FW",21,6,0,0,0,28
"Andy Diouf","Rennes","FRA","MF",NA,18,0,0,0,0,1
"Assane Dioussé","Saint-Étienne","SEN","MF",NA,23,0,0,0,0,0
"Axel Disasi","Monaco","FRA","DF",NA,23,5,0,0,0,43
"Tiago Djaló","Lille","POR","DF",NA,21,4,0,0,0,23
"Alexander Djiku","Strasbourg","GHA","DF",NA,26,10,1,1,2,44
"Ouparine Djoco","Clermont Foot","GNB","GK",NA,23,1,0,0,0,1
"Jeremy Doku","Rennes","BEL","FW","MF",19,2,0,0,0,9
"Kasper Dolberg","Nice","DEN","FW",NA,23,0,0,0,0,30
"Brandon Domingues","Troyes","FRA","MF","FW",21,0,0,0,0,3
"Anastasios Donis","Reims","GRE","FW","MF",24,0,1,0,1,9
"Gianluigi Donnarumma","Paris S-G","ITA","GK",NA,22,3,0,0,0,0
"Jodel Dossou","Clermont Foot","BEN","FW",NA,29,4,0,0,0,25
"Lohann Doucet","Nantes","FRA","MF","DF",18,0,0,0,0,0
"Cheick Doucouré","Lens","MLI","MF",NA,21,7,1,0,1,42
"Fodé Doucouré","Reims","MLI","DF","FW",20,0,0,0,0,1
"Ismaël Doukouré","Strasbourg","FRA","DF",NA,18,0,0,0,0,0
"Kamory Doumbia","Reims","MLI","MF","FW",18,1,0,0,0,1
"Moussa Doumbia","Reims","MLI","FW",NA,26,0,0,0,0,0
"Souleyman Doumbia","Angers","CIV","DF","FW",24,10,1,0,1,22
"Julian Draxler","Paris S-G","GER","FW","MF",27,0,0,0,0,4
"Matthieu Dreyer","Lorient","FRA","GK",NA,32,0,0,0,0,0
"Leo Dubois","Lyon","FRA","DF",NA,26,5,0,0,0,18
"Jean-Kevin Duverne","Brest","HAI","DF",NA,24,1,0,0,0,35
"Enzo Ebosse","Angers","CMR","DF",NA,22,1,0,0,0,14
"Hugo Ekitike","Reims","FRA","FW",NA,19,1,1,0,1,18
"Alberth Elis","Bordeaux","HON","FW","MF",25,2,0,0,0,22
"Renaud Emond","Nantes","BEL","FW","MF",29,0,0,0,0,3
"Maxime Estève","Montpellier","FRA","DF",NA,19,2,0,0,0,10
"Fábio","Nantes","BRA","DF",NA,31,8,1,0,1,30
"Wout Faes","Reims","BEL","DF",NA,23,2,0,0,0,21
"Romain Faivre","Lyon","FRA","FW","MF",23,0,0,0,0,14
"Romain Faivre","Brest","FRA","MF",NA,23,1,0,0,0,15
"Wuilker Faríñez","Lens","VEN","GK",NA,23,0,0,0,0,0
"Julien Faussurier","Brest","FRA","MF","DF",34,1,0,0,0,5
"Jordan Ferri","Montpellier","FRA","MF",NA,29,13,1,1,2,49
"Karol Fila","Strasbourg","POL","DF",NA,23,3,0,0,0,8
"Alexis Flips","Reims","FRA","MF","DF",21,2,0,0,0,18
"Mamadou Fofana","Metz","MLI","DF",NA,23,0,0,0,0,0
"Seko Fofana","Lens","CIV","MF",NA,26,2,0,0,0,27
"Youssouf Fofana","Monaco","FRA","MF",NA,22,4,0,0,0,33
"Thomas Foket","Reims","BEL","DF","FW",26,5,0,0,0,26
"Thomas Fontaine","Lorient","MAD","DF",NA,30,1,0,0,0,4
"José Fonte","Lille","POR","DF",NA,37,4,0,0,0,23
"Steven Fortes","Lens","CPV","DF",NA,29,0,0,0,0,2
"Przemysław Frankowski","Lens","POL","DF",NA,26,5,0,0,0,36
"Fransérgio","Bordeaux","BRA","MF",NA,30,7,0,0,0,26
"Angelo Fulgini","Angers","FRA","MF","FW",24,6,0,0,0,36
"Gauthier Gallon","Troyes","FRA","GK",NA,28,2,0,0,0,0
"Kévin Gameiro","Strasbourg","FRA","FW",NA,34,0,0,0,0,16
"Idrissa Gana Gueye","Paris S-G","SEN","MF",NA,31,4,0,0,0,38
"Ignatius Ganago","Lens","CMR","FW",NA,22,2,0,0,0,9
"Johan Gastien","Clermont Foot","FRA","MF",NA,33,8,2,0,2,29
"Valère Germain","Montpellier","FRA","FW",NA,31,3,0,0,0,23
"Gerson","Marseille","BRA","MF","FW",24,3,0,0,0,45
"Willem Geubbels","Nantes","FRA","FW","MF",19,1,0,0,0,10
"Nicholas Gioacchini","Montpellier","USA","FW","MF",21,0,0,0,0,4
"Jimmy Giraudon","Troyes","FRA","DF",NA,29,5,1,1,2,14
"Andrei Girotto","Nantes","BRA","DF","MF",29,8,0,0,0,52
"Aleksandr Golovin","Monaco","RUS","FW","MF",25,4,1,0,1,21
"Angel Gomes","Lille","ENG","MF","FW",20,3,0,0,0,13
"Alfred Gomis","Rennes","SEN","GK",NA,27,1,0,0,0,1
"Vagner Gonçalves","Metz","CPV","FW",NA,25,1,0,0,0,5
"Álvaro González","Marseille","ESP","DF",NA,31,1,0,0,0,7
"Amine Gouiri","Nice","ALG","FW","MF",21,3,0,0,0,30
"Lucas Gourna-Douath","Saint-Étienne","FRA","MF",NA,17,7,0,0,0,36
"Jonathan Gradit","Lens","FRA","DF",NA,28,7,0,0,0,41
"Andrew Gravillon","Reims","GLP","DF",NA,23,9,2,2,4,35
"Adrian Grbić","Lorient","AUT","FW","MF",24,0,0,0,0,6
"Ivo Grbić","Lille","CRO","GK",NA,25,3,0,0,0,0
"Etienne Green","Saint-Étienne","ENG","GK",NA,21,1,1,0,1,2
"Gabriel Gudmundsson","Lille","SWE","DF","MF",22,3,0,0,0,27
"Noah Guede-Nadje","Angers","FRA","MF",NA,17,0,0,0,0,0
"Mattéo Guendouzi","Marseille","FRA","MF",NA,22,6,0,0,0,28
"Evann Guessand","Nice","CIV","FW",NA,20,3,0,0,0,14
"Lamine Gueye","Metz","SEN","FW","MF",23,0,0,0,0,7
"Pape Gueye","Marseille","SEN","MF",NA,22,7,0,0,0,29
"Josuha Guilavogui","Bordeaux","FRA","MF","DF",30,4,0,0,0,23
"Frederic Guilbert","Strasbourg","FRA","DF",NA,26,4,0,0,0,26
"Bruno Guimarães","Lyon","BRA","MF",NA,23,2,0,0,0,31
"Serhou Guirassy","Rennes","GUI","FW",NA,25,1,0,0,0,21
"Malo Gusto","Lyon","FRA","DF",NA,18,3,0,0,0,25
"Massadio Haïdara","Lens","MLI","DF",NA,28,5,1,0,1,20
"Oualid El Hajjam","Troyes","MAR","DF",NA,30,2,0,0,0,16
"Achraf Hakimi","Paris S-G","MAR","DF",NA,22,3,1,0,1,20
"Pierre-Yves Hamel","Lorient","FRA","FW","MF",27,1,0,0,0,1
"Pierre-Yves Hamel","Clermont Foot","FRA","FW",NA,27,2,0,0,0,13
"Romain Hamouma","Saint-Étienne","FRA","FW","MF",34,2,0,0,0,23
"Amine Harit","Marseille","MAR","FW","MF",24,1,0,0,0,17
"Henrique","Lyon","BRA","DF",NA,27,3,0,0,0,13
"Luis Henrique","Marseille","BRA","FW","MF",19,0,0,0,0,6
"Christophe Hérelle","Brest","MTQ","DF",NA,28,6,0,0,0,20
"Jérôme Hergault","Lorient","FRA","DF",NA,35,2,2,1,3,7
"Ander Herrera","Paris S-G","ESP","MF",NA,31,2,0,0,0,14
"Franck Honorat","Brest","FRA","FW","MF",24,3,0,0,0,24
"Fraser Hornby","Reims","SCO","FW","MF",21,1,0,0,0,7
"Cédric Hountondji","Clermont Foot","BEN","DF",NA,27,2,0,0,0,12
"Suk Hyun-jun","Troyes","KOR","FW","MF",30,0,0,0,0,7
"Mauro Icardi","Paris S-G","ARG","FW",NA,28,1,0,0,0,14
"Jonathan Iglesias","Clermont Foot","URU","MF",NA,32,0,0,0,0,11
"Juan Ignacio Ramírez","Saint-Étienne","URU","FW",NA,24,0,0,0,0,1
"Danylo Ihnatenko","Bordeaux","UKR","MF",NA,24,3,1,0,1,16
"Jonathan Ikone","Lille","FRA","MF","FW",23,1,0,0,0,13
"Bonke Innocent","Lorient","NGA","MF",NA,25,4,0,0,0,20
"Wilson Isidor","Monaco","FRA","FW","MF",20,0,0,0,0,1
"Ismail Jakobs","Monaco","SEN","DF","FW",21,1,0,0,0,15
"Marin Jakoliš","Angers","CRO","FW",NA,24,0,0,0,0,5
"Abdel Jalil Medioub","Bordeaux","ALG","DF",NA,23,0,0,0,0,3
"Léo Jardim","Lille","BRA","GK",NA,26,0,0,0,0,0
"Corentin Jean","Lens","FRA","FW","MF",26,2,0,0,0,7
"Jemerson","Metz","BRA","DF",NA,28,3,2,0,2,18
"Moritz Jenz","Lorient","GER","DF",NA,22,5,1,1,2,24
"Lenny Joseph","Metz","FRA","FW","MF",20,1,0,0,0,5
"Issa Kaboré","Troyes","BFA","DF","MF",20,8,2,1,3,30
"Tino Kadewere","Lyon","ZIM","FW",NA,25,0,1,0,1,6
"Gaël Kakuta","Lens","COD","MF","FW",30,1,0,0,0,15
"Arnaud Kalimuendo","Lens","FRA","FW",NA,19,1,1,0,1,13
"Samuel Kalu","Bordeaux","NGA","FW","MF",23,1,0,0,0,3
"Boubacar Kamara","Marseille","FRA","MF","DF",21,5,0,0,0,40
"Hassane Kamara","Nice","CIV","MF","DF",27,2,0,0,0,8
"Jean-Armel Kana-Biyik","Metz","CMR","DF",NA,32,1,0,0,0,4
"Nordine Kandil","Strasbourg","FRA","MF","FW",19,1,0,0,0,1
"Ilan Kebbal","Reims","ALG","MF","FW",23,1,0,0,0,12
"Thilo Kehrer","Paris S-G","GER","DF",NA,24,0,0,0,0,15
"Habib Keita","Lyon","MLI","MF","FW",19,0,0,0,0,0
"Saîf-Eddine Khaoui","Clermont Foot","TUN","MF","FW",26,1,0,0,0,11
"Wahbi Khazri","Saint-Étienne","TUN","FW","MF",30,6,0,0,0,22
"Presnel Kimpembe","Paris S-G","FRA","DF",NA,25,6,0,0,0,28
"Thibault Klidje","Bordeaux","TOG","MF","FW",20,0,0,0,0,3
"Justin Kluivert","Nice","NED","MF",NA,22,6,1,0,1,39
"Philippe Koffi","Reims","CIV","FW",NA,19,1,0,0,0,8
"Sead Kolašinac","Marseille","BIH","DF",NA,28,0,0,0,0,7
"Randal Kolo Muani","Nantes","FRA","FW","MF",22,2,0,0,0,59
"Timothée Kolodziejczak","Saint-Étienne","FRA","DF",NA,29,4,1,0,1,29
"Ghislain Konan","Reims","CIV","DF",NA,25,1,0,0,0,17
"Ibrahima Koné","Lorient","MLI","FW",NA,22,2,0,0,0,13
"Youssouf Koné","Troyes","MLI","DF",NA,26,2,1,0,1,7
"Laurent Koscielny","Bordeaux","FRA","DF",NA,35,2,0,0,0,11
"Rominigue Kouamé","Troyes","MLI","MF",NA,24,5,0,0,0,43
"Boubakar Kouyaté","Metz","MLI","DF",NA,24,8,1,0,1,35
"Jean-Philippe Krasso","Saint-Étienne","CIV","FW",NA,24,0,0,0,0,9
"Mykola Kukharevych","Troyes","UKR","FW",NA,20,0,0,0,0,1
"Enock Kwateng","Bordeaux","FRA","DF",NA,24,6,1,1,2,22
"Grejohn Kyei","Clermont Foot","FRA","FW",NA,25,1,0,0,0,14
"Gaëtan Laborde","Montpellier","FRA","FW",NA,27,1,0,0,0,3
"Gaëtan Laborde","Rennes","FRA","FW",NA,27,1,0,0,0,31
"Tom Lacoux","Bordeaux","FRA","DF","MF",19,5,0,0,0,18
"Lenny Lacroix","Metz","FRA","DF",NA,18,0,0,0,0,1
"Alban Lafont","Nantes","FRA","GK",NA,22,3,0,0,0,1
"Mohamed Lamine Bayo","Clermont Foot","GUI","FW",NA,23,1,0,0,0,19
"Didier Lamkel Zé","Metz","CMR","FW",NA,24,2,0,0,0,7
"Julien Laporte","Lorient","FRA","DF",NA,27,7,0,0,0,28
"Yasser Larouci","Troyes","ALG","DF",NA,20,1,0,0,0,2
"Paul Lasne","Brest","FRA","MF",NA,32,1,0,0,0,11
"Armand Lauriente","Lorient","FRA","FW","MF",22,5,0,0,0,44
"Théo Le Bris","Lorient","FRA","MF",NA,18,0,0,0,0,0
"Jérémy Le Douaron","Brest","FRA","FW","MF",23,0,0,0,0,17
"Enzo Le Fée","Lorient","FRA","MF","FW",21,2,0,0,0,32
"Vincent Le Goff","Lorient","FRA","DF",NA,31,1,0,0,0,24
"Maxime Le Marchand","Strasbourg","FRA","DF",NA,31,4,0,0,0,10
"Jean-Louis Leca","Lens","FRA","GK",NA,35,3,1,0,1,2
"Mario Lemina","Nice","GAB","MF",NA,27,7,1,1,2,36
"Fabien Lemoine","Lorient","FRA","MF",NA,34,5,0,0,0,27
"Léo Leroy","Montpellier","FRA","MF",NA,21,3,0,0,0,23
"Yanis Lhery","Saint-Étienne","FRA","FW","MF",18,0,0,0,0,2
"Dimitri Liénard","Strasbourg","FRA","DF","MF",33,8,0,0,0,34
"Isaac Lihadji","Lille","FRA","MF","FW",19,1,0,0,0,4
"Pol Lirola","Marseille","ESP","DF","FW",23,1,0,0,0,11
"Bradley Locko","Reims","FRA","MF","DF",19,4,0,0,0,15
"Anthony Lopes","Lyon","POR","GK",NA,30,1,1,0,1,1
"Pau López","Marseille","ESP","GK",NA,26,4,0,0,0,0
"Dion Lopy","Reims","SEN","MF",NA,19,4,0,0,0,38
"Samuel Loric","Lorient","FRA","DF",NA,21,0,0,0,0,4
"Jordan Lotomba","Nice","SUI","DF",NA,22,4,0,0,0,11
"Johaneko Louisjean","Bordeaux","FRA","DF",NA,17,0,0,0,0,0
"Jean Lucas","Monaco","BRA","MF",NA,23,3,1,1,2,27
"Castello Lukeba","Lyon","FRA","DF",NA,18,1,0,0,0,18
"Levi Lumeka","Troyes","ENG","DF","FW",22,0,0,0,0,2
"Yannis M'Bemba","Nantes","GAB","DF","FW",20,0,0,0,0,0
"Deiver Machado","Lens","COL","DF","MF",27,1,0,0,0,4
"Yvann Macon","Saint-Étienne","FRA","DF",NA,22,7,0,0,0,23
"Louis Mafouta","Metz","CTA","FW",NA,27,0,0,0,0,16
"Hugo Magnetti","Brest","FRA","MF",NA,23,4,0,0,0,26
"Yohann Magnin","Clermont Foot","FRA","MF","DF",24,2,0,0,0,21
"Habib Maïga","Metz","CIV","MF",NA,25,6,0,0,0,29
"Abdul Majeed Waris","Strasbourg","GHA","FW","MF",29,1,0,0,0,5
"Lovro Majer","Rennes","CRO","MF","FW",23,1,0,0,0,35
"Béni Makouana","Montpellier","CGO","FW","MF",18,4,0,0,0,10
"Hianga Mananga Mbock","Brest","FRA","MF",NA,21,3,0,0,0,20
"Vincent Manceau","Angers","FRA","DF",NA,32,2,1,1,2,13
"Steve Mandanda","Marseille","FRA","GK",NA,36,0,0,0,0,0
"Reinildo Mandava","Lille","MOZ","DF",NA,27,7,0,0,0,33
"Anthony Mandrea","Angers","ALG","GK",NA,24,0,0,0,0,0
"Eliaquim Mangala","Saint-Étienne","FRA","DF",NA,30,9,0,0,0,19
"Thomas Mangani","Angers","FRA","MF",NA,34,6,0,0,0,25
"Ricardo Mangas","Bordeaux","POR","DF",NA,23,2,0,0,0,26
"Sekou Mara","Bordeaux","FRA","FW","MF",19,2,0,0,0,21
"Marcelo","Bordeaux","BRA","DF",NA,34,4,0,0,0,7
"Marcelo","Lyon","BRA","DF",NA,34,1,0,0,0,4
"Guillermo Maripán","Monaco","CHI","DF",NA,27,5,0,0,0,20
"Marquinhos","Paris S-G","BRA","DF",NA,27,5,0,0,0,6
"Jonas Martin","Rennes","FRA","MF",NA,31,8,0,0,0,32
"Gelson Martins","Monaco","POR","MF","FW",26,4,0,0,0,22
"Pape Matar Sarr","Metz","SEN","MF",NA,18,7,0,0,0,32
