"Player","Squad","Nation","Pos","Pos2","Age","Assists","Goals+Assists","Penalty_Attempted","Penalty_Scored","Shots","Shots_on_Target","Shots_on_Target_Percentage","Goals_per_Shot","Goals_per_Shot_on_Target","Average_Shot_Distance","Free_Kick_Shots","Shot_Creating_Actions","Live_Pass_Shot_Creation","Other_Type_Shot_Creation","Goal_Creating_Actions","Live_Pass_Goal_Creation","Other_Type_Goal_Creation"
"Alexis Claude-Maurice","Nice","FRA","FW","MF",21,1,2,0,0,38,10,26.3,0.03,0.1,18.3,0,58,29,29,5,4,1
"Alfred Gomis","Dijon","SEN","GK",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,5,0,0,0,0
"Alphonse Areola","Paris S-G","FRA","GK",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Álvaro González","Marseille","ESP","DF",NA,29,0,0,0,0,13,3,23.1,0,0,13.6,0,14,11,3,0,0,0
"Ambroise Oyongo","Montpellier","CMR","DF","FW",28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,31,23,8,2,2,0
"Amine Adli","Toulouse","MAR","MF","FW",19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,2,1,0,0,0
"Amine Gouiri","Lyon","ALG","FW",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Anastasios Donis","Reims","GRE","FW",NA,22,0,0,0,0,16,7,43.8,0,0,21.5,0,12,5,7,0,0,0
"Ander Herrera","Paris S-G","ESP","MF","DF",29,1,2,0,0,6,2,33.3,0.17,0.5,20.5,0,20,17,3,2,2,0
"Andrei Girotto","Nantes","BRA","DF",NA,27,0,1,0,0,22,5,22.7,0.05,0.2,19.8,0,12,11,1,0,0,0
"Andy Delort","Montpellier","ALG","FW",NA,27,3,12,2,0,82,28,34.1,0.11,0.32,18,2,86,49,37,11,3,8
"Andy Pelmard","Nice","FRA","DF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,3,0,0,0,0
"Ángel Di María","Paris S-G","ARG","FW","MF",31,14,22,2,1,72,22,30.6,0.1,0.32,21,8,143,101,42,24,17,7
"Angelo Fulgini","Angers","FRA","MF",NA,22,1,2,0,0,35,16,45.7,0.03,0.06,19,0,68,35,33,6,3,3
"Anthony Briançon","Nîmes","FRA","DF",NA,24,0,1,0,0,18,3,16.7,0.06,0.33,18.4,0,13,9,4,0,0,0
"Anthony Caci","Strasbourg","FRA","DF",NA,22,4,5,0,0,4,3,75,0.25,0.33,19.9,0,21,19,2,6,6,0
"Anthony Limbombe","Nantes","BEL","FW","MF",25,0,1,0,0,2,1,50,0.5,1,11.2,0,4,1,3,0,0,0
"Anthony Lopes","Lyon","POR","GK",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,3,0,0,0,0
"Antoine Valerio","Nîmes","FRA","MF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Antonin Bobichon","Nîmes","FRA","MF",NA,23,0,0,0,0,20,5,25,0.1,0.4,21.4,1,6,5,1,0,0,0
"Antonin Bobichon","Nîmes","FRA","MF",NA,23,0,0,0,0,20,5,25,0.1,0.4,21.4,1,22,14,8,3,1,2
"Antonin Bobichon","Angers","FRA","MF",NA,23,1,3,0,0,20,5,25,0.1,0.4,21.4,1,6,5,1,0,0,0
"Antonin Bobichon","Angers","FRA","MF",NA,23,1,3,0,0,20,5,25,0.1,0.4,21.4,1,22,14,8,3,1,2
"Arber Zeneli","Reims","KVX","MF",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Arnaud Lusamba","Nice","COD","MF","FW",22,2,3,0,0,6,3,50,0.17,0.33,18.2,0,28,20,8,4,4,0
"Arnaud Nordin","Saint-Étienne","FRA","FW","MF",21,0,1,0,0,13,6,46.2,0.08,0.17,18,0,26,16,10,5,3,2
"Arnaud Souquet","Montpellier","FRA","DF","FW",27,0,2,0,0,14,4,28.6,0.14,0.5,21.3,0,43,30,13,3,3,0
"Arthur Zagre","Paris S-G","FRA","MF",NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Arturo Calabresi","Amiens","ITA","DF",NA,23,1,2,0,0,6,1,16.7,0.17,1,16.9,0,22,16,6,2,1,1
"Assane Dioussé","Saint-Étienne","SEN","MF",NA,21,0,0,0,0,1,1,100,0,0,26.7,0,3,3,0,1,1,0
"Aurélien Chedjou","Amiens","CMR","DF",NA,34,0,0,0,0,8,2,25,0,0,10.3,0,15,12,3,1,1,0
"Aurélien Tchouaméni","Bordeaux","FRA","MF",NA,19,1,1,0,0,12,5,41.7,0,0,21.6,0,17,14,3,1,0,1
"Aurélien Tchouaméni","Bordeaux","FRA","MF",NA,19,1,1,0,0,12,5,41.7,0,0,21.6,0,4,3,1,0,0,0
"Aurélien Tchouaméni","Bordeaux","FRA","MF",NA,19,1,1,0,0,2,1,50,0,0,17.2,0,17,14,3,1,0,1
"Aurélien Tchouaméni","Bordeaux","FRA","MF",NA,19,1,1,0,0,2,1,50,0,0,17.2,0,4,3,1,0,0,0
"Aurélien Tchouaméni","Monaco","FRA","MF",NA,19,0,0,0,0,12,5,41.7,0,0,21.6,0,17,14,3,1,0,1
"Aurélien Tchouaméni","Monaco","FRA","MF",NA,19,0,0,0,0,12,5,41.7,0,0,21.6,0,4,3,1,0,0,0
"Aurélien Tchouaméni","Monaco","FRA","MF",NA,19,0,0,0,0,2,1,50,0,0,17.2,0,17,14,3,1,0,1
"Aurélien Tchouaméni","Monaco","FRA","MF",NA,19,0,0,0,0,2,1,50,0,0,17.2,0,4,3,1,0,0,0
"Axel Disasi","Reims","FRA","DF",NA,21,0,1,0,0,15,2,13.3,0.07,0.5,11.5,0,22,22,0,1,1,0
"Bafodé Diakité","Toulouse","FRA","DF",NA,18,0,2,0,0,10,5,50,0.2,0.4,7.9,0,9,7,2,0,0,0
"Bakaye Dibassy","Amiens","MLI","DF",NA,29,0,2,0,0,5,4,80,0.4,0.5,9.8,0,7,4,3,0,0,0
"Baptiste Reynet","Toulouse","FRA","GK",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,2,1,0,0,0
"Baptiste Santamaria","Angers","FRA","MF",NA,24,1,2,0,0,35,11,31.4,0.03,0.09,25.3,0,53,40,13,3,2,1
"Bassem Srarfi","Nice","TUN","FW","MF",22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0
"Bastian Badu","Montpellier","FRA","FW",NA,19,0,0,0,0,1,1,100,0,0,13.6,0,0,0,0,0,0,0
"Benjamin André","Lille","FRA","MF",NA,28,1,3,0,0,14,3,21.4,0.14,0.67,15.8,0,39,32,7,4,4,0
"Benjamin Bourigeaud","Rennes","FRA","MF",NA,25,2,4,0,0,42,10,23.8,0.05,0.2,25.9,12,67,41,26,6,3,3
"Benjamin Corgnet","Strasbourg","FRA","MF","FW",32,0,0,0,0,4,1,25,0,0,13.9,0,4,3,1,0,0,0
"Benjamin Henrichs","Monaco","GER","DF","MF",22,0,0,0,0,10,1,10,0,0,20.1,0,18,11,7,0,0,0
"Benjamin Jeannot","Dijon","FRA","MF","FW",27,0,0,0,0,5,3,60,0,0,22.2,0,8,5,3,0,0,0
"Benjamin Lecomte","Monaco","FRA","GK",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,1,2,0,0,0
"Benoît Badiashile","Monaco","FRA","DF",NA,18,0,0,0,0,10,3,30,0,0,14.7,0,9,7,2,0,0,0
"Benoît Costil","Bordeaux","FRA","GK",NA,32,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Bertrand Traoré","Lyon","BFA","FW","MF",23,3,4,0,0,36,11,30.6,0.03,0.09,16.4,2,58,30,28,7,4,3
"Bilal Benkhedim","Saint-Étienne","FRA","MF","FW",18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,4,2,0,0,0
"Bilal Boutobba","Montpellier","FRA","MF",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Bongani Zungu","Amiens","RSA","MF",NA,26,0,0,0,0,7,1,14.3,0,0,24.1,0,17,14,3,3,3,0
"Boubacar Kamara","Marseille","FRA","DF","MF",19,2,3,0,0,15,3,20,0.07,0.33,25.1,0,20,15,5,5,5,0
"Boubakary Soumaré","Lille","FRA","MF",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,25,21,4,1,0,1
"Boulaye Dia","Reims","SEN","FW",NA,22,1,8,1,1,38,17,44.7,0.16,0.35,14.7,0,46,35,11,4,2,2
"Bouna Sarr","Marseille","SEN","DF","FW",27,3,4,0,0,28,4,14.3,0.04,0.25,19.5,1,48,33,15,7,5,2
"Brendan Chardonnet","Brest","FRA","DF",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,6,1,0,0,0
"Bruno Ecuele Manga","Dijon","GAB","DF",NA,31,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,14,10,4,1,0,1
"Bruno Guimarães","Lyon","BRA","MF",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,11,10,1,0,0,0
"Bryan Soumaré","Dijon","FRA","MF","FW",20,0,0,0,0,6,4,66.7,0,0,22,0,14,8,6,0,0,0
"Casimir Ninga","Angers","CHA","MF","FW",26,1,4,0,0,31,7,22.6,0.1,0.43,14.7,0,35,25,10,3,1,2
"Cesc Fàbregas","Monaco","ESP","MF",NA,32,3,3,0,0,10,2,20,0,0,21.5,1,47,38,9,9,8,1
"Chadrac Akolo","Amiens","COD","FW","MF",24,1,3,0,0,9,4,44.4,0.22,0.5,19.1,0,13,9,4,2,1,1
"Charles Abi","Saint-Étienne","FRA","FW",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,18,11,7,2,1,1
"Charles Traore","Nantes","MLI","DF",NA,27,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,24,19,5,2,2,0
"Cheick Timite","Amiens","CIV","MF","FW",21,0,0,0,0,3,1,33.3,0,0,21,0,2,2,0,0,0,0
"Cheikh Niasse","Lille","SEN","MF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Christophe Hérelle","Nice","MTQ","DF",NA,26,0,3,0,0,6,3,50,0.5,1,16.6,0,9,9,0,3,3,0
"Christophe Jallet","Amiens","FRA","DF",NA,35,1,2,0,0,3,1,33.3,0.33,1,27.8,1,19,12,7,2,2,0
"Ciprian Tătărușanu","Lyon","ROU","GK",NA,33,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Clément Grenier","Rennes","FRA","MF",NA,28,0,1,0,0,7,2,28.6,0.14,0.5,30.7,5,31,24,7,2,0,2
"Clément Vidal","Montpellier","FRA","DF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Colin Dagba","Paris S-G","FRA","DF",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,12,9,3,1,1,0
"Corentin Jean","Toulouse","FRA","DF",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Cristian Battocchio","Brest","ITA","MF",NA,27,1,4,1,0,19,6,31.6,0.16,0.5,28.1,4,38,19,19,4,1,3
"Cristian Benavente","Nantes","PER","MF","FW",25,1,1,0,0,4,3,75,0,0,21.2,0,12,9,3,1,1,0
"Damien Da Silva","Rennes","FRA","DF",NA,31,2,3,0,0,5,2,40,0.2,0.5,14,0,16,15,1,3,3,0
"Damien Le Tallec","Montpellier","FRA","MF","DF",29,0,2,0,0,15,7,46.7,0.13,0.29,15.1,0,32,28,4,7,7,0
"Daniel Congré","Montpellier","FRA","DF",NA,34,1,1,0,0,9,2,22.2,0,0,10.4,0,21,16,5,3,2,1
"Danijel Petković","Angers","MNE","GK",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Danilo Barbosa","Nice","BRA","DF","MF",23,0,0,0,0,5,1,20,0,0,19.7,2,20,17,3,2,2,0
"Dante","Nice","BRA","DF",NA,35,0,1,0,0,18,6,33.3,0.06,0.17,10.4,1,22,18,4,3,2,1
"Darío Benedetto","Marseille","ARG","FW",NA,29,0,11,1,0,60,27,45,0.18,0.41,16.5,3,43,27,16,9,2,7
"Dario Maresic","Reims","AUT","DF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Denis Bouanga","Saint-Étienne","GAB","FW","MF",24,3,13,3,3,75,34,45.3,0.09,0.21,17.8,2,63,29,34,7,3,4
"Denis Petrić","Nantes","SRB","GK",NA,31,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Dennis Appiah","Nantes","FRA","DF",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,17,14,3,0,0,0
"Dénys Bain","Brest","FRA","DF",NA,26,0,1,0,0,3,1,33.3,0.33,1,6.9,0,6,6,0,0,0,0
"Dereck Kutesa","Reims","SUI","FW","MF",21,0,1,0,0,5,2,40,0.2,0.5,21.2,0,9,7,2,2,1,1
"Didier Ibrahim Ndong","Dijon","GAB","MF",NA,25,3,3,0,0,19,6,31.6,0,0,26.1,0,44,40,4,3,3,0
"Dimitri Liénard","Strasbourg","FRA","MF",NA,31,3,5,0,0,34,10,29.4,0.06,0.2,26,7,72,44,28,9,6,3
"Dimitri Payet","Marseille","FRA","FW","MF",32,4,13,3,3,60,23,38.3,0.1,0.26,23.3,16,146,68,78,13,7,6
"Dimitry Bertaud","Montpellier","COD","GK",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Domagoj Bradarić","Lille","CRO","DF",NA,19,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,30,22,8,2,2,0
"Donovan Léon","Brest","GUF","GK",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Duje Ćaleta-Car","Marseille","CRO","DF",NA,22,1,2,0,0,15,5,33.3,0.07,0.2,15.5,0,13,12,1,1,1,0
"Dylan Bronn","Metz","TUN","DF",NA,24,0,0,0,0,2,1,50,0,0,11.6,0,2,2,0,0,0,0
"Eddy Gnahoré","Amiens","FRA","MF",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,20,19,1,2,1,1
"Eddy Sylvestre","Nice","FRA","MF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Edinson Cavani","Paris S-G","URU","FW",NA,32,1,5,1,1,27,10,37,0.11,0.3,10.5,1,22,16,6,2,1,1
"Edmilson Correia","Saint-Étienne","GNB","FW","DF",19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,1,2,0,0,0
"Edouard Mendy","Rennes","SEN","GK",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,3,0,0,0,0
"Eduardo Camavinga","Rennes","FRA","MF",NA,16,2,3,0,0,15,4,26.7,0.07,0.25,22.6,0,37,27,10,8,6,2
"Efthimis Koulouris","Toulouse","GRE","FW",NA,23,2,6,0,0,38,13,34.2,0.11,0.31,16.3,0,35,29,6,4,4,0
"El Bilal Touré","Reims","MLI","FW",NA,17,0,3,2,2,9,4,44.4,0.11,0.25,13.8,0,8,5,3,2,0,2
"Elie Youan","Nantes","FRA","FW","MF",20,0,0,0,0,3,2,66.7,0,0,10.7,0,4,3,1,0,0,0
"Enock Kwateng","Bordeaux","FRA","DF",NA,22,1,1,0,0,4,2,50,0,0,15.5,0,20,17,3,2,1,1
"Enzo Loiodice","Dijon","FRA","MF",NA,18,0,0,0,0,3,1,33.3,0,0,25.6,0,1,1,0,0,0,0
"Eric Maxim Choupo-Moting","Paris S-G","CMR","FW","MF",30,1,4,0,0,18,8,44.4,0.17,0.38,12,0,14,8,6,4,2,2
"Fabien Centonze","Metz","FRA","DF",NA,23,3,3,0,0,9,3,33.3,0,0,24,0,46,31,15,5,4,1
"Fábio","Nantes","BRA","DF",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,16,13,3,0,0,0
"Faitout Maouassa","Rennes","FRA","DF",NA,21,1,4,0,0,12,7,58.3,0.25,0.43,22.9,0,35,25,10,3,2,1
"Farid Boulaya","Metz","ALG","FW",NA,26,1,3,0,0,24,9,37.5,0.08,0.22,21.9,7,38,24,14,2,1,1
"Farid El Melali","Angers","ALG","MF","FW",22,0,3,0,0,6,5,83.3,0.5,0.6,14.7,0,10,6,4,1,1,0
"Fernando Marçal","Lyon","BRA","DF",NA,30,1,1,0,0,4,1,25,0,0,25.7,0,20,17,3,2,1,1
"Ferris N'Goma","Brest","FRA","MF","FW",26,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Flavien Tait","Rennes","FRA","MF","FW",26,2,4,0,0,14,4,28.6,0.14,0.5,19.2,1,42,30,12,4,4,0
"Florent Balmont","Dijon","FRA","MF",NA,39,0,0,0,0,7,3,42.9,0,0,30.8,0,8,4,4,0,0,0
"Florent Mollet","Montpellier","FRA","MF","FW",27,3,9,0,0,46,20,43.5,0.13,0.3,23.5,11,75,41,34,10,5,5
"Florian Chabrolle","Marseille","FRA","MF",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Florian Miguel","Nîmes","FRA","DF",NA,22,0,1,0,0,18,2,11.1,0.06,0.5,17.8,0,40,21,19,2,0,2
"Florian Thauvin","Marseille","FRA","FW",NA,26,0,0,0,0,3,1,33.3,0,0,16.9,0,3,1,2,0,0,0
"Fodé Ballo-Touré","Monaco","SEN","DF",NA,22,0,0,0,0,5,2,40,0,0,13,0,31,20,11,0,0,0
"Fouad Chafik","Dijon","MAR","DF",NA,32,2,2,0,0,7,1,14.3,0,0,26.9,0,51,42,9,6,6,0
"Fousseni Diabaté","Amiens","MLI","FW","MF",23,3,4,0,0,7,2,28.6,0.14,0.5,16.9,0,24,20,4,4,3,1
"Franck Honorat","Saint-Étienne","FRA","FW","DF",22,3,3,0,0,5,1,20,0,0,26.5,0,30,26,4,4,4,0
"François Kamano","Bordeaux","GUI","DF","MF",23,0,1,0,0,5,2,40,0.2,0.5,18.2,0,18,11,7,3,2,1
"Frédéric Sammaritano","Dijon","FRA","MF","FW",33,2,3,0,0,9,2,22.2,0.11,0.5,23.7,3,30,12,18,3,2,1
"Gabriel Boschilia","Monaco","BRA","MF","FW",23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,4,2,1,1,0
"Gabriel Magalhães","Lille","BRA","DF",NA,21,0,1,0,0,17,4,23.5,0.06,0.25,12,0,18,13,5,1,1,0
"Gabriel Silva","Saint-Étienne","BRA","DF",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,3,0,0,0,0
"Gaël Kakuta","Amiens","COD","MF","FW",28,5,7,0,0,43,11,25.6,0.05,0.18,22.4,6,63,44,19,8,7,1
"Gaëtan Belaud","Brest","FRA","DF",NA,32,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,6,0,0,0,0
"Gaëtan Charbonnier","Brest","FRA","FW","MF",30,5,9,2,0,49,14,28.6,0.08,0.29,18.5,0,69,56,13,8,8,0
"Gaëtan Laborde","Montpellier","FRA","FW",NA,25,5,11,0,0,64,22,34.4,0.09,0.27,14.6,0,71,50,21,6,6,0
"Gaëtan Paquiez","Nîmes","FRA","DF",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,15,11,4,1,1,0
"Gautier Larsonneur","Brest","FRA","GK",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Gautier Lloris","Nice","FRA","DF",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Gelson Martins","Monaco","POR","DF","FW",24,1,5,0,0,28,10,35.7,0.14,0.4,15.5,0,65,48,17,6,4,2
"Gen Shoji","Toulouse","JPN","DF",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Georges Mikautadze","Metz","GEO","FW",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Gerónimo Rulli","Montpellier","ARG","GK",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,2,2,0,0,0
"Gerzino Nyamsi","Rennes","FRA","DF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Ghislain Konan","Reims","CIV","DF",NA,23,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,36,28,8,4,3,1
"Gil Bastião Dias","Monaco","POR","DF","MF",22,0,0,0,0,17,5,29.4,0,0,19.7,0,31,19,12,3,1,2
"Guillermo Maripán","Monaco","CHI","DF",NA,25,0,2,0,0,12,4,33.3,0.17,0.5,13.8,0,11,9,2,1,1,0
"Habib Diallo","Metz","SEN","FW",NA,24,3,15,3,1,73,28,38.4,0.15,0.39,19.6,1,54,34,20,9,5,4
"Habib Maïga","Metz","CIV","MF",NA,23,2,3,0,0,29,9,31,0.03,0.11,22.5,0,47,41,6,10,8,2
"Haitam Aleesami","Amiens","NOR","DF",NA,28,1,2,0,0,2,1,50,0.5,1,12.6,0,29,25,4,3,3,0
"Hamari Traoré","Rennes","MLI","DF",NA,27,5,5,0,0,22,5,22.7,0,0,21.3,0,67,56,11,8,6,2
"Hamza Mendyl","Dijon","MAR","DF",NA,21,0,1,0,0,10,1,10,0.1,1,20.6,1,32,26,6,2,1,1
"Haris Belkebla","Brest","ALG","MF",NA,25,0,0,0,0,7,3,42.9,0,0,23,0,25,21,4,2,2,0
"Haris Duljević","Nîmes","BIH","FW","MF",25,3,3,0,0,14,4,28.6,0,0,24.3,0,27,20,7,6,5,1
"Harold Moukoudi","Saint-Étienne","CMR","DF",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,3,0,0,0,0
"Hassane Kamara","Reims","CIV","DF","FW",25,0,2,0,0,31,7,22.6,0.06,0.29,21.7,1,32,29,3,1,1,0
"Henry Onyekuru","Monaco","NGA","MF","FW",22,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,5,3,2,1,1,0
"Hianga Mananga Mbock","Brest","FRA","MF",NA,19,0,1,0,0,4,1,25,0.25,1,23.5,0,3,2,1,0,0,0
"Hicham Boudaoui","Nice","ALG","MF","FW",19,2,3,0,0,4,4,100,0.25,0.25,12.1,0,13,9,4,3,3,0
"Hiroki Sakai","Marseille","JPN","DF",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,35,27,8,1,0,1
"Houssem Aouar","Lyon","ALG","MF","FW",21,4,7,0,0,46,18,39.1,0.07,0.17,20,2,85,53,32,11,9,2
"Hugo Magnetti","Brest","FRA","MF",NA,21,0,0,0,0,6,2,33.3,0,0,23.7,0,12,9,3,0,0,0
"Hwang Ui-jo","Bordeaux","KOR","FW","MF",26,2,8,0,0,36,13,36.1,0.17,0.46,18,0,29,17,12,5,2,3
