"Player","Squad","Nation","Pos","Pos2","Age","Tackles","Tackles_Won","Tackles_Win_Percentage","Challenges","Challenges_Won","Challenges_Percentage","Total_Blocks","Shots_Blocked","Passes_Blocked","Interceptions","Clearances","Errors"
"Hugo Ekitike","Paris S-G","FRA","FW",NA,20,12,4,33.3333333333333,12,12,33.3,12,0,12,9,3,0
"Alberth Elis","Brest","HON","MF","FW",26,4,3,75,7,7,14.3,1,0,1,1,2,0
"Breel Embolo","Monaco","SUI","FW",NA,25,15,9,60,10,10,50,14,3,11,5,12,0
"Maxime Estève","Montpellier","FRA","DF",NA,20,24,13,54.1666666666667,17,17,70.6,28,17,11,34,90,0
"Fábio","Nantes","BRA","DF","MF",32,4,2,50,6,6,66.7,2,0,2,3,11,0
"Noah Fadiga","Brest","SEN","DF",NA,22,30,21,70,26,26,53.8,17,7,10,26,18,0
"Wout Faes","Reims","BEL","DF",NA,24,1,1,100,2,2,50,6,3,3,7,19,0
"Romain Faivre","Lorient","FRA","MF","FW",24,13,8,61.5384615384615,25,25,20,11,0,11,1,4,0
"Romain Faivre","Lyon","FRA","MF",NA,24,6,3,50,3,3,33.3,3,0,3,0,0,0
"Fallou Fall","Reims","SEN","DF",NA,18,0,0,NA,1,1,0,3,3,0,0,4,0
"Khalil Fayad","Montpellier","FRA","MF",NA,18,30,14,46.6666666666667,21,21,57.1,8,1,7,9,4,0
"Jordan Ferri","Montpellier","FRA","MF",NA,30,55,35,63.6363636363636,89,89,33.7,22,6,16,26,21,0
"Alexis Flips","Reims","FRA","FW","MF",22,51,30,58.8235294117647,64,64,42.2,35,5,30,24,12,0
"Seko Fofana","Lens","CIV","MF",NA,27,28,13,46.4285714285714,39,39,38.5,17,4,13,19,14,0
"Youssouf Fofana","Monaco","FRA","MF",NA,23,81,41,50.6172839506173,74,74,51.4,50,6,44,56,32,1
"Thomas Foket","Reims","BEL","DF",NA,27,35,22,62.8571428571429,46,46,37,21,7,14,33,29,2
"José Fonte","Lille","POR","DF",NA,38,23,17,73.9130434782609,21,21,47.6,27,14,13,25,112,2
"Przemysław Frankowski","Lens","POL","DF","MF",27,77,51,66.2337662337662,80,80,48.8,38,6,32,41,42,2
"Angelo Fulgini","Lens","FRA","MF","FW",25,14,7,50,14,14,35.7,11,0,11,8,2,0
"Gauthier Gallon","Troyes","FRA","GK",NA,29,2,2,100,4,4,50,0,0,0,2,17,0
"Kévin Gameiro","Strasbourg","FRA","FW",NA,35,20,10,50,28,28,28.6,10,1,9,9,0,0
"Ignatius Ganago","Nantes","CMR","FW","MF",23,9,7,77.7777777777778,7,7,57.1,13,1,12,2,12,0
"Johan Gastien","Clermont Foot","FRA","MF",NA,34,62,34,54.8387096774194,111,111,34.2,37,7,30,36,25,1
"Denis Genreau","Toulouse","AUS","MF",NA,23,35,13,37.1428571428571,31,31,41.9,16,1,15,8,9,0
"Valère Germain","Montpellier","FRA","FW","MF",32,13,11,84.6153846153846,12,12,33.3,8,0,8,6,12,0
"Gerson","Marseille","BRA","MF",NA,25,6,4,66.6666666666667,5,5,60,5,0,5,2,4,0
"Ismaël Gharbi","Paris S-G","ESP","MF","FW",18,0,0,NA,2,2,0,2,0,2,3,0,0
"Faouzi Ghoulam","Angers","ALG","DF",NA,31,3,3,100,5,5,60,4,2,2,4,12,1
"Samuel Gigot","Marseille","FRA","DF",NA,28,46,24,52.1739130434783,15,15,80,24,7,17,45,85,1
"Andrei Girotto","Nantes","BRA","DF","MF",30,122,73,59.8360655737705,132,132,56.1,55,24,31,73,176,1
"Aleksandr Golovin","Monaco","RUS","MF","FW",26,62,36,58.0645161290323,72,72,38.9,28,1,27,37,10,0
"André Gomes","Lille","POR","MF",NA,29,37,19,51.3513513513514,52,52,36.5,20,5,15,9,16,1
"Angel Gomes","Lille","ENG","MF",NA,21,41,19,46.3414634146341,49,49,36.7,22,2,20,13,11,1
"Maxime Gonalons","Clermont Foot","FRA","MF",NA,33,52,32,61.5384615384615,53,53,47.2,21,1,20,20,7,1
"Oumar Gonzalez","Ajaccio","CMR","DF",NA,24,51,28,54.9019607843137,37,37,62.2,32,11,21,52,82,0
"Amine Gouiri","Nice","ALG","FW","MF",22,1,1,100,1,1,0,1,0,1,0,3,0
"Amine Gouiri","Rennes","ALG","FW","MF",22,42,25,59.5238095238095,33,33,42.4,21,0,21,12,10,0
"Jonathan Gradit","Lens","FRA","DF",NA,29,62,40,64.5161290322581,53,53,58.5,40,26,14,38,83,0
"Andrew Gravillon","Reims","GLP","DF",NA,24,16,8,50,13,13,61.5,18,9,9,21,36,0
"Adrian Grbić","Lorient","AUT","MF","FW",25,0,0,NA,1,1,0,3,0,3,0,0,0
"Gabriel Gudmundsson","Lille","SWE","DF","FW",23,19,11,57.8947368421053,22,22,54.5,11,2,9,10,20,0
"Mattéo Guendouzi","Marseille","FRA","MF",NA,23,39,18,46.1538461538462,38,38,36.8,12,5,7,21,18,0
"Evann Guessand","Nantes","CIV","FW","MF",21,24,16,66.6666666666667,12,12,50,17,1,16,9,6,0
"Pape Gueye","Marseille","SEN","MF","DF",23,18,7,38.8888888888889,15,15,46.7,9,2,7,9,2,0
"Frederic Guilbert","Strasbourg","FRA","DF",NA,27,47,29,61.7021276595745,43,43,58.1,24,3,21,43,33,1
"Malo Gusto","Lyon","FRA","DF",NA,19,42,26,61.9047619047619,43,43,48.8,22,5,17,28,23,1
"Jaouen Hadjam","Nantes","ALG","DF",NA,19,27,21,77.7777777777778,25,25,64,10,3,7,12,12,0
"Massadio Haïdara","Lens","MLI","DF","MF",29,24,16,66.6666666666667,24,24,50,26,9,17,36,39,1
"Achraf Hakimi","Paris S-G","MAR","DF","MF",23,54,34,62.962962962963,59,59,52.5,34,2,32,16,19,0
"Mathis Hamdi","Troyes","FRA","DF",NA,18,0,0,NA,1,1,0,0,0,0,1,1,0
"Ben Hamed Touré","Ajaccio","CIV","FW",NA,18,4,4,100,5,5,20,2,0,2,1,4,0
"Romain Hamouma","Ajaccio","FRA","FW","MF",35,8,3,37.5,6,6,50,8,0,8,2,2,0
"Amine Harit","Marseille","MAR","MF","FW",25,6,4,66.6666666666667,8,8,37.5,4,1,3,4,6,0
"Gauthier Hein","Auxerre","FRA","MF","FW",25,27,20,74.0740740740741,48,48,37.5,10,0,10,6,10,0
"Henrique","Lyon","BRA","DF","FW",28,9,4,44.4444444444444,13,13,46.2,3,1,2,5,8,0
"Christophe Hérelle","Brest","MTQ","DF",NA,29,10,4,40,13,13,30.8,16,11,5,20,48,0
"Noah Holm","Reims","NOR","FW","MF",21,6,4,66.6666666666667,5,5,40,0,0,0,0,5,0
"Franck Honorat","Brest","FRA","FW","MF",25,41,29,70.7317073170732,34,34,55.9,22,2,20,21,18,0
"Cédric Hountondji","Angers","BEN","DF",NA,28,50,36,72,29,29,65.5,44,22,22,59,132,1
"Ilyes Housni","Paris S-G","FRA","FW",NA,17,1,1,100,1,1,100,0,0,0,0,0,0
