"Player","Squad","Nation","Pos","Pos2","Age","Progression_Carries","Progression_Passes_Delivered","Progression_Passes_Recived","Total_Passes_Completed","Total_Passes_Attempted","Total_Pass_Percentage","Short_Passes_Completed","Short_Passes_Attempted","Short_Pass_Percentage","Long_Passes_Completed","Long_Passes_Attempted","Long_Pass_Percentage","Medium_Passes_Completed","Medium_Passes_Attempted","Medium_Pass_Percentage","Key_Passes","Passes_Into_Penalty_Area","Crosses_Into_Penalty_Area","Live_Pass","Dead_Pass","Free_Kicks","Through_Balls","Switches","Crosses","Throw_Ins","Corner_Kicks","Offside","Touches","Take_Ons_Attempted","Take_Ons_Wins","Take_On_Win_Percentage","Take_Ons_Tackled","Take_Ons_Tackled_Percentage"
"Adrien Thomasson","Lens","FRA","MF","FW",28,17,49,98,429,524,81.9,214,251,85.3,29,41,70.7,161,191,84.3,17,13,2,502,21,11,2,3,8,3,1,1,640,16,8,50,6,37.5
"Adrien Thomasson","Lens","FRA","MF","FW",28,17,49,98,429,524,81.9,214,251,85.3,29,41,70.7,161,191,84.3,17,13,2,502,21,11,2,3,8,3,1,1,707,18,12,66.7,2,11.1
"Adrien Thomasson","Strasbourg","FRA","MF",NA,28,15,41,73,429,524,81.9,214,251,85.3,29,41,70.7,161,191,84.3,17,13,2,502,21,11,2,3,8,3,1,1,640,16,8,50,6,37.5
"Adrien Thomasson","Strasbourg","FRA","MF",NA,28,15,41,73,429,524,81.9,214,251,85.3,29,41,70.7,161,191,84.3,17,13,2,502,21,11,2,3,8,3,1,1,707,18,12,66.7,2,11.1
"Adrien Thomasson","Strasbourg","FRA","MF",NA,28,15,41,73,440,559,78.7,223,267,83.5,28,48,58.3,166,193,86,19,15,3,553,3,1,2,2,13,1,1,3,640,16,8,50,6,37.5
"Adrien Thomasson","Strasbourg","FRA","MF",NA,28,15,41,73,440,559,78.7,223,267,83.5,28,48,58.3,166,193,86,19,15,3,553,3,1,2,2,13,1,1,3,707,18,12,66.7,2,11.1
"Adrien Thomasson","Lens","FRA","MF","FW",28,17,49,98,440,559,78.7,223,267,83.5,28,48,58.3,166,193,86,19,15,3,502,21,11,2,3,8,3,1,1,640,16,8,50,6,37.5
"Adrien Thomasson","Lens","FRA","MF","FW",28,17,49,98,440,559,78.7,223,267,83.5,28,48,58.3,166,193,86,19,15,3,502,21,11,2,3,8,3,1,1,707,18,12,66.7,2,11.1
"Adrien Thomasson","Lens","FRA","MF","FW",28,17,49,98,429,524,81.9,214,251,85.3,29,41,70.7,161,191,84.3,17,13,2,553,3,1,2,2,13,1,1,3,640,16,8,50,6,37.5
"Adrien Thomasson","Lens","FRA","MF","FW",28,17,49,98,429,524,81.9,214,251,85.3,29,41,70.7,161,191,84.3,17,13,2,553,3,1,2,2,13,1,1,3,707,18,12,66.7,2,11.1
"Adrien Thomasson","Strasbourg","FRA","MF",NA,28,15,41,73,429,524,81.9,214,251,85.3,29,41,70.7,161,191,84.3,17,13,2,553,3,1,2,2,13,1,1,3,640,16,8,50,6,37.5
"Adrien Thomasson","Strasbourg","FRA","MF",NA,28,15,41,73,429,524,81.9,214,251,85.3,29,41,70.7,161,191,84.3,17,13,2,553,3,1,2,2,13,1,1,3,707,18,12,66.7,2,11.1
"Adrien Truffert","Rennes","FRA","DF",NA,20,55,89,166,1106,1395,79.3,544,621,87.6,52,87,59.8,487,625,77.9,22,17,10,1153,239,17,0,2,35,222,0,3,1656,46,21,45.7,19,41.3
"Aïman Maurer","Clermont Foot","MAR","MF",NA,17,21,9,40,87,125,69.6,46,55,83.6,5,20,25,35,43,81.4,6,6,1,107,17,6,1,0,19,0,11,1,195,30,17,56.7,10,33.3
"Akim Zedadka","Auxerre","ALG","DF",NA,27,25,51,71,185,222,83.3,79,89,88.8,10,21,47.6,85,97,87.6,5,7,1,194,28,4,0,2,7,24,0,0,252,8,3,37.5,4,50
"Akim Zedadka","Auxerre","ALG","DF",NA,27,25,51,71,185,222,83.3,79,89,88.8,10,21,47.6,85,97,87.6,5,7,1,194,28,4,0,2,7,24,0,0,921,35,9,25.7,22,62.9
"Akim Zedadka","Lille","ALG","DF","MF",27,6,15,18,185,222,83.3,79,89,88.8,10,21,47.6,85,97,87.6,5,7,1,555,150,14,1,1,38,136,0,2,252,8,3,37.5,4,50
"Akim Zedadka","Lille","ALG","DF","MF",27,6,15,18,185,222,83.3,79,89,88.8,10,21,47.6,85,97,87.6,5,7,1,555,150,14,1,1,38,136,0,2,921,35,9,25.7,22,62.9
"Akim Zedadka","Lille","ALG","DF","MF",27,6,15,18,543,707,76.8,273,326,83.7,28,58,48.3,222,283,78.4,14,15,9,194,28,4,0,2,7,24,0,0,252,8,3,37.5,4,50
"Akim Zedadka","Lille","ALG","DF","MF",27,6,15,18,543,707,76.8,273,326,83.7,28,58,48.3,222,283,78.4,14,15,9,194,28,4,0,2,7,24,0,0,921,35,9,25.7,22,62.9
"Akim Zedadka","Lille","ALG","DF","MF",27,6,15,18,185,222,83.3,79,89,88.8,10,21,47.6,85,97,87.6,5,7,1,194,28,4,0,2,7,24,0,0,252,8,3,37.5,4,50
"Akim Zedadka","Lille","ALG","DF","MF",27,6,15,18,185,222,83.3,79,89,88.8,10,21,47.6,85,97,87.6,5,7,1,194,28,4,0,2,7,24,0,0,921,35,9,25.7,22,62.9
"Akim Zedadka","Auxerre","ALG","DF",NA,27,25,51,71,543,707,76.8,273,326,83.7,28,58,48.3,222,283,78.4,14,15,9,555,150,14,1,1,38,136,0,2,252,8,3,37.5,4,50
"Akim Zedadka","Auxerre","ALG","DF",NA,27,25,51,71,543,707,76.8,273,326,83.7,28,58,48.3,222,283,78.4,14,15,9,555,150,14,1,1,38,136,0,2,921,35,9,25.7,22,62.9
"Akim Zedadka","Auxerre","ALG","DF",NA,27,25,51,71,185,222,83.3,79,89,88.8,10,21,47.6,85,97,87.6,5,7,1,555,150,14,1,1,38,136,0,2,252,8,3,37.5,4,50
"Akim Zedadka","Auxerre","ALG","DF",NA,27,25,51,71,185,222,83.3,79,89,88.8,10,21,47.6,85,97,87.6,5,7,1,555,150,14,1,1,38,136,0,2,921,35,9,25.7,22,62.9
"Akim Zedadka","Lille","ALG","DF","MF",27,6,15,18,543,707,76.8,273,326,83.7,28,58,48.3,222,283,78.4,14,15,9,555,150,14,1,1,38,136,0,2,252,8,3,37.5,4,50
"Akim Zedadka","Lille","ALG","DF","MF",27,6,15,18,543,707,76.8,273,326,83.7,28,58,48.3,222,283,78.4,14,15,9,555,150,14,1,1,38,136,0,2,921,35,9,25.7,22,62.9
"Akim Zedadka","Auxerre","ALG","DF",NA,27,25,51,71,543,707,76.8,273,326,83.7,28,58,48.3,222,283,78.4,14,15,9,194,28,4,0,2,7,24,0,0,252,8,3,37.5,4,50
"Akim Zedadka","Auxerre","ALG","DF",NA,27,25,51,71,543,707,76.8,273,326,83.7,28,58,48.3,222,283,78.4,14,15,9,194,28,4,0,2,7,24,0,0,921,35,9,25.7,22,62.9
"Alan Virginius","Lille","FRA","FW",NA,19,12,10,32,58,75,77.3,31,38,81.6,1,2,50,22,23,95.7,1,3,0,69,6,0,0,0,2,1,0,0,122,7,0,0,6,85.7
"Alban Lafont","Nantes","FRA","GK",NA,23,1,1,0,835,1191,70.1,118,119,99.2,329,672,49,386,395,97.7,1,1,0,840,349,102,0,9,0,0,0,2,1312,3,1,33.3,2,66.7
"Alberth Elis","Brest","HON","MF","FW",26,8,4,19,33,44,75,24,32,75,0,2,0,6,7,85.7,3,3,1,43,1,0,1,0,2,0,0,0,81,11,2,18.2,7,63.6
"Aleksandr Golovin","Monaco","RUS","MF","FW",26,89,132,210,769,1099,70,384,484,79.3,92,181,50.8,256,346,74,59,55,6,989,103,26,8,8,111,17,60,7,1382,49,27,55.1,14,28.6
"Alexander Djiku","Strasbourg","GHA","DF",NA,27,4,136,4,1215,1507,80.6,326,384,84.9,190,303,62.7,679,778,87.3,11,13,4,1431,72,56,0,20,6,9,0,4,1873,6,4,66.7,2,33.3
"Alexandre Coeff","Auxerre","FRA","DF",NA,30,3,26,9,287,353,81.3,72,88,81.8,44,68,64.7,165,183,90.2,1,1,0,340,12,4,0,4,5,8,0,1,428,2,0,0,2,100
"Alexandre Lacazette","Lyon","FRA","FW",NA,31,40,108,227,661,917,72.1,352,457,77,37,68,54.4,205,269,76.2,48,48,1,845,61,8,8,4,35,1,6,11,1272,76,38,50,28,36.8
"Alexis Beka Beka","Nice","FRA","MF","DF",21,13,25,23,236,303,77.9,123,145,84.8,24,42,57.1,82,103,79.6,3,2,1,288,15,2,0,2,17,9,4,0,387,17,8,47.1,8,47.1
"Alexis Claude-Maurice","Nice","FRA","FW",NA,24,0,2,1,20,25,80,12,13,92.3,1,2,50,5,7,71.4,1,1,0,236,3,0,2,0,7,0,3,1,332,30,12,40,14,46.7
"Alexis Claude-Maurice","Lens","FRA","MF","FW",24,11,25,43,201,240,83.8,122,136,89.7,5,10,50,62,73,84.9,7,7,0,25,0,0,0,1,1,0,0,0,332,30,12,40,14,46.7
"Alexis Claude-Maurice","Lens","FRA","MF","FW",24,11,25,43,20,25,80,12,13,92.3,1,2,50,5,7,71.4,1,1,0,25,0,0,0,1,1,0,0,0,332,30,12,40,14,46.7
"Alexis Claude-Maurice","Lens","FRA","MF","FW",24,11,25,43,20,25,80,12,13,92.3,1,2,50,5,7,71.4,1,1,0,236,3,0,2,0,7,0,3,1,332,30,12,40,14,46.7
"Alexis Claude-Maurice","Nice","FRA","FW",NA,24,0,2,1,20,25,80,12,13,92.3,1,2,50,5,7,71.4,1,1,0,25,0,0,0,1,1,0,0,0,332,30,12,40,14,46.7
"Alexis Claude-Maurice","Nice","FRA","FW",NA,24,0,2,1,201,240,83.8,122,136,89.7,5,10,50,62,73,84.9,7,7,0,236,3,0,2,0,7,0,3,1,332,30,12,40,14,46.7
"Alexis Claude-Maurice","Lens","FRA","MF","FW",24,11,25,43,201,240,83.8,122,136,89.7,5,10,50,62,73,84.9,7,7,0,236,3,0,2,0,7,0,3,1,332,30,12,40,14,46.7
"Alexis Claude-Maurice","Nice","FRA","FW",NA,24,0,2,1,201,240,83.8,122,136,89.7,5,10,50,62,73,84.9,7,7,0,25,0,0,0,1,1,0,0,0,332,30,12,40,14,46.7
"Alexis Flips","Reims","FRA","FW","MF",22,23,110,162,690,1034,66.7,313,395,79.2,95,204,46.6,263,366,71.9,44,45,19,872,154,49,10,10,139,56,45,8,1331,42,12,28.6,24,57.1
"Alexis Sánchez","Marseille","CHI","FW","MF",33,42,127,232,681,934,72.9,320,426,75.1,76,105,72.4,238,306,77.8,55,64,5,865,59,6,14,19,37,1,11,10,1234,82,43,52.4,32,39
"Alexis Tibidi","Troyes","FRA","FW","MF",18,1,0,4,19,23,82.6,10,12,83.3,1,2,50,6,7,85.7,0,0,0,21,2,0,0,0,0,0,0,0,25,3,2,66.7,0,0
"Alexsandro Ribeiro","Lille","BRA","DF",NA,22,9,90,7,1148,1271,90.3,462,490,94.3,82,120,68.3,575,618,93,2,2,1,1202,66,48,1,9,4,1,0,3,1449,20,14,70,6,30
"Alidu Seidu","Clermont Foot","GHA","DF",NA,22,27,65,35,1152,1375,83.8,470,517,90.9,110,184,59.8,537,612,87.7,7,11,6,1219,154,27,0,3,22,127,0,2,1646,61,31,50.8,9,14.8
"Amin Sarr","Lyon","SWE","FW",NA,21,12,9,47,104,142,73.2,62,83,74.7,7,7,100,25,36,69.4,4,4,0,136,6,0,0,0,4,1,0,0,203,14,4,28.6,8,57.1
"Amine Gouiri","Rennes","ALG","FW","MF",22,63,70,205,588,742,79.2,307,376,81.6,31,41,75.6,209,252,82.9,37,31,3,718,22,0,5,2,10,1,0,2,1071,80,33,41.3,44,55
"Amine Gouiri","Rennes","ALG","FW","MF",22,63,70,205,588,742,79.2,307,376,81.6,31,41,75.6,209,252,82.9,37,31,3,718,22,0,5,2,10,1,0,2,99,3,0,0,2,66.7
"Amine Gouiri","Rennes","ALG","FW","MF",22,63,70,205,588,742,79.2,307,376,81.6,31,41,75.6,209,252,82.9,37,31,3,66,6,1,0,0,6,0,3,2,1071,80,33,41.3,44,55
"Amine Gouiri","Rennes","ALG","FW","MF",22,63,70,205,588,742,79.2,307,376,81.6,31,41,75.6,209,252,82.9,37,31,3,66,6,1,0,0,6,0,3,2,99,3,0,0,2,66.7
"Amine Gouiri","Nice","ALG","FW","MF",22,8,1,18,53,74,71.6,30,35,85.7,2,5,40,17,22,77.3,3,1,0,718,22,0,5,2,10,1,0,2,1071,80,33,41.3,44,55
"Amine Gouiri","Nice","ALG","FW","MF",22,8,1,18,53,74,71.6,30,35,85.7,2,5,40,17,22,77.3,3,1,0,718,22,0,5,2,10,1,0,2,99,3,0,0,2,66.7
"Amine Gouiri","Rennes","ALG","FW","MF",22,63,70,205,53,74,71.6,30,35,85.7,2,5,40,17,22,77.3,3,1,0,718,22,0,5,2,10,1,0,2,1071,80,33,41.3,44,55
"Amine Gouiri","Rennes","ALG","FW","MF",22,63,70,205,53,74,71.6,30,35,85.7,2,5,40,17,22,77.3,3,1,0,718,22,0,5,2,10,1,0,2,99,3,0,0,2,66.7
"Amine Gouiri","Nice","ALG","FW","MF",22,8,1,18,588,742,79.2,307,376,81.6,31,41,75.6,209,252,82.9,37,31,3,718,22,0,5,2,10,1,0,2,1071,80,33,41.3,44,55
"Amine Gouiri","Nice","ALG","FW","MF",22,8,1,18,588,742,79.2,307,376,81.6,31,41,75.6,209,252,82.9,37,31,3,718,22,0,5,2,10,1,0,2,99,3,0,0,2,66.7
"Amine Gouiri","Nice","ALG","FW","MF",22,8,1,18,53,74,71.6,30,35,85.7,2,5,40,17,22,77.3,3,1,0,66,6,1,0,0,6,0,3,2,1071,80,33,41.3,44,55
"Amine Gouiri","Nice","ALG","FW","MF",22,8,1,18,53,74,71.6,30,35,85.7,2,5,40,17,22,77.3,3,1,0,66,6,1,0,0,6,0,3,2,99,3,0,0,2,66.7
"Amine Gouiri","Rennes","ALG","FW","MF",22,63,70,205,53,74,71.6,30,35,85.7,2,5,40,17,22,77.3,3,1,0,66,6,1,0,0,6,0,3,2,1071,80,33,41.3,44,55
"Amine Gouiri","Rennes","ALG","FW","MF",22,63,70,205,53,74,71.6,30,35,85.7,2,5,40,17,22,77.3,3,1,0,66,6,1,0,0,6,0,3,2,99,3,0,0,2,66.7
"Amine Gouiri","Nice","ALG","FW","MF",22,8,1,18,588,742,79.2,307,376,81.6,31,41,75.6,209,252,82.9,37,31,3,66,6,1,0,0,6,0,3,2,1071,80,33,41.3,44,55
"Amine Gouiri","Nice","ALG","FW","MF",22,8,1,18,588,742,79.2,307,376,81.6,31,41,75.6,209,252,82.9,37,31,3,66,6,1,0,0,6,0,3,2,99,3,0,0,2,66.7
"Amine Harit","Marseille","MAR","MF","FW",25,19,38,54,221,271,81.5,133,154,86.4,13,22,59.1,61,70,87.1,15,16,1,252,19,3,2,0,16,5,9,0,341,36,13,36.1,18,50
"Amine Salama","Angers","FRA","FW","MF",22,35,21,94,236,321,73.5,133,171,77.8,8,11,72.7,72,99,72.7,9,12,2,303,16,0,2,0,12,0,0,2,484,56,22,39.3,31,55.4
"André Gomes","Lille","POR","MF",NA,29,26,160,33,1179,1334,88.4,546,595,91.8,110,158,69.6,487,515,94.6,14,18,1,1305,25,18,3,13,11,5,2,4,1520,42,29,69,10,23.8
"Andreas Bruus","Troyes","DEN","DF","FW",23,47,41,117,445,637,69.9,219,277,79.1,40,88,45.5,171,236,72.5,21,18,10,515,121,11,0,1,67,100,10,1,777,38,16,42.1,18,47.4
"Andrei Girotto","Nantes","BRA","DF","MF",30,14,140,7,1445,1750,82.6,475,538,88.3,231,351,65.8,700,795,88.1,13,6,3,1702,43,40,1,16,9,3,0,5,2260,10,3,30,6,60
"Andrew Gravillon","Reims","GLP","DF",NA,24,18,38,14,330,445,74.2,127,157,80.9,38,75,50.7,159,191,83.2,3,4,2,384,58,19,2,5,16,39,0,3,566,12,7,58.3,3,25
"Andy Delort","Nantes","ALG","FW",NA,30,2,9,44,73,138,52.9,42,75,56,8,20,40,20,35,57.1,9,5,3,211,17,1,1,2,15,0,0,2,193,9,6,66.7,2,22.2
"Andy Delort","Nantes","ALG","FW",NA,30,2,9,44,73,138,52.9,42,75,56,8,20,40,20,35,57.1,9,5,3,211,17,1,1,2,15,0,0,2,309,12,4,33.3,7,58.3
"Andy Delort","Nice","ALG","FW",NA,30,7,19,48,73,138,52.9,42,75,56,8,20,40,20,35,57.1,9,5,3,127,10,0,0,1,17,2,1,1,193,9,6,66.7,2,22.2
"Andy Delort","Nice","ALG","FW",NA,30,7,19,48,73,138,52.9,42,75,56,8,20,40,20,35,57.1,9,5,3,127,10,0,0,1,17,2,1,1,309,12,4,33.3,7,58.3
"Andy Delort","Nice","ALG","FW",NA,30,7,19,48,139,230,60.4,78,113,69,12,25,48,41,73,56.2,11,7,1,127,10,0,0,1,17,2,1,1,193,9,6,66.7,2,22.2
"Andy Delort","Nice","ALG","FW",NA,30,7,19,48,139,230,60.4,78,113,69,12,25,48,41,73,56.2,11,7,1,127,10,0,0,1,17,2,1,1,309,12,4,33.3,7,58.3
"Andy Delort","Nantes","ALG","FW",NA,30,2,9,44,139,230,60.4,78,113,69,12,25,48,41,73,56.2,11,7,1,211,17,1,1,2,15,0,0,2,193,9,6,66.7,2,22.2
"Andy Delort","Nantes","ALG","FW",NA,30,2,9,44,139,230,60.4,78,113,69,12,25,48,41,73,56.2,11,7,1,211,17,1,1,2,15,0,0,2,309,12,4,33.3,7,58.3
"Andy Delort","Nice","ALG","FW",NA,30,7,19,48,73,138,52.9,42,75,56,8,20,40,20,35,57.1,9,5,3,211,17,1,1,2,15,0,0,2,193,9,6,66.7,2,22.2
"Andy Delort","Nice","ALG","FW",NA,30,7,19,48,73,138,52.9,42,75,56,8,20,40,20,35,57.1,9,5,3,211,17,1,1,2,15,0,0,2,309,12,4,33.3,7,58.3
"Andy Delort","Nice","ALG","FW",NA,30,7,19,48,139,230,60.4,78,113,69,12,25,48,41,73,56.2,11,7,1,211,17,1,1,2,15,0,0,2,193,9,6,66.7,2,22.2
"Andy Delort","Nice","ALG","FW",NA,30,7,19,48,139,230,60.4,78,113,69,12,25,48,41,73,56.2,11,7,1,211,17,1,1,2,15,0,0,2,309,12,4,33.3,7,58.3
"Andy Delort","Nantes","ALG","FW",NA,30,2,9,44,139,230,60.4,78,113,69,12,25,48,41,73,56.2,11,7,1,127,10,0,0,1,17,2,1,1,193,9,6,66.7,2,22.2
"Andy Delort","Nantes","ALG","FW",NA,30,2,9,44,139,230,60.4,78,113,69,12,25,48,41,73,56.2,11,7,1,127,10,0,0,1,17,2,1,1,309,12,4,33.3,7,58.3
"Andy Delort","Nantes","ALG","FW",NA,30,2,9,44,73,138,52.9,42,75,56,8,20,40,20,35,57.1,9,5,3,127,10,0,0,1,17,2,1,1,193,9,6,66.7,2,22.2
"Andy Delort","Nantes","ALG","FW",NA,30,2,9,44,73,138,52.9,42,75,56,8,20,40,20,35,57.1,9,5,3,127,10,0,0,1,17,2,1,1,309,12,4,33.3,7,58.3
"Angel Gomes","Lille","ENG","MF",NA,21,39,166,115,1517,1767,85.9,683,752,90.8,159,248,64.1,616,681,90.5,34,38,2,1699,64,35,8,24,49,1,26,4,2015,56,30,53.6,16,28.6
"Angelo Fulgini","Lens","FRA","MF","FW",25,20,43,70,380,501,75.8,194,221,87.8,32,76,42.1,127,165,77,27,10,1,423,75,23,5,0,62,4,47,3,600,32,13,40.6,16,50
"Anthony Lopes","Lyon","POR","GK",NA,31,0,0,0,792,1026,77.2,173,173,100,223,447,49.9,392,396,99,0,0,0,741,280,97,0,1,0,0,0,5,1098,2,0,0,2,100
"Anthony Rouault","Toulouse","FRA","DF",NA,21,10,136,6,1802,2063,87.3,621,677,91.7,208,329,63.2,941,1003,93.8,6,6,0,1923,138,67,1,23,0,12,0,2,2451,10,3,30,5,50
"Antoine Mendy","Nice","FRA","DF",NA,18,2,21,37,262,325,80.6,125,138,90.6,18,40,45,112,132,84.8,6,7,3,279,45,2,0,1,13,43,0,1,394,4,3,75,1,25
"Arber Zeneli","Reims","KVX","FW","MF",27,45,51,118,302,430,70.2,180,219,82.2,19,49,38.8,90,130,69.2,22,19,1,358,70,14,4,0,50,15,36,2,602,60,17,28.3,38,63.3
"Arial Mendy","Clermont Foot","SEN","DF",NA,27,6,7,22,82,120,68.3,42,55,76.4,7,14,50,32,45,71.1,1,4,2,100,20,3,0,0,10,17,0,0,147,5,0,0,2,40
"Armand Lauriente","Lorient","FRA","FW",NA,23,14,14,21,73,95,76.8,28,33,84.8,5,11,45.5,33,38,86.8,9,5,0,92,3,1,2,0,6,0,2,0,136,17,14,82.4,1,5.9
"Arnaud Kalimuendo","Rennes","FRA","FW",NA,20,36,32,193,359,442,81.2,214,250,85.6,8,14,57.1,114,128,89.1,12,8,0,401,39,0,0,0,14,4,0,2,659,55,25,45.5,26,47.3
"Arnaud Nordin","Montpellier","FRA","FW",NA,24,109,63,181,485,661,73.4,268,334,80.2,26,44,59.1,156,213,73.2,20,19,3,631,28,4,2,2,49,13,4,2,954,98,38,38.8,30,30.6
"Arnaud Souquet","Montpellier","FRA","DF","FW",30,5,10,14,104,137,75.9,65,75,86.7,4,10,40,29,40,72.5,3,1,1,111,26,3,1,0,7,23,0,0,185,7,2,28.6,4,57.1
"Arthur Theate","Rennes","BEL","DF",NA,22,37,248,4,2296,2568,89.4,631,684,92.3,266,366,72.7,1361,1449,93.9,9,4,0,2501,62,53,0,12,1,6,0,5,2856,14,7,50,7,50
"Axel Camblan","Brest","FRA","FW","MF",18,2,4,9,19,27,70.4,13,15,86.7,0,2,0,3,5,60,2,0,0,27,0,0,0,0,2,0,0,0,46,4,1,25,3,75
"Axel Disasi","Monaco","FRA","DF",NA,24,64,206,17,1630,1957,83.3,524,593,88.4,203,330,61.5,873,970,90,9,12,3,1882,71,50,2,25,14,21,0,4,2293,29,21,72.4,8,27.6
"Ayman Kari","Lorient","FRA","MF","DF",17,5,7,3,67,74,90.5,38,40,95,4,4,100,20,22,90.9,1,2,0,73,0,0,0,0,0,0,0,1,94,7,4,57.1,2,28.6
"Ayoub Amraoui","Nice","MAR","DF","FW",18,6,13,18,155,185,83.8,83,86,96.5,6,15,40,56,67,83.6,2,2,2,174,11,0,0,1,14,11,0,0,210,4,2,50,1,25
"Azor Matusiwa","Reims","NED","MF",NA,24,15,213,18,1376,1617,85.1,508,605,84,192,234,82.1,636,702,90.6,24,13,0,1576,33,26,1,24,4,6,0,8,1915,23,16,69.6,5,21.7
"Azzedine Ounahi","Angers","MAR","MF","FW",22,53,87,77,87,94,92.6,49,51,96.1,6,6,100,24,27,88.9,1,0,0,603,24,13,2,7,17,4,5,3,787,74,40,54.1,28,37.8
"Azzedine Ounahi","Angers","MAR","MF","FW",22,53,87,77,87,94,92.6,49,51,96.1,6,6,100,24,27,88.9,1,0,0,603,24,13,2,7,17,4,5,3,110,8,6,75,1,12.5
"Azzedine Ounahi","Angers","MAR","MF","FW",22,53,87,77,542,630,86,286,314,91.1,50,70,71.4,184,210,87.6,17,12,1,603,24,13,2,7,17,4,5,3,787,74,40,54.1,28,37.8
"Azzedine Ounahi","Angers","MAR","MF","FW",22,53,87,77,542,630,86,286,314,91.1,50,70,71.4,184,210,87.6,17,12,1,603,24,13,2,7,17,4,5,3,110,8,6,75,1,12.5
"Azzedine Ounahi","Marseille","MAR","MF","FW",22,6,5,8,542,630,86,286,314,91.1,50,70,71.4,184,210,87.6,17,12,1,94,0,0,1,0,0,0,0,0,787,74,40,54.1,28,37.8
