"Player","Squad","Nation","Pos","Pos2","Age","Born","Total_Match_Played","Total_Playing_Time","Minutes_Per_Match_Played","Percent_of_Squad_Minutes_Played","Matches_Started","Minutes_Per_Match_Start","Complete_Matches_PLayed","Matches_Played_As_Substitute","Minutes_Per_Match_Substitute","Player_Points_Per_Match","Player_On_Pitch_Squad_Goals","Player_On_Pitch_Goals_Allowed","Weekly_Wages","Annual_Wages"
"Gedeon Kalulu","Lorient","COD","DF",NA,24,1997,29,2438,84,71.3,28,86,23,1,25,1.55,41,40,10385,540000
"Gelson Martins","Monaco","POR","MF","FW",27,1995,11,345,31,10.1,3,74,0,8,15,2.18,9,6,69231,3600000
"Gerson","Marseille","BRA","MF",NA,25,1997,10,417,42,12.2,6,63,0,4,10,2.3,9,5,76923,4e+06
"Gerzino Nyamsi","Strasbourg","FRA","DF",NA,25,1997,20,1578,79,46.1,19,82,16,1,15,0.7,24,34,8654,450000
"Grejohn Kyei","Clermont Foot","FRA","FW",NA,26,1995,37,2232,60,65.3,26,77,5,11,22,1.59,33,27,5769,3e+05
"Guillermo Maripán","Monaco","CHI","DF",NA,28,1994,26,2157,83,63.1,25,85,21,1,25,1.85,48,32,34615,1800000
"Habib Diallo","Strasbourg","SEN","FW",NA,27,1995,37,2879,78,84.2,32,87,25,5,21,1,43,49,11731,610000
"Habib Diarra","Strasbourg","SEN","MF","FW",18,2004,29,1626,56,47.5,18,76,6,11,24,1.14,27,27,21923,1140000
"Halid Šabanović","Angers","BIH","DF",NA,22,1999,15,638,43,18.7,8,63,2,7,20,0.67,8,14,1731,90000
"Hamari Traoré","Rennes","MLI","DF",NA,30,1992,31,2528,82,73.9,28,89,22,3,16,1.81,55,29,41538,2160000
"Hamza Sakhi","Auxerre","FRA","MF",NA,26,1996,27,1658,61,48.5,18,83,8,9,19,0.63,16,40,5192,270000
"Han-Noah Massengo","Auxerre","FRA","MF",NA,21,2001,14,1116,80,32.6,13,84,8,1,22,1.07,11,13,6154,320000
"Haris Belkebla","Brest","ALG","MF",NA,28,1994,38,2656,70,77.7,30,84,20,8,18,1.16,31,43,10385,540000
"Henrique","Lyon","BRA","DF","FW",28,1994,7,356,51,10.4,3,90,3,4,22,2.57,10,5,16346,850000
"Hicham Boudaoui","Nice","ALG","MF",NA,22,1999,27,1875,69,54.8,22,78,11,5,30,1.78,27,14,5577,290000
"Himad Abdelli","Angers","ALG","MF","FW",22,1999,30,2137,71,62.5,24,83,14,6,23,0.33,21,49,2308,120000
"Houssem Aouar","Lyon","ALG","MF",NA,24,1998,16,526,33,15.4,6,57,0,10,18,1.88,8,6,71538,3720000
"Hugo Ekitike","Paris S-G","FRA","FW",NA,20,2002,25,1155,46,33.8,12,71,0,13,24,2.16,31,18,92308,4800000
"Hugo Magnetti","Brest","FRA","MF",NA,24,1998,32,1688,53,49.4,19,76,6,13,18,1.03,20,31,962,50000
"Ibrahim Amadou","Angers","FRA","DF","MF",29,1993,7,424,61,12.4,4,90,4,3,21,0.14,5,9,10962,570000
"Ibrahim Salah","Rennes","MAR","FW","MF",20,2001,13,227,17,6.6,1,63,0,12,14,1.46,3,3,20769,1080000
"Ibrahima Koné","Lorient","MLI","FW",NA,23,1999,37,1577,43,46.1,15,76,5,22,20,1.46,24,23,4808,250000
"Ibrahima Niane","Angers","SEN","FW",NA,23,1999,16,1136,71,33.2,15,74,4,1,27,0.63,11,26,11538,6e+05
"Ibrahima Sissoko","Strasbourg","MLI","MF",NA,24,1997,26,1310,50,38.3,13,74,5,13,27,1.15,18,21,6346,330000
"Ignatius Ganago","Nantes","CMR","FW","MF",23,1999,28,1520,54,44.4,16,77,5,12,25,0.89,20,28,15000,780000
"Igor Carioca","Lorient","BRA","DF",NA,25,1996,7,456,65,13.3,5,84,2,2,17,1.14,4,5,18269,950000
"Ike Ugbo","Troyes","CAN","FW","MF",23,1998,25,895,36,26.2,9,67,2,16,18,0.8,16,14,18462,960000
"Irvin Cardona","Brest","FRA","FW","MF",24,1997,10,233,23,6.8,1,73,0,9,18,0.9,1,8,8654,450000
"Islam Slimani","Brest","ALG","FW",NA,34,1988,16,986,62,28.8,11,78,4,5,26,0.88,11,15,20962,1090000
"Ismael Diallo","Ajaccio","CIV","DF",NA,25,1997,28,2176,78,63.6,25,83,17,3,31,0.86,18,43,1346,70000
"Ismaël Doukouré","Strasbourg","FRA","DF","MF",19,2003,28,2297,82,67.2,25,87,20,3,40,1.11,33,34,7692,4e+05
"Ismail Jakobs","Monaco","SEN","DF","FW",22,1999,32,1119,35,32.7,9,81,7,23,17,1.63,18,29,12500,650000
"Ismaily","Lille","BRA","DF",NA,32,1990,23,1779,77,52,21,80,14,2,45,1.57,27,23,34615,1800000
"Issa Kaboré","Marseille","BFA","DF",NA,21,2001,22,1028,47,30.1,9,78,5,13,25,2,20,11,12692,660000
"Issiaga Sylla","Toulouse","GUI","DF",NA,28,1994,17,1372,81,40.1,16,84,11,1,28,1.29,24,24,7692,4e+05
"Jackson Porozo","Troyes","ECU","DF",NA,21,2000,22,1617,74,47.3,17,88,15,5,26,0.64,26,40,12692,660000
"Jaouen Hadjam","Nantes","ALG","DF",NA,19,2003,13,805,62,23.5,8,82,3,5,29,0.92,8,11,4808,250000
"Jean Lucas","Monaco","BRA","MF",NA,24,1998,6,291,49,8.5,3,85,2,3,12,0.83,4,5,15385,8e+05
"Jean Onana","Lens","CMR","MF","DF",22,2000,21,810,39,23.7,9,72,1,12,14,2.43,14,8,8077,420000
"Jean-Charles Castelletto","Nantes","CMR","DF",NA,27,1995,32,2568,80,75.1,30,85,27,2,13,1.03,27,41,10385,540000
"Jean-Clair Todibo","Nice","FRA","DF",NA,22,1999,34,2870,84,83.9,33,86,30,1,31,1.53,43,29,22692,1180000
"Jean-Eudes Aholou","Strasbourg","CIV","MF",NA,28,1994,30,1300,43,38,16,67,1,14,16,1.03,17,22,17885,930000
"Jean-Kevin Duverne","Brest","HAI","DF",NA,25,1997,34,2515,74,73.5,27,88,22,7,20,1.24,34,39,4231,220000
"Jean-Ricner Bellegarde","Strasbourg","FRA","MF","FW",24,1998,30,2419,81,70.7,29,82,18,1,33,1.07,37,45,6538,340000
"Jean-Victor Makengo","Lorient","FRA","MF",NA,24,1998,15,1064,71,31.1,12,80,7,3,35,1.07,9,14,17308,9e+05
"Jeanuël Belocian","Rennes","FRA","DF",NA,17,2005,8,506,63,14.8,6,81,2,2,12,2.63,16,3,577,30000
"Jeff Reine-Adélaïde","Troyes","FRA","MF",NA,24,1998,6,233,39,6.8,3,62,0,3,15,0.17,2,7,23077,1200000
"Jeff Reine-Adélaïde","Lyon","FRA","MF",NA,24,1998,14,336,24,9.8,1,45,0,13,22,1.07,6,6,23077,1200000
"Jeffinho","Lyon","BRA","FW",NA,22,1999,9,446,50,13,4,80,2,5,25,1.78,13,7,23077,1200000
"Jens Cajuste","Reims","SWE","MF",NA,22,1999,31,1530,49,44.7,14,76,2,17,28,1.45,16,19,13846,720000
"Jere Uronen","Brest","FIN","DF",NA,28,1994,6,300,50,8.8,3,86,2,3,14,0.17,2,7,9231,480000
"Jérémie Bela","Clermont Foot","ANG","DF","MF",29,1993,19,743,39,21.7,7,73,2,12,20,1,8,10,12692,660000
"Jeremy Doku","Rennes","BEL","MF","FW",20,2002,29,1291,45,37.7,13,72,3,16,22,1.62,24,13,30000,1560000
"Jérémy Le Douaron","Brest","FRA","MF","FW",24,1998,32,2071,65,60.6,24,77,7,8,29,1.31,26,29,6923,360000
"Jérôme Boateng","Lyon","GER","DF",NA,33,1988,8,428,54,12.5,6,67,1,2,12,1.88,8,6,92308,4800000
"Jim Allevinah","Clermont Foot","GAB","DF","FW",27,1995,36,2244,62,65.6,25,80,11,11,22,1.56,24,33,2500,130000
"Jimmy Cabot","Lens","FRA","DF","MF",28,1994,11,511,46,14.9,5,81,3,6,17,2.18,8,6,13846,720000
"João Victor","Nantes","BRA","DF",NA,24,1998,13,842,65,24.6,9,80,7,4,31,0.92,9,16,31346,1630000
"Jodel Dossou","Clermont Foot","BEN","MF","DF",30,1992,9,258,29,7.5,2,77,0,7,15,1,5,3,7692,4e+05
"Joe Bryan","Nice","ENG","MF","DF",28,1993,6,177,30,5.2,2,69,0,4,10,1.67,3,1,34615,1800000
"Johan Gastien","Clermont Foot","FRA","MF",NA,34,1988,31,2603,84,76.1,29,88,23,2,25,1.77,40,37,10385,540000
"Johann Lepenant","Lyon","FRA","MF",NA,19,2002,31,1933,62,56.5,21,80,11,10,25,1.71,30,25,13846,720000
"Jonas Martin","Lille","FRA","MF",NA,32,1990,12,277,23,8.1,2,63,0,10,15,2.08,2,5,17308,9e+05
"Jonathan Bamba","Lille","CIV","FW",NA,26,1996,34,2783,82,81.4,32,86,23,2,24,1.76,54,41,27692,1440000
"Jonathan Clauss","Marseille","FRA","DF",NA,29,1992,34,2590,76,75.7,32,79,16,2,30,1.94,52,27,63462,3300000
"Jonathan David","Lille","CAN","FW",NA,22,2000,37,3166,86,92.6,36,87,22,1,22,1.78,61,42,32308,1680000
"Jordan Ferri","Montpellier","FRA","MF",NA,30,1992,34,2738,81,80.1,32,84,20,2,28,1.26,52,50,27692,1440000
"Jordan Lotomba","Nice","SUI","DF",NA,23,1998,33,2453,74,71.7,27,83,18,6,34,1.61,37,26,14615,760000
"Jordan Veretout","Marseille","FRA","MF",NA,29,1993,38,2863,75,83.7,31,86,24,7,27,1.92,55,31,126923,6600000
"Joris Chotard","Montpellier","FRA","MF",NA,20,2001,35,2461,70,72,26,87,17,9,24,1.4,51,44,1154,60000
"José Fonte","Lille","POR","DF",NA,38,1983,31,2592,84,75.8,30,86,28,1,14,1.61,41,30,32308,1680000
