"Player","Squad","Nation","Pos","Pos2","Age","Yellow_Card","Red_Card","Second_Yellow_Card","Total_Red_Cards","Fouls"
"Diant Ramaj","Eint Frankfurt","GER","GK",NA,20,0,0,0,0,0
"Nicolai Rapp","Werder Bremen","GER","MF","DF",25,0,0,0,0,2
"David Raum","RB Leipzig","GER","DF","MF",24,5,0,0,0,21
"Marco Reus","Dortmund","GER","MF","FW",33,4,0,0,0,18
"Elvis Rexhbeçaj","Augsburg","KVX","MF",NA,24,6,0,0,0,27
"Gio Reyna","Dortmund","USA","FW","MF",19,2,0,0,0,8
"Marco Richter","Hertha BSC","GER","MF","FW",24,8,0,0,0,36
"Manuel Riemann","Bochum","GER","GK",NA,33,3,0,0,0,1
"Sebastian Rode","Eint Frankfurt","GER","MF",NA,31,6,0,0,0,22
"Agustín Rogel","Hertha BSC","URU","DF",NA,24,7,0,0,0,21
"Merlin Röhl","Freiburg","GER","MF","FW",20,0,0,0,0,1
"Tony Rölke","Hertha BSC","GER","FW",NA,19,0,0,0,0,1
"Jérôme Roussillon","Wolfsburg","FRA","MF","DF",29,0,0,0,0,1
"Jérôme Roussillon","Union Berlin","FRA","DF",NA,29,2,0,0,0,12
"Sebastian Rudy","Hoffenheim","GER","MF",NA,32,3,0,0,0,22
"Georginio Rutter","Hoffenheim","FRA","FW",NA,20,2,0,0,0,17
"Julian Ryerson","Union Berlin","NOR","DF",NA,24,2,0,0,0,16
"Julian Ryerson","Dortmund","NOR","DF",NA,24,2,0,0,0,15
"Frederik Rønnow","Union Berlin","DEN","GK",NA,29,2,0,0,0,0
"Marcel Sabitzer","Bayern Munich","AUT","MF",NA,28,2,0,0,0,7
"Roland Sallai","Freiburg","HUN","MF","FW",25,6,0,0,0,29
"Leroy Sané","Bayern Munich","GER","MF","FW",26,4,0,0,0,17
"Joe Scally","Gladbach","USA","DF",NA,19,2,0,0,0,13
"Kevin Schade","Freiburg","GER","FW","MF",20,0,0,0,0,4
"András Schäfer","Union Berlin","HUN","MF",NA,23,0,0,0,0,14
"Derry Scherhant","Hertha BSC","GER","FW","MF",19,0,0,0,0,2
"Patrik Schick","Leverkusen","CZE","FW",NA,26,0,0,0,0,5
"Kingsley Schindler","Köln","GHA","DF","MF",29,4,0,0,0,11
"Xaver Schlager","RB Leipzig","AUT","MF",NA,24,2,0,0,0,27
"Keven Schlotterbeck","Freiburg","GER","DF",NA,25,0,0,0,0,0
"Keven Schlotterbeck","Bochum","GER","DF",NA,25,3,0,0,0,11
"Nico Schlotterbeck","Dortmund","GER","DF",NA,22,3,0,0,0,16
"Romano Schmid","Werder Bremen","AUT","MF","FW",22,3,0,0,0,16
"Kenneth Schmidt","Freiburg","GER","DF",NA,20,1,0,0,0,1
"Niklas Schmidt","Werder Bremen","GER","MF",NA,24,3,0,0,0,20
"Benno Schmitz","Köln","GER","DF",NA,27,6,0,0,0,32
"Marvin Schwäbe","Köln","GER","GK",NA,27,1,0,0,0,0
"Alexander Schwolow","Schalke 04","GER","GK",NA,30,1,0,0,0,0
"Paul Seguin","Union Berlin","GER","MF",NA,27,4,0,0,0,13
"Davie Selke","Hertha BSC","GER","FW",NA,27,1,0,0,0,7
"Davie Selke","Köln","GER","FW",NA,27,2,0,0,0,15
"Suat Serdar","Hertha BSC","GER","MF",NA,25,7,0,0,0,33
"Kiliann Sildillia","Freiburg","FRA","DF","MF",20,4,1,1,2,38
"André Silva","RB Leipzig","POR","FW",NA,26,3,0,0,0,32
"Mohamed Simakan","RB Leipzig","FRA","DF",NA,22,2,0,0,0,24
"Daley Sinkgraven","Leverkusen","NED","DF","MF",27,1,0,0,0,6
"Tobias Sippel","Gladbach","GER","GK",NA,34,1,0,0,0,0
"Tim Skarke","Union Berlin","GER","DF","MF",25,1,0,0,0,3
"Tim Skarke","Schalke 04","GER","FW","MF",25,0,0,0,0,4
"Ellyes Skhiri","Köln","TUN","MF",NA,27,5,0,0,0,34
"Robert Skov","Hoffenheim","DEN","DF",NA,26,1,0,0,0,17
"Hrvoje Smolčić","Eint Frankfurt","CRO","DF",NA,21,0,0,0,0,0
"Danilo Soares","Bochum","BRA","DF",NA,30,6,0,0,0,28
"Nikola Soldo","Köln","CRO","DF",NA,21,1,0,0,0,5
"Yann Sommer","Gladbach","SUI","GK",NA,33,0,0,0,0,0
"Yann Sommer","Bayern Munich","SUI","GK",NA,33,1,0,0,0,1
"Borna Sosa","Stuttgart","CRO","DF",NA,24,5,0,0,0,12
"Djibril Sow","Eint Frankfurt","SUI","MF",NA,25,9,0,0,0,39
"Anton Stach","Mainz 05","GER","MF",NA,23,4,0,0,0,26
"Kostas Stafylidis","Bochum","GRE","DF","MF",28,4,0,0,0,16
"Jens Stage","Werder Bremen","DEN","MF",NA,25,5,0,0,0,32
"Josip Stanišić","Bayern Munich","CRO","DF",NA,22,1,0,0,0,5
"Niklas Stark","Werder Bremen","GER","DF",NA,27,9,0,0,0,41
"Pascal Stenzel","Stuttgart","GER","DF",NA,26,0,0,0,0,3
"Angelo Stiller","Hoffenheim","GER","MF",NA,21,1,0,0,0,11
"Lars Stindl","Gladbach","GER","FW","MF",33,9,0,0,0,30
"Kevin Stöger","Bochum","AUT","MF",NA,28,3,0,0,0,41
"Niklas Süle","Dortmund","GER","DF",NA,26,2,0,0,0,8
"Ivan Šunjić","Hertha BSC","CRO","MF",NA,25,4,0,0,0,17
"Mattias Svanberg","Wolfsburg","SWE","MF","FW",23,4,0,0,0,27
"Dominik Szoboszlai","RB Leipzig","HUN","MF","FW",21,5,2,1,3,25
"Jonathan Tah","Leverkusen","GER","DF",NA,26,6,0,0,0,22
"Edmond Tapsoba","Leverkusen","BFA","DF",NA,23,5,0,0,0,28
"Niklas Tauer","Mainz 05","GER","DF","MF",21,0,0,0,0,1
"Mathys Tel","Bayern Munich","FRA","FW",NA,17,2,0,0,0,9
"Semir Telalovic","Gladbach","GER","MF","FW",22,0,0,0,0,1
"Simon Terodde","Schalke 04","GER","FW",NA,34,5,0,0,0,37
"Malick Thiaw","Schalke 04","GER","DF",NA,20,2,0,0,0,3
"Jan Thielmann","Köln","GER","FW",NA,20,5,0,0,0,14
"Morten Thorsby","Union Berlin","NOR","MF",NA,26,3,0,0,0,21
"Marcus Thuram","Gladbach","FRA","FW",NA,24,3,0,0,0,34
"Steffen Tigges","Köln","GER","FW",NA,24,1,0,0,0,11
"Umut Tohumcu","Hoffenheim","GER","MF","DF",17,0,0,0,0,4
"Tiago Tomás","Stuttgart","POR","FW","MF",20,2,0,0,0,13
"Almamy Touré","Eint Frankfurt","MLI","DF",NA,26,1,0,0,0,5
"Lucas Tousart","Hertha BSC","FRA","MF",NA,25,1,0,0,0,36
"Kevin Trapp","Eint Frankfurt","GER","GK",NA,32,3,0,0,0,0
"Christopher Trimmel","Union Berlin","AUT","DF",NA,35,1,0,0,0,17
"Tuta","Eint Frankfurt","BRA","DF",NA,23,8,0,0,0,33
"Dayot Upamecano","Bayern Munich","FRA","DF",NA,23,6,1,0,1,30
"Filip Uremović","Hertha BSC","CRO","DF",NA,25,8,1,1,2,27
"Jere Uronen","Schalke 04","FIN","DF",NA,28,2,0,0,0,5
"Mark Uth","Köln","GER","MF","FW",30,2,0,0,0,2
"Josha Vagnoman","Stuttgart","GER","DF",NA,21,3,1,1,2,19
"Ruben Vargas","Augsburg","SUI","MF","FW",23,4,0,0,0,16
"Renato Veiga","Augsburg","POR","DF",NA,19,3,0,0,0,9
"Miloš Veljković","Werder Bremen","SRB","DF",NA,26,2,0,0,0,24
"Micky van de Ven","Wolfsburg","NED","DF",NA,21,5,0,0,0,23
"Gabriel Vidovic","Bayern Munich","CRO","FW",NA,18,0,0,0,0,0
"Kevin Vogt","Hoffenheim","GER","DF",NA,30,8,0,0,0,22
"Robert Wagner","Freiburg","GER","MF",NA,19,1,0,0,0,0
"Luca Waldschmidt","Wolfsburg","GER","FW","MF",26,0,0,0,0,14
"Paul Wanner","Bayern Munich","GER","MF",NA,16,1,0,0,0,1
"Julian Weigl","Gladbach","GER","MF",NA,26,6,0,0,0,21
"Nelson Weiper","Mainz 05","GER","FW","DF",17,0,0,0,0,2
"Mitchell Weiser","Werder Bremen","GER","DF","FW",28,7,0,0,0,36
"Noah Weißhaupt","Freiburg","GER","MF","DF",20,0,0,0,0,2
"Timo Werner","RB Leipzig","GER","FW","MF",26,2,0,0,0,6
"Silvan Widmer","Mainz 05","SUI","DF",NA,29,0,0,0,0,11
"Patrick Wimmer","Wolfsburg","AUT","FW","MF",21,7,0,0,0,42
"Jonas Wind","Wolfsburg","DEN","FW",NA,23,1,0,0,0,17
"Frederik Winther","Augsburg","DEN","DF",NA,21,0,0,0,0,0
"Florian Wirtz","Leverkusen","GER","FW","MF",19,4,0,0,0,13
"Hannes Wolf","Gladbach","AUT","FW",NA,23,0,0,0,0,7
"Marius Wolf","Dortmund","GER","DF",NA,27,2,0,0,0,12
"Jeong Woo-yeong","Freiburg","KOR","MF","FW",22,2,0,0,0,12
"Kelvin Yeboah","Augsburg","ITA","FW","MF",22,0,0,0,0,11
"Maya Yoshida","Schalke 04","JPN","DF",NA,33,4,0,0,0,20
"Dan-Axel Zagadou","Stuttgart","FRA","DF",NA,23,3,0,0,0,12
"Rodrigo Zalazar","Schalke 04","URU","MF","FW",22,4,0,0,0,22
"Robin Zentner","Mainz 05","GER","GK",NA,27,1,0,0,0,0
"Michael Zetterer","Werder Bremen","GER","GK",NA,27,0,0,0,0,0
"Simon Zoller","Bochum","GER","FW",NA,31,5,0,0,0,21
