"Player","Squad","Nation","Pos","Pos2","Age","Yellow_Card","Red_Card","Second_Yellow_Card","Total_Red_Cards","Fouls"
"Federico Barba","Benevento","ITA","DF",NA,26,8,0,0,0,27
"Nicolò Barella","Inter","ITA","MF",NA,23,5,0,0,0,43
"Antonio Barreca","Fiorentina","ITA","DF",NA,25,0,0,0,0,1
"Musa Barrow","Bologna","GAM","FW","MF",21,0,0,0,0,17
"Paolo Bartolomei","Spezia","ITA","MF",NA,30,1,0,0,0,4
"Daniele Baselli","Torino","ITA","MF",NA,28,2,0,0,0,6
"Alessandro Bastoni","Inter","ITA","DF",NA,21,6,0,0,0,40
"Simone Bastoni","Spezia","ITA","DF",NA,23,7,0,0,0,35
"Bastos","Lazio","ANG","DF",NA,29,0,0,0,0,1
"Rodrigo Becão","Udinese","BRA","DF",NA,24,5,0,0,0,50
"Valon Behrami","Genoa","SUI","MF",NA,35,3,1,1,2,28
"Andrea Belotti","Torino","ITA","FW",NA,26,4,0,0,0,58
"Ahmad Benali","Crotone","LBY","MF",NA,28,2,0,0,0,12
"Ismaël Bennacer","Milan","ALG","MF",NA,22,4,0,0,0,20
"Rodrigo Bentancur","Juventus","URU","MF",NA,23,8,1,1,2,45
"Domenico Berardi","Sassuolo","ITA","FW",NA,25,4,0,0,0,43
"Álex Berenguer","Torino","ESP","MF",NA,25,0,0,0,0,2
"Bartosz Bereszyński","Sampdoria","POL","DF",NA,28,2,0,0,0,28
"Federico Bernardeschi","Juventus","ITA","MF","DF",26,3,0,0,0,13
"Daniel Bessa","Hellas Verona","ITA","MF",NA,27,1,0,0,0,16
"Cristiano Biraghi","Fiorentina","ITA","DF",NA,27,8,0,0,0,27
"Davide Biraschi","Genoa","ITA","DF",NA,26,2,0,0,0,16
"Jeremie Boga","Sassuolo","CIV","FW","MF",23,0,0,0,0,9
"Giacomo Bonaventura","Fiorentina","ITA","MF",NA,30,5,0,0,0,39
"Federico Bonazzoli","Torino","ITA","FW",NA,23,2,0,0,0,11
"Federico Bonazzoli","Sampdoria","ITA","FW",NA,23,0,0,0,0,3
"Kevin Bonifazi","Udinese","ITA","DF",NA,24,4,0,0,0,26
"Leonardo Bonucci","Juventus","ITA","DF",NA,33,4,0,0,0,21
"Mehdi Bourabia","Sassuolo","MAR","MF",NA,28,2,0,0,0,15
"Edoardo Bove","Roma","ITA","MF",NA,18,0,0,0,0,0
"Jayden Braaf","Udinese","NED","FW",NA,17,0,0,0,0,2
"Gleison Bremer","Torino","BRA","DF",NA,23,2,0,0,0,30
"Marcelo Brozović","Inter","CRO","MF",NA,27,9,1,1,2,34
"Gastón Brugman","Parma","URU","MF",NA,27,7,0,0,0,27
"Juan Brunetta","Parma","ARG","FW","MF",23,3,0,0,0,11
"Alessandro Buongiorno","Torino","ITA","DF",NA,21,4,0,0,0,17
"Maxime Busi","Parma","BEL","DF",NA,20,3,0,0,0,23
"Martín Cáceres","Fiorentina","URU","DF",NA,33,4,0,0,0,19
"Felipe Caicedo","Lazio","ECU","FW",NA,31,5,0,0,0,25
"Arturo Calabresi","Bologna","ITA","DF","FW",24,0,0,0,0,0
"Arturo Calabresi","Cagliari","ITA","DF",NA,24,0,0,0,0,0
"Davide Calabria","Milan","ITA","DF",NA,23,7,0,0,0,31
"Riccardo Calafiori","Roma","ITA","DF",NA,18,2,0,0,0,6
"Mattia Caldara","Atalanta","ITA","DF",NA,26,1,0,0,0,3
"Luca Caldirola","Benevento","ITA","DF",NA,29,6,1,1,2,20
"Hakan Çalhanoğlu","Milan","TUR","MF","FW",26,4,0,0,0,29
"Fabrizio Caligara","Cagliari","ITA","MF","FW",20,2,0,0,0,10
"José Callejón","Fiorentina","ESP","FW","MF",33,0,0,0,0,6
"Drissa Camara","Parma","CIV","MF",NA,18,0,0,0,0,0
"Antonio Candreva","Sampdoria","ITA","MF",NA,33,1,0,0,0,15
"Elio Capradossi","Spezia","UGA","DF",NA,24,0,0,0,0,1
"Gianluca Caprari","Benevento","ITA","MF","FW",27,4,1,0,1,23
"Francesco Caputo","Sassuolo","ITA","FW",NA,32,1,0,0,0,16
"Andrea Carboni","Cagliari","ITA","DF",NA,19,2,0,0,0,11
"Giuseppe Caso","Genoa","ITA","DF","FW",21,0,0,0,0,2
"Francesco Cassata","Genoa","ITA","DF","FW",23,2,0,0,0,10
"Samu Castillejo","Milan","ESP","FW",NA,25,5,0,0,0,25
"Gaetano Castrovilli","Fiorentina","ITA","MF",NA,23,8,1,0,1,41
"Danilo Cataldi","Lazio","ITA","MF",NA,25,4,0,0,0,9
"Federico Ceccherini","Hellas Verona","ITA","DF",NA,28,8,0,0,0,47
"Federico Ceccherini","Fiorentina","ITA","DF",NA,28,2,0,0,0,5
"Luca Ceppitelli","Cagliari","ITA","DF",NA,30,3,0,0,0,15
"Alberto Cerri","Cagliari","ITA","FW",NA,24,1,0,0,0,18
"Julian Chabot","Spezia","GER","DF",NA,22,11,1,1,2,32
"Giorgio Chiellini","Juventus","ITA","DF",NA,35,4,0,0,0,19
"Federico Chiesa","Fiorentina","ITA","DF",NA,22,0,0,0,0,2
"Federico Chiesa","Juventus","ITA","MF","DF",22,3,1,0,1,30
"Vlad Chiricheș","Sassuolo","ROU","DF",NA,30,6,0,0,0,31
"Luca Cigarini","Crotone","ITA","MF",NA,34,5,1,1,2,27
"Ebrima Colley","Hellas Verona","GAM","MF","FW",20,1,0,0,0,13
"Omar Colley","Sampdoria","GAM","DF",NA,27,6,0,0,0,34
"Lorenzo Colombo","Milan","ITA","FW",NA,18,0,0,0,0,1
"Andrea Consigli","Sassuolo","ITA","GK",NA,33,1,0,0,0,2
"Andrea Conti","Milan","ITA","DF",NA,26,0,0,0,0,2
"Andrea Conti","Parma","ITA","DF",NA,26,3,0,0,0,15
"Alex Cordaz","Crotone","ITA","GK",NA,37,1,0,0,0,0
"Andreas Cornelius","Parma","DEN","FW",NA,27,4,0,0,0,36
"Joaquín Correa","Lazio","ARG","FW",NA,25,3,1,1,2,24
"Douglas Costa","Juventus","BRA","MF","FW",29,0,0,0,0,0
"Mamadou Coulibaly","Udinese","SEN","MF",NA,21,0,0,0,0,3
"Alessio Cragno","Cagliari","ITA","GK",NA,26,1,0,0,0,2
"Domenico Criscito","Genoa","ITA","DF",NA,33,6,0,0,0,23
"Bryan Cristante","Roma","ITA","DF","MF",25,8,0,0,0,31
"Juan Cuadrado","Juventus","COL","DF","MF",32,9,1,0,1,33
"Giuseppe Cuomo","Crotone","ITA","DF",NA,22,4,0,0,0,15
"Patrick Cutrone","Fiorentina","ITA","FW",NA,22,0,0,0,0,8
"Wylan Cyprien","Parma","FRA","MF",NA,25,2,0,0,0,6
"Lennart-Marten Czyborra","Genoa","GER","DF",NA,21,2,0,0,0,11
"Danilo D'Ambrosio","Inter","ITA","DF",NA,31,2,0,0,0,11
"Bryan Dabo","Benevento","BFA","MF",NA,28,5,0,0,0,17
"Diogo Dalot","Milan","POR","DF",NA,21,5,0,0,0,25
"Mikkel Damsgaard","Sampdoria","DEN","MF","FW",20,3,0,0,0,26
"Danilo","Juventus","BRA","DF","MF",29,6,0,0,0,25
"Ebrima Darboe","Roma","GAM","MF",NA,19,2,0,0,0,3
"Matteo Darmian","Parma","ITA","DF",NA,30,1,0,0,0,3
"Matteo Darmian","Inter","ITA","DF",NA,30,4,0,0,0,21
"Paweł Dawidowicz","Hellas Verona","POL","DF",NA,25,9,0,0,0,39
"Sebastien De Maio","Udinese","FRA","DF",NA,33,1,0,0,0,11
"Rodrigo De Paul","Udinese","ARG","MF",NA,26,5,2,1,3,33
"Lorenzo De Silvestri","Bologna","ITA","DF",NA,32,4,0,0,0,42
"Grégoire Defrel","Sassuolo","MTQ","MF","FW",29,1,0,0,0,14
"Alessandro Deiola","Spezia","ITA","MF",NA,24,1,0,0,0,6
"Alessandro Deiola","Cagliari","ITA","MF",NA,24,2,0,0,0,12
"Cristian Dell'Orco","Spezia","ITA","DF",NA,26,0,0,0,0,1
"Merih Demiral","Juventus","TUR","DF",NA,22,1,0,0,0,11
"Diego Demme","Napoli","GER","MF",NA,28,6,0,0,0,33
"Stefano Denswil","Bologna","SUR","DF",NA,27,0,0,0,0,0
"Fabio Depaoli","Benevento","ITA","DF",NA,23,2,0,0,0,17
"Fabio Depaoli","Sampdoria","ITA","MF",NA,23,0,0,0,0,5
"Fabio Depaoli","Atalanta","ITA","DF",NA,23,0,0,0,0,5
"Kastriot Dermaku","Parma","ALB","DF",NA,28,0,0,0,0,2
"Kiril Despodov","Cagliari","BUL","FW",NA,23,0,0,0,0,1
"Mattia Destro","Genoa","ITA","FW",NA,29,5,0,0,0,39
"Gerard Deulofeu","Udinese","ESP","FW","MF",26,0,0,0,0,7
"Jacopo Dezi","Parma","ITA","FW","MF",28,0,0,0,0,1
"Samuel Di Carmine","Hellas Verona","ITA","FW",NA,31,1,0,0,0,16
"Samuel Di Carmine","Crotone","ITA","FW",NA,31,1,0,0,0,5
"Giovanni Di Lorenzo","Napoli","ITA","DF",NA,26,11,0,0,0,49
"Giuseppe Di Serio","Benevento","ITA","FW","MF",19,1,0,0,0,13
"Amad Diallo","Atalanta","CIV","MF",NA,18,1,0,0,0,1
"Amadou Diawara","Roma","GUI","MF",NA,23,4,1,1,2,17
"Brahim Díaz","Milan","MAR","MF","FW",20,2,0,0,0,14
"Daan Dierckx","Parma","BEL","DF",NA,17,1,0,0,0,5
"Mitchell Dijks","Bologna","NED","DF",NA,27,7,1,1,2,32
"Federico Dimarco","Hellas Verona","ITA","DF",NA,22,6,0,0,0,32
"Koffi Djidji","Crotone","CIV","DF",NA,27,4,0,0,0,22
"Berat Djimsiti","Atalanta","ALB","DF",NA,27,8,0,0,0,31
"Nicolás Domínguez","Bologna","ARG","MF",NA,22,8,0,0,0,23
"Gianluigi Donnarumma","Milan","ITA","GK",NA,21,1,0,0,0,0
"Bartłomiej Drągowski","Fiorentina","POL","GK",NA,22,0,1,0,1,1
"Denis Drăguș","Crotone","ROU","FW","MF",21,1,0,0,0,4
"Léo Duarte","Milan","BRA","DF",NA,24,0,0,0,0,0
"Alfred Duncan","Fiorentina","GHA","MF",NA,27,0,0,0,0,2
"Alfred Duncan","Cagliari","GHA","MF",NA,27,2,0,0,0,16
"Paulo Dybala","Juventus","ARG","FW",NA,26,0,0,0,0,10
"Edin Džeko","Roma","BIH","FW",NA,34,2,0,0,0,25
"Albin Ekdal","Sampdoria","SWE","MF",NA,31,9,0,0,0,49
"Elif Elmas","Napoli","MKD","MF","FW",20,3,0,0,0,10
"Alan Empereur","Hellas Verona","BRA","DF",NA,26,1,0,0,0,3
"Christian Eriksen","Inter","DEN","MF",NA,28,1,0,0,0,13
"Martin Erlic","Spezia","CRO","DF",NA,22,6,0,0,0,37
"Gonzalo Escalante","Lazio","ARG","MF",NA,27,5,0,0,0,14
"Nahuel Estévez","Spezia","ARG","MF",NA,24,7,0,0,0,33
"Valentin Eysseric","Fiorentina","FRA","MF","FW",28,2,0,0,0,12
"Nicolò Fagioli","Juventus","ITA","MF",NA,19,0,0,0,0,1
"Iago Falque","Benevento","ESP","MF","FW",30,0,0,0,0,0
"Andri Fannar Baldursson","Bologna","ISL","MF",NA,18,2,0,0,0,7
"Paolo Faragò","Cagliari","ITA","DF",NA,27,2,0,0,0,7
"Davide Faraoni","Hellas Verona","ITA","DF",NA,28,8,0,0,0,47
"Mohamed Fares","Lazio","ALG","DF",NA,24,5,0,0,0,28
"Diego Farias","Spezia","BRA","FW",NA,30,5,0,0,0,18
"Andrea Favilli","Hellas Verona","ITA","FW",NA,23,1,0,0,0,14
"Federico Fazio","Roma","ARG","DF",NA,33,2,0,0,0,6
"Luiz Felipe","Lazio","ITA","DF",NA,23,5,0,0,0,14
"Alex Ferrari","Sampdoria","ITA","DF",NA,26,3,0,0,0,9
"Salvador Ferrer","Spezia","ESP","DF",NA,22,4,0,0,0,15
"Fernando Forestieri","Udinese","ITA","FW","MF",30,1,0,0,0,12
"Daam Foulon","Benevento","BEL","DF",NA,21,4,0,0,0,16
"Gianluca Frabotta","Juventus","ITA","DF","MF",21,5,0,0,0,12
"Remo Freuler","Atalanta","SUI","MF",NA,28,5,0,0,0,38
"Daniel Fuzato","Roma","BRA","GK",NA,23,0,0,0,0,0
"Matteo Gabbia","Milan","ITA","DF",NA,20,2,0,0,0,5
"Manolo Gabbiadini","Sampdoria","ITA","FW",NA,28,1,0,0,0,12
"Roberto Gagliardini","Inter","ITA","MF",NA,26,2,0,0,0,23
"Riccardo Gagliolo","Parma","SWE","DF",NA,30,6,0,0,0,28
"Adolfo Gaich","Benevento","ARG","FW",NA,21,1,0,0,0,24
"Andrey Galabinov","Spezia","BUL","FW",NA,31,0,0,0,0,5
"Gervinho","Parma","CIV","FW",NA,33,0,0,0,0,8
"Paolo Ghiglione","Genoa","ITA","DF","MF",23,4,0,0,0,18
"Faouzi Ghoulam","Napoli","ALG","DF","FW",29,1,0,0,0,2
"Kamil Glik","Benevento","POL","DF",NA,32,10,1,1,2,32
"Diego Godín","Cagliari","URU","DF",NA,34,3,0,0,0,31
"Amer Gojak","Torino","BIH","MF","FW",23,1,0,0,0,12
"Edoardo Goldaniga","Genoa","ITA","DF",NA,26,8,0,0,0,30
"Vladimir Golemić","Crotone","SVN","DF",NA,29,4,1,0,1,30
"Pierluigi Gollini","Atalanta","ITA","GK",NA,25,0,1,0,1,1
"Papu Gómez","Atalanta","ARG","MF","FW",32,0,0,0,0,10
"Robin Gosens","Atalanta","GER","DF",NA,26,9,1,1,2,50
"Alberto Grassi","Parma","ITA","MF","DF",25,3,0,0,0,16
"Koray Günter","Hellas Verona","GER","DF",NA,25,4,0,0,0,31
"Emmanuel Gyasi","Spezia","GHA","FW",NA,26,4,0,0,0,65
"Achraf Hakimi","Inter","MAR","DF",NA,21,6,0,0,0,31
"Samir Handanović","Inter","SVN","GK",NA,36,1,0,0,0,0
"Lukáš Haraslín","Sassuolo","SVK","FW","MF",24,1,1,0,1,7
"Hans Hateboer","Atalanta","NED","DF",NA,26,3,0,0,0,20
"Eduardo Henrique","Crotone","BRA","MF",NA,25,4,0,0,0,18
"Theo Hernández","Milan","FRA","DF",NA,22,9,0,0,0,39
"Hernani","Parma","BRA","MF",NA,26,11,0,0,0,50
"Përparim Hetemaj","Benevento","FIN","MF",NA,33,5,0,0,0,41
"Aaron Hickey","Bologna","SCO","DF",NA,18,3,1,0,1,11
"Wesley Hoedt","Lazio","NED","DF",NA,26,6,0,0,0,11
"Elseid Hysaj","Napoli","ALB","DF",NA,26,2,0,0,0,16
"Simone Iacoponi","Parma","ITA","DF",NA,33,3,1,0,1,15
"Roger Ibanez","Roma","BRA","DF",NA,21,7,1,1,2,53
"Zlatan Ibrahimović","Milan","SWE","FW",NA,38,2,1,0,1,33
"Igor","Fiorentina","BRA","DF",NA,22,5,0,0,0,21
"Ivan Ilić","Hellas Verona","SRB","MF",NA,19,2,0,0,0,23
"Josip Iličić","Atalanta","SVN","MF","FW",32,2,0,0,0,22
"Ciro Immobile","Lazio","ITA","FW",NA,30,4,1,0,1,37
"Riccardo Improta","Benevento","ITA","DF","MF",26,7,0,0,0,23
"Roberto Inglese","Parma","ITA","FW",NA,28,2,0,0,0,14
"Lorenzo Insigne","Napoli","ITA","FW",NA,29,2,1,0,1,9
"Roberto Insigne","Benevento","ITA","MF","FW",26,2,0,0,0,13
"Artur Ioniță","Benevento","MDA","MF",NA,29,6,0,0,0,59
"Ardian Ismajli","Spezia","ALB","DF",NA,23,3,1,1,2,19
"Armando Izzo","Torino","ITA","DF",NA,28,3,0,0,0,43
"Jakub Jankto","Sampdoria","CZE","MF",NA,24,6,0,0,0,18
"Juan Jesus","Roma","BRA","DF",NA,29,0,0,0,0,4
"Hamed Junior Traorè","Sassuolo","CIV","MF","FW",20,6,0,0,0,25
"Nikola Kalinić","Hellas Verona","CRO","FW",NA,32,2,0,0,0,27
"Yayah Kallon","Genoa","SLE","FW",NA,19,0,0,0,0,0
"Pierre Kalulu","Milan","FRA","DF",NA,20,1,0,0,0,9
"Yann Karamoh","Parma","FRA","FW","MF",22,3,0,0,0,14
"Rick Karsdorp","Roma","NED","DF",NA,25,2,0,0,0,36
"Franck Kessié","Milan","CIV","MF",NA,23,8,0,0,0,65
"Simon Kjær","Milan","DEN","DF",NA,31,3,0,0,0,26
"Ragnar Klavan","Cagliari","EST","DF",NA,34,1,0,0,0,8
"Aleksandr Kokorin","Fiorentina","RUS","FW","MF",29,1,0,0,0,1
"Aleksandar Kolarov","Inter","SRB","DF",NA,34,0,0,0,0,3
"Christian Kouamé","Fiorentina","CIV","FW",NA,22,4,0,0,0,25
"Kalidou Koulibaly","Napoli","SEN","DF",NA,29,10,1,1,2,29
"Rade Krunić","Milan","BIH","MF","FW",26,3,0,0,0,11
"Juraj Kucka","Parma","SVK","MF","FW",33,8,0,0,0,65
"Dejan Kulusevski","Juventus","SWE","MF","FW",20,7,0,0,0,41
"Marash Kumbulla","Roma","ALB","DF",NA,20,8,0,0,0,26
"Jasmin Kurtić","Parma","SVN","MF",NA,31,5,0,0,0,45
"Giorgos Kyriakopoulos","Sassuolo","GRE","DF",NA,24,3,1,1,2,17
"Antonino La Gumina","Sampdoria","ITA","FW",NA,24,0,0,0,0,5
"Sam Lammers","Atalanta","NED","FW","MF",23,0,0,0,0,5
"Gianluca Lapadula","Benevento","PER","FW",NA,30,2,0,0,0,48
"Danilo Larangeira","Bologna","BRA","DF",NA,36,8,0,0,0,38
"Kevin Lasagna","Udinese","ITA","FW",NA,27,1,0,0,0,20
"Kevin Lasagna","Hellas Verona","ITA","FW",NA,27,0,0,0,0,32
"Vincent Laurini","Parma","FRA","DF",NA,31,1,0,0,0,12
"Darko Lazović","Hellas Verona","SRB","DF","MF",29,3,0,0,0,10
"Manuel Lazzari","Lazio","ITA","DF",NA,26,2,1,0,1,26
"Rafael Leão","Milan","POR","FW",NA,21,5,0,0,0,28
"Lucas Leiva","Lazio","BRA","MF",NA,33,10,0,0,0,47
"Lukas Lerager","Genoa","DEN","MF",NA,27,0,0,0,0,16
"Mehdi Léris","Sampdoria","ALG","DF","MF",22,1,0,0,0,13
"Gaetano Letizia","Benevento","ITA","DF",NA,30,2,0,0,0,14
"Matthijs de Ligt","Juventus","NED","DF",NA,20,4,0,0,0,40
"Karol Linetty","Torino","POL","MF",NA,25,5,0,0,0,31
"Pol Lirola","Fiorentina","ESP","DF","FW",22,3,0,0,0,4
"Fernando Llorente","Udinese","ESP","FW",NA,35,2,0,0,0,21
"Fernando Llorente","Napoli","ESP","FW","MF",35,0,0,0,0,3
"Stanislav Lobotka","Napoli","SVK","MF",NA,25,2,0,0,0,5
"Manuel Locatelli","Sassuolo","ITA","MF",NA,22,9,0,0,0,52
"Maxime Lopez","Sassuolo","FRA","MF",NA,22,7,0,0,0,24
"Pau López","Roma","ESP","GK",NA,25,0,0,0,0,0
"Matteo Lovato","Hellas Verona","ITA","DF",NA,20,5,0,0,0,25
"Hirving Lozano","Napoli","MEX","FW",NA,25,6,0,0,0,33
"José Luis Palomino","Atalanta","ARG","DF",NA,30,3,0,0,0,48
"Romelu Lukaku","Inter","BEL","FW",NA,27,4,0,0,0,34
"Saša Lukić","Torino","SRB","MF",NA,23,4,0,0,0,45
"Senad Lulić","Lazio","BIH","DF",NA,34,1,0,0,0,13
"Sebastiano Luperto","Crotone","ITA","DF",NA,23,5,1,1,2,28
"Lyanco","Torino","BRA","DF",NA,23,8,0,0,0,24
"Charalambos Lykogiannis","Cagliari","GRE","DF",NA,26,10,2,2,4,29
"Lisandro Magallán","Crotone","ARG","DF",NA,26,10,0,0,0,65
"Christian Maggio","Benevento","ITA","DF",NA,38,2,0,0,0,6
"Giulio Maggiore","Spezia","ITA","MF",NA,22,3,0,0,0,58
"Francesco Magnanelli","Sassuolo","ITA","MF",NA,35,2,0,0,0,5
"Giangiacomo Magnani","Hellas Verona","ITA","DF",NA,24,8,0,0,0,44
"Jean-Victor Makengo","Udinese","FRA","MF",NA,22,1,0,0,0,12
"Nikola Maksimović","Napoli","SRB","DF",NA,28,1,0,0,0,5
"Kévin Malcuit","Fiorentina","MAR","DF",NA,29,0,0,0,0,4
"Kévin Malcuit","Napoli","MAR","FW","MF",29,0,0,0,0,0
"Ruslan Malinovskyi","Atalanta","UKR","MF","FW",27,3,0,0,0,46
"Dennis Man","Parma","ROU","FW","MF",21,1,0,0,0,6
"Gianluca Mancini","Roma","ITA","DF",NA,24,10,0,0,0,67
"Rolando Mandragora","Udinese","ITA","MF",NA,23,0,0,0,0,5
"Rolando Mandragora","Torino","ITA","MF",NA,23,5,1,1,2,32
"Mario Mandžukić","Milan","CRO","FW",NA,34,1,0,0,0,9
"Niccolò Manfredini","Benevento","ITA","GK",NA,32,0,0,0,0,0
"Kostas Manolas","Napoli","GRE","DF",NA,29,5,0,0,0,21
"Juan Manuel Ramos","Spezia","URU","DF",NA,23,1,0,0,0,3
"Federico Marchetti","Genoa","ITA","GK",NA,37,0,0,0,0,0
"Riccardo Marchizza","Spezia","ITA","DF",NA,22,4,0,0,0,17
"Gian Marco Ferrari","Sassuolo","ITA","DF",NA,28,7,0,0,0,41
"Răzvan Marin","Cagliari","ROU","MF",NA,24,6,0,0,0,49
"Marlon","Sassuolo","BRA","DF",NA,24,6,1,1,2,26
"Luca Marrone","Crotone","ITA","DF",NA,30,8,0,0,0,36
"Lautaro Martínez","Inter","ARG","FW",NA,22,5,0,0,0,64
"Lucas Martínez Quarta","Fiorentina","ARG","DF",NA,24,4,1,0,1,23
"Adam Marušić","Lazio","MNE","DF",NA,27,3,0,0,0,19
"Andrea Masiello","Genoa","ITA","DF",NA,34,6,0,0,0,15
"Ryder Matos","Udinese","BRA","MF",NA,27,0,0,0,0,0
"Federico Mattiello","Spezia","ITA","DF",NA,25,0,0,0,0,0
"Borja Mayoral","Roma","ESP","FW",NA,23,1,0,0,0,10
"Ibrahima Mbaye","Bologna","SEN","DF",NA,25,2,0,0,0,3
"Weston McKennie","Juventus","USA","MF",NA,21,5,0,0,0,44
"Gary Medel","Bologna","CHI","DF","MF",32,1,0,0,0,5
"Soualiho Meïté","Torino","FRA","MF",NA,26,0,0,0,0,11
"Soualiho Meïté","Milan","FRA","MF",NA,26,2,0,0,0,13
"Filippo Melegoni","Genoa","ITA","MF","DF",21,1,0,0,0,3
"Arthur Melo","Juventus","BRA","MF",NA,23,3,0,0,0,11
"Alex Meret","Napoli","ITA","GK",NA,23,0,0,0,0,0
"Yıldırım Mert Çetin","Hellas Verona","TUR","DF",NA,23,1,0,0,0,6
"Dries Mertens","Napoli","BEL","FW","MF",33,2,0,0,0,15
"Junior Messias","Crotone","BRA","MF","FW",29,6,0,0,0,34
"Valentin Mihaila","Parma","ROU","FW","MF",20,2,0,0,0,5
"Nikola Milenković","Fiorentina","SRB","DF",NA,22,7,1,0,1,56
"Sergej Milinković-Savić","Lazio","SRB","MF",NA,25,4,0,0,0,56
"Vanja Milinković-Savić","Torino","SRB","GK",NA,23,0,1,0,1,0
"Aleksei Miranchuk","Atalanta","RUS","MF","FW",24,0,0,0,0,17
"Antonio Mirante","Roma","ITA","GK",NA,37,2,0,0,0,0
"Henrikh Mkhitaryan","Roma","ARM","MF","FW",31,2,0,0,0,36
"Johan Mojica","Atalanta","COL","DF",NA,27,1,0,0,0,4
"Nahuel Molina","Udinese","ARG","DF",NA,22,1,0,0,0,16
"Salvatore Molina","Crotone","ITA","MF","DF",28,1,0,0,0,23
"Gabriele Moncini","Benevento","ITA","FW","MF",24,0,0,0,0,9
"Lorenzo Montipò","Benevento","ITA","GK",NA,24,3,0,0,0,3
"Luca Mora","Spezia","ITA","MF",NA,32,0,0,0,0,2
"Álvaro Morata","Juventus","ESP","FW",NA,27,3,1,0,1,37
"Mert Müldür","Sassuolo","TUR","DF",NA,21,2,0,0,0,20
"Luis Muriel","Atalanta","COL","FW",NA,29,0,0,0,0,18
"Vedat Muriqi","Lazio","KVX","FW",NA,26,1,0,0,0,14
"Nicola Murru","Torino","ITA","DF",NA,25,0,0,0,0,12
"Mateo Musacchio","Lazio","ARG","DF",NA,29,2,0,0,0,3
"Juan Musso","Udinese","ARG","GK",NA,26,5,0,0,0,4
"Joakim Mæhle","Atalanta","DEN","DF",NA,23,0,0,0,0,10
"Radja Nainggolan","Cagliari","BEL","MF",NA,32,5,0,0,0,21
"Nahitan Nández","Cagliari","URU","MF","DF",24,8,1,0,1,40
"Ilija Nestorovski","Udinese","MKD","FW","MF",30,1,0,0,0,16
"Nicolas Nkoulou","Torino","CMR","DF",NA,30,5,0,0,0,15
"Bram Nuytinck","Udinese","NED","DF",NA,30,1,0,0,0,8
"Simeon Nwankwo","Crotone","NGA","FW",NA,28,1,0,0,0,50
"M'Bala Nzola","Spezia","ANG","FW",NA,23,5,0,0,0,55
"Pedro Obiang","Sassuolo","EQG","MF",NA,28,4,1,0,1,24
"Stefano Okaka","Udinese","ITA","FW",NA,30,2,0,0,0,38
"Christian Oliva","Cagliari","URU","MF",NA,24,2,0,0,0,7
"Maximiliano Olivera","Fiorentina","URU","DF",NA,28,0,0,0,0,1
"Jérôme Onguéné","Genoa","CMR","DF",NA,22,0,0,0,0,3
"Riccardo Orsolini","Bologna","ITA","FW","MF",23,0,0,0,0,21
"Victor Osimhen","Napoli","NGA","FW",NA,21,4,0,0,0,34
"Yordan Osorio","Parma","VEN","DF",NA,26,2,0,0,0,16
"David Ospina","Napoli","COL","GK",NA,31,2,0,0,0,1
"Adam Ounas","Crotone","ALG","FW","MF",23,1,0,0,0,11
"Adam Ounas","Cagliari","ALG","MF","FW",23,0,0,0,0,3
