"Player","Squad","Nation","Pos","Pos2","Age","Tackles","Tackles_Won","Tackles_Win_Percentage","Challenges","Challenges_Won","Challenges_Percentage","Total_Blocks","Shots_Blocked","Passes_Blocked","Interceptions","Clearances","Errors"
"Marco Asensio","Real Madrid","ESP","FW","MF",26,16,10,62.5,19,19,42.1,8,3,5,5,4,0
"Iago Aspas","Celta Vigo","ESP","FW",NA,34,8,4,50,22,22,13.6,10,1,9,7,23,0
"Ludwig Augustinsson","Mallorca","SWE","DF",NA,28,2,1,50,3,3,33.3,1,0,1,1,3,0
"Ezequiel Ávila","Osasuna","ARG","FW","MF",28,8,5,62.5,23,23,26.1,12,1,11,8,16,0
"Iddrisu Baba","Mallorca","GHA","MF","DF",26,31,17,54.8387096774194,32,32,46.9,18,8,10,11,39,0
"Srđan Babić","Almería","SRB","DF",NA,26,28,18,64.2857142857143,32,32,46.9,34,22,12,29,124,1
"Loïc Bade","Sevilla","FRA","DF",NA,22,27,20,74.0740740740741,30,30,56.7,21,13,8,23,77,0
"Édgar Badía","Elche","ESP","GK",NA,30,1,0,0,2,2,50,0,0,0,0,19,3
"Alex Baena","Villarreal","ESP","MF","FW",21,30,17,56.6666666666667,45,45,33.3,15,3,12,7,16,0
"Alejandro Balde","Barcelona","ESP","DF",NA,18,42,30,71.4285714285714,41,41,58.5,25,3,22,12,17,1
"Mikel Balenziaga","Athletic Club","ESP","DF",NA,34,4,4,100,4,4,100,0,0,0,1,2,0
"Iván Balliu","Rayo Vallecano","ALB","DF",NA,30,52,29,55.7692307692308,30,30,60,26,3,23,25,72,1
"Léo Baptistão","Almería","BRA","FW","MF",29,32,20,62.5,33,33,39.4,17,2,15,19,12,0
"Keidi Bare","Espanyol","ALB","MF",NA,24,15,8,53.3333333333333,13,13,53.8,8,2,6,11,8,0
"Kike Barja","Osasuna","ESP","FW","MF",25,15,9,60,24,24,33.3,7,0,7,4,3,0
"Ander Barrenetxea","Real Sociedad","ESP","FW","DF",20,21,15,71.4285714285714,28,28,42.9,15,1,14,5,7,0
"Pablo Barrios","Atlético Madrid","ESP","MF",NA,19,19,10,52.6315789473684,15,15,53.3,12,2,10,9,6,1
"Rodrigo Battaglia","Mallorca","ARG","MF",NA,31,12,5,41.6666666666667,14,14,42.9,16,7,9,5,18,0
"Bebé","Rayo Vallecano","CPV","FW",NA,32,0,0,NA,2,2,0,1,0,1,0,0,0
"Héctor Bellerín","Barcelona","ESP","DF",NA,27,2,0,0,3,3,66.7,2,0,2,3,2,0
"Fran Beltrán","Celta Vigo","ESP","MF",NA,23,34,22,64.7058823529412,55,55,25.5,29,5,24,53,35,2
"Iker Benito","Osasuna","ESP","FW","MF",19,4,3,75,4,4,50,0,0,0,2,4,0
"Karim Benzema","Real Madrid","FRA","FW",NA,34,9,5,55.5555555555556,11,11,18.2,11,0,11,2,5,0
"Yuri Berchiche","Athletic Club","ESP","DF",NA,32,56,32,57.1428571428571,59,59,59.3,37,12,25,40,59,1
"Álex Berenguer","Athletic Club","ESP","FW",NA,27,58,37,63.7931034482759,60,60,38.3,37,4,33,10,6,0
"Pedro Bigas","Elche","ESP","DF",NA,31,37,20,54.0540540540541,29,29,62.1,25,14,11,33,95,0
"El Bilal Touré","Almería","MLI","FW",NA,20,4,3,75,3,3,0,6,1,5,1,23,0
"Antonio Blanco","Cádiz","ESP","MF",NA,22,6,4,66.6666666666667,6,6,66.7,5,0,5,1,3,0
"Lautaro Blanco","Elche","ARG","DF","MF",23,16,9,56.25,26,26,34.6,8,1,7,2,10,1
"Theo Bongonda","Cádiz","COD","MF","FW",26,28,20,71.4285714285714,40,40,42.5,21,2,19,6,14,0
"Yassine Bounou","Sevilla","MAR","GK",NA,31,2,1,50,4,4,25,0,0,0,2,11,1
"Lucas Boyé","Elche","ARG","FW",NA,26,36,16,44.4444444444444,35,35,48.6,33,5,28,15,46,0
"Martin Braithwaite","Espanyol","DEN","FW","MF",31,12,2,16.6666666666667,14,14,35.7,10,0,10,5,11,0
"Darko Brašanac","Osasuna","SRB","MF",NA,30,29,20,68.9655172413793,23,23,52.2,14,2,12,12,9,0
"Ante Budimir","Osasuna","CRO","FW",NA,31,19,9,47.3684210526316,10,10,20,10,0,10,5,19,0
"Manu Bueno","Sevilla","ESP","MF",NA,18,7,4,57.1428571428571,8,8,62.5,0,0,0,0,2,0
"Santiago Bueno","Girona","URU","DF",NA,23,63,38,60.3174603174603,36,36,66.7,34,22,12,31,105,2
"Sergio Busquets","Barcelona","ESP","MF",NA,34,58,26,44.8275862068966,51,51,56.9,32,6,26,27,36,2
"Leandro Cabrera","Espanyol","URU","DF",NA,31,46,24,52.1739130434783,43,43,65.1,37,23,14,43,114,2
"Cala","Cádiz","ESP","DF",NA,32,2,1,50,2,2,50,2,1,1,1,12,0
"Fernando Calero","Espanyol","ESP","DF","MF",26,46,29,63.0434782608696,34,34,61.8,31,13,18,13,52,0
"Alexander Callens","Girona","PER","DF",NA,30,3,3,100,4,4,75,3,1,2,1,9,0
"Eduardo Camavinga","Real Madrid","FRA","MF","DF",19,68,48,70.5882352941177,64,64,37.5,24,5,19,17,25,0
"Sergio Camello","Rayo Vallecano","ESP","FW",NA,21,16,10,62.5,17,17,29.4,9,1,8,2,26,0
"Sergio Canales","Betis","ESP","FW","MF",31,25,14,56,33,33,42.4,18,0,18,14,8,0
"Ander Capa","Athletic Club","ESP","DF",NA,30,1,1,100,5,5,20,5,0,5,0,2,0
"Étienne Capoue","Villarreal","FRA","MF",NA,34,21,12,57.1428571428571,18,18,55.6,12,5,7,19,20,1
"Isaac Carcelen","Cádiz","ESP","DF",NA,29,69,51,73.9130434782609,63,63,65.1,35,11,24,19,80,1
"José Carlos Lazo","Espanyol","ESP","MF","FW",26,5,3,60,3,3,100,2,0,2,3,5,0
"Carmona","Elche","ESP","MF","DF",20,16,9,56.25,16,16,37.5,14,2,12,8,9,0
"Carmona","Sevilla","ESP","DF",NA,20,13,11,84.6153846153846,16,16,56.3,10,6,4,7,17,1
"Yannick Carrasco","Atlético Madrid","BEL","DF","MF",28,35,14,40,54,54,42.6,23,1,22,12,19,0
"Dani Carvajal","Real Madrid","ESP","DF",NA,30,32,18,56.25,35,35,51.4,24,6,18,15,49,0
"William Carvalho","Betis","POR","MF",NA,30,43,27,62.7906976744186,44,44,38.6,27,6,21,16,22,0
"Valentín Castellanos","Girona","ARG","FW",NA,23,12,5,41.6666666666667,18,18,0,22,2,20,6,26,0
"Samu Castillejo","Valencia","ESP","FW","MF",27,21,12,57.1428571428571,40,40,20,21,2,19,9,2,0
"Catena","Rayo Vallecano","ESP","DF",NA,27,29,14,48.2758620689655,27,27,48.1,32,25,7,28,159,1
"Edinson Cavani","Valencia","URU","FW",NA,35,7,4,57.1428571428571,15,15,20,10,3,7,2,11,0
"Dani Ceballos","Real Madrid","ESP","MF",NA,25,43,29,67.4418604651163,64,64,39.1,23,2,21,25,6,1
"Álex Centelles","Almería","ESP","DF",NA,24,22,14,63.6363636363636,22,22,72.7,13,2,11,11,40,0
"Franco Cervi","Celta Vigo","ARG","MF","DF",28,76,46,60.5263157894737,66,66,50,33,1,32,36,16,0
"Pep Chavarría","Rayo Vallecano","ESP","FW","MF",24,6,4,66.6666666666667,5,5,20,8,0,8,2,8,0
"Pape Cheikh Diop","Elche","SEN","MF",NA,24,0,0,NA,1,1,0,0,0,0,0,0,0
"Andreas Christensen","Barcelona","DEN","DF",NA,26,20,15,75,16,16,62.5,14,12,2,21,47,0
"Samuel Chukwueze","Villarreal","NGA","FW","MF",23,14,7,50,23,23,30.4,13,0,13,12,16,0
"Chumi","Almería","ESP","DF",NA,23,29,16,55.1724137931034,23,23,60.9,20,7,13,15,53,0
"Víctor Chust","Cádiz","ESP","DF",NA,22,9,6,66.6666666666667,7,7,57.1,8,3,5,10,53,0
"Pathé Ciss","Rayo Vallecano","SEN","MF","DF",28,39,29,74.3589743589744,34,34,44.1,23,10,13,22,34,0
"Carlos Clerc","Elche","ESP","DF","MF",30,75,51,68,50,50,62,29,7,22,28,94,1
"Álex Collado","Elche","ESP","MF",NA,23,26,14,53.8461538461538,13,13,61.5,12,1,11,2,4,0
"Eray Cömert","Valencia","SUI","DF",NA,24,35,23,65.7142857142857,33,33,51.5,23,8,15,29,76,1
"Santi Comesaña","Rayo Vallecano","ESP","MF",NA,25,71,44,61.9718309859155,82,82,46.3,39,3,36,32,17,0
"Copete","Mallorca","ESP","DF",NA,22,53,28,52.8301886792453,36,36,72.2,38,17,21,44,111,2
"Francis Coquelin","Villarreal","FRA","MF",NA,31,18,13,72.2222222222222,7,7,100,8,2,6,9,7,0
"Jesús Corona","Sevilla","MEX","FW",NA,29,1,0,0,1,1,0,0,0,0,1,1,0
"Ángel Correa","Atlético Madrid","ARG","FW","MF",27,12,6,50,16,16,31.3,17,0,17,10,6,1
"Thierry Correia","Valencia","POR","DF",NA,23,71,52,73.2394366197183,54,54,57.4,25,2,23,24,54,2
"Jaume Costa","Mallorca","ESP","DF",NA,34,50,34,68,51,51,56.9,13,5,8,22,44,1
"Samu Costa","Almería","POR","MF",NA,21,61,31,50.8196721311475,61,61,47.5,29,7,22,37,64,4
"Thibaut Courtois","Real Madrid","BEL","GK",NA,30,1,0,0,1,1,100,0,0,0,3,7,1
"Yan Couto","Girona","BRA","DF","MF",20,25,18,72,20,20,60,7,2,5,5,10,0
"Juan Cruz Armada","Osasuna","ESP","DF",NA,30,24,14,58.3333333333333,23,23,56.5,21,8,13,13,58,0
"Juan Cruz","Betis","ESP","FW",NA,22,1,0,0,3,3,33.3,1,0,1,0,0,0
"Jorge Cuenca","Villarreal","ESP","DF",NA,22,9,7,77.7777777777778,7,7,57.1,10,8,2,6,44,0
"Braian Cufré","Mallorca","ARG","DF",NA,25,5,2,40,5,5,40,2,1,1,2,1,0
"Matheus Cunha","Atlético Madrid","BRA","FW","MF",23,4,1,25,3,3,0,4,1,3,2,3,0
"Curro","Almería","ESP","MF",NA,26,2,0,0,2,2,50,0,0,0,0,0,0
"Arnaut Danjuma","Villarreal","NED","FW",NA,25,3,3,100,2,2,50,0,0,0,0,1,1
"Sergi Darder","Espanyol","ESP","MF",NA,28,69,38,55.0724637681159,73,73,39.7,34,2,32,24,23,0
"Rodrigo De Paul","Atlético Madrid","ARG","MF",NA,28,35,21,60,35,35,51.4,20,3,17,8,7,0
"Thomas Delaney","Sevilla","DEN","MF",NA,30,4,2,50,5,5,60,3,2,1,4,3,0
"Ousmane Dembélé","Barcelona","FRA","FW",NA,25,19,12,63.1578947368421,15,15,26.7,10,1,9,0,2,0
"Mouctar Diakhaby","Valencia","GUI","DF",NA,25,30,16,53.3333333333333,20,20,65,30,17,13,20,111,2
"Mamady Diarra","Cádiz","MLI","MF","DF",22,2,1,50,2,2,50,2,0,2,0,0,0
"Youba Diarra","Cádiz","MLI","MF",NA,24,3,0,0,5,5,20,7,1,6,2,3,0
"Stole Dimitrievski","Rayo Vallecano","MKD","GK",NA,28,1,0,0,2,2,50,2,0,2,1,17,3
"Djené","Getafe","TOG","DF",NA,30,41,28,68.2926829268293,38,38,57.9,25,10,15,42,81,1
"Kasper Dolberg","Sevilla","DEN","FW",NA,24,1,0,0,3,3,33.3,0,0,0,0,5,0
"Carlos Dominguez","Celta Vigo","ESP","DF",NA,21,1,1,100,2,2,50,1,1,0,0,7,0
"John Donald","Elche","ESP","MF","DF",21,20,11,55,14,14,50,14,7,7,14,23,1
"Domingos Duarte","Getafe","POR","DF",NA,27,26,18,69.2307692307692,26,26,73.1,29,23,6,39,145,0
"Hugo Duro","Valencia","ESP","FW",NA,22,15,12,80,17,17,41.2,11,1,10,2,7,1
"Íñigo Eguaras","Almería","ESP","MF",NA,30,11,8,72.7272727272727,18,18,27.8,9,3,6,6,15,0
"Aritz Elustondo","Real Sociedad","ESP","DF",NA,28,26,17,65.3846153846154,26,26,53.8,15,6,9,20,43,1
"Rodrigo Ely","Almería","BRA","DF",NA,28,30,21,70,25,25,72,46,33,13,31,203,1
"Adri Embarba","Almería","ESP","FW","MF",30,50,27,54,46,46,47.8,23,0,23,9,9,0
"Adri Embarba","Espanyol","ESP","FW",NA,30,1,0,0,1,1,100,1,0,1,0,0,0
"Youssef En-Nesyri","Sevilla","MAR","FW",NA,25,16,8,50,14,14,28.6,6,2,4,4,16,0
"Gonzalo Escalante","Cádiz","ARG","MF",NA,29,36,24,66.6666666666667,29,29,51.7,18,4,14,17,26,1
"Sergio Escudero","Valladolid","ESP","DF",NA,32,33,19,57.5757575757576,35,35,42.9,26,6,20,26,46,0
"Alfonso Espino","Cádiz","URU","DF",NA,30,87,56,64.367816091954,96,96,50,52,11,41,48,99,3
"Bernardo Espinosa","Girona","COL","DF",NA,33,6,2,33.3333333333333,9,9,33.3,17,10,7,12,70,2
"Edu Expósito","Espanyol","ESP","MF",NA,25,34,20,58.8235294117647,23,23,56.5,7,0,7,12,20,0
"Nicolás Ezequiel Fernández","Elche","ARG","MF","DF",22,23,12,52.1739130434783,17,17,52.9,7,0,7,5,2,1
"Abde Ezzalzouli","Osasuna","MAR","FW","MF",20,29,19,65.5172413793103,23,23,56.5,20,0,20,4,6,0
"Radamel Falcao","Rayo Vallecano","COL","FW","MF",36,4,4,100,8,8,12.5,5,1,4,2,10,0
"Fali","Cádiz","ESP","DF","MF",28,27,19,70.3703703703704,29,29,62.1,24,15,9,13,70,1
"Ansu Fati","Barcelona","ESP","FW",NA,19,16,9,56.25,18,18,27.8,19,0,19,5,6,0
"Zouhair Feddal","Valladolid","MAR","DF",NA,33,4,2,50,4,4,75,9,9,0,5,27,0
"Nabil Fekir","Betis","FRA","MF",NA,29,11,5,45.4545454545455,9,9,22.2,6,2,4,1,0,0
"Felipe","Atlético Madrid","BRA","DF",NA,33,3,2,66.6666666666667,4,4,50,2,2,0,0,7,0
"Luiz Felipe","Betis","ITA","DF",NA,25,34,23,67.6470588235294,34,34,52.9,43,24,19,28,106,0
"João Félix","Atlético Madrid","POR","FW","MF",22,10,7,70,6,6,16.7,1,0,1,3,2,0
"Kiko Femenía","Villarreal","ESP","DF",NA,31,18,9,50,18,18,72.2,15,6,9,20,22,0
"Aitor Fernández","Osasuna","ESP","GK",NA,31,1,1,100,1,1,0,0,0,0,2,17,0
"Álex Fernández","Cádiz","ESP","MF","FW",29,13,7,53.8461538461538,14,14,28.6,14,1,13,8,19,0
"Carlos Fernández","Real Sociedad","ESP","FW",NA,26,6,4,66.6666666666667,15,15,6.7,1,0,1,1,4,0
"Federico Fernández","Elche","ARG","DF",NA,33,1,1,100,1,1,100,0,0,0,2,12,0
"Joaquín Fernández","Valladolid","ESP","DF",NA,26,35,28,80,30,30,63.3,31,22,9,27,98,1
"Valery Fernández","Girona","ESP","MF","DF",22,12,6,50,9,9,55.6,8,1,7,10,9,1
"Fernando","Almería","ESP","GK",NA,32,0,0,NA,2,2,0,2,0,2,1,20,3
"Fernando","Sevilla","BRA","MF","DF",35,34,23,67.6470588235294,30,30,60,21,10,11,24,29,0
"Fidel","Elche","ESP","MF","FW",32,15,10,66.6666666666667,38,38,10.5,9,0,9,5,8,0
"Dimitri Foulquier","Valencia","FRA","DF",NA,29,31,19,61.2903225806452,28,28,71.4,19,3,16,14,40,0
"Juan Foyth","Villarreal","ARG","DF",NA,24,73,48,65.7534246575343,57,57,71.9,32,11,21,20,68,0
"Iván Fresneda","Valladolid","ESP","DF",NA,17,48,34,70.8333333333333,47,47,61.7,32,8,24,15,60,0
"Javi Galán","Celta Vigo","ESP","DF",NA,27,104,72,69.2307692307692,98,98,49,54,5,49,41,63,1
"Iñigo Ruiz de Galarreta","Mallorca","ESP","MF",NA,28,54,38,70.3703703703704,52,52,38.5,26,9,17,30,19,0
"Aleix García","Girona","ESP","MF",NA,25,37,20,54.0540540540541,33,33,45.5,24,8,16,31,35,1
"Álvaro García","Rayo Vallecano","ESP","FW","MF",29,49,28,57.1428571428571,33,33,33.3,41,4,37,34,24,1
"Borja García","Girona","ESP","MF","FW",31,10,4,40,9,9,22.2,3,1,2,5,6,1
"Dani García","Athletic Club","ESP","MF",NA,32,46,27,58.695652173913,47,47,61.7,21,6,15,19,21,1
"David García","Osasuna","ESP","DF",NA,28,34,20,58.8235294117647,22,22,86.4,28,13,15,45,151,0
"Eric García","Barcelona","ESP","DF","MF",21,24,16,66.6666666666667,20,20,45,23,10,13,19,36,1
"Fran Garcia","Rayo Vallecano","ESP","DF",NA,22,84,54,64.2857142857143,96,96,57.3,49,8,41,44,66,0
"Raúl García","Athletic Club","ESP","FW","MF",36,12,8,66.6666666666667,15,15,33.3,13,1,12,6,9,0
"Rubén García","Osasuna","ESP","FW","MF",29,20,11,55,24,24,29.2,14,1,13,12,13,0
"Unai García","Osasuna","ESP","DF",NA,30,23,13,56.5217391304348,17,17,70.6,23,14,9,19,60,2
"Aleix Garrido","Barcelona","ESP","FW",NA,18,2,1,50,1,1,100,1,0,1,0,0,0
"Gavi","Barcelona","ESP","MF","FW",17,47,31,65.9574468085106,55,55,38.2,32,5,27,18,22,0
"Paulo Gazzaniga","Girona","ARG","GK",NA,30,0,0,NA,1,1,0,0,0,0,1,9,5
"Bryan Gil","Sevilla","ESP","FW","DF",21,22,11,50,23,23,43.5,10,0,10,8,10,0
"Óscar Gil","Espanyol","ESP","DF",NA,25,63,37,58.7301587301587,61,61,52.5,51,18,33,31,55,1
"Álvaro Giménez","Cádiz","ESP","FW",NA,31,0,0,NA,1,1,0,0,0,0,0,0,0
"Dani Gómez","Espanyol","ESP","MF","FW",24,2,1,50,2,2,50,0,0,0,1,0,0
"Moi Gómez","Osasuna","ESP","MF","FW",28,26,17,65.3846153846154,32,32,46.9,15,3,12,10,5,1
"Papu Gómez","Sevilla","ARG","FW","MF",34,6,4,66.6666666666667,10,10,20,8,1,7,4,5,0
"Sergi Gómez","Espanyol","ESP","DF",NA,30,29,16,55.1724137931034,22,22,81.8,33,19,14,27,125,1
"Diego González","Elche","ESP","DF",NA,27,12,7,58.3333333333333,11,11,63.6,14,12,2,7,50,1
"Édgar González","Betis","ESP","DF",NA,25,28,19,67.8571428571429,27,27,51.9,12,9,3,21,120,0
"Giovanni González","Mallorca","URU","DF",NA,27,16,8,50,22,22,40.9,8,2,6,7,22,0
"Nicolás González","Valencia","ESP","MF",NA,20,27,15,55.5555555555556,25,25,36,21,7,14,19,16,0
"Roberto González","Betis","ESP","FW","MF",21,0,0,NA,1,1,0,0,0,0,1,0,0
"Andoni Gorosabel","Real Sociedad","ESP","DF",NA,25,41,25,60.9756097560976,43,43,60.5,21,2,19,17,23,0
"José Gragera","Espanyol","ESP","MF","DF",21,19,9,47.3684210526316,11,11,54.5,10,4,6,7,18,0
"Clément Grenier","Mallorca","FRA","MF",NA,31,20,8,40,20,20,50,9,1,8,6,7,0
"Antoine Griezmann","Atlético Madrid","FRA","FW","MF",31,49,34,69.3877551020408,66,66,30.3,34,3,31,24,31,0
"Andrés Guardado","Betis","MEX","MF",NA,35,41,25,60.9756097560976,43,43,41.9,14,5,9,23,29,0
"Sergi Guardiola","Valladolid","ESP","FW",NA,31,12,7,58.3333333333333,4,4,50,6,0,6,2,7,0
"Sergi Guardiola","Cádiz","ESP","FW",NA,31,9,7,77.7777777777778,12,12,25,5,0,5,3,7,0
"Nemanja Gudelj","Sevilla","SRB","DF","MF",30,43,33,76.7441860465116,33,33,60.6,39,29,10,34,102,1
"Javier Guerra","Valencia","ESP","MF",NA,19,16,13,81.25,20,20,45,8,1,7,11,9,0
"Ander Guevara","Real Sociedad","ESP","MF",NA,25,5,2,40,4,4,25,6,1,5,2,3,0
"Pape Gueye","Sevilla","SEN","MF",NA,23,37,22,59.4594594594595,33,33,48.5,21,5,16,22,10,0
"Hugo Guillamón","Valencia","ESP","MF",NA,22,20,12,60,24,24,33.3,14,2,12,19,30,2
"Gerard Gumbau","Elche","ESP","MF",NA,27,44,25,56.8181818181818,51,51,35.3,32,8,24,28,40,0
"Gorka Guruzeta","Athletic Club","ESP","FW",NA,25,24,20,83.3333333333333,24,24,45.8,23,2,21,4,8,0
"Raúl Guti","Elche","ESP","MF",NA,25,18,12,66.6666666666667,18,18,44.4,10,3,7,8,6,0
"Miguel Gutiérrez","Girona","ESP","DF",NA,21,41,23,56.0975609756098,37,37,62.2,23,5,18,18,42,1
"Munir El Haddadi","Getafe","MAR","MF","FW",26,12,7,58.3333333333333,10,10,20,23,2,21,9,7,0
"Dennis Hadzikadunic","Mallorca","BIH","DF",NA,24,9,6,66.6666666666667,4,4,100,5,4,1,3,27,0
"Haissem Hassan","Villarreal","FRA","FW","MF",20,0,0,NA,2,2,0,0,0,0,1,0,0
"Eden Hazard","Real Madrid","BEL","FW",NA,31,0,0,NA,2,2,0,1,0,1,1,0,0
"Luiz Henrique","Betis","BRA","FW",NA,21,48,34,70.8333333333333,44,44,45.5,22,0,22,14,17,0
"Mario Hermoso","Atlético Madrid","ESP","DF",NA,27,22,15,68.1818181818182,30,30,30,19,9,10,19,85,1
"Javi Hernández","Girona","ESP","DF",NA,24,21,12,57.1428571428571,21,21,61.9,10,5,5,7,38,0
"Aridane Hernández","Osasuna","ESP","DF",NA,33,21,15,71.4285714285714,25,25,48,34,21,13,28,96,1
"Luis Hernández","Cádiz","ESP","DF",NA,33,33,21,63.6363636363636,36,36,61.1,31,24,7,31,145,0
"Mario Hernández","Rayo Vallecano","ESP","DF",NA,23,3,2,66.6666666666667,7,7,42.9,2,0,2,2,0,0
"Ander Herrera","Athletic Club","ESP","MF",NA,32,18,10,55.5555555555556,18,18,33.3,12,3,9,11,12,0
"Sergio Herrera","Osasuna","ESP","GK",NA,29,2,0,0,2,2,100,1,0,1,1,6,2
"Yangel Herrera","Girona","VEN","MF","FW",24,26,9,34.6153846153846,15,15,40,14,1,13,4,12,0
"Omar El Hilali","Espanyol","MAR","DF","MF",18,3,2,66.6666666666667,2,2,50,1,0,1,1,6,0
"Martin Hongla","Valladolid","CMR","DF","MF",24,18,13,72.2222222222222,21,21,52.4,15,12,3,8,46,1
"Pablo Ibáñez","Osasuna","ESP","MF",NA,23,29,13,44.8275862068966,35,35,34.3,19,2,17,8,24,0
"Iglesias","Getafe","ESP","DF","MF",24,61,35,57.3770491803279,65,65,50.8,40,5,35,21,91,1
"Borja Iglesias","Betis","ESP","FW",NA,29,8,4,50,13,13,15.4,9,1,8,1,17,0
"Asier Illarramendi","Real Sociedad","ESP","MF",NA,32,36,18,50,44,44,36.4,27,8,19,18,20,0
"Isco","Sevilla","ESP","MF","FW",30,15,9,60,14,14,57.1,3,0,3,10,3,0
"Diego Iturralde","Sevilla","ESP","DF",NA,19,1,0,0,2,2,0,0,0,0,0,1,0
"Nicolas Jackson","Villarreal","SEN","FW",NA,21,14,11,78.5714285714286,8,8,25,18,2,16,2,4,0
"Adnan Januzaj","Sevilla","BEL","FW",NA,27,0,0,NA,1,1,0,0,0,0,1,0,0
"Luis Javier Suárez","Almería","COL","FW",NA,24,17,11,64.7058823529412,26,26,23.1,13,3,10,3,10,0
"Joaquín","Betis","ESP","MF","FW",41,3,3,100,3,3,33.3,7,2,5,4,5,0
"Frenkie de Jong","Barcelona","NED","MF",NA,25,46,26,56.5217391304348,41,41,41.5,11,1,10,35,22,1
"Joan Jordán","Sevilla","ESP","MF",NA,28,32,17,53.125,38,38,42.1,14,7,7,16,14,2
"Josan","Elche","ESP","DF","MF",32,25,20,80,27,27,51.9,8,0,8,7,15,1
"Willian José","Betis","BRA","FW",NA,30,9,6,66.6666666666667,9,9,44.4,4,0,4,1,15,0
"Joselu","Espanyol","ESP","FW",NA,32,13,11,84.6153846153846,17,17,23.5,25,4,21,8,43,0
"Juanmi","Betis","ESP","FW",NA,29,14,10,71.4285714285714,31,31,22.6,10,0,10,4,4,0
"Juanpe","Girona","ESP","DF",NA,31,19,11,57.8947368421053,17,17,64.7,12,9,3,10,60,1
"Lago Junior","Mallorca","CIV","FW","MF",31,1,0,0,1,1,100,0,0,0,0,0,0
