"Player","Squad","Nation","Pos","Pos2","Age","Assists","Goals+Assists","Penalty_Attempted","Penalty_Scored","Shots","Shots_on_Target","Shots_on_Target_Percentage","Goals_per_Shot","Goals_per_Shot_on_Target","Average_Shot_Distance","Free_Kick_Shots","Shot_Creating_Actions","Live_Pass_Shot_Creation","Other_Type_Shot_Creation","Goal_Creating_Actions","Live_Pass_Goal_Creation","Other_Type_Goal_Creation"
"Alberto Cerri","SPAL","ITA","FW",NA,23,0,1,0,0,7,3,42.9,0.14,0.33,17.4,0,5,5,0,1,1,0
"Alberto Grassi","Parma","ITA","MF",NA,24,1,2,0,0,8,2,25,0.13,0.5,21,0,11,9,2,2,1,1
"Alberto Paloschi","SPAL","ITA","FW",NA,29,0,0,0,0,10,1,10,0,0,10.7,0,2,2,0,0,0,0
"Alberto Paloschi","SPAL","ITA","FW",NA,29,0,0,0,0,10,1,10,0,0,10.7,0,8,5,3,0,0,0
"Alberto Paloschi","Cagliari","ITA","FW","MF",29,0,0,0,0,10,1,10,0,0,10.7,0,2,2,0,0,0,0
"Alberto Paloschi","Cagliari","ITA","FW","MF",29,0,0,0,0,10,1,10,0,0,10.7,0,8,5,3,0,0,0
"Albin Ekdal","Sampdoria","SWE","MF",NA,30,2,2,0,0,16,2,12.5,0,0,21.3,0,63,52,11,6,3,3
"Aleksa Terzić","Fiorentina","SRB","MF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Aleksandar Kolarov","Roma","SRB","DF",NA,33,3,10,4,2,68,17,25,0.07,0.29,26.1,27,115,72,43,4,3,1
"Aleš Matějů","Brescia","CZE","DF",NA,23,1,1,0,0,6,4,66.7,0,0,14.5,0,21,15,6,2,2,0
"Alessandro Bastoni","Inter","ITA","DF",NA,20,0,2,0,0,8,4,50,0.25,0.5,10.1,0,36,29,7,2,2,0
"Alessandro Deiola","Cagliari","ITA","MF",NA,23,0,0,0,0,9,2,22.2,0.11,0.5,22.3,0,15,13,2,1,1,0
"Alessandro Deiola","Cagliari","ITA","MF",NA,23,0,0,0,0,9,2,22.2,0.11,0.5,22.3,0,0,0,0,0,0,0
"Alessandro Deiola","Lecce","ITA","MF",NA,23,1,2,0,0,9,2,22.2,0.11,0.5,22.3,0,15,13,2,1,1,0
"Alessandro Deiola","Lecce","ITA","MF",NA,23,1,2,0,0,9,2,22.2,0.11,0.5,22.3,0,0,0,0,0,0,0
"Alessandro Florenzi","Roma","ITA","DF","FW",28,1,1,0,0,14,2,14.3,0,0,25.7,0,30,25,5,2,1,1
"Alessandro Matri","Brescia","ITA","FW","MF",34,0,0,0,0,6,1,16.7,0,0,16,0,5,4,1,0,0,0
"Alessandro Murgia","SPAL","ITA","MF",NA,22,1,1,0,0,24,6,25,0,0,21.9,7,58,31,27,2,1,1
"Alessandro Semprini","Brescia","ITA","DF",NA,21,0,1,0,0,2,1,50,0.5,1,18.6,0,13,11,2,1,1,0
"Alessandro Tripaldelli","Sassuolo","ITA","DF",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Alessio Cragno","Cagliari","ITA","GK",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Alessio Romagnoli","Milan","ITA","DF",NA,24,0,1,0,0,15,3,20,0.07,0.33,10.2,0,36,27,9,4,4,0
"Álex Berenguer","Torino","ESP","MF","DF",24,2,8,0,0,40,14,35,0.15,0.43,17.8,0,85,49,36,8,5,3
"Alex Ferrari","Sampdoria","ITA","DF",NA,25,0,0,0,0,4,1,25,0,0,13.5,0,5,4,1,0,0,0
"Alex Meret","Napoli","ITA","GK",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Alex Sandro","Juventus","BRA","DF",NA,28,3,4,0,0,16,4,25,0.06,0.25,17.8,0,78,64,14,7,6,1
"Alexis Saelemaekers","Milan","BEL","FW","DF",20,0,1,0,0,9,2,22.2,0.11,0.5,17.6,0,26,24,2,1,1,0
"Alexis Sánchez","Inter","CHI","FW",NA,30,8,12,1,1,21,11,52.4,0.14,0.27,16.3,1,68,44,24,13,9,4
"Alfred Duncan","Fiorentina","GHA","MF",NA,26,1,2,0,0,15,5,33.3,0.07,0.2,23.9,0,20,17,3,2,1,1
"Alfred Duncan","Fiorentina","GHA","MF",NA,26,1,2,0,0,15,5,33.3,0.07,0.2,23.9,0,31,28,3,5,5,0
"Alfred Duncan","Fiorentina","GHA","MF",NA,26,1,2,0,0,16,3,18.8,0.06,0.33,24.5,0,20,17,3,2,1,1
"Alfred Duncan","Fiorentina","GHA","MF",NA,26,1,2,0,0,16,3,18.8,0.06,0.33,24.5,0,31,28,3,5,5,0
"Alfred Duncan","Sassuolo","GHA","MF",NA,26,5,6,0,0,15,5,33.3,0.07,0.2,23.9,0,20,17,3,2,1,1
"Alfred Duncan","Sassuolo","GHA","MF",NA,26,5,6,0,0,15,5,33.3,0.07,0.2,23.9,0,31,28,3,5,5,0
"Alfred Duncan","Sassuolo","GHA","MF",NA,26,5,6,0,0,16,3,18.8,0.06,0.33,24.5,0,20,17,3,2,1,1
"Alfred Duncan","Sassuolo","GHA","MF",NA,26,5,6,0,0,16,3,18.8,0.06,0.33,24.5,0,31,28,3,5,5,0
"Alfredo Donnarumma","Brescia","ITA","FW",NA,28,2,9,2,2,40,13,32.5,0.13,0.38,16.4,0,48,34,14,5,4,1
"Allan","Napoli","BRA","MF",NA,28,1,3,0,0,12,7,58.3,0.17,0.29,21.1,0,46,41,5,4,3,1
"Amad Diallo","Atalanta","CIV","FW",NA,17,0,1,0,0,1,1,100,1,1,21.3,0,2,2,0,0,0,0
"Amadou Diawara","Roma","GUI","MF",NA,22,1,2,1,1,9,3,33.3,0,0,29,0,41,39,2,3,3,0
"Amin Younes","Napoli","GER","FW","MF",25,0,1,0,0,7,1,14.3,0.14,1,17.6,0,13,11,2,0,0,0
"Amir Rrahmani","Hellas Verona","KVX","DF",NA,25,1,1,0,0,43,13,30.2,0,0,13.7,0,33,24,9,4,1,3
"Anderson Lima","Lazio","BRA","MF","DF",19,0,0,0,0,5,2,40,0,0,23.6,0,5,2,3,1,1,0
"André Silva","Milan","POR","FW",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Andrea Belotti","Torino","ITA","FW",NA,25,3,19,8,7,96,33,34.4,0.09,0.27,17.2,5,98,62,36,9,5,4
"Andrea Bertolacci","Sampdoria","ITA","MF",NA,28,0,0,0,0,4,2,50,0,0,26.6,0,15,11,4,0,0,0
"Andrea Carboni","Cagliari","ITA","DF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,3,0,0,0,0
"Andrea Cistana","Brescia","ITA","DF",NA,22,0,1,0,0,6,2,33.3,0.17,0.5,11.6,0,8,7,1,1,1,0
"Andrea Consigli","Sassuolo","ITA","GK",NA,32,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,8,8,0,0,0,0
"Andrea Conti","Milan","ITA","DF",NA,25,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,30,25,5,3,2,1
"Andrea Danzi","Hellas Verona","ITA","MF",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Andrea Favilli","Genoa","ITA","FW",NA,22,0,0,0,0,14,3,21.4,0,0,14.1,0,16,12,4,0,0,0
"Andrea Ghezzi","Brescia","ITA","FW","MF",18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Andrea Ghion","Sassuolo","ITA","FW","MF",19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,4,1,0,0,0
"Andrea La Mantia","Lecce","ITA","FW",NA,28,0,2,0,0,21,7,33.3,0.1,0.29,11.9,0,14,9,5,1,0,1
"Andrea Masiello","Genoa","ITA","DF",NA,33,1,1,0,0,7,1,14.3,0,0,22.2,0,5,5,0,1,1,0
"Andrea Masiello","Genoa","ITA","DF",NA,33,1,1,0,0,7,1,14.3,0,0,22.2,0,10,9,1,3,2,1
"Andrea Masiello","Atalanta","ITA","DF",NA,33,0,0,0,0,7,1,14.3,0,0,22.2,0,5,5,0,1,1,0
"Andrea Masiello","Atalanta","ITA","DF",NA,33,0,0,0,0,7,1,14.3,0,0,22.2,0,10,9,1,3,2,1
"Andrea Papetti","Brescia","ITA","DF",NA,17,0,1,0,0,2,1,50,0.5,1,12.8,0,4,3,1,0,0,0
"Andrea Petagna","SPAL","ITA","FW",NA,24,1,13,7,5,103,26,25.2,0.07,0.27,18.7,5,106,84,22,2,1,1
"Andrea Pinamonti","Genoa","ITA","FW",NA,20,1,6,2,1,49,14,28.6,0.08,0.29,16.7,1,49,30,19,6,3,3
"Andrea Poli","Bologna","ITA","MF",NA,29,0,2,0,0,25,7,28,0.08,0.29,17.9,0,49,41,8,2,2,0
"Andrea Ranocchia","Inter","ITA","DF",NA,31,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0
"Andrea Rispoli","Lecce","ITA","DF",NA,30,0,0,0,0,12,3,25,0,0,22.8,0,44,38,6,2,2,0
"Andrea Tabanelli","Lecce","ITA","MF",NA,29,0,1,0,0,11,2,18.2,0.09,0.5,15.8,1,16,10,6,1,1,0
"Andreas Cornelius","Parma","DEN","FW",NA,26,3,15,0,0,46,20,43.5,0.26,0.6,14.3,0,41,34,7,6,3,3
"Andreas Skov Olsen","Bologna","DEN","FW","MF",19,0,1,0,0,20,7,35,0.05,0.14,17.4,1,21,12,9,3,2,1
"Andri Fannar Baldursson","Bologna","ISL","MF",NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,3,0,0,0,0
"Angelo da Costa Júnior","Bologna","BRA","GK",NA,35,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Ante Rebić","Milan","CRO","FW","MF",25,3,14,0,0,42,20,47.6,0.26,0.55,15.1,0,56,41,15,9,4,5
"Antonín Barák","Udinese","CZE","MF","FW",24,0,0,0,0,4,2,50,0,0,26.1,0,8,7,1,0,0,0
"Antonín Barák","Udinese","CZE","MF","FW",24,0,0,0,0,4,2,50,0,0,26.1,0,47,41,6,5,4,1
"Antonín Barák","Udinese","CZE","MF","FW",24,0,0,0,0,33,13,39.4,0.06,0.15,17,0,8,7,1,0,0,0
"Antonín Barák","Udinese","CZE","MF","FW",24,0,0,0,0,33,13,39.4,0.06,0.15,17,0,47,41,6,5,4,1
"Antonín Barák","Lecce","CZE","MF",NA,24,1,3,0,0,4,2,50,0,0,26.1,0,8,7,1,0,0,0
"Antonín Barák","Lecce","CZE","MF",NA,24,1,3,0,0,4,2,50,0,0,26.1,0,47,41,6,5,4,1
"Antonín Barák","Lecce","CZE","MF",NA,24,1,3,0,0,33,13,39.4,0.06,0.15,17,0,8,7,1,0,0,0
"Antonín Barák","Lecce","CZE","MF",NA,24,1,3,0,0,33,13,39.4,0.06,0.15,17,0,47,41,6,5,4,1
"Antonino Barillà","Parma","ITA","MF",NA,31,2,3,0,0,17,3,17.6,0.06,0.33,20.2,0,23,17,6,3,3,0
"Antonino La Gumina","Sampdoria","ITA","FW",NA,23,0,0,0,0,4,2,50,0,0,13.9,0,4,2,2,0,0,0
"Antonio Barreca","Genoa","ITA","DF","FW",24,1,1,0,0,6,3,50,0,0,22.7,0,15,11,4,1,1,0
"Antonio Candreva","Inter","ITA","DF",NA,32,7,12,0,0,42,14,33.3,0.12,0.36,21.7,0,89,65,24,12,8,4
"Antonio Mirante","Roma","ITA","GK",NA,36,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Antonio Rosati","Torino","ITA","GK",NA,36,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Antonio Sanabria","Genoa","PAR","FW",NA,23,2,8,0,0,41,20,48.8,0.15,0.3,17.9,2,43,28,15,5,3,2
"Arkadiusz Milik","Napoli","POL","FW",NA,25,0,11,0,0,68,29,42.6,0.16,0.38,13.7,3,50,38,12,6,3,3
"Arkadiusz Reca","SPAL","POL","DF",NA,24,2,2,0,0,19,4,21.1,0,0,16.6,0,50,35,15,4,4,0
"Armando Izzo","Torino","ITA","DF",NA,27,0,1,0,0,12,4,33.3,0.08,0.25,10.3,0,36,29,7,1,1,0
"Artur Ioniță","Cagliari","MDA","MF",NA,28,2,2,0,0,17,3,17.6,0,0,20,0,31,26,5,2,2,0
"Ashley Young","Inter","ENG","DF",NA,34,4,8,0,0,15,9,60,0.27,0.44,19.5,0,47,34,13,6,5,1
"Asmir Begović","Milan","BIH","GK",NA,32,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Bartłomiej Drągowski","Fiorentina","POL","GK",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,8,7,1,2,2,0
"Bartosz Bereszyński","Sampdoria","POL","DF",NA,27,0,0,0,0,16,1,6.3,0,0,28.1,0,40,31,9,2,2,0
"Bartosz Salamon","SPAL","POL","DF",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Bastos","Lazio","ANG","DF",NA,28,0,1,0,0,7,2,28.6,0.14,0.5,17.9,0,7,3,4,0,0,0
"Berat Djimsiti","Atalanta","ALB","DF",NA,26,1,3,0,0,21,5,23.8,0.1,0.4,10.3,0,31,28,3,1,0,1
"Biagio Meccariello","Lecce","ITA","DF",NA,28,0,1,0,0,6,2,33.3,0.17,0.5,15.1,0,13,10,3,2,2,0
"Birkir Bjarnason","Brescia","ISL","MF","FW",31,1,1,0,0,8,3,37.5,0,0,20.1,0,15,12,3,3,2,1
"Blaise Matuidi","Juventus","FRA","MF",NA,32,2,2,0,0,14,6,42.9,0,0,20,0,54,49,5,5,5,0
"Blerim Džemaili","Bologna","SUI","MF",NA,33,1,2,0,0,16,4,25,0.06,0.25,23.7,0,33,28,5,2,2,0
"Bobby Adekanye","Lazio","NED","FW",NA,20,0,1,0,0,5,4,80,0.2,0.25,11.3,0,7,4,3,0,0,0
"Boris Radunović","Hellas Verona","SRB","GK",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Borja Valero","Inter","ESP","MF",NA,34,0,2,0,0,11,3,27.3,0.18,0.67,15.1,0,24,23,1,2,1,1
"Bosko Sutalo","Atalanta","CRO","DF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,2,2,0,0,0
"Bram Nuytinck","Udinese","NED","DF",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,19,16,3,0,0,0
"Brayan Vera","Lecce","COL","DF","FW",20,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,5,3,2,1,1,0
"Bruno Alves","Parma","POR","DF",NA,37,0,0,0,0,24,1,4.2,0,0,20,10,26,19,7,0,0,0
"Bruno Martella","Brescia","ITA","DF",NA,26,0,0,0,0,10,2,20,0,0,23.9,1,34,27,7,2,2,0
"Bruno Peres","Roma","BRA","DF",NA,29,2,4,0,0,14,5,35.7,0.14,0.4,18.3,0,39,27,12,7,4,3
"Bryan Cristante","Roma","ITA","MF",NA,24,3,4,0,0,29,9,31,0.03,0.11,21.3,0,44,35,9,6,6,0
"Bryan Dabo","SPAL","BFA","MF",NA,27,4,5,0,0,8,3,37.5,0.13,0.33,22.7,0,25,22,3,5,4,1
"Carles Pérez","Roma","ESP","FW","MF",21,3,4,0,0,21,8,38.1,0.05,0.13,20,0,28,14,14,4,2,2
"Carlo Pinsoglio","Juventus","ITA","GK",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Cengiz Ünder","Roma","TUR","FW",NA,22,0,3,0,0,27,9,33.3,0.11,0.33,20.1,0,56,35,21,2,0,2
"Charalambos Lykogiannis","Cagliari","GRE","DF",NA,25,1,1,0,0,14,3,21.4,0,0,27.4,4,16,10,6,3,1,2
"Chris Smalling","Roma","ENG","DF",NA,29,2,5,0,0,19,5,26.3,0.16,0.6,9.8,0,30,27,3,4,3,1
"Christian Celesia","Torino","ITA","DF",NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Christian Dalle Mura","Fiorentina","ITA","FW",NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Christian Eriksen","Inter","DEN","MF",NA,27,2,3,0,0,24,9,37.5,0.04,0.11,21.1,5,41,28,13,7,6,1
"Christian Kouamé","Genoa","CIV","FW",NA,21,2,7,0,0,10,3,30,0.1,0.33,14.9,0,12,9,3,1,1,0
"Christian Kouamé","Genoa","CIV","FW",NA,21,2,7,0,0,10,3,30,0.1,0.33,14.9,0,31,24,7,5,3,2
"Christian Kouamé","Genoa","CIV","FW",NA,21,2,7,0,0,22,9,40.9,0.23,0.56,16.3,0,12,9,3,1,1,0
"Christian Kouamé","Genoa","CIV","FW",NA,21,2,7,0,0,22,9,40.9,0.23,0.56,16.3,0,31,24,7,5,3,2
"Christian Kouamé","Fiorentina","CIV","FW","MF",21,1,2,0,0,10,3,30,0.1,0.33,14.9,0,12,9,3,1,1,0
"Christian Kouamé","Fiorentina","CIV","FW","MF",21,1,2,0,0,10,3,30,0.1,0.33,14.9,0,31,24,7,5,3,2
"Christian Kouamé","Fiorentina","CIV","FW","MF",21,1,2,0,0,22,9,40.9,0.23,0.56,16.3,0,12,9,3,1,1,0
"Christian Kouamé","Fiorentina","CIV","FW","MF",21,1,2,0,0,22,9,40.9,0.23,0.56,16.3,0,31,24,7,5,3,2
"Christian Oliva","Cagliari","URU","MF",NA,23,1,2,0,0,3,1,33.3,0.33,1,25.1,0,8,8,0,3,3,0
"Ciro Immobile","Lazio","ITA","FW",NA,29,9,45,15,14,127,56,44.1,0.17,0.39,17.3,0,117,84,33,19,10,9
"Claud Adjapong","Hellas Verona","ITA","DF",NA,21,0,0,0,0,3,1,33.3,0,0,14.1,0,1,0,1,0,0,0
"Cristian Ansaldi","Torino","ARG","DF","MF",32,4,8,0,0,29,8,27.6,0.14,0.5,21,1,59,46,13,8,6,2
"Cristian Dell'Orco","Lecce","ITA","DF",NA,25,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,14,14,0,1,1,0
"Cristian Romero","Genoa","ARG","DF",NA,21,1,2,0,0,15,3,20,0.07,0.33,12.7,0,31,24,7,4,2,2
"Cristián Zapata","Genoa","COL","DF",NA,32,0,1,0,0,12,2,16.7,0.08,0.5,11.9,0,13,9,4,0,0,0
"Cristiano Biraghi","Inter","ITA","DF",NA,26,6,8,0,0,9,5,55.6,0.22,0.4,19.6,5,58,36,22,11,9,2
"Cristiano Ronaldo","Juventus","POR","FW",NA,34,5,36,13,12,195,67,34.4,0.1,0.28,19.5,19,148,89,59,20,10,10
"Dalbert Henrique","Fiorentina","BRA","DF","MF",25,5,5,0,0,18,5,27.8,0,0,23.9,0,76,58,18,8,5,3
"Daniel Fuzato","Roma","BRA","GK",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Daniel Maldini","Milan","ITA","FW","MF",17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Daniele Baselli","Torino","ITA","MF",NA,27,2,2,0,0,7,3,42.9,0,0,23,1,41,25,16,4,2,2
"Daniele Dessena","Brescia","ITA","MF",NA,32,0,2,0,0,18,5,27.8,0.11,0.4,15.1,0,25,21,4,3,1,2
"Daniele Gastaldello","Brescia","ITA","DF",NA,36,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0
"Daniele Padelli","Inter","ITA","GK",NA,33,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Daniele Ragatzu","Cagliari","ITA","MF","FW",27,0,1,0,0,8,4,50,0.13,0.25,14.2,0,17,13,4,0,0,0
"Daniele Rugani","Juventus","ITA","DF",NA,25,0,0,0,0,6,2,33.3,0,0,16.8,0,4,4,0,1,1,0
"Danilo","Juventus","BRA","DF",NA,28,0,2,0,0,14,4,28.6,0.14,0.5,24.3,0,46,37,9,5,4,1
"Danilo Cataldi","Lazio","ITA","MF",NA,24,0,1,0,0,9,1,11.1,0.11,1,33.3,2,31,23,8,2,2,0
"Danilo D'Ambrosio","Inter","ITA","DF",NA,30,0,4,0,0,7,4,57.1,0.57,1,7.5,0,22,16,6,0,0,0
"Danilo Larangeira","Bologna","BRA","DF",NA,35,0,2,0,0,8,2,25,0.25,1,16,0,25,25,0,1,1,0
"Daouda Peeters","Juventus","BEL","MF",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Darko Lazović","Hellas Verona","SRB","DF",NA,28,7,10,0,0,36,17,47.2,0.08,0.18,17.4,1,112,85,27,18,14,4
"David Ospina","Napoli","COL","GK",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Davide Biraschi","Genoa","ITA","DF",NA,25,1,1,0,0,7,2,28.6,0,0,14.4,0,26,18,8,3,2,1
"Davide Calabria","Milan","ITA","DF",NA,22,1,2,0,0,13,2,15.4,0.08,0.5,22.9,0,33,24,9,6,4,2
"Davide Faraoni","Hellas Verona","ITA","DF",NA,27,3,8,0,0,42,14,33.3,0.12,0.36,17.7,0,67,48,19,4,3,1
"Davide Riccardi","Lecce","ITA","DF",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Davide Santon","Roma","ITA","DF",NA,28,0,0,0,0,2,1,50,0,0,26.2,0,7,3,4,0,0,0
"Davide Zappacosta","Roma","ITA","DF",NA,27,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,12,11,1,3,2,1
"Dejan Kulusevski","Parma","SWE","FW","MF",19,8,18,1,1,61,25,41,0.15,0.36,16.9,0,147,116,31,16,10,6
"Demba Thiam","SPAL","SEN","GK",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Denilho Cleonise","Genoa","NED","FW",NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Denis Vavro","Lazio","SVK","DF",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Diego Demme","Napoli","GER","MF",NA,27,0,1,0,0,4,1,25,0.25,1,19.2,0,23,20,3,1,1,0
"Diego Farias","Lecce","BRA","MF","FW",29,0,2,0,0,23,7,30.4,0.09,0.29,20.1,0,36,26,10,4,1,3
"Diego Godín","Inter","URU","DF",NA,33,1,2,0,0,11,2,18.2,0.09,0.5,13.3,0,25,20,5,3,3,0
"Diego Laxalt","Torino","URU","DF","MF",26,1,1,0,0,5,1,20,0,0,19.2,0,6,5,1,1,1,0
"Diego Laxalt","Torino","URU","DF","MF",26,1,1,0,0,5,1,20,0,0,19.2,0,12,9,3,1,1,0
"Diego Laxalt","Torino","URU","DF","MF",26,1,1,0,0,1,1,100,0,0,22.5,0,6,5,1,1,1,0
"Diego Laxalt","Torino","URU","DF","MF",26,1,1,0,0,1,1,100,0,0,22.5,0,12,9,3,1,1,0
"Diego Laxalt","Milan","URU","DF",NA,26,0,0,0,0,5,1,20,0,0,19.2,0,6,5,1,1,1,0
"Diego Laxalt","Milan","URU","DF",NA,26,0,0,0,0,5,1,20,0,0,19.2,0,12,9,3,1,1,0
"Diego Laxalt","Milan","URU","DF",NA,26,0,0,0,0,1,1,100,0,0,22.5,0,6,5,1,1,1,0
"Diego Laxalt","Milan","URU","DF",NA,26,0,0,0,0,1,1,100,0,0,22.5,0,12,9,3,1,1,0
"Diego Perotti","Roma","ARG","FW","MF",31,3,8,4,4,11,3,27.3,0.09,0.33,23.4,0,46,29,17,3,2,1
"Dimitri Bisoli","Brescia","ITA","MF",NA,25,1,2,0,0,25,9,36,0.04,0.11,13.3,0,47,35,12,3,2,1
"Dion Ruffo Luci","Bologna","ITA","MF",NA,18,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Djavan Anderson","Lazio","NED","FW","DF",24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Domenico Berardi","Sassuolo","ITA","FW",NA,24,10,24,3,2,117,44,37.6,0.1,0.27,23.2,16,119,77,42,13,10,3
"Domenico Criscito","Genoa","ITA","DF",NA,32,0,8,10,8,14,3,21.4,0,0,37.1,1,37,29,8,1,1,0
"Douglas Costa","Juventus","BRA","FW","MF",28,4,5,0,0,18,8,44.4,0.06,0.13,22.3,0,52,38,14,5,5,0
"Dries Mertens","Napoli","BEL","FW",NA,32,7,16,0,0,76,23,30.3,0.12,0.39,19.9,4,104,74,30,15,10,5
"Dušan Vlahović","Fiorentina","SRB","FW",NA,19,0,6,1,1,64,17,26.6,0.08,0.29,15.8,6,39,17,22,2,1,1
"Duván Zapata","Atalanta","COL","FW",NA,28,6,24,1,1,88,36,40.9,0.19,0.47,12.8,0,81,64,17,13,11,2
"Ebrima Colley","Atalanta","GAM","FW",NA,19,1,1,0,0,5,2,40,0,0,16.5,0,6,3,3,1,1,0
"Eddie Salcedo","Hellas Verona","ITA","FW","MF",17,0,1,0,0,21,7,33.3,0.05,0.14,16.9,0,21,17,4,1,1,0
"Édgar Barreto","Sampdoria","PAR","MF",NA,35,0,0,0,0,1,1,100,0,0,20.4,0,2,1,1,0,0,0
"Edgaras Dubickas","Lecce","LTU","DF",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
