"Player","Squad","Nation","Pos","Pos2","Age","Assists","Goals+Assists","Penalty_Attempted","Penalty_Scored","Shots","Shots_on_Target","Shots_on_Target_Percentage","Goals_per_Shot","Goals_per_Shot_on_Target","Average_Shot_Distance","Free_Kick_Shots","Shot_Creating_Actions","Live_Pass_Shot_Creation","Other_Type_Shot_Creation","Goal_Creating_Actions","Live_Pass_Goal_Creation","Other_Type_Goal_Creation"
"Andoni Gorosabel","Real Sociedad","ESP","DF",NA,22,0,0,0,0,1,1,100,0,0,30.2,0,14,11,3,1,1,0
"Andre-Frank Zambo Anguissa","Villarreal","CMR","MF",NA,23,0,2,0,0,30,8,26.7,0.07,0.25,20.1,0,58,41,17,6,2,4
"Andrés Fernández","Villarreal","ESP","GK",NA,32,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0
"Andrés Guardado","Betis","MEX","MF",NA,32,3,3,0,0,12,4,33.3,0,0,22.3,0,57,47,10,6,4,2
"Ángel Correa","Atlético Madrid","ARG","MF","FW",24,6,11,0,0,43,16,37.2,0.12,0.31,15.7,1,70,53,17,11,9,2
"Ángel Montoro","Granada","ESP","MF",NA,31,5,7,0,0,14,5,35.7,0.14,0.4,26.9,1,44,23,21,7,2,5
"Ángel Rodríguez","Getafe","ESP","FW",NA,32,3,13,1,1,52,22,42.3,0.17,0.41,15.6,0,35,20,15,6,2,4
"Ansu Fati","Barcelona","ESP","FW",NA,16,1,8,0,0,33,12,36.4,0.21,0.58,15.6,0,39,26,13,3,1,2
"Ante Budimir","Mallorca","CRO","FW",NA,28,2,15,2,2,54,20,37,0.2,0.55,12.5,0,53,28,25,7,4,3
"Antoine Griezmann","Barcelona","FRA","FW",NA,28,4,13,0,0,55,23,41.8,0.16,0.39,14.9,0,60,52,8,10,9,1
"Antonio Adán","Atlético Madrid","ESP","GK",NA,32,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Antonio Barragán","Betis","ESP","DF",NA,32,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,20,17,3,4,3,1
"Antonio Cortés","Granada","ESP","FW","MF",19,0,1,0,0,3,2,66.7,0.33,0.5,10.6,0,4,3,1,0,0,0
"Antonio Puertas","Granada","ESP","FW","MF",27,3,10,0,0,44,18,40.9,0.16,0.39,16.2,0,63,40,23,10,6,4
"Antonio Raillo","Mallorca","ESP","DF",NA,27,0,1,0,0,14,2,14.3,0.07,0.5,11.6,0,14,12,2,1,1,0
"Antonio Sivera","Alavés","ESP","GK",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Antoñito","Valladolid","ESP","DF","MF",31,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,19,17,2,0,0,0
"Anuar","Valladolid","MAR","MF","FW",24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0
"Aridane Hernández","Osasuna","ESP","DF",NA,30,0,3,0,0,12,3,25,0.25,1,9.3,0,11,10,1,0,0,0
"Ariday Cabrera","Mallorca","ESP","MF",NA,30,0,0,0,0,1,1,100,0,0,17.7,0,1,1,0,0,0,0
"Aritz Aduriz","Athletic Club","ESP","FW","MF",38,0,1,1,0,6,2,33.3,0.17,0.5,15.7,0,2,1,1,0,0,0
"Aritz Elustondo","Real Sociedad","ESP","DF",NA,25,1,1,0,0,9,1,11.1,0,0,10.4,0,15,12,3,3,2,1
"Arthur Melo","Barcelona","BRA","MF",NA,22,3,6,0,0,8,5,62.5,0.38,0.6,23.2,0,29,22,7,9,5,4
"Arturo Vidal","Barcelona","CHI","MF",NA,32,2,10,0,0,25,14,56,0.32,0.57,12.7,0,47,40,7,9,7,2
"Asier Illarramendi","Real Sociedad","ESP","MF",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Asier Villalibre","Athletic Club","ESP","FW",NA,21,0,3,0,0,17,5,29.4,0.18,0.6,13.2,0,7,6,1,0,0,0
"Baba Rahman","Mallorca","GHA","DF",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Beñat Etxebarria","Athletic Club","ESP","MF",NA,32,0,0,0,0,5,2,40,0,0,25.9,0,14,5,9,1,1,0
"Bernardo Espinosa","Espanyol","COL","DF",NA,30,0,3,0,0,22,8,36.4,0.14,0.38,10.5,0,6,6,0,0,0,0
"Borja Iglesias","Betis","ESP","FW",NA,26,2,5,0,0,36,12,33.3,0.08,0.25,13.6,0,27,22,5,3,2,1
"Borja Mayoral","Levante","ESP","FW",NA,22,2,10,0,0,47,20,42.6,0.17,0.4,13.4,0,65,49,16,12,6,6
"Borja Sainz","Alavés","ESP","MF","FW",18,0,1,0,0,10,4,40,0.1,0.25,14,0,14,8,6,0,0,0
"Brahim Díaz","Real Madrid","MAR","FW",NA,19,0,0,0,0,3,2,66.7,0,0,17.3,0,1,0,1,0,0,0
"Brais Méndez","Celta Vigo","ESP","MF","FW",22,2,2,0,0,25,8,32,0,0,22.7,0,41,29,12,4,3,1
"Brandon","Osasuna","ESP","FW",NA,24,1,1,0,0,8,2,25,0,0,13.8,0,8,4,4,1,1,0
"Bruno González","Levante","ESP","DF",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Bruno González","Levante","ESP","DF",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Bruno González","Getafe","ESP","DF",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Bruno González","Getafe","ESP","DF",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Bruno Soriano","Villarreal","ESP","MF","FW",35,0,0,0,0,1,1,100,0,0,6.9,0,4,2,2,0,0,0
"Bryan Gil","Sevilla","ESP","FW",NA,18,0,0,0,0,14,4,28.6,0.07,0.25,18.3,0,1,1,0,0,0,0
"Bryan Gil","Sevilla","ESP","FW",NA,18,0,0,0,0,14,4,28.6,0.07,0.25,18.3,0,26,20,6,1,0,1
"Bryan Gil","Leganés","ESP","MF","FW",18,0,1,0,0,14,4,28.6,0.07,0.25,18.3,0,1,1,0,0,0,0
"Bryan Gil","Leganés","ESP","MF","FW",18,0,1,0,0,14,4,28.6,0.07,0.25,18.3,0,26,20,6,1,0,1
"Burgui","Alavés","ESP","MF",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Carles Aleñá","Betis","ESP","MF","FW",21,0,1,0,0,1,1,100,0,0,17.6,0,17,17,0,0,0,0
"Carles Aleñá","Betis","ESP","MF","FW",21,0,1,0,0,1,1,100,0,0,17.6,0,1,1,0,1,1,0
"Carles Aleñá","Betis","ESP","MF","FW",21,0,1,0,0,12,4,33.3,0.08,0.25,21.5,0,17,17,0,0,0,0
"Carles Aleñá","Betis","ESP","MF","FW",21,0,1,0,0,12,4,33.3,0.08,0.25,21.5,0,1,1,0,1,1,0
"Carles Aleñá","Barcelona","ESP","MF",NA,21,0,0,0,0,1,1,100,0,0,17.6,0,17,17,0,0,0,0
"Carles Aleñá","Barcelona","ESP","MF",NA,21,0,0,0,0,1,1,100,0,0,17.6,0,1,1,0,1,1,0
"Carles Aleñá","Barcelona","ESP","MF",NA,21,0,0,0,0,12,4,33.3,0.08,0.25,21.5,0,17,17,0,0,0,0
"Carles Aleñá","Barcelona","ESP","MF",NA,21,0,0,0,0,12,4,33.3,0.08,0.25,21.5,0,1,1,0,1,1,0
"Carles Pérez","Barcelona","ESP","FW",NA,21,2,3,0,0,14,6,42.9,0.07,0.17,19.6,0,17,12,5,6,4,2
"Carlos Bacca","Villarreal","COL","FW",NA,32,1,3,0,0,18,6,33.3,0.11,0.33,13.5,0,15,9,6,2,1,1
"Carlos Clerc","Levante","ESP","DF",NA,27,2,2,0,0,4,2,50,0,0,20.4,0,29,19,10,3,3,0
"Carlos Fernández","Granada","ESP","FW","MF",23,3,13,1,1,46,18,39.1,0.2,0.5,16,3,52,32,20,10,4,6
"Carlos Neva","Granada","ESP","DF",NA,23,1,1,0,0,8,4,50,0,0,15.9,0,17,13,4,4,2,2
"Carlos Soler","Valencia","ESP","MF",NA,22,0,2,0,0,18,4,22.2,0.11,0.5,17.8,0,42,30,12,8,4,4
"Casemiro","Real Madrid","BRA","MF",NA,27,3,7,0,0,45,12,26.7,0.09,0.33,22.6,4,68,53,15,7,5,2
"Charles","Eibar","BRA","FW",NA,35,0,6,2,1,23,9,39.1,0.22,0.56,15.5,0,28,16,12,2,1,1
"Chema","Getafe","ESP","DF",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Chidozie Awaziem","Leganés","NGA","DF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,13,10,3,0,0,0
"Churripi","Valladolid","ESP","GK",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Clément Lenglet","Barcelona","FRA","DF",NA,24,1,3,0,0,10,3,30,0.2,0.67,15.1,0,14,14,0,3,3,0
"Coke","Levante","ESP","DF",NA,32,0,1,0,0,9,3,33.3,0.11,0.33,12,0,20,16,4,0,0,0
"Cristian Rivera","Leganés","ESP","MF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,2,1,0,0,0
"Cristian Tello","Betis","ESP","MF","FW",27,0,2,0,0,20,6,30,0.1,0.33,21,2,24,18,6,0,0,0
"Cristiano Piccini","Valencia","ITA","DF",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Cucho","Mallorca","COL","FW","MF",20,1,6,0,0,45,15,33.3,0.11,0.33,16.6,0,37,23,14,6,3,3
"Damián Suárez","Getafe","URU","DF",NA,31,4,5,0,0,21,5,23.8,0.05,0.2,26.3,7,85,52,33,8,6,2
"Dani Carvajal","Real Madrid","ESP","DF",NA,27,5,6,0,0,20,9,45,0.05,0.11,19.5,0,85,72,13,8,5,3
"Dani García","Athletic Club","ESP","MF",NA,29,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,37,28,9,2,2,0
"Dani Rodríguez","Mallorca","ESP","MF","FW",31,2,7,1,1,50,11,22,0.08,0.36,20.9,1,88,62,26,10,5,5
"Daniel Carriço","Sevilla","POR","DF",NA,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,0,0,0,0
"Daniel Martín","Betis","ESP","GK",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Daniel Parejo","Valencia","ESP","MF",NA,30,3,11,6,5,28,10,35.7,0.11,0.3,29.2,18,118,68,50,11,6,5
"Daniel Wass","Valencia","DEN","DF","MF",30,6,7,0,0,16,4,25,0.06,0.25,17.4,0,44,37,7,7,6,1
"Darío Poveda","Atlético Madrid","ESP","MF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Darko Brašanac","Osasuna","SRB","MF",NA,27,1,1,0,0,22,8,36.4,0,0,12.7,0,55,42,13,4,2,2
"Darwin Machís","Granada","VEN","FW","MF",26,5,12,1,1,71,26,36.6,0.08,0.23,20.6,2,92,50,42,10,7,3
"David Costas","Celta Vigo","ESP","DF",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"David García","Osasuna","ESP","DF",NA,25,0,0,0,0,18,5,27.8,0,0,11.6,0,18,15,3,1,1,0
"David Juncà","Celta Vigo","ESP","DF",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,3,1,0,0,0
"David López","Espanyol","ESP","DF","MF",29,2,6,0,0,16,11,68.8,0.25,0.36,13.7,0,36,32,4,5,3,2
"David Soria","Getafe","ESP","GK",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,8,5,3,0,0,0
"David Timor","Getafe","ESP","MF","DF",29,0,3,0,0,19,7,36.8,0.16,0.43,32.6,9,21,11,10,0,0,0
"David Zurutuza","Real Sociedad","ESP","MF",NA,33,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Denis Cheryshev","Valencia","RUS","MF","FW",28,2,3,0,0,22,7,31.8,0.05,0.14,19.2,0,25,17,8,3,3,0
"Denis Suárez","Celta Vigo","ESP","MF","FW",25,5,6,1,0,18,8,44.4,0.06,0.13,19.2,1,64,41,23,8,8,0
"Deyverson","Getafe","BRA","FW",NA,28,1,1,0,0,5,1,20,0,0,23.2,1,5,4,1,2,1,1
"Dídac Vilà","Espanyol","ESP","DF",NA,30,0,0,0,0,16,3,18.8,0,0,18.9,0,34,27,7,2,1,1
"Diego Carlos","Sevilla","BRA","DF",NA,26,0,2,0,0,21,3,14.3,0.1,0.67,16.5,0,18,14,4,2,2,0
"Diego Costa","Atlético Madrid","ESP","FW",NA,30,4,9,3,2,32,7,21.9,0.09,0.43,12.2,0,31,22,9,7,5,2
"Diego Lainez","Betis","MEX","MF","FW",19,0,0,0,0,6,2,33.3,0,0,24.7,0,11,8,3,1,0,1
"Diego Llorente","Real Sociedad","ESP","DF",NA,25,1,2,0,0,10,4,40,0.1,0.25,13.5,0,17,16,1,3,2,1
"Diego López","Espanyol","ESP","GK",NA,37,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,3,3,1,0,1
"Dimitri Foulquier","Granada","FRA","DF","MF",26,0,1,0,0,5,2,40,0.2,0.5,18,0,19,14,5,1,1,0
"Dimitris Siovas","Leganés","GRE","DF",NA,30,0,0,0,0,12,4,33.3,0,0,14.4,0,16,11,5,1,0,1
"Djené","Getafe","TOG","DF",NA,27,0,0,0,0,5,1,20,0,0,12.3,0,13,9,4,1,0,1
"Domingos Duarte","Granada","POR","DF",NA,24,1,4,0,0,13,5,38.5,0.23,0.6,9.7,0,12,10,2,1,1,0
"Eden Hazard","Real Madrid","BEL","FW","MF",28,3,4,0,0,19,13,68.4,0.05,0.08,16.7,0,55,42,13,11,7,4
"Éder Militão","Real Madrid","BRA","DF",NA,21,0,0,0,0,2,1,50,0,0,13,0,6,4,2,0,0,0
"Édgar González","Betis","ESP","MF",NA,22,0,0,0,0,6,1,16.7,0,0,7.4,0,5,3,2,1,1,0
"Édgar Méndez","Alavés","ESP","MF","FW",29,0,1,0,0,8,3,37.5,0.13,0.33,22.4,0,14,9,5,0,0,0
"Edu Expósito","Eibar","ESP","MF",NA,22,1,5,2,1,32,15,46.9,0.09,0.2,25.2,0,52,40,12,3,2,1
"Eliaquim Mangala","Valencia","FRA","DF",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Eliseo Falcon","Levante","ESP","DF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Emerson","Betis","BRA","DF",NA,20,6,9,0,0,26,4,15.4,0.12,0.75,15,0,59,47,12,7,5,2
"Enes Ünal","Valladolid","TUR","FW",NA,22,2,8,3,2,57,23,40.4,0.07,0.17,16.5,2,58,39,19,5,3,2
"Enis Bardhi","Levante","MKD","MF",NA,24,2,9,0,0,58,19,32.8,0.12,0.37,21.4,11,78,46,32,8,3,5
"Enric Gallego","Osasuna","ESP","FW",NA,32,0,3,0,0,21,7,33.3,0.14,0.43,12.7,0,3,2,1,0,0,0
"Enric Gallego","Osasuna","ESP","FW",NA,32,0,3,0,0,21,7,33.3,0.14,0.43,12.7,0,21,15,6,2,0,2
"Enric Gallego","Osasuna","ESP","FW",NA,32,0,3,0,0,3,1,33.3,0,0,10.6,0,3,2,1,0,0,0
"Enric Gallego","Osasuna","ESP","FW",NA,32,0,3,0,0,3,1,33.3,0,0,10.6,0,21,15,6,2,0,2
"Enric Gallego","Getafe","ESP","FW",NA,32,0,0,0,0,21,7,33.3,0.14,0.43,12.7,0,3,2,1,0,0,0
"Enric Gallego","Getafe","ESP","FW",NA,32,0,0,0,0,21,7,33.3,0.14,0.43,12.7,0,21,15,6,2,0,2
"Enric Gallego","Getafe","ESP","FW",NA,32,0,0,0,0,3,1,33.3,0,0,10.6,0,3,2,1,0,0,0
"Enric Gallego","Getafe","ESP","FW",NA,32,0,0,0,0,3,1,33.3,0,0,10.6,0,21,15,6,2,0,2
"Erick Cabaco","Getafe","URU","DF",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Erick Cabaco","Getafe","URU","DF",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,3,2,0,0,0
"Erick Cabaco","Levante","URU","DF",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Erick Cabaco","Levante","URU","DF",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,3,2,0,0,0
"Esteban Burgos","Eibar","ARG","DF",NA,27,0,1,0,0,3,1,33.3,0.33,1,9.3,0,4,3,1,0,0,0
"Esteban Granero","Espanyol","ESP","MF",NA,32,0,1,0,0,7,7,100,0.14,0.14,16.5,0,22,9,13,0,0,0
"Éver Banega","Sevilla","ARG","MF",NA,31,7,10,2,2,38,8,21.1,0.03,0.13,24.9,4,132,79,53,11,6,5
"Ezequiel Ávila","Osasuna","ARG","FW",NA,25,2,11,0,0,69,28,40.6,0.13,0.32,18.5,0,47,29,18,6,3,3
"Ezequiel Garay","Valencia","ARG","DF",NA,32,0,0,0,0,7,3,42.9,0,0,12.8,0,5,5,0,1,1,0
"Fabián Orellana","Eibar","CHI","MF","FW",33,7,15,5,4,37,15,40.5,0.11,0.27,19.4,1,101,51,50,15,6,9
"Fabricio","Mallorca","ESP","GK",NA,31,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Facundo Ferreyra","Espanyol","ARG","FW","MF",28,0,1,0,0,7,5,71.4,0.14,0.2,15.7,0,8,7,1,1,0,1
"Facundo Roncaglia","Osasuna","ARG","DF",NA,32,0,1,0,0,3,2,66.7,0.33,0.5,27.2,0,12,8,4,1,0,1
"Fayçal Fajr","Getafe","MAR","MF",NA,30,0,0,0,0,9,3,33.3,0,0,24.6,3,20,12,8,0,0,0
"Fede San Emeterio","Valladolid","ESP","MF",NA,22,0,0,0,0,3,1,33.3,0,0,26.8,0,18,17,1,1,1,0
"Fede Vico","Granada","ESP","MF","FW",25,1,3,1,1,17,2,11.8,0.06,0.5,24.8,3,36,20,16,3,3,0
"Federico Barba","Valladolid","ITA","DF",NA,25,0,0,0,0,1,1,100,0,0,13.1,0,6,4,2,1,1,0
"Federico Valverde","Real Madrid","URU","MF",NA,21,5,7,0,0,22,11,50,0.09,0.18,23,0,49,43,6,8,7,1
"Felipe","Atlético Madrid","BRA","DF",NA,30,0,1,0,0,19,5,26.3,0.05,0.2,11.9,0,14,9,5,2,0,2
"Ferland Mendy","Real Madrid","FRA","DF",NA,24,3,4,0,0,7,3,42.9,0.14,0.33,21.2,0,45,35,10,6,3,3
"Fernando","Sevilla","BRA","MF",NA,32,3,5,0,0,15,5,33.3,0.13,0.4,10.2,0,42,35,7,3,3,0
"Fernando Calero","Espanyol","ESP","DF",NA,23,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,3,2,0,0,0
"Fernando Niño","Villarreal","ESP","FW",NA,18,0,1,0,0,1,1,100,1,1,17.4,0,1,1,0,0,0,0
"Fernando Pacheco","Alavés","ESP","GK",NA,27,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,6,1,0,0,0
"Ferrán Torres","Valencia","ESP","MF","FW",19,5,9,0,0,33,9,27.3,0.12,0.44,15.8,0,60,44,16,8,6,2
"Filip Bradarić","Celta Vigo","CRO","MF",NA,27,0,0,0,0,4,4,100,0,0,25.3,0,10,7,3,1,1,0
"Florent Poulolo","Getafe","MTQ","DF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Fran Beltrán","Celta Vigo","ESP","MF",NA,20,0,1,0,0,14,4,28.6,0.07,0.25,20.1,0,35,30,5,0,0,0
"Fran Gámez","Mallorca","ESP","DF",NA,28,1,1,0,0,14,2,14.3,0,0,21.1,0,28,21,7,1,1,0
"Fran Mérida","Osasuna","ESP","MF",NA,29,1,1,0,0,13,2,15.4,0,0,27.5,0,25,18,7,3,3,0
"Francis Coquelin","Valencia","FRA","MF",NA,28,0,0,0,0,9,1,11.1,0,0,19.9,0,25,20,5,2,0,2
"Francisco Portillo","Getafe","ESP","MF",NA,29,2,2,0,0,3,1,33.3,0,0,18.3,0,18,15,3,3,2,1
"Franco Vázquez","Sevilla","ARG","MF","FW",30,0,3,0,0,16,6,37.5,0.19,0.5,13,0,32,25,7,3,3,0
"Frenkie de Jong","Barcelona","NED","MF",NA,22,2,4,0,0,4,4,100,0.5,0.5,12,0,52,48,4,9,8,1
"Fyodor Smolov","Celta Vigo","RUS","FW",NA,29,0,2,0,0,16,6,37.5,0.13,0.33,16.6,0,16,11,5,1,1,0
"Gabriel Fernández","Celta Vigo","URU","FW","MF",25,1,2,0,0,7,3,42.9,0.14,0.33,11.3,0,4,3,1,1,1,0
