"Player","Squad","Nation","Pos","Pos2","Age","Yellow_Card","Red_Card","Second_Yellow_Card","Total_Red_Cards","Fouls"
"Unai Bustinza","Leganés","ESP","DF",NA,27,8,0,0,0,49
"Erick Cabaco","Getafe","URU","DF",NA,24,0,0,0,0,7
"Erick Cabaco","Levante","URU","DF",NA,24,4,0,0,0,7
"Leandro Cabrera","Getafe","URU","DF",NA,28,3,0,0,0,16
"Leandro Cabrera","Espanyol","URU","DF",NA,28,2,0,0,0,10
"Fernando Calero","Espanyol","ESP","DF",NA,23,4,1,0,1,7
"Jonathan Calleri","Espanyol","ARG","FW",NA,25,6,1,1,2,47
"Víctor Camarasa","Alavés","ESP","MF",NA,25,1,0,0,0,14
"Sergio Camello","Atlético Madrid","ESP","FW",NA,18,0,0,0,0,0
"José Campaña","Levante","ESP","MF",NA,26,4,1,1,2,28
"Xisco Campos","Mallorca","ESP","DF",NA,37,2,0,0,0,8
"Víctor Campuzano","Espanyol","ESP","FW",NA,22,2,0,0,0,24
"Sergio Canales","Betis","ESP","MF","FW",28,5,0,0,0,27
"Ander Capa","Athletic Club","ESP","DF",NA,27,10,0,0,0,46
"Marc Cardona","Osasuna","ESP","FW",NA,24,1,0,0,0,8
"Diego Carlos","Sevilla","BRA","DF",NA,26,7,0,0,0,46
"Yannick Carrasco","Atlético Madrid","BEL","MF","FW",25,2,0,0,0,8
"Daniel Carriço","Sevilla","POR","DF",NA,30,3,0,0,0,8
"Guido Carrillo","Leganés","ARG","FW",NA,28,2,0,0,0,29
"Dani Carvajal","Real Madrid","ESP","DF",NA,27,11,0,0,0,42
"William Carvalho","Betis","POR","MF",NA,27,6,1,0,1,17
"Casemiro","Real Madrid","BRA","MF",NA,27,12,0,0,0,87
"Santi Cazorla","Villarreal","ESP","MF",NA,34,3,0,0,0,29
"Sofian Chakla","Villarreal","MAR","DF",NA,25,1,0,0,0,3
"Charles","Eibar","BRA","FW",NA,35,8,0,0,0,41
"Pablo Chavarría","Mallorca","ARG","FW","MF",31,1,0,0,0,14
"Pape Cheikh Diop","Celta Vigo","SEN","MF",NA,21,5,1,1,2,23
"Chema","Getafe","ESP","DF",NA,27,4,0,0,0,7
"Denis Cheryshev","Valencia","RUS","MF","FW",28,5,0,0,0,23
"Samuel Chukwueze","Villarreal","NGA","FW","MF",20,2,0,0,0,16
"Churripi","Valladolid","ESP","GK",NA,25,0,0,0,0,0
"Jasper Cillessen","Valencia","NED","GK",NA,30,1,0,0,0,0
"Carlos Clerc","Levante","ESP","DF",NA,27,4,0,0,0,24
"Coke","Levante","ESP","DF",NA,32,3,0,0,0,17
"Álex Collado","Barcelona","ESP","FW",NA,20,0,0,0,0,0
"Francis Coquelin","Valencia","FRA","MF",NA,28,8,1,1,2,34
"Iñigo Córdoba","Athletic Club","ESP","FW",NA,22,4,0,0,0,28
"Ángel Correa","Atlético Madrid","ARG","MF","FW",24,5,0,0,0,26
"Rober Correa","Eibar","ESP","DF",NA,26,3,0,0,0,15
"Thierry Correia","Valencia","POR","DF",NA,20,0,0,0,0,3
"Antonio Cortés","Granada","ESP","FW","MF",19,2,0,0,0,6
"Diego Costa","Atlético Madrid","ESP","FW",NA,30,5,0,0,0,20
"Jaume Costa","Valencia","ESP","DF",NA,31,2,1,0,1,20
"David Costas","Celta Vigo","ESP","DF",NA,24,1,0,0,0,5
"Thibaut Courtois","Real Madrid","BEL","GK",NA,27,1,0,0,0,0
"Sebastián Cristóforo","Eibar","URU","MF",NA,25,1,0,0,0,21
"Cucho","Mallorca","COL","FW","MF",20,5,1,1,2,16
"Marc Cucurella","Getafe","ESP","MF","DF",21,9,0,0,0,77
"Iván Cuéllar","Leganés","ESP","GK",NA,35,4,1,1,2,0
"Moanes Dabbur","Sevilla","ISR","FW",NA,27,0,0,0,0,0
"Sergi Darder","Espanyol","ESP","MF",NA,25,4,0,0,0,34
"Ousmane Dembélé","Barcelona","FRA","FW",NA,22,1,1,0,1,1
"Deyverson","Getafe","BRA","FW",NA,28,2,0,0,0,7
"Mouctar Diakhaby","Valencia","GUI","DF",NA,22,5,0,0,0,17
"Brahim Díaz","Real Madrid","MAR","FW",NA,19,1,0,0,0,1
"Víctor Díaz","Granada","ESP","DF",NA,31,4,0,0,0,20
"Papakouli Diop","Eibar","SEN","MF",NA,33,7,0,0,0,53
"Djené","Getafe","TOG","DF",NA,27,5,0,0,0,41
"Naïs Djouahra","Real Sociedad","FRA","FW",NA,19,0,0,0,0,1
"Marko Dmitrović","Eibar","SRB","GK",NA,27,3,0,0,0,1
"Jaume Doménech","Valencia","ESP","GK",NA,28,1,0,0,0,0
"Domingos Duarte","Granada","POR","DF",NA,24,7,0,0,0,39
"Óscar Duarte","Levante","CRC","DF",NA,30,0,0,0,0,10
"Rubén Duarte","Alavés","ESP","DF",NA,23,11,0,0,0,46
"Hugo Duro","Getafe","ESP","FW","MF",19,3,0,0,0,11
"Aritz Elustondo","Real Sociedad","ESP","DF",NA,25,4,0,0,0,12
"Rodrigo Ely","Alavés","BRA","DF",NA,25,9,1,0,1,34
"Adri Embarba","Espanyol","ESP","MF","FW",27,4,0,0,0,24
"Emerson","Betis","BRA","DF",NA,20,11,0,0,0,46
"Youssef En-Nesyri","Leganés","MAR","FW",NA,22,2,0,0,0,21
"Youssef En-Nesyri","Sevilla","MAR","FW",NA,22,1,0,0,0,16
"Sergi Enrich","Eibar","ESP","FW",NA,29,6,0,0,0,61
"Javier Eraso","Leganés","ESP","MF",NA,29,3,0,0,0,18
"Gonzalo Escalante","Eibar","ARG","MF",NA,26,9,1,1,2,31
"Sergio Escudero","Sevilla","ESP","DF",NA,29,2,0,0,0,11
"Bernardo Espinosa","Espanyol","COL","DF",NA,30,5,1,0,1,33
"Vicente Esquerdo","Valencia","ESP","MF","FW",20,0,0,0,0,0
"Pervis Estupiñán","Osasuna","ECU","DF",NA,21,8,0,0,0,42
"Oghenekaro Etebo","Getafe","NGA","MF",NA,23,4,0,0,0,8
"Beñat Etxebarria","Athletic Club","ESP","MF",NA,32,0,0,0,0,2
"Xabier Etxeita","Getafe","ESP","DF",NA,31,7,0,0,0,16
"Edu Expósito","Eibar","ESP","MF",NA,22,3,0,0,0,29
"Fayçal Fajr","Getafe","MAR","MF",NA,30,2,0,0,0,3
"Eliseo Falcon","Levante","ESP","DF",NA,22,2,1,1,2,2
"Ansu Fati","Barcelona","ESP","FW",NA,16,2,1,0,1,19
"Aleix Febas","Mallorca","ESP","MF","FW",23,4,0,0,0,19
"Zouhair Feddal","Betis","MAR","DF",NA,30,10,2,0,2,23
"Ljubomir Fejsa","Alavés","SRB","MF",NA,30,2,0,0,0,24
"Nabil Fekir","Betis","FRA","MF","FW",26,10,2,2,4,69
"Felipe","Atlético Madrid","BRA","DF",NA,30,7,0,0,0,30
"João Félix","Atlético Madrid","POR","FW","MF",19,6,0,0,0,33
"Matheus Fernandes","Valladolid","BRA","MF","FW",21,0,0,0,0,2
"Aitor Fernández","Levante","ESP","GK",NA,28,2,0,0,0,1
"Andrés Fernández","Villarreal","ESP","GK",NA,32,1,0,0,0,1
"Carlos Fernández","Granada","ESP","FW","MF",23,8,0,0,0,60
"Gabriel Fernández","Celta Vigo","URU","FW","MF",25,5,1,1,2,17
"Joaquín Fernández","Valladolid","ESP","MF","DF",23,9,0,0,0,32
"Fernando","Sevilla","BRA","MF",NA,32,13,0,0,0,39
"Facundo Ferreyra","Espanyol","ARG","FW","MF",28,2,0,0,0,25
"Junior Firpo","Barcelona","DOM","DF",NA,22,5,0,0,0,35
"Alessandro Florenzi","Valencia","ITA","DF",NA,28,1,1,0,1,7
"Hernâni Fortes","Levante","POR","MF","FW",27,3,1,1,2,5
"Dimitri Foulquier","Granada","FRA","DF","MF",26,4,0,0,0,20
"Jorge de Frutos","Valladolid","ESP","MF","DF",22,0,0,0,0,2
"Ramiro Funes Mori","Villarreal","ARG","DF",NA,28,1,0,0,0,7
"Enric Gallego","Osasuna","ESP","FW",NA,32,5,1,0,1,35
"Enric Gallego","Getafe","ESP","FW",NA,32,0,0,0,0,4
"Kévin Gameiro","Valencia","FRA","FW",NA,32,0,0,0,0,14
"Fran Gámez","Mallorca","ESP","DF",NA,28,5,0,0,0,25
"Ezequiel Garay","Valencia","ARG","DF",NA,32,2,0,0,0,10
"Dani García","Athletic Club","ESP","MF",NA,29,11,0,0,0,61
"David García","Osasuna","ESP","DF",NA,25,7,0,0,0,52
"Javi García","Betis","ESP","MF",NA,32,2,0,0,0,3
"Manu García","Alavés","ESP","MF",NA,33,11,1,1,2,60
"Raúl García","Valladolid","ESP","DF","MF",30,2,0,0,0,7
"Raúl García","Athletic Club","ESP","MF","FW",33,11,0,0,0,77
"Raúl García","Getafe","ESP","DF",NA,30,0,0,0,0,3
"Rubén García","Osasuna","ESP","MF","FW",26,6,0,0,0,45
"Unai García","Osasuna","ESP","DF",NA,27,0,0,0,0,4
"Víctor García","Valladolid","ESP","FW","MF",21,0,0,0,0,0
"Manuel Garrido","Leganés","ESP","FW",NA,18,1,0,0,0,4
"Mario Gaspar","Villarreal","ESP","DF",NA,28,2,0,0,0,34
"Bryan Gil","Leganés","ESP","MF","FW",18,2,0,0,0,10
"Bryan Gil","Sevilla","ESP","FW",NA,18,2,0,0,0,1
"Ibai Gómez","Athletic Club","ESP","FW",NA,29,0,0,0,0,3
"Maxi Gómez","Valencia","URU","FW",NA,22,5,0,0,0,47
"Moi Gómez","Villarreal","ESP","FW","MF",25,1,0,0,0,22
"Sergi Gómez","Sevilla","ESP","DF",NA,27,4,0,0,0,7
"Victor Gomez","Espanyol","ESP","DF","FW",19,2,0,0,0,20
"Maxime Gonalons","Granada","FRA","MF",NA,30,7,0,0,0,36
"Bruno González","Getafe","ESP","DF",NA,29,1,0,0,0,6
"Bruno González","Levante","ESP","DF",NA,29,0,0,0,0,3
"Édgar González","Betis","ESP","MF",NA,22,3,0,0,0,8
"Andoni Gorosabel","Real Sociedad","ESP","DF",NA,22,2,0,0,0,10
"Esteban Granero","Espanyol","ESP","MF",NA,32,5,0,0,0,15
"Antoine Griezmann","Barcelona","FRA","FW",NA,28,2,0,0,0,10
"Andrés Guardado","Betis","MEX","MF",NA,32,9,0,0,0,36
"Sergi Guardiola","Valladolid","ESP","FW",NA,28,6,0,0,0,52
"Nemanja Gudelj","Sevilla","SRB","MF","DF",27,6,0,0,0,22
"Gonçalo Guedes","Valencia","POR","MF","FW",22,3,0,0,0,16
"Ander Guevara","Real Sociedad","ESP","MF",NA,22,4,0,0,0,27
"John Guidetti","Alavés","SWE","FW","MF",27,0,0,0,0,0
"Hugo Guillamón","Valencia","ESP","DF",NA,19,3,0,0,0,8
"Munir El Haddadi","Sevilla","MAR","FW",NA,23,1,0,0,0,15
"Eden Hazard","Real Madrid","BEL","FW","MF",28,0,0,0,0,12
"Mario Hermoso","Atlético Madrid","ESP","DF",NA,24,3,1,0,1,18
"Aridane Hernández","Osasuna","ESP","DF",NA,30,8,0,0,0,21
"Javier Hernández","Sevilla","MEX","FW",NA,31,0,0,0,0,7
"Juan Hernández","Celta Vigo","ESP","FW","MF",24,0,0,0,0,0
"Héctor Herrera","Atlético Madrid","MEX","MF",NA,29,1,0,0,0,18
"Sergio Herrera","Osasuna","ESP","GK",NA,26,2,1,0,1,1
"Yangel Herrera","Granada","VEN","MF",NA,21,14,0,0,0,90
"Iago Herrerín","Athletic Club","ESP","GK",NA,31,0,0,0,0,0
"Pablo Hervías","Valladolid","ESP","MF","FW",26,1,0,0,0,9
"Robert Ibáñez","Osasuna","ESP","MF","FW",26,3,0,0,0,9
"Vicente Iborra","Villarreal","ESP","MF",NA,31,10,1,0,1,57
"Borja Iglesias","Betis","ESP","FW",NA,26,3,1,0,1,34
"Asier Illarramendi","Real Sociedad","ESP","MF",NA,29,0,0,0,0,2
"Takashi Inui","Eibar","JPN","MF","FW",31,2,0,0,0,31
"Alexander Isak","Real Sociedad","SWE","FW",NA,19,3,0,0,0,22
"Isco","Real Madrid","ESP","FW","MF",27,2,0,0,0,15
"Ismael","Betis","ESP","MF",NA,18,1,0,0,0,1
"Ander Iturraspe","Espanyol","ESP","MF",NA,30,1,0,0,0,4
"Adnan Januzaj","Real Sociedad","BEL","FW","MF",24,3,0,0,0,25
"Jason","Getafe","ESP","MF",NA,25,5,0,0,0,24
"Joaquín","Betis","ESP","MF","FW",38,4,0,0,0,11
"Frenkie de Jong","Barcelona","NED","MF",NA,22,3,1,1,2,23
"Luuk de Jong","Sevilla","NED","FW",NA,28,2,0,0,0,29
"Joan Jordán","Sevilla","ESP","MF",NA,25,7,0,0,0,64
"Willian José","Real Sociedad","BRA","FW",NA,27,4,0,0,0,27
"Joselu","Alavés","ESP","FW",NA,29,6,0,0,0,51
"Luka Jović","Real Madrid","SRB","FW",NA,21,2,0,0,0,5
"Juanmi","Betis","ESP","FW","MF",26,2,1,1,2,2
"David Juncà","Celta Vigo","ESP","DF",NA,25,1,0,0,0,5
"Lago Junior","Mallorca","CIV","MF","FW",28,3,0,0,0,38
"Vinicius Júnior","Real Madrid","BRA","FW","MF",19,4,0,0,0,19
"Lee Kang-in","Valencia","KOR","MF","FW",18,1,2,0,2,8
"Wilfrid Kaptoum","Betis","CMR","MF",NA,23,1,0,0,0,1
"Kenedy","Getafe","BRA","MF",NA,23,2,0,0,0,15
"Kiké","Eibar","ESP","FW",NA,29,2,0,0,0,47
"Kenan Kodro","Athletic Club","BIH","FW","MF",25,0,0,0,0,5
"Koke","Atlético Madrid","ESP","MF",NA,27,5,0,0,0,23
"Geoffrey Kondogbia","Valencia","CTA","MF",NA,26,5,0,0,0,35
"Jules Koundé","Sevilla","FRA","DF",NA,20,6,0,0,0,21
"Leonardo Koutris","Mallorca","GRE","DF",NA,24,0,0,0,0,3
"İsmail Köybaşı","Granada","TUR","DF","FW",30,1,0,0,0,3
"Toni Kroos","Real Madrid","GER","MF",NA,29,2,0,0,0,28
"Takefusa Kubo","Mallorca","JPN","MF","FW",18,4,0,0,0,35
"Víctor Laguardia","Alavés","ESP","DF",NA,29,9,1,0,1,36
"Diego Lainez","Betis","MEX","MF","FW",19,0,0,0,0,8
"Larra","Athletic Club","ESP","FW","MF",21,0,0,0,0,6
"Toni Lato","Osasuna","ESP","DF","MF",21,3,0,0,0,13
"Robin Le Normand","Real Sociedad","ESP","DF",NA,22,6,0,0,0,28
"Wu Lei","Espanyol","CHN","FW","MF",27,3,0,0,0,16
"Iñigo Lekue","Athletic Club","ESP","FW","DF",26,0,0,0,0,13
"Thomas Lemar","Atlético Madrid","FRA","MF",NA,23,2,0,0,0,7
"Clément Lenglet","Barcelona","FRA","DF",NA,24,11,2,2,4,32
"Pedro León","Eibar","ESP","MF","FW",32,4,0,0,0,21
"Sergio León","Levante","ESP","FW",NA,30,2,0,0,0,12
"Lillo","Osasuna","ESP","DF",NA,30,2,0,0,0,3
"Diego Llorente","Real Sociedad","ESP","DF",NA,25,7,1,1,2,21
"Marcos Llorente","Atlético Madrid","ESP","MF","FW",24,4,0,0,0,24
"Stanislav Lobotka","Celta Vigo","SVK","MF",NA,24,1,0,0,0,11
"Renan Lodi","Atlético Madrid","BRA","DF",NA,21,6,1,1,2,42
"Rony Lopes","Sevilla","POR","FW",NA,23,0,0,0,0,0
"Adrián López","Osasuna","ESP","FW",NA,31,0,0,0,0,9
"David López","Espanyol","ESP","DF","MF",29,5,1,1,2,33
"Diego López","Espanyol","ESP","GK",NA,37,5,1,1,2,1
"Javi López","Espanyol","ESP","DF",NA,33,5,1,1,2,28
"Lluis López","Espanyol","ESP","DF",NA,22,1,0,0,0,2
"Roberto López","Real Sociedad","ESP","FW","MF",19,0,0,0,0,0
"Unai López","Athletic Club","ESP","MF",NA,23,6,0,0,0,37
"Iker Losada","Celta Vigo","ESP","MF","FW",17,0,0,0,0,0
"Pol Lozano","Espanyol","ESP","MF",NA,19,0,1,0,1,7
"José Luis Gayà","Valencia","ESP","DF",NA,24,5,0,0,0,15
"José Luis Morales","Levante","ESP","FW","MF",32,3,0,0,0,18
"José Luis Rodríguez","Alavés","PAN","FW",NA,21,0,0,0,0,2
"Darwin Machís","Granada","VEN","FW","MF",26,5,0,0,0,43
"Lisandro Magallán","Alavés","ARG","DF",NA,25,4,0,0,0,19
"Abdallahi Mahmoud","Alavés","MTN","MF",NA,19,1,0,0,0,3
"Nemanja Maksimović","Getafe","SRB","MF",NA,24,5,0,0,0,22
"Hugo Mallo","Celta Vigo","ESP","DF",NA,28,7,0,0,0,31
"Aïssa Mandi","Betis","ALG","DF",NA,27,9,0,0,0,29
"Eliaquim Mangala","Valencia","FRA","DF",NA,28,3,1,1,2,13
"Marcelo","Real Madrid","BRA","DF",NA,31,2,0,0,0,7
"Óscar de Marcos","Athletic Club","ESP","DF","FW",30,1,0,0,0,9
"José María Giménez","Atlético Madrid","URU","DF",NA,24,2,0,0,0,14
"Mariano","Real Madrid","DOM","FW","MF",25,1,0,0,0,2
"Adrián Marín","Alavés","ESP","DF",NA,22,1,0,0,0,25
"Guillermo Maripán","Alavés","CHI","DF",NA,25,0,0,0,0,0
"Roger Martí","Levante","ESP","FW",NA,28,6,1,1,2,57
"Daniel Martín","Betis","ESP","GK",NA,21,0,0,0,0,0
"Iñigo Martínez","Athletic Club","ESP","DF",NA,28,10,0,0,0,30
"Javi Martínez","Osasuna","ESP","MF",NA,19,0,0,0,0,0
"José Martínez","Granada","ESP","DF",NA,26,0,0,0,0,4
"Pablo Martínez","Levante","ESP","MF",NA,21,0,0,0,0,1
"Jordi Masip","Valladolid","ESP","GK",NA,30,2,0,0,0,0
"Jaime Mata","Getafe","ESP","FW",NA,30,14,0,0,0,85
"Borja Mayoral","Levante","ESP","FW",NA,22,2,0,0,0,18
"Óscar Melendo","Espanyol","ESP","MF","FW",21,0,0,0,0,7
"Gonzalo Melero","Levante","ESP","MF",NA,25,4,0,0,0,32
"Arthur Melo","Barcelona","BRA","MF",NA,22,1,0,0,0,11
"Brais Méndez","Celta Vigo","ESP","MF","FW",22,4,0,0,0,28
"Édgar Méndez","Alavés","ESP","MF","FW",29,3,0,0,0,22
"Ferland Mendy","Real Madrid","FRA","DF",NA,24,8,1,1,2,25
"Fran Mérida","Osasuna","ESP","MF",NA,29,9,1,1,2,17
"Mikel Merino","Real Sociedad","ESP","MF",NA,23,9,0,0,0,76
"Sabin Merino","Leganés","ESP","FW",NA,27,0,0,0,0,0
"Roque Mesa","Leganés","ESP","MF",NA,30,11,0,0,0,36
"Lionel Messi","Barcelona","ARG","FW",NA,32,4,0,0,0,20
"Míchel","Valladolid","ESP","MF",NA,31,6,0,0,0,35
"Miguel","Valladolid","ESP","FW",NA,19,1,0,0,0,5
"Éder Militão","Real Madrid","BRA","DF",NA,21,3,0,0,0,18
"Santi Mina","Celta Vigo","ESP","FW","MF",23,4,0,0,0,45
"Jorge Miramón","Levante","ESP","DF",NA,30,4,1,0,1,18
"Luka Modrić","Real Madrid","CRO","MF",NA,33,7,1,0,1,32
"Jorge Molina","Getafe","ESP","FW",NA,37,6,1,0,1,34
"Jon Moncayola","Osasuna","ESP","MF","DF",21,4,0,0,0,30
"Nacho Monreal","Real Sociedad","ESP","DF",NA,33,3,0,0,0,35
"Joan Monterde","Levante","ESP","MF",NA,21,0,0,0,0,0
"Ángel Montoro","Granada","ESP","MF",NA,31,6,0,0,0,21
"Álvaro Morata","Atlético Madrid","ESP","FW",NA,26,6,1,1,2,54
"Alberto Moreno","Villarreal","ESP","DF",NA,27,6,0,0,0,20
"Álex Moreno","Betis","ESP","DF",NA,26,5,0,0,0,31
"Gerard Moreno","Villarreal","ESP","FW","MF",27,5,0,0,0,36
"Manu Morlanes","Villarreal","ESP","MF",NA,20,0,0,0,0,6
"Loren Morón","Betis","ESP","FW",NA,25,2,1,0,1,24
"Javi Moyano","Valladolid","ESP","DF",NA,33,4,0,0,0,21
"Iker Muniain","Athletic Club","ESP","FW","MF",26,4,1,0,1,28
"Aihen Muñoz","Real Sociedad","ESP","DF",NA,21,1,0,0,0,7
"Jeison Murillo","Celta Vigo","COL","DF",NA,27,5,0,0,0,20
"Nacho","Valladolid","ESP","DF",NA,30,2,0,0,0,28
"Nacho","Real Madrid","ESP","DF",NA,29,3,0,0,0,9
"Naldo","Espanyol","BRA","DF",NA,30,8,1,1,2,20
"Marc Navarro","Leganés","ESP","FW","DF",24,1,0,0,0,6
"Ximo Navarro","Alavés","ESP","DF",NA,29,8,0,0,0,29
"Jesús Navas","Sevilla","ESP","DF",NA,33,4,0,0,0,18
"Raúl Navas","Osasuna","ESP","DF",NA,31,2,0,0,0,9
"Neto","Barcelona","BRA","GK",NA,30,0,0,0,0,0
"Carlos Neva","Granada","ESP","DF",NA,23,2,0,0,0,12
"Saúl Ñíguez","Atlético Madrid","ESP","MF","DF",24,10,0,0,0,63
"Fernando Niño","Villarreal","ESP","FW",NA,18,1,0,0,0,7
"Nolito","Sevilla","ESP","FW",NA,32,0,0,0,0,22
"Nolito","Celta Vigo","ESP","MF","FW",32,3,1,1,2,10
"Unai Núñez","Athletic Club","ESP","DF",NA,22,7,0,0,0,17
"Allan Nyom","Getafe","CMR","DF","MF",31,13,2,0,2,63
"Jan Oblak","Atlético Madrid","SVN","GK",NA,26,0,0,0,0,0
"Rafel Obrador","Mallorca","ESP","DF",NA,15,0,0,0,0,0
"Lucas Ocampos","Sevilla","ARG","FW","MF",25,10,1,1,2,42
"Álvaro Odriozola","Real Madrid","ESP","DF",NA,23,3,1,1,2,7
"Lucas Olaza","Celta Vigo","URU","DF",NA,25,5,0,0,0,27
"Kiko Olivas","Valladolid","ESP","DF",NA,30,2,0,0,0,14
"Paulo Oliveira","Eibar","POR","DF",NA,27,7,1,1,2,20
"Mathías Olivera","Getafe","URU","DF",NA,21,7,1,1,2,32
"Kenneth Omeruo","Leganés","NGA","DF",NA,25,5,0,0,0,15
"Javier Ontiveros","Villarreal","ESP","FW","MF",21,2,0,0,0,20
"Fabián Orellana","Eibar","CHI","MF","FW",33,9,1,0,1,21
"Mikel Oyarzabal","Real Sociedad","ESP","FW","MF",22,4,0,0,0,33
"Fernando Pacheco","Alavés","ESP","GK",NA,27,0,1,0,1,1
"Jon Pacheco","Real Sociedad","ESP","DF",NA,18,0,0,0,0,2
"Daniel Parejo","Valencia","ESP","MF",NA,30,6,1,1,2,24
"Thomas Partey","Atlético Madrid","GHA","MF",NA,26,13,0,0,0,48
