"Player","Squad","Nation","Pos","Pos2","Age","Tackles","Tackles_Won","Tackles_Win_Percentage","Challenges","Challenges_Won","Challenges_Percentage","Total_Blocks","Shots_Blocked","Passes_Blocked","Interceptions","Clearances","Errors"
"Lameck Banda","Lecce","ZAM","FW","MF",21,30,20,66.6666666666667,41,41,36.6,24,2,22,8,5,0
"Filippo Bandinelli","Empoli","ITA","MF",NA,27,55,34,61.8181818181818,45,45,37.8,20,7,13,18,40,0
"Antonín Barák","Fiorentina","CZE","MF",NA,27,21,9,42.8571428571429,16,16,37.5,16,2,14,3,13,0
"Andrea Barberis","Monza","ITA","MF",NA,28,7,2,28.5714285714286,11,11,45.5,0,0,0,8,1,0
"Tommaso Barbieri","Juventus","ITA","DF",NA,19,3,3,100,8,8,37.5,3,0,3,0,2,0
"Nicolò Barella","Inter","ITA","MF",NA,25,49,25,51.0204081632653,53,53,52.8,29,5,24,12,12,0
"Enzo Barrenechea","Juventus","ARG","MF",NA,21,8,3,37.5,5,5,60,3,0,3,2,3,0
"Musa Barrow","Bologna","GAM","FW","MF",23,21,4,19.047619047619,14,14,57.1,25,1,24,1,7,0
"Federico Baschirotto","Lecce","ITA","DF",NA,25,40,30,75,36,36,61.1,45,29,16,36,192,0
"Toma Bašić","Lazio","CRO","MF",NA,25,6,4,66.6666666666667,8,8,37.5,9,0,9,7,8,0
"Alessandro Bastoni","Inter","ITA","DF",NA,23,41,20,48.780487804878,27,27,40.7,27,13,14,24,45,0
"Simone Bastoni","Spezia","ITA","MF","DF",25,47,24,51.063829787234,33,33,45.5,20,5,15,8,14,0
"Brian Bayeye","Torino","COD","DF",NA,22,3,0,0,1,1,100,1,1,0,1,2,0
"Rodrigo Becão","Udinese","BRA","DF",NA,26,70,36,51.4285714285714,53,53,75.5,44,24,20,26,68,2
"Raoul Bellanova","Inter","ITA","DF",NA,22,14,6,42.8571428571429,14,14,64.3,6,1,5,4,14,0
"Andrea Belotti","Roma","ITA","FW",NA,28,12,5,41.6666666666667,11,11,45.5,11,1,10,3,5,0
"Marco Benassi","Fiorentina","ITA","DF",NA,27,3,3,100,4,4,75,0,0,0,1,1,0
"Marco Benassi","Cremonese","ITA","MF",NA,27,26,15,57.6923076923077,24,24,62.5,13,1,12,12,19,0
"Ismaël Bennacer","Milan","ALG","MF",NA,24,59,33,55.9322033898305,51,51,58.8,25,7,18,26,16,1
"Domenico Berardi","Sassuolo","ITA","FW",NA,27,23,14,60.8695652173913,40,40,22.5,13,0,13,19,18,0
"Bartosz Bereszyński","Sampdoria","POL","DF",NA,30,28,18,64.2857142857143,26,26,65.4,18,4,14,21,25,0
"Bartosz Bereszyński","Napoli","POL","DF",NA,30,3,2,66.6666666666667,2,2,100,4,0,4,3,3,0
"Beto","Udinese","GNB","FW",NA,24,16,9,56.25,17,17,23.5,18,3,15,6,30,0
"Matteo Bianchetti","Cremonese","ITA","DF",NA,29,32,19,59.375,32,32,62.5,31,17,14,20,111,0
"Alessandro Bianco","Fiorentina","ITA","MF",NA,19,5,2,40,3,3,66.7,1,0,1,0,0,0
"Jaka Bijol","Udinese","SVN","DF",NA,23,39,23,58.974358974359,27,27,59.3,41,25,16,29,165,0
"Cristiano Biraghi","Fiorentina","ITA","DF",NA,29,65,38,58.4615384615385,65,65,49.2,32,7,25,14,42,1
"Samuele Birindelli","Monza","ITA","DF",NA,23,35,19,54.2857142857143,29,29,62.1,28,8,20,16,30,0
"Kristijan Bistrović","Lecce","CRO","MF",NA,24,3,1,33.3333333333333,5,5,0,3,0,3,0,4,0
"Alexis Blin","Lecce","FRA","MF",NA,25,69,39,56.5217391304348,73,73,52.1,55,15,40,34,74,0
"Jeremie Boga","Atalanta","CIV","MF","FW",25,9,5,55.5555555555556,5,5,40,6,0,6,1,1,0
"Emil Bohinen","Salernitana","NOR","MF",NA,23,25,13,52,23,23,52.2,25,7,18,17,21,0
"Giacomo Bonaventura","Fiorentina","ITA","MF",NA,32,35,23,65.7142857142857,37,37,64.9,14,0,14,16,5,1
"Federico Bonazzoli","Salernitana","ITA","FW","MF",25,5,3,60,9,9,0,9,1,8,3,0,0
"Kevin Bonifazi","Bologna","ITA","DF",NA,26,13,8,61.5384615384615,12,12,50,11,8,3,12,39,0
"Leonardo Bonucci","Juventus","ITA","DF",NA,35,5,4,80,4,4,50,12,8,4,13,29,0
"Erik Botheim","Salernitana","NOR","MF","FW",22,11,7,63.6363636363636,13,13,46.2,3,0,3,0,4,0
"Mehdi Bourabia","Spezia","MAR","MF",NA,30,41,20,48.780487804878,41,41,46.3,39,12,27,32,57,0
"Edoardo Bove","Roma","ITA","MF",NA,20,35,18,51.4285714285714,39,39,41,15,1,14,10,11,0
"Domagoj Bradarić","Salernitana","CRO","DF",NA,22,26,19,73.0769230769231,16,16,43.8,20,5,15,21,44,0
"Josip Brekalo","Fiorentina","CRO","FW","MF",24,2,1,50,4,4,25,1,0,1,1,1,0
"Gleison Bremer","Juventus","BRA","DF",NA,25,29,20,68.9655172413793,26,26,73.1,44,22,22,42,120,2
"Dylan Bronn","Salernitana","TUN","DF",NA,27,34,18,52.9411764705882,30,30,66.7,32,20,12,20,58,1
"Marcelo Brozović","Inter","CRO","MF",NA,29,37,22,59.4594594594595,37,37,29.7,23,7,16,22,28,0
"Cristian Buonaiuto","Cremonese","ITA","MF","FW",29,25,16,64,26,26,46.2,11,0,11,14,7,0
"Alessandro Buongiorno","Torino","ITA","DF",NA,23,38,25,65.7894736842105,31,31,51.6,38,19,19,60,105,2
"Arthur Cabral","Fiorentina","BRA","FW",NA,24,9,2,22.2222222222222,8,8,50,10,1,9,1,12,0
"Liberato Cacace","Empoli","NZL","DF",NA,21,25,10,40,15,15,60,15,7,8,4,16,0
"Davide Calabria","Milan","ITA","DF",NA,25,71,44,61.9718309859155,61,61,62.3,22,7,15,25,34,0
"Mattia Caldara","Spezia","ITA","DF",NA,28,23,14,60.8695652173913,20,20,45,23,16,7,17,88,2
"Luca Caldirola","Monza","ITA","DF",NA,31,26,14,53.8461538461538,26,26,50,32,18,14,25,66,1
"Hakan Çalhanoğlu","Inter","TUR","MF",NA,28,48,27,56.25,43,43,37.2,30,5,25,25,13,1
"Mohamed Camara","Roma","GUI","MF",NA,25,13,10,76.9230769230769,15,15,33.3,5,1,4,10,8,0
"Nicolò Cambiaghi","Empoli","ITA","FW","MF",21,30,22,73.3333333333333,27,27,29.6,19,1,18,9,8,0
"Andrea Cambiaso","Bologna","ITA","DF",NA,22,57,34,59.6491228070175,65,65,43.1,26,2,24,26,33,1
"Matteo Cancellieri","Lazio","ITA","FW",NA,20,10,4,40,9,9,55.6,4,0,4,1,2,0
"Antonio Candreva","Salernitana","ITA","MF","DF",35,17,7,41.1764705882353,38,38,28.9,7,3,4,17,32,0
"Gianluca Caprari","Monza","ITA","MF","FW",29,16,6,37.5,26,26,30.8,22,1,21,8,3,0
"Francesco Caputo","Sampdoria","ITA","FW",NA,34,3,1,33.3333333333333,3,3,0,0,0,0,1,3,0
"Francesco Caputo","Empoli","ITA","FW",NA,34,2,2,100,1,1,0,7,2,5,2,8,0
"Andrea Carboni","Monza","ITA","DF",NA,21,3,2,66.6666666666667,5,5,40,3,2,1,3,2,1
"Franco Carboni","Monza","ITA","DF","FW",19,1,1,100,2,2,0,3,0,3,1,0,0
"Valentin Carboni","Inter","ARG","MF","DF",17,1,1,100,3,3,33.3,1,0,1,0,0,0
"Marco Carnesecchi","Cremonese","ITA","GK",NA,22,1,1,100,2,2,50,0,0,0,0,11,2
"Nicolò Casale","Lazio","ITA","DF",NA,24,42,20,47.6190476190476,34,34,64.7,25,17,8,17,73,1
"Michele Castagnetti","Cremonese","ITA","MF",NA,32,46,21,45.6521739130435,54,54,33.3,14,4,10,15,22,0
"Gaetano Castrovilli","Fiorentina","ITA","MF",NA,25,10,8,80,9,9,22.2,5,1,4,8,5,0
"Danilo Cataldi","Lazio","ITA","MF",NA,27,25,16,64,40,40,35,23,9,14,24,33,0
"Federico Ceccherini","Hellas Verona","ITA","DF",NA,30,25,19,76,23,23,56.5,17,10,7,19,55,0
"Assan Ceesay","Lecce","GAM","FW",NA,28,23,18,78.2608695652174,17,17,52.9,15,2,13,3,24,0
"Emil Ceide","Sassuolo","NOR","FW",NA,20,5,2,40,5,5,60,3,1,2,1,0,0
"Zeki Çelik","Roma","TUR","DF",NA,25,42,21,50,41,41,58.5,33,6,27,14,36,2
"Federico Chiesa","Juventus","ITA","DF","MF",24,22,11,50,14,14,35.7,13,1,12,0,1,0
"Vlad Chiricheș","Cremonese","ROU","DF",NA,32,35,20,57.1428571428571,24,24,66.7,36,23,13,22,44,0
"Daniel Ciofani","Cremonese","ITA","FW",NA,37,6,3,50,7,7,57.1,7,1,6,2,10,0
"Tio Cipot","Spezia","SVN","FW","MF",19,12,7,58.3333333333333,8,8,75,0,0,0,0,2,0
"Patrick Ciurria","Monza","ITA","DF","MF",27,31,18,58.0645161290323,33,33,51.5,24,2,22,7,32,0
"Nicolò Cocetta","Udinese","ITA","DF",NA,18,0,0,NA,1,1,0,1,1,0,1,1,0
"Omar Colley","Sampdoria","GAM","DF",NA,29,17,10,58.8235294117647,12,12,75,9,5,4,22,69,1
"Lorenzo Colombo","Lecce","ITA","FW",NA,20,17,9,52.9411764705882,14,14,42.9,22,0,22,2,7,0
"Andrea Colpani","Monza","ITA","MF",NA,23,14,9,64.2857142857143,12,12,66.7,14,2,12,3,6,0
"Andrea Consigli","Sassuolo","ITA","GK",NA,35,1,0,0,1,1,0,0,0,0,0,13,3
"Diego Coppola","Hellas Verona","ITA","DF",NA,18,25,17,68,24,24,45.8,20,6,14,14,38,0
"Joaquín Correa","Inter","ARG","FW",NA,27,12,7,58.3333333333333,15,15,26.7,4,1,3,3,0,0
"Lassana Coulibaly","Salernitana","MLI","MF",NA,26,84,50,59.5238095238095,73,73,41.1,35,7,28,25,33,2
"Alessio Cragno","Monza","ITA","GK",NA,28,0,0,NA,1,1,0,0,0,0,0,0,0
"Bryan Cristante","Roma","ITA","MF","DF",27,113,62,54.8672566371681,90,90,61.1,39,10,29,18,53,0
"Domen Črnigoj","Salernitana","SVN","MF",NA,26,8,3,37.5,2,2,50,9,1,8,9,6,0
"Juan Cuadrado","Juventus","COL","DF","FW",34,50,34,68,65,65,41.5,15,2,13,24,32,0
"Mickaël Cuisance","Sampdoria","FRA","MF",NA,22,13,10,76.9230769230769,23,23,21.7,10,0,10,5,4,0
"Marco D'Alessandro","Monza","ITA","DF","FW",31,4,4,100,5,5,40,2,0,2,1,3,0
"Danilo D'Ambrosio","Inter","ITA","DF",NA,33,25,17,68,27,27,55.6,12,4,8,10,17,0
"Luca D'Andrea","Sassuolo","ITA","FW",NA,17,4,0,0,4,4,25,2,0,2,1,1,0
"Flavius Daniliuc","Salernitana","AUT","DF",NA,21,57,29,50.8771929824561,47,47,55.3,30,13,17,29,76,0
"Danilo","Juventus","BRA","DF",NA,31,92,62,67.3913043478261,73,73,71.2,39,20,19,47,114,1
"Matteo Darmian","Inter","ITA","DF",NA,32,56,30,53.5714285714286,47,47,66,33,5,28,21,36,0
"Juan David Cabal","Hellas Verona","COL","DF",NA,21,10,6,60,12,12,58.3,8,5,3,13,12,0
"Paweł Dawidowicz","Hellas Verona","POL","DF",NA,27,48,31,64.5833333333333,31,31,71,14,9,5,23,71,0
"Charles De Ketelaere","Milan","BEL","MF","FW",21,26,12,46.1538461538462,30,30,43.3,14,2,12,4,9,0
"Mattia De Sciglio","Juventus","ITA","DF",NA,29,14,7,50,14,14,64.3,9,3,6,4,20,0
"Lorenzo De Silvestri","Bologna","ITA","DF",NA,34,3,2,66.6666666666667,7,7,42.9,6,5,1,3,20,0
"Koni De Winter","Empoli","BEL","DF",NA,20,14,9,64.2857142857143,13,13,38.5,14,12,2,6,65,0
"Grégoire Defrel","Sassuolo","MTQ","FW",NA,31,9,7,77.7777777777778,13,13,30.8,11,0,11,2,5,0
"Merih Demiral","Atalanta","TUR","DF",NA,24,41,29,70.7317073170732,36,36,72.2,24,7,17,24,57,1
"Diego Demme","Napoli","GER","MF",NA,30,1,0,0,4,4,0,2,0,2,0,1,0
"Fabio Depaoli","Hellas Verona","ITA","DF",NA,25,48,28,58.3333333333333,44,44,56.8,32,6,26,18,33,3
"Fabio Depaoli","Sampdoria","ITA","DF","MF",25,5,3,60,4,4,75,1,0,1,1,4,0
"Cyriel Dessers","Cremonese","NGA","FW",NA,27,11,4,36.3636363636364,6,6,33.3,14,2,12,3,5,0
"Sergiño Dest","Milan","USA","DF",NA,21,12,6,50,4,4,75,1,0,1,4,2,0
"Gerard Deulofeu","Udinese","ESP","FW",NA,28,8,5,62.5,15,15,33.3,8,1,7,2,1,0
"Federico Di Francesco","Lecce","ITA","FW","MF",28,28,16,57.1428571428571,19,19,47.4,16,0,16,8,14,0
"Michele Di Gregorio","Monza","ITA","GK",NA,25,0,0,NA,3,3,0,1,0,1,4,18,3
"Giovanni Di Lorenzo","Napoli","ITA","DF",NA,28,60,29,48.3333333333333,49,49,51,30,9,21,30,60,0
"Ángel Di María","Juventus","ARG","FW","MF",34,10,5,50,19,19,15.8,15,0,15,7,0,0
"Boulaye Dia","Salernitana","SEN","FW","MF",25,12,5,41.6666666666667,7,7,28.6,10,0,10,7,27,1
"Brahim Díaz","Milan","MAR","MF","FW",22,32,15,46.875,15,15,33.3,11,0,11,7,6,0
"Federico Dimarco","Inter","ITA","DF",NA,24,31,25,80.6451612903226,19,19,47.4,15,4,11,18,20,0
"Koffi Djidji","Torino","CIV","DF",NA,29,50,25,50,32,32,56.3,29,14,15,34,72,0
"Berat Djimsiti","Atalanta","ALB","DF",NA,29,34,19,55.8823529411765,25,25,68,17,7,10,36,74,1
"Dodô","Fiorentina","BRA","DF",NA,23,40,22,55,46,46,47.8,26,2,24,25,37,0
"Josh Doig","Hellas Verona","SCO","DF",NA,20,19,8,42.1052631578947,16,16,37.5,25,6,19,11,13,1
"Nicolás Domínguez","Bologna","ARG","MF",NA,24,79,49,62.0253164556962,76,76,51.3,29,3,26,21,29,1
"Giulio Donati","Monza","ITA","DF",NA,32,4,1,25,6,6,50,3,1,2,4,11,0
"Bartłomiej Drągowski","Spezia","POL","GK",NA,24,1,0,0,5,5,20,0,0,0,1,15,3
"Ondrej Duda","Hellas Verona","SVK","MF",NA,27,22,14,63.6363636363636,16,16,56.3,11,0,11,13,8,0
"Denzel Dumfries","Inter","NED","DF",NA,26,35,18,51.4285714285714,34,34,64.7,33,9,24,12,26,0
"Alfred Duncan","Fiorentina","GHA","MF",NA,29,18,10,55.5555555555556,21,21,47.6,9,0,9,8,6,0
"Paulo Dybala","Roma","ARG","MF","FW",28,14,4,28.5714285714286,26,26,30.8,12,1,11,8,4,0
"Edin Džeko","Inter","BIH","FW",NA,36,3,2,66.6666666666667,4,4,0,15,1,14,3,25,0
"Festy Ebosele","Udinese","IRL","DF",NA,19,15,10,66.6666666666667,10,10,40,5,0,5,2,5,0
"Enzo Ebosse","Udinese","CMR","DF",NA,23,15,9,60,13,13,69.2,27,6,21,11,29,0
"Tyronne Ebuehi","Empoli","NGA","DF",NA,26,22,14,63.6363636363636,13,13,69.2,23,12,11,12,79,1
"Éderson","Atalanta","BRA","MF",NA,23,67,34,50.7462686567164,66,66,43.9,56,7,49,36,31,0
"Kingsley Ehizibue","Udinese","NED","DF",NA,27,47,31,65.9574468085106,45,45,64.4,21,3,18,10,42,1
"Albin Ekdal","Spezia","SWE","MF",NA,33,37,20,54.0540540540541,45,45,42.2,24,2,22,26,36,0
"Mikael Ellertsson","Spezia","ISL","MF","DF",20,4,2,50,3,3,0,2,1,1,2,0,0
"Elif Elmas","Napoli","MKD","FW","MF",22,24,13,54.1666666666667,23,23,47.8,18,2,16,11,5,0
"Martin Erlic","Sassuolo","CRO","DF",NA,24,27,16,59.2592592592593,23,23,43.5,36,23,13,31,120,1
"Gonzalo Escalante","Cremonese","ARG","MF",NA,29,16,8,50,13,13,76.9,7,1,6,10,4,0
"Salvatore Esposito","Spezia","ITA","MF",NA,21,15,12,80,21,21,23.8,9,1,8,11,18,0
"Nicolò Fagioli","Juventus","ITA","MF",NA,21,29,19,65.5172413793103,27,27,29.6,16,2,14,8,7,1
"Wladimiro Falcone","Lecce","ITA","GK",NA,27,2,0,0,2,2,100,0,0,0,2,21,3
"Davide Faraoni","Hellas Verona","ITA","DF",NA,30,34,24,70.5882352941177,41,41,39,30,11,19,15,37,0
"Federico Fazio","Salernitana","ARG","DF",NA,35,15,12,80,11,11,36.4,9,4,5,28,61,0
"Jacopo Fazzini","Empoli","ITA","MF",NA,19,31,17,54.8387096774194,34,34,52.9,15,3,12,7,19,0
"Lewis Ferguson","Bologna","SCO","MF","FW",22,44,25,56.8181818181818,40,40,50,22,7,15,19,25,0
"Alex Ferrari","Sampdoria","ITA","DF",NA,28,9,5,55.5555555555556,8,8,50,21,10,11,19,25,0
"Alex Ferrari","Cremonese","ITA","DF",NA,28,40,23,57.5,42,42,66.7,19,4,15,25,45,1
"Salvador Ferrer","Spezia","ESP","DF",NA,24,4,2,50,3,3,33.3,3,1,2,1,4,0
"Alessandro Florenzi","Milan","ITA","DF",NA,31,6,4,66.6666666666667,7,7,57.1,1,0,1,4,2,0
"Davide Frattesi","Sassuolo","ITA","MF",NA,22,63,36,57.1428571428571,44,44,56.8,27,6,21,16,42,0
"Matteo Gabbia","Milan","ITA","DF",NA,22,17,10,58.8235294117647,8,8,75,8,3,5,5,29,0
"Manolo Gabbiadini","Sampdoria","ITA","FW","MF",30,23,15,65.2173913043478,23,23,39.1,16,2,14,6,25,0
"Roberto Gagliardini","Inter","ITA","MF",NA,28,16,6,37.5,21,21,47.6,14,5,9,4,15,0
"Adolfo Gaich","Hellas Verona","ARG","FW",NA,23,5,3,60,6,6,16.7,7,2,5,3,7,1
"Pablo Galdames Millán","Cremonese","CHI","MF",NA,25,14,10,71.4285714285714,33,33,15.2,13,2,11,10,13,0
"Antonino Gallo","Lecce","ITA","DF",NA,22,56,36,64.2857142857143,57,57,66.7,37,6,31,13,71,0
"Federico Gatti","Juventus","ITA","DF",NA,24,15,11,73.3333333333333,15,15,60,20,14,6,21,54,2
"Valentin Gendrey","Lecce","FRA","DF",NA,22,88,57,64.7727272727273,71,71,56.3,45,4,41,37,89,0
"Paolo Ghiglione","Cremonese","ITA","DF",NA,25,16,11,68.75,23,23,43.5,9,4,5,4,12,0
"Mario Gila","Lazio","ESP","DF",NA,21,3,1,33.3333333333333,1,1,0,0,0,0,3,3,0
"Gvidas Gineitis","Torino","LTU","MF",NA,18,3,1,33.3333333333333,2,2,50,0,0,0,0,1,0
"Olivier Giroud","Milan","FRA","FW",NA,35,8,5,62.5,10,10,20,11,3,8,3,23,0
"Pierluigi Gollini","Fiorentina","ITA","GK",NA,27,1,0,0,1,1,100,0,0,0,0,2,0
"Joan Gonzàlez","Lecce","ESP","MF",NA,20,48,28,58.3333333333333,51,51,33.3,37,8,29,16,28,0
"Nicolás González","Fiorentina","ARG","FW","MF",24,17,10,58.8235294117647,16,16,31.3,14,0,14,4,6,0
"Robin Gosens","Inter","GER","DF",NA,28,34,18,52.9411764705882,25,25,60,16,2,14,23,15,0
"Alberto Grassi","Empoli","ITA","MF",NA,27,26,21,80.7692307692308,24,24,62.5,23,12,11,27,45,0
"Axel Guessand","Udinese","FRA","DF",NA,17,2,1,50,2,2,50,1,0,1,2,3,0
"Koray Günter","Hellas Verona","GER","DF",NA,27,10,6,60,7,7,57.1,24,15,9,30,46,0
"Koray Günter","Sampdoria","GER","DF",NA,27,10,8,80,9,9,66.7,10,5,5,11,46,0
"Emmanuel Gyasi","Spezia","GHA","FW","DF",28,24,15,62.5,36,36,25,24,6,18,8,26,0
"Norbert Gyömbér","Salernitana","SVK","DF",NA,30,32,23,71.875,24,24,66.7,33,22,11,35,92,0
"Christian Gytkjær","Monza","DEN","FW","MF",32,6,2,33.3333333333333,5,5,40,6,1,5,0,2,0
"Nicolas Haas","Empoli","SUI","MF",NA,26,27,13,48.1481481481481,24,24,50,16,4,12,8,27,0
"Abdou Harroui","Sassuolo","NED","MF",NA,24,17,6,35.2941176470588,7,7,28.6,6,1,5,2,10,0
"Hans Hateboer","Atalanta","NED","DF",NA,28,21,13,61.9047619047619,27,27,40.7,23,4,19,12,25,0
"Liam Henderson","Empoli","SCO","MF",NA,26,13,10,76.9230769230769,21,21,19,10,2,8,10,10,0
"Jack Hendry","Cremonese","SCO","DF",NA,27,0,0,NA,1,1,0,2,1,1,1,7,0
"Matheus Henrique","Sassuolo","BRA","MF",NA,24,26,12,46.1538461538462,24,24,50,15,4,11,12,10,0
"Thomas Henry","Hellas Verona","FRA","FW",NA,27,5,3,60,5,5,20,6,2,4,0,14,0
"Theo Hernández","Milan","FRA","DF",NA,24,43,24,55.8139534883721,38,38,57.9,34,7,27,21,35,1
"Isak Hien","Hellas Verona","SWE","DF",NA,23,73,36,49.3150684931507,61,61,62.3,40,17,23,31,92,1
"Morten Hjulmand","Lecce","DEN","MF",NA,23,90,52,57.7777777777778,67,67,55.2,43,11,32,72,54,0
"Emil Holm","Spezia","SWE","DF",NA,22,26,15,57.6923076923077,31,31,51.6,21,6,15,9,41,0
"Martin Hongla","Hellas Verona","CMR","MF",NA,24,8,5,62.5,5,5,100,7,1,6,6,9,0
"Petko Hristov","Spezia","BUL","DF",NA,23,6,4,66.6666666666667,8,8,62.5,4,2,2,4,12,0
"Ajdin Hrustic","Hellas Verona","AUS","MF",NA,26,2,1,50,2,2,50,2,0,2,0,2,1
"Elseid Hysaj","Lazio","ALB","DF",NA,28,39,23,58.974358974359,41,41,56.1,31,7,24,20,42,0
"Rasmus Højlund","Atalanta","DEN","FW",NA,19,4,3,75,6,6,16.7,9,1,8,1,5,0
"Roger Ibanez","Roma","BRA","DF",NA,23,67,33,49.2537313432836,48,48,66.7,30,11,19,66,95,2
"Antonio Iervolino","Salernitana","ITA","MF",NA,19,0,0,NA,1,1,0,0,0,0,0,0,0
"Igor","Fiorentina","BRA","DF",NA,24,43,29,67.4418604651163,27,27,74.1,33,14,19,25,56,2
"Jonathan Ikone","Fiorentina","FRA","FW",NA,24,16,8,50,14,14,35.7,18,1,17,4,3,0
"Ivan Ilić","Hellas Verona","SRB","MF",NA,21,16,10,62.5,11,11,54.5,10,1,9,8,14,0
"Ivan Ilić","Torino","SRB","MF",NA,21,18,7,38.8888888888889,20,20,50,12,3,9,5,10,0
"Samuel Iling-Junior","Juventus","ENG","DF","FW",18,7,2,28.5714285714286,9,9,44.4,5,1,4,2,6,0
"Emirhan İlkhan","Torino","TUR","MF",NA,18,1,1,100,1,1,100,3,1,2,2,2,0
"Emirhan İlkhan","Sampdoria","TUR","MF",NA,18,6,3,50,3,3,66.7,5,1,4,0,3,0
"Ciro Immobile","Lazio","ITA","FW",NA,32,11,5,45.4545454545455,9,9,66.7,10,2,8,1,14,0
"Ardian Ismajli","Empoli","ALB","DF",NA,25,40,32,80,24,24,75,47,31,16,27,120,0
"Armando Izzo","Monza","ITA","DF",NA,30,73,50,68.4931506849315,45,45,64.4,29,17,12,50,87,1
"Mato Jajalo","Udinese","BIH","MF",NA,34,0,0,NA,1,1,0,0,0,0,0,2,0
"Jesé","Sampdoria","ESP","FW",NA,29,2,0,0,1,1,0,3,1,2,1,2,0
