"Player","Squad","Nation","Pos","Pos2","Age","Yellow_Card","Red_Card","Second_Yellow_Card","Total_Red_Cards","Fouls"
"Anaitz Arbilla","Eibar","ESP","DF",NA,33,8,0,0,0,36
"Unai Arietaleanizbeaskoa","Eibar","ESP","FW","MF",21,1,0,0,0,3
"Sergio Arribas","Real Madrid","ESP","MF","FW",18,1,0,0,0,1
"Sergio Asenjo","Villarreal","ESP","GK",NA,31,2,0,0,0,1
"Marco Asensio","Real Madrid","ESP","FW","MF",24,1,0,0,0,6
"Iago Aspas","Celta Vigo","ESP","FW",NA,32,9,0,0,0,24
"Miguel Atienza","Eibar","ESP","MF",NA,21,1,0,0,0,10
"Ezequiel Ávila","Osasuna","ARG","FW","MF",26,0,0,0,0,4
"Ramon Azeez","Granada","NGA","MF",NA,27,0,0,0,0,1
"Carlos Bacca","Villarreal","COL","FW",NA,33,1,0,0,0,10
"Édgar Badía","Elche","ESP","GK",NA,28,0,0,0,0,0
"Alex Baena","Villarreal","ESP","MF",NA,19,0,0,0,0,2
"Miguel Baeza","Celta Vigo","ESP","MF","FW",20,0,0,0,0,5
"Mikel Balenziaga","Athletic Club","ESP","DF",NA,32,0,0,0,0,17
"Barcia","Granada","ESP","DF",NA,19,1,0,0,0,2
"Enis Bardhi","Levante","MKD","MF",NA,25,4,0,0,0,27
"Kike Barja","Osasuna","ESP","MF","FW",23,2,0,0,0,15
"Antonio Barragán","Elche","ESP","DF",NA,33,8,0,0,0,35
"Ander Barrenetxea","Real Sociedad","ESP","MF","FW",18,7,0,0,0,40
"Marc Bartra","Betis","ESP","DF",NA,29,3,0,0,0,29
"Álvaro Bastida","Cádiz","ESP","MF",NA,16,0,0,0,0,0
"Rodrigo Battaglia","Alavés","ARG","MF",NA,29,10,1,0,1,35
"Jon Bautista","Real Sociedad","ESP","FW",NA,25,3,0,0,0,11
"Fran Beltrán","Celta Vigo","ESP","MF","FW",21,3,0,0,0,16
"Karim Benzema","Real Madrid","FRA","FW",NA,32,2,0,0,0,17
"Yuri Berchiche","Athletic Club","ESP","DF",NA,30,3,0,0,0,17
"Álex Berenguer","Athletic Club","ESP","MF","FW",25,4,0,0,0,48
"Pedro Bigas","Eibar","ESP","DF",NA,29,1,0,0,0,21
"Alejandro Blanco","Valencia","ESP","MF",NA,21,1,0,0,0,4
"Antonio Blanco","Real Madrid","ESP","MF","FW",20,0,0,0,0,6
"Rubén Blanco","Celta Vigo","ESP","GK",NA,25,0,1,0,1,1
"Yann Bodiger","Cádiz","FRA","MF",NA,25,0,0,0,0,8
"Yassine Bounou","Sevilla","MAR","GK",NA,29,3,0,0,0,0
"Lucas Boyé","Elche","ARG","FW",NA,24,9,1,1,2,95
"Martin Braithwaite","Barcelona","DEN","FW",NA,29,3,0,0,0,11
"Darko Brašanac","Osasuna","SRB","MF",NA,28,4,0,0,0,27
"Álvaro Bravo","Granada","ESP","MF",NA,22,0,0,0,0,0
"Claudio Bravo","Betis","CHI","GK",NA,37,3,0,0,0,0
"Yan Brice Eteki","Granada","CMR","MF",NA,22,4,1,0,1,45
"Juan Brunet","Granada","ARG","MF",NA,22,0,0,0,0,1
"Ante Budimir","Osasuna","CRO","FW",NA,29,3,0,0,0,30
"Esteban Burgos","Eibar","ARG","DF",NA,28,5,0,0,0,14
"Sergio Busquets","Barcelona","ESP","MF",NA,32,9,0,0,0,45
"Erick Cabaco","Getafe","URU","DF",NA,25,9,0,0,0,24
"Cala","Cádiz","ESP","DF",NA,30,8,0,0,0,31
"Jonathan Calleri","Osasuna","ARG","FW",NA,26,4,0,0,0,42
"Dani Calvo","Elche","ESP","DF",NA,26,3,0,0,0,19
"José Campaña","Levante","ESP","MF",NA,27,0,0,0,0,7
"Sergio Canales","Betis","ESP","MF","FW",29,4,0,0,0,15
"Álex Cantero","Levante","ESP","FW",NA,20,1,0,0,0,5
"Ander Capa","Athletic Club","ESP","DF",NA,28,5,0,0,0,26
"Étienne Capoue","Villarreal","FRA","MF",NA,32,5,1,0,1,26
"Isaac Carcelen","Cádiz","ESP","DF",NA,27,3,0,0,0,17
"Cárdenas","Levante","ESP","GK",NA,23,1,0,0,0,0
"Marc Cardona","Osasuna","ESP","FW","DF",25,0,0,0,0,3
"Diego Carlos","Sevilla","BRA","DF",NA,27,11,1,1,2,48
"Juan Carlos","Huesca","ESP","MF","FW",29,0,0,0,0,13
"Yannick Carrasco","Atlético Madrid","BEL","DF","MF",26,6,0,0,0,31
"Sergio Carreira","Celta Vigo","ESP","DF",NA,19,0,0,0,0,2
"Guido Carrillo","Elche","ARG","FW",NA,29,3,0,0,0,28
"Dani Carvajal","Real Madrid","ESP","DF",NA,28,5,0,0,0,17
"William Carvalho","Betis","POR","MF",NA,28,6,1,1,2,18
"Casemiro","Real Madrid","BRA","MF",NA,28,11,1,1,2,55
"Sofian Chakla","Villarreal","MAR","DF",NA,26,0,0,0,0,0
"Sofian Chakla","Getafe","MAR","DF",NA,26,5,0,0,0,13
"Chema","Getafe","ESP","DF","MF",28,3,1,0,1,13
"Denis Cheryshev","Valencia","RUS","MF",NA,29,3,0,0,0,26
"Samuel Chukwueze","Villarreal","NGA","MF","FW",21,0,0,0,0,13
"Víctor Chust","Real Madrid","ESP","DF",NA,20,0,0,0,0,1
"Cifu","Elche","ESP","DF",NA,29,1,0,0,0,6
"Carlos Clerc","Levante","ESP","DF",NA,28,5,0,0,0,39
"Coke","Levante","ESP","DF",NA,33,1,0,0,0,12
"Francis Coquelin","Villarreal","FRA","MF",NA,29,4,0,0,0,16
"Iñigo Córdoba","Athletic Club","ESP","FW","MF",23,0,0,0,0,3
"Iñigo Córdoba","Alavés","ESP","MF",NA,23,0,0,0,0,7
"Ángel Correa","Atlético Madrid","ARG","FW","MF",25,3,0,0,0,37
"Rober Correa","Eibar","ESP","DF",NA,27,3,0,0,0,7
"Thierry Correia","Valencia","POR","DF",NA,21,6,1,1,2,34
"Diego Costa","Atlético Madrid","ESP","FW",NA,31,1,0,0,0,7
"Jaume Costa","Villarreal","ESP","DF","MF",32,1,0,0,0,7
"Thibaut Courtois","Real Madrid","BEL","GK",NA,28,0,0,0,0,1
"Philippe Coutinho","Barcelona","BRA","MF","FW",28,0,0,0,0,9
"Juan Cruz Armada","Osasuna","ESP","DF",NA,28,4,0,0,0,12
"Cucho","Getafe","COL","FW","MF",21,5,0,0,0,34
"Marc Cucurella","Getafe","ESP","MF",NA,22,8,0,0,0,69
"Patrick Cutrone","Valencia","ITA","FW",NA,22,0,0,0,0,2
"Moussa Dembélé","Atlético Madrid","FRA","FW",NA,24,0,0,0,0,3
"Ousmane Dembélé","Barcelona","FRA","FW",NA,23,2,0,0,0,15
"Sergiño Dest","Barcelona","USA","DF","FW",19,1,0,0,0,16
"Deyverson","Alavés","BRA","FW",NA,29,4,0,0,0,15
"Abdoulay Diaby","Getafe","MLI","DF",NA,29,0,0,0,0,1
"Mouctar Diakhaby","Valencia","GUI","DF",NA,23,4,1,0,1,21
"Víctor Díaz","Granada","ESP","DF",NA,32,3,0,0,0,10
"Papakouli Diop","Eibar","SEN","MF",NA,34,9,2,1,3,41
"Djené","Getafe","TOG","DF",NA,28,8,2,1,3,35
"Marko Dmitrović","Eibar","SRB","GK",NA,28,0,0,0,0,0
"Jaume Doménech","Valencia","ESP","GK",NA,29,1,0,0,0,0
"Carlos Dominguez","Celta Vigo","ESP","DF",NA,19,2,0,0,0,7
"John Donald","Elche","ESP","DF","MF",19,0,0,0,0,0
"Cheick Doukouré","Levante","CIV","MF","FW",27,1,0,0,0,7
"Idrissa Doumbia","Huesca","CIV","MF",NA,22,4,0,0,0,12
"Domingos Duarte","Granada","POR","DF",NA,25,5,1,0,1,22
"Óscar Duarte","Levante","CRC","DF",NA,31,2,0,0,0,34
"Rubén Duarte","Alavés","ESP","DF",NA,24,5,1,1,2,41
"Unai Dufur","Eibar","ESP","DF",NA,21,0,0,0,0,1
"Hugo Duro","Real Madrid","ESP","FW",NA,20,0,0,0,0,1
"Aritz Elustondo","Real Sociedad","ESP","DF",NA,26,5,0,0,0,22
"Rodrigo Ely","Alavés","BRA","DF",NA,26,1,0,0,0,8
"Emerson","Betis","BRA","DF",NA,21,9,1,0,1,57
"Youssef En-Nesyri","Sevilla","MAR","FW",NA,23,2,0,0,0,26
"Sergi Enrich","Eibar","ESP","FW",NA,30,1,0,0,0,31
"Aarón Escandell","Granada","ESP","GK",NA,24,1,0,0,0,0
"Dani Escriche","Huesca","ESP","FW","MF",22,5,1,0,1,19
"Sergio Escudero","Sevilla","ESP","DF",NA,30,3,0,0,0,8
"Alfonso Espino","Cádiz","URU","DF",NA,28,6,0,0,0,33
"Vicente Esquerdo","Valencia","ESP","MF",NA,21,1,0,0,0,3
"Pervis Estupiñán","Villarreal","ECU","DF",NA,22,1,0,0,0,24
"Xabier Etxeita","Getafe","ESP","DF",NA,32,3,0,0,0,14
"Edu Expósito","Eibar","ESP","MF",NA,23,4,0,0,0,29
"Fali","Cádiz","ESP","DF","MF",26,11,0,0,0,20
"Ansu Fati","Barcelona","ESP","FW",NA,17,1,0,0,0,6
"Nabil Fekir","Betis","FRA","MF","FW",27,5,1,0,1,79
"Felipe","Atlético Madrid","BRA","DF",NA,31,8,0,0,0,29
"João Félix","Atlético Madrid","POR","FW","MF",20,6,0,0,0,16
"Aitor Fernández","Levante","ESP","GK",NA,29,0,0,0,0,0
"Álex Fernández","Cádiz","ESP","MF",NA,27,1,0,0,0,11
"Álvaro Fernández","Huesca","ESP","GK",NA,22,0,0,0,0,0
"Andrés Fernández","Huesca","ESP","GK",NA,33,0,0,0,0,0
"Augusto Fernández","Cádiz","ARG","MF",NA,34,1,0,0,0,5
"Carlos Fernández","Sevilla","ESP","FW",NA,24,0,0,0,0,4
"Carlos Fernández","Real Sociedad","ESP","FW","MF",24,5,0,0,0,18
"Joaquín Fernández","Valladolid","ESP","DF",NA,24,8,0,0,0,28
"Fernando","Sevilla","BRA","MF",NA,33,6,0,0,0,40
"David Ferreiro","Huesca","ESP","MF","FW",32,5,0,0,0,52
"Facundo Ferreyra","Celta Vigo","ARG","FW",NA,29,5,1,1,2,22
"Fidel","Elche","ESP","MF","DF",30,8,0,0,0,30
"Junior Firpo","Barcelona","DOM","DF","MF",23,2,0,0,0,9
"Kingsley Fobi","Granada","GHA","DF",NA,21,0,0,0,0,0
"José Fontán","Celta Vigo","ESP","DF",NA,20,3,1,1,2,17
"Dimitri Foulquier","Granada","FRA","DF",NA,27,7,0,0,0,30
"Juan Foyth","Villarreal","ARG","DF","MF",22,6,0,0,0,20
"Jorge de Frutos","Levante","ESP","MF",NA,23,3,0,0,0,36
"Ramiro Funes Mori","Villarreal","ARG","DF",NA,29,1,0,0,0,7
"Javi Galán","Huesca","ESP","DF",NA,25,5,0,0,0,61
"Enric Gallego","Osasuna","ESP","FW",NA,33,2,0,0,0,30
"Kévin Gameiro","Valencia","FRA","FW",NA,33,0,0,0,0,9
"Aleix García","Eibar","ESP","MF",NA,23,1,0,0,0,4
"Borja García","Huesca","ESP","MF","FW",29,0,0,0,0,3
"Dani García","Athletic Club","ESP","MF",NA,30,8,0,0,0,29
"David García","Osasuna","ESP","DF",NA,26,8,0,0,0,45
"Manu García","Alavés","ESP","MF",NA,34,9,1,1,2,18
"Raúl García","Valladolid","ESP","DF","MF",31,2,0,0,0,5
"Raúl García","Athletic Club","ESP","FW","MF",34,8,2,1,3,50
"Rubén García","Osasuna","ESP","MF","FW",27,2,0,0,0,42
"Unai García","Osasuna","ESP","DF",NA,28,3,0,0,0,14
"Mario Gaspar","Villarreal","ESP","DF",NA,29,3,1,0,1,20
"Paulo Gazzaniga","Elche","ARG","GK",NA,28,3,0,0,0,0
"Bryan Gil","Sevilla","ESP","FW",NA,19,0,0,0,0,1
"Bryan Gil","Eibar","ESP","MF","FW",19,6,0,0,0,24
"Álvaro Giménez","Cádiz","ESP","FW",NA,29,0,0,0,0,8
"Dani Gómez","Levante","ESP","FW",NA,22,3,0,0,0,30
"Ibai Gómez","Athletic Club","ESP","MF",NA,30,0,0,0,0,2
"Maxi Gómez","Valencia","URU","FW",NA,23,7,1,1,2,53
"Moi Gómez","Villarreal","ESP","MF","FW",26,1,0,0,0,20
"Papu Gómez","Sevilla","ARG","MF","FW",32,0,0,0,0,15
"Sergi Gómez","Sevilla","ESP","DF",NA,28,2,0,0,0,1
"Sergio Gómez","Huesca","ESP","MF","FW",19,1,0,0,0,7
"Maxime Gonalons","Granada","FRA","MF",NA,31,7,1,0,1,30
"Bruno González","Valladolid","ESP","DF",NA,30,8,0,0,0,31
"Diego González","Elche","ESP","DF",NA,25,5,0,0,0,19
"Sergio González","Cádiz","ESP","MF","DF",23,0,0,0,0,1
"Urko González","Real Sociedad","ESP","MF",NA,19,1,0,0,0,4
"Andoni Gorosabel","Real Sociedad","ESP","DF",NA,23,3,0,0,0,36
"Antoine Griezmann","Barcelona","FRA","FW","MF",29,4,0,0,0,13
"Andrés Guardado","Betis","MEX","MF",NA,33,4,0,0,0,21
"Sergi Guardiola","Valladolid","ESP","FW",NA,29,5,0,0,0,39
"Nemanja Gudelj","Sevilla","SRB","MF","DF",28,8,0,0,0,21
"Gonçalo Guedes","Valencia","POR","MF","FW",23,3,1,0,1,29
"Ander Guevara","Real Sociedad","ESP","MF",NA,23,5,0,0,0,30
"John Guidetti","Alavés","SWE","FW",NA,28,1,0,0,0,7
"Hugo Guillamón","Valencia","ESP","DF",NA,20,8,0,0,0,33
"Jon Guridi","Real Sociedad","ESP","MF",NA,25,2,0,0,0,11
"Raúl Guti","Elche","ESP","MF",NA,23,4,1,0,1,33
"Marcos Mauro López Gutiérrez","Cádiz","ARG","DF",NA,29,2,1,0,1,11
"Miguel Gutiérrez","Real Madrid","ESP","DF",NA,19,0,0,0,0,6
"Munir El Haddadi","Sevilla","MAR","FW",NA,24,2,0,0,0,22
"Eden Hazard","Real Madrid","BEL","FW","MF",29,0,0,0,0,2
"Mario Hermoso","Atlético Madrid","ESP","DF",NA,25,6,0,0,0,30
"Aridane Hernández","Osasuna","ESP","DF",NA,31,3,1,0,1,21
"Héctor Herrera","Atlético Madrid","MEX","MF",NA,30,2,0,0,0,9
"Sergio Herrera","Osasuna","ESP","GK",NA,27,2,0,0,0,1
"Yangel Herrera","Granada","VEN","MF",NA,22,7,0,0,0,69
"Pablo Hervías","Valladolid","ESP","DF","MF",27,1,0,0,0,8
"Vicente Iborra","Villarreal","ESP","MF",NA,32,4,0,0,0,15
"Oussama Idrissi","Sevilla","MAR","FW","MF",24,0,0,0,0,1
"Iglesias","Getafe","ESP","DF","MF",22,2,0,0,0,15
"Borja Iglesias","Betis","ESP","FW",NA,27,2,0,0,0,20
"Asier Illarramendi","Real Sociedad","ESP","MF",NA,30,2,0,0,0,6
"Pablo Insua","Huesca","ESP","DF",NA,26,9,0,0,0,27
"Takashi Inui","Eibar","JPN","MF","FW",32,0,0,0,0,28
"Alexander Isak","Real Sociedad","SWE","FW",NA,20,4,0,0,0,26
"Isco","Real Madrid","ESP","MF",NA,28,1,0,0,0,17
"Jairo Izquierdo","Cádiz","ESP","MF","DF",26,4,0,0,0,12
"Saidy Janko","Valladolid","GAM","DF",NA,24,4,0,0,0,14
"Adnan Januzaj","Real Sociedad","BEL","FW","MF",25,2,0,0,0,8
"Jason","Valencia","ESP","MF","DF",26,4,1,1,2,6
"Luis Javier Suárez","Granada","COL","FW","MF",22,6,0,0,0,28
"Joaquín","Betis","ESP","FW","MF",39,2,0,0,0,10
"John Joe","Getafe","IRL","MF","FW",16,0,0,0,0,2
"Frenkie de Jong","Barcelona","NED","MF","DF",23,5,0,0,0,25
"Luuk de Jong","Sevilla","NED","FW",NA,29,3,0,0,0,20
"Jony","Osasuna","ESP","MF","FW",29,0,0,0,0,10
"Joan Jordán","Sevilla","ESP","MF",NA,26,8,1,1,2,54
"Josan","Elche","ESP","MF","DF",30,3,0,0,0,23
"Willian José","Real Sociedad","BRA","FW",NA,28,0,0,0,0,3
"Joselu","Alavés","ESP","FW",NA,30,1,0,0,0,43
"Josema","Elche","ESP","DF",NA,24,3,0,0,0,22
"Jota","Valladolid","POR","MF","FW",21,1,0,0,0,6
"Jota","Alavés","ESP","MF",NA,29,5,1,1,2,18
"Luka Jović","Real Madrid","SRB","FW",NA,22,0,0,0,0,2
"Juanmi","Betis","ESP","FW","MF",27,1,0,0,0,12
"Vinicius Júnior","Real Madrid","BRA","FW",NA,20,3,0,0,0,26
"Jens Jønsson","Cádiz","DEN","MF",NA,27,6,0,0,0,34
"Damian Kądzior","Eibar","POL","FW","MF",28,0,0,0,0,4
"Lee Kang-in","Valencia","KOR","FW","MF",19,1,0,0,0,14
"Stephane Keller","Alavés","CMR","DF",NA,18,0,0,0,0,0
"Kenedy","Granada","BRA","FW","MF",24,3,0,0,0,32
"Kiké","Eibar","ESP","FW",NA,30,4,1,1,2,68
"Giorgi Kochorashvili","Levante","GEO","MF",NA,21,0,0,0,0,1
"Kenan Kodro","Valladolid","BIH","FW","MF",26,1,0,0,0,7
"Kenan Kodro","Athletic Club","BIH","FW","MF",26,1,0,0,0,1
"Koba Koindredi","Valencia","FRA","MF",NA,18,0,0,0,0,0
"Koke","Atlético Madrid","ESP","MF",NA,28,9,0,0,0,45
"Geoffrey Kondogbia","Valencia","CTA","MF",NA,27,1,0,0,0,8
"Geoffrey Kondogbia","Atlético Madrid","CTA","MF",NA,27,4,0,0,0,19
"Jules Koundé","Sevilla","FRA","DF",NA,21,4,0,0,0,20
"Toni Kroos","Real Madrid","GER","MF",NA,30,6,0,0,0,27
"Takefusa Kubo","Villarreal","JPN","MF","FW",19,2,1,1,2,3
"Takefusa Kubo","Getafe","JPN","MF","FW",19,2,0,0,0,18
"Kuki","Valladolid","ESP","MF",NA,22,0,0,0,0,1
"Víctor Laguardia","Alavés","ESP","DF",NA,30,5,1,0,1,25
"Diego Lainez","Betis","MEX","FW","MF",20,5,0,0,0,14
"Toni Lato","Valencia","ESP","DF",NA,22,3,0,0,0,14
"Lauti","Celta Vigo","URU","MF",NA,19,0,0,0,0,1
"Robin Le Normand","Real Sociedad","ESP","DF",NA,23,5,1,0,1,41
"Jeremías Ledesma","Cádiz","ARG","GK",NA,27,0,0,0,0,1
"Florian Lejeune","Alavés","FRA","DF",NA,29,10,0,0,0,33
"Iñigo Lekue","Athletic Club","ESP","DF",NA,27,1,0,0,0,17
"Thomas Lemar","Atlético Madrid","FRA","MF",NA,24,4,0,0,0,15
"Clément Lenglet","Barcelona","FRA","DF",NA,25,11,2,2,4,50
"Pedro León","Eibar","ESP","MF","FW",33,2,0,0,0,10
"Sergio León","Levante","ESP","FW",NA,31,0,0,0,0,14
"Diego Llorente","Real Sociedad","ESP","DF",NA,26,0,0,0,0,2
"Marcos Llorente","Atlético Madrid","ESP","MF","FW",25,6,0,0,0,58
"Renan Lodi","Atlético Madrid","BRA","DF","FW",22,3,0,0,0,19
"Adrián López","Osasuna","ESP","FW","MF",32,0,0,0,0,4
"Javi López","Alavés","ESP","DF","MF",18,1,1,0,1,3
"Pedro López Muñoz","Huesca","ESP","DF",NA,36,2,0,0,0,14
"Roberto López","Real Sociedad","ESP","MF","FW",20,0,0,0,0,2
"Unai López","Athletic Club","ESP","MF",NA,24,7,0,0,0,21
"Anthony Lozano","Cádiz","HON","FW",NA,27,5,0,0,0,49
"Jeison Lucumí","Elche","COL","MF",NA,25,0,0,0,0,1
"José Luis Gayà","Valencia","ESP","DF",NA,25,6,0,0,0,29
"José Luis Morales","Levante","ESP","MF","FW",33,3,0,0,0,17
"Luisinho","Huesca","POR","DF",NA,35,1,0,0,0,0
"Luismi","Elche","ESP","MF","DF",28,0,0,0,0,6
"Darwin Machís","Granada","VEN","FW","MF",27,1,0,0,0,32
"Pablo Maffeo","Huesca","ESP","DF",NA,23,4,0,0,0,12
"Abdallahi Mahmoud","Alavés","MTN","MF",NA,20,0,0,0,0,1
"Nemanja Maksimović","Getafe","SRB","MF",NA,25,5,0,0,0,26
"Filip Malbašić","Cádiz","SRB","FW","MF",27,2,0,0,0,17
"Hugo Mallo","Celta Vigo","ESP","DF",NA,29,8,0,0,0,56
"Mickael Malsa","Levante","MTQ","MF",NA,24,5,0,0,0,37
"Aïssa Mandi","Betis","ALG","DF",NA,28,6,2,1,3,20
"Eliaquim Mangala","Valencia","FRA","DF",NA,29,1,0,0,0,5
"Marcelo","Real Madrid","BRA","DF","MF",32,3,0,0,0,10
"Iván Marcone","Elche","ARG","MF",NA,30,10,1,1,2,29
"Óscar de Marcos","Athletic Club","ESP","DF","MF",31,2,0,0,0,13
"José Mari","Cádiz","ESP","MF",NA,32,5,0,0,0,27
"José María Giménez","Atlético Madrid","URU","DF",NA,25,5,0,0,0,19
"Mariano","Real Madrid","DOM","FW",NA,26,0,0,0,0,8
"Adrián Marín","Alavés","ESP","DF","MF",23,0,0,0,0,3
"Adrián Marín","Granada","ESP","DF","MF",23,1,0,0,0,3
"Roger Martí","Levante","ESP","FW",NA,29,4,0,0,0,43
"Aarón Martín","Celta Vigo","ESP","DF",NA,23,1,0,0,0,25
"Álex Martín","Cádiz","ESP","DF",NA,22,0,0,0,0,1
"Iñigo Martínez","Athletic Club","ESP","DF",NA,29,9,1,0,1,30
"Javi Martínez","Osasuna","ESP","MF","FW",20,1,0,0,0,5
"Marvin","Real Madrid","ESP","DF","MF",20,0,0,0,0,1
"Jordi Masip","Valladolid","ESP","GK",NA,31,3,0,0,0,1
"Jaime Mata","Getafe","ESP","FW",NA,31,9,1,0,1,70
"Gonzalo Melero","Levante","ESP","MF","FW",26,4,0,0,0,25
"Brais Méndez","Celta Vigo","ESP","MF","FW",23,8,0,0,0,77
"Édgar Méndez","Alavés","ESP","MF","FW",30,12,1,1,2,52
"Ferland Mendy","Real Madrid","FRA","DF",NA,25,3,0,0,0,22
"Mikel Merino","Real Sociedad","ESP","MF",NA,24,5,0,0,0,79
"Martín Merquelanz","Real Sociedad","ESP","MF","FW",25,0,0,0,0,4
"Roque Mesa","Valladolid","ESP","MF",NA,31,4,1,0,1,29
"Lionel Messi","Barcelona","ARG","FW","MF",33,4,0,0,0,22
"Omenuke Mfulu","Elche","COD","MF",NA,26,4,0,0,0,13
"Míchel","Valladolid","ESP","MF",NA,32,3,0,0,0,16
"Éder Militão","Real Madrid","BRA","DF",NA,22,3,1,0,1,15
"Luis Milla","Granada","ESP","MF",NA,25,1,0,0,0,16
"Pere Milla","Elche","ESP","FW","MF",27,6,0,0,0,31
"Santi Mina","Celta Vigo","ESP","FW",NA,24,4,0,0,0,63
"Óscar Mingueza","Barcelona","ESP","DF",NA,21,4,0,0,0,20
"Rafa Mir","Huesca","ESP","FW",NA,23,2,0,0,0,62
"Jorge Miramón","Levante","ESP","DF",NA,31,1,0,0,0,15
"Juan Miranda","Betis","ESP","DF",NA,20,4,0,0,0,24
"Luka Modrić","Real Madrid","CRO","MF",NA,34,4,0,0,0,30
"Johan Mojica","Elche","COL","DF",NA,27,3,0,0,0,17
"Guillem Molina","Valencia","ESP","DF",NA,20,1,0,0,0,4
"Jorge Molina","Granada","ESP","FW",NA,38,3,0,0,0,28
"Victor Mollejo","Getafe","ESP","MF","DF",19,0,0,0,0,0
"Jon Moncayola","Osasuna","ESP","MF",NA,22,7,1,1,2,39
"Nacho Monreal","Real Sociedad","ESP","DF",NA,34,1,0,0,0,25
"Ángel Montoro","Granada","ESP","MF",NA,32,6,0,0,0,23
"Martín Montoya","Betis","ESP","DF",NA,29,0,1,0,1,3
"Emre Mor","Celta Vigo","TUR","FW","MF",23,2,0,0,0,7
"Jon Morcillo","Athletic Club","ESP","MF","FW",21,3,0,0,0,21
"Álex Moreno","Betis","ESP","DF",NA,27,4,0,0,0,21
"Gerard Moreno","Villarreal","ESP","FW",NA,28,3,0,0,0,44
"Tete Morente","Elche","ESP","MF","FW",23,5,0,0,0,28
"Ilaix Moriba","Barcelona","GUI","MF",NA,17,1,0,0,0,16
"Loren Morón","Betis","ESP","FW",NA,26,2,0,0,0,15
"Pedro Mosquera","Huesca","ESP","MF",NA,32,1,0,0,0,26
"Javi Moyano","Valladolid","ESP","DF",NA,34,0,0,0,0,0
"Iker Muniain","Athletic Club","ESP","MF","FW",27,1,0,0,0,17
"Aihen Muñoz","Real Sociedad","ESP","DF",NA,22,6,0,0,0,18
"Joaquín Muñoz","Huesca","ESP","FW",NA,21,0,0,0,0,2
"Jeison Murillo","Celta Vigo","COL","DF",NA,28,11,1,1,2,45
"Yunus Musah","Valencia","USA","MF",NA,17,2,0,0,0,20
"Yoshinori Mutō","Eibar","JPN","FW","MF",28,1,0,0,0,28
"Nacho","Valladolid","ESP","DF",NA,31,3,1,0,1,14
"Nacho","Real Madrid","ESP","DF",NA,30,8,0,0,0,38
"Nano","Cádiz","ESP","FW",NA,25,0,0,0,0,0
"Roberto Navarro","Real Sociedad","ESP","MF",NA,18,0,0,0,0,1
"Ximo Navarro","Alavés","ESP","DF",NA,30,6,0,0,0,33
"Jesús Navas","Sevilla","ESP","DF",NA,34,4,0,0,0,10
"Raúl Navas","Osasuna","ESP","DF",NA,32,0,0,0,0,2
"Álvaro Negredo","Cádiz","ESP","FW",NA,34,5,1,1,2,21
"Carlos Neva","Granada","ESP","DF",NA,24,1,0,0,0,7
"Mamor Niang","Getafe","SEN","MF","FW",18,0,0,0,0,0
"Nieto","Cádiz","ESP","FW","DF",22,0,0,0,0,0
"Saúl Ñíguez","Atlético Madrid","ESP","MF","DF",25,10,0,0,0,44
