"Player","Squad","Nation","Pos","Pos2","Age","Tackles","Tackles_Won","Tackles_Win_Percentage","Challenges","Challenges_Won","Challenges_Percentage","Total_Blocks","Shots_Blocked","Passes_Blocked","Interceptions","Clearances","Errors"
"Sergio Álvarez","Eibar","ESP","MF","DF",28,42,25,59.5238095238095,22,22,36.4,22,5,17,22,24,2
"Yeray Álvarez","Athletic Club","ESP","DF",NA,25,19,12,63.1578947368421,21,21,42.9,12,5,7,53,73,0
"Emmanuel Amankwaa Akurugu","Getafe","GHA","DF",NA,18,0,0,NA,1,1,0,1,0,1,2,1,0
"Jon Ander Garrido","Cádiz","ESP","MF",NA,30,18,10,55.5555555555556,26,26,38.5,12,4,8,14,13,0
"Marcos André","Valladolid","BRA","FW",NA,23,8,2,25,8,8,0,15,2,13,2,9,0
"José Ángel","Eibar","ESP","DF",NA,30,15,8,53.3333333333333,12,12,66.7,7,0,7,13,17,1
"José Antonio Miranda","Getafe","EQG","MF","DF",22,0,0,NA,1,1,0,1,0,1,0,0,0
"Aritz Arambarri","Real Sociedad","ESP","DF",NA,22,1,1,100,2,2,50,0,0,0,0,0,0
"Mauro Arambarri","Getafe","URU","MF",NA,24,64,39,60.9375,80,80,28.8,40,5,35,42,28,0
"Néstor Araujo","Celta Vigo","MEX","DF",NA,28,24,16,66.6666666666667,15,15,46.7,23,18,5,43,89,2
"Ronald Araújo","Barcelona","URU","DF",NA,21,22,11,50,9,9,100,24,15,9,20,47,1
"Anaitz Arbilla","Eibar","ESP","DF",NA,33,45,26,57.7777777777778,54,54,50,36,11,25,69,73,1
"Sergio Arribas","Real Madrid","ESP","MF","FW",18,3,1,33.3333333333333,3,3,33.3,2,0,2,4,2,0
"Sergio Asenjo","Villarreal","ESP","GK",NA,31,0,0,NA,1,1,0,0,0,0,0,13,2
"Marco Asensio","Real Madrid","ESP","FW","MF",24,12,6,50,24,24,12.5,15,0,15,11,10,0
"Iago Aspas","Celta Vigo","ESP","FW",NA,32,11,3,27.2727272727273,23,23,8.7,25,2,23,16,21,0
"Miguel Atienza","Eibar","ESP","MF",NA,21,20,9,45,23,23,34.8,14,1,13,9,12,0
"Ezequiel Ávila","Osasuna","ARG","FW","MF",26,6,2,33.3333333333333,4,4,50,1,0,1,1,0,0
"Carlos Bacca","Villarreal","COL","FW",NA,33,9,5,55.5555555555556,5,5,60,5,0,5,3,2,0
"Édgar Badía","Elche","ESP","GK",NA,28,1,0,0,3,3,33.3,0,0,0,0,17,3
"Alex Baena","Villarreal","ESP","MF",NA,19,4,3,75,3,3,33.3,1,1,0,1,1,0
"Miguel Baeza","Celta Vigo","ESP","MF","FW",20,7,6,85.7142857142857,13,13,38.5,3,0,3,3,2,0
"Mikel Balenziaga","Athletic Club","ESP","DF",NA,32,26,15,57.6923076923077,18,18,50,22,7,15,7,46,0
"Enis Bardhi","Levante","MKD","MF",NA,25,28,12,42.8571428571429,36,36,27.8,8,2,6,21,14,0
"Kike Barja","Osasuna","ESP","MF","FW",23,10,5,50,24,24,20.8,10,1,9,16,8,0
"Marc Baró","Cádiz","ESP","DF",NA,20,2,1,50,2,2,0,1,0,1,2,2,1
"Antonio Barragán","Elche","ESP","DF",NA,33,28,14,50,21,21,57.1,22,8,14,33,67,1
"Ander Barrenetxea","Real Sociedad","ESP","MF","FW",18,29,19,65.5172413793103,24,24,37.5,20,0,20,6,8,0
"Marc Bartra","Betis","ESP","DF",NA,29,27,16,59.2592592592593,22,22,54.5,19,5,14,40,74,3
"Rodrigo Battaglia","Alavés","ARG","MF",NA,29,38,16,42.1052631578947,50,50,32,30,14,16,29,40,1
"Jon Bautista","Real Sociedad","ESP","FW",NA,25,5,3,60,3,3,0,3,1,2,2,4,0
"Fran Beltrán","Celta Vigo","ESP","MF","FW",21,30,22,73.3333333333333,24,24,33.3,14,1,13,16,24,0
"Karim Benzema","Real Madrid","FRA","FW",NA,32,8,6,75,15,15,33.3,9,2,7,8,24,0
"Yuri Berchiche","Athletic Club","ESP","DF",NA,30,24,19,79.1666666666667,24,24,41.7,14,0,14,11,29,0
"Álex Berenguer","Athletic Club","ESP","MF","FW",25,47,31,65.9574468085106,51,51,17.6,48,3,45,18,27,0
"Pedro Bigas","Eibar","ESP","DF",NA,29,11,9,81.8181818181818,14,14,50,12,6,6,23,54,0
"Alejandro Blanco","Valencia","ESP","MF",NA,21,8,4,50,18,18,16.7,5,0,5,8,9,0
"Antonio Blanco","Real Madrid","ESP","MF","FW",20,7,2,28.5714285714286,7,7,42.9,6,2,4,3,5,0
"Yann Bodiger","Cádiz","FRA","MF",NA,25,2,2,100,6,6,16.7,7,3,4,8,4,0
"Yassine Bounou","Sevilla","MAR","GK",NA,29,1,1,100,2,2,0,0,0,0,0,12,2
"Lucas Boyé","Elche","ARG","FW",NA,24,47,31,65.9574468085106,49,49,20.4,37,2,35,19,21,0
"Martin Braithwaite","Barcelona","DEN","FW",NA,29,8,4,50,6,6,16.7,2,0,2,6,7,0
"Darko Brašanac","Osasuna","SRB","MF",NA,28,10,6,60,16,16,31.3,8,1,7,7,10,0
"Álvaro Bravo","Granada","ESP","MF",NA,22,1,1,100,2,2,50,0,0,0,1,0,0
"Claudio Bravo","Betis","CHI","GK",NA,37,0,0,NA,1,1,0,0,0,0,0,11,0
"Yan Brice Eteki","Granada","CMR","MF",NA,22,23,15,65.2173913043478,19,19,42.1,13,3,10,13,16,1
"Ante Budimir","Osasuna","CRO","FW",NA,29,20,12,60,15,15,26.7,17,4,13,2,17,1
"Esteban Burgos","Eibar","ARG","DF",NA,28,7,6,85.7142857142857,5,5,20,8,7,1,23,54,2
"Burgui","Alavés","ESP","MF",NA,26,3,1,33.3333333333333,1,1,100,0,0,0,0,0,0
"Sergio Busquets","Barcelona","ESP","MF",NA,32,63,35,55.5555555555556,76,76,35.5,27,4,23,53,18,2
"Erick Cabaco","Getafe","URU","DF",NA,25,24,14,58.3333333333333,22,22,54.5,8,6,2,13,51,1
"Cala","Cádiz","ESP","DF",NA,30,21,12,57.1428571428571,21,21,52.4,18,8,10,35,91,0
"Jonathan Calleri","Osasuna","ARG","FW",NA,26,15,6,40,17,17,17.6,18,2,16,1,10,1
"Dani Calvo","Elche","ESP","DF",NA,26,20,13,65,10,10,70,18,12,6,11,71,0
"José Campaña","Levante","ESP","MF",NA,27,14,6,42.8571428571429,14,14,35.7,2,0,2,13,4,0
"Sergio Canales","Betis","ESP","MF","FW",29,16,9,56.25,21,21,14.3,18,0,18,13,5,0
"Álex Cantero","Levante","ESP","FW",NA,20,2,1,50,2,2,50,1,0,1,0,3,0
"Ander Capa","Athletic Club","ESP","DF",NA,28,37,18,48.6486486486486,37,37,48.6,21,8,13,25,57,0
"Étienne Capoue","Villarreal","FRA","MF",NA,32,20,10,50,18,18,44.4,7,1,6,20,23,0
"Isaac Carcelen","Cádiz","ESP","DF",NA,27,68,43,63.2352941176471,60,60,55,37,12,25,49,89,0
"Cárdenas","Levante","ESP","GK",NA,23,0,0,NA,1,1,0,0,0,0,3,5,1
"Marc Cardona","Osasuna","ESP","FW","DF",25,1,0,0,1,1,100,0,0,0,0,0,0
"Diego Carlos","Sevilla","BRA","DF",NA,27,22,13,59.0909090909091,16,16,50,35,27,8,31,114,1
"Juan Carlos","Huesca","ESP","MF","FW",29,5,3,60,15,15,13.3,7,0,7,1,1,0
"Yannick Carrasco","Atlético Madrid","BEL","DF","MF",26,27,15,55.5555555555556,34,34,44.1,24,0,24,17,16,1
"Sergio Carreira","Celta Vigo","ESP","DF",NA,19,3,0,0,1,1,100,2,0,2,1,7,0
"Guido Carrillo","Elche","ARG","FW",NA,29,9,8,88.8888888888889,8,8,25,2,1,1,4,14,0
"Dani Carvajal","Real Madrid","ESP","DF",NA,28,27,20,74.0740740740741,20,20,55,19,1,18,13,27,0
"William Carvalho","Betis","POR","MF",NA,28,19,12,63.1578947368421,21,21,23.8,11,3,8,11,14,1
"Casemiro","Real Madrid","BRA","MF",NA,28,84,49,58.3333333333333,73,73,45.2,50,17,33,70,62,0
"Sofian Chakla","Getafe","MAR","DF",NA,26,12,8,66.6666666666667,7,7,71.4,3,2,1,14,48,1
"Chema","Getafe","ESP","DF","MF",28,11,5,45.4545454545455,7,7,71.4,1,0,1,10,23,0
"Denis Cheryshev","Valencia","RUS","MF",NA,29,19,15,78.9473684210526,26,26,23.1,15,1,14,12,15,0
"Samuel Chukwueze","Villarreal","NGA","MF","FW",21,12,7,58.3333333333333,17,17,17.6,8,0,8,10,3,0
"Víctor Chust","Real Madrid","ESP","DF",NA,20,1,1,100,2,2,0,2,2,0,1,5,0
"Cifu","Elche","ESP","DF",NA,29,10,7,70,13,13,53.8,5,1,4,8,10,0
"Carlos Clerc","Levante","ESP","DF",NA,28,56,29,51.7857142857143,39,39,56.4,26,4,22,37,55,1
"Coke","Levante","ESP","DF",NA,33,24,10,41.6666666666667,27,27,51.9,13,1,12,14,27,0
"Francis Coquelin","Villarreal","FRA","MF",NA,29,19,14,73.6842105263158,19,19,42.1,8,2,6,21,11,1
"Iñigo Córdoba","Athletic Club","ESP","FW","MF",23,0,0,NA,3,3,0,4,0,4,2,1,0
"Iñigo Córdoba","Alavés","ESP","MF",NA,23,6,4,66.6666666666667,10,10,20,7,0,7,3,2,0
"Ángel Correa","Atlético Madrid","ARG","FW","MF",25,38,21,55.2631578947368,45,45,33.3,18,1,17,22,16,0
"Rober Correa","Eibar","ESP","DF",NA,27,16,9,56.25,12,12,66.7,9,1,8,20,31,0
"Thierry Correia","Valencia","POR","DF",NA,21,47,27,57.4468085106383,43,43,48.8,24,6,18,42,63,1
"Diego Costa","Atlético Madrid","ESP","FW",NA,31,1,0,0,3,3,33.3,0,0,0,0,2,0
"Jaume Costa","Villarreal","ESP","DF","MF",32,10,6,60,9,9,77.8,7,1,6,6,8,0
"Thibaut Courtois","Real Madrid","BEL","GK",NA,28,0,0,NA,1,1,0,1,0,1,1,17,2
"Philippe Coutinho","Barcelona","BRA","MF","FW",28,8,6,75,9,9,33.3,7,0,7,2,1,0
"Juan Cruz Armada","Osasuna","ESP","DF",NA,28,36,22,61.1111111111111,35,35,54.3,19,5,14,15,50,0
"Cucho","Getafe","COL","FW","MF",21,19,10,52.6315789473684,23,23,8.7,18,1,17,6,8,0
"Marc Cucurella","Getafe","ESP","MF",NA,22,64,51,79.6875,66,66,37.9,45,4,41,40,27,0
"Patrick Cutrone","Valencia","ITA","FW",NA,22,0,0,NA,1,1,0,0,0,0,1,0,0
"Moussa Dembélé","Atlético Madrid","FRA","FW",NA,24,0,0,NA,1,1,0,0,0,0,1,0,0
"Ousmane Dembélé","Barcelona","FRA","FW",NA,23,14,9,64.2857142857143,17,17,35.3,10,0,10,9,3,1
"Sergiño Dest","Barcelona","USA","DF","FW",19,31,16,51.6129032258064,32,32,56.3,25,4,21,10,24,1
"Deyverson","Alavés","BRA","FW",NA,29,6,4,66.6666666666667,13,13,15.4,9,0,9,9,13,0
"Mouctar Diakhaby","Valencia","GUI","DF",NA,23,16,8,50,12,12,66.7,28,21,7,27,102,1
"Víctor Díaz","Granada","ESP","DF",NA,32,21,10,47.6190476190476,19,19,52.6,14,8,6,16,39,0
"Papakouli Diop","Eibar","SEN","MF",NA,34,43,29,67.4418604651163,41,41,29.3,23,5,18,39,34,1
"Djené","Getafe","TOG","DF",NA,28,61,39,63.9344262295082,34,34,76.5,24,11,13,42,96,0
"Marko Dmitrović","Eibar","SRB","GK",NA,28,4,3,75,4,4,50,0,0,0,0,16,2
"Jaume Doménech","Valencia","ESP","GK",NA,29,1,1,100,2,2,50,1,0,1,0,16,2
"Carlos Dominguez","Celta Vigo","ESP","DF",NA,19,5,4,80,6,6,50,5,3,2,6,24,0
"Cheick Doukouré","Levante","CIV","MF","FW",27,5,4,80,4,4,75,2,0,2,3,0,0
"Idrissa Doumbia","Huesca","CIV","MF",NA,22,15,8,53.3333333333333,13,13,38.5,6,3,3,7,9,0
"Domingos Duarte","Granada","POR","DF",NA,25,32,20,62.5,21,21,66.7,29,20,9,29,86,0
"Óscar Duarte","Levante","CRC","DF",NA,31,22,13,59.0909090909091,18,18,55.6,23,15,8,36,97,1
"Rubén Duarte","Alavés","ESP","DF",NA,24,55,30,54.5454545454545,52,52,44.2,44,6,38,66,72,0
"Unai Dufur","Eibar","ESP","DF",NA,21,2,2,100,4,4,50,0,0,0,1,0,0
"Aritz Elustondo","Real Sociedad","ESP","DF",NA,26,30,16,53.3333333333333,22,22,81.8,12,5,7,15,63,0
"Rodrigo Ely","Alavés","BRA","DF",NA,26,5,2,40,4,4,75,2,1,1,7,23,1
"Emerson","Betis","BRA","DF",NA,21,91,52,57.1428571428571,78,78,55.1,33,6,27,61,102,2
"Youssef En-Nesyri","Sevilla","MAR","FW",NA,23,17,11,64.7058823529412,21,21,19,15,0,15,8,23,0
"Sergi Enrich","Eibar","ESP","FW",NA,30,21,15,71.4285714285714,22,22,40.9,11,0,11,6,5,0
"Aarón Escandell","Granada","ESP","GK",NA,24,1,1,100,1,1,100,0,0,0,0,6,0
"Dani Escriche","Huesca","ESP","FW","MF",22,9,7,77.7777777777778,10,10,30,11,0,11,8,5,0
"Sergio Escudero","Sevilla","ESP","DF",NA,30,12,8,66.6666666666667,12,12,50,5,2,3,9,7,0
"Alfonso Espino","Cádiz","URU","DF",NA,28,92,48,52.1739130434783,85,85,50.6,30,5,25,41,74,0
"Vicente Esquerdo","Valencia","ESP","MF",NA,21,7,4,57.1428571428571,6,6,66.7,4,2,2,8,1,0
"Pervis Estupiñán","Villarreal","ECU","DF",NA,22,37,17,45.9459459459459,23,23,60.9,10,2,8,35,14,2
"Xabier Etxeita","Getafe","ESP","DF",NA,32,8,4,50,14,14,50,6,3,3,13,38,0
"Edu Expósito","Eibar","ESP","MF",NA,23,51,30,58.8235294117647,66,66,30.3,25,4,21,22,17,0
"Fali","Cádiz","ESP","DF","MF",26,42,25,59.5238095238095,37,37,43.2,28,15,13,32,119,0
"Ansu Fati","Barcelona","ESP","FW",NA,17,9,4,44.4444444444444,10,10,20,4,0,4,3,1,0
"Nabil Fekir","Betis","FRA","MF","FW",27,45,23,51.1111111111111,43,43,16.3,31,2,29,8,2,0
"Felipe","Atlético Madrid","BRA","DF",NA,31,29,17,58.6206896551724,23,23,78.3,30,15,15,36,128,2
"João Félix","Atlético Madrid","POR","FW","MF",20,8,4,50,17,17,23.5,3,0,3,5,2,0
"Álex Fernández","Cádiz","ESP","MF",NA,27,19,9,47.3684210526316,30,30,26.7,14,1,13,22,15,0
"Álvaro Fernández","Huesca","ESP","GK",NA,22,1,1,100,3,3,33.3,0,0,0,2,7,0
"Augusto Fernández","Cádiz","ARG","MF",NA,34,11,3,27.2727272727273,13,13,15.4,5,1,4,9,5,0
"Carlos Fernández","Sevilla","ESP","FW",NA,24,1,0,0,2,2,0,3,1,2,1,0,0
"Carlos Fernández","Real Sociedad","ESP","FW","MF",24,3,2,66.6666666666667,8,8,12.5,6,1,5,0,6,0
"Joaquín Fernández","Valladolid","ESP","DF",NA,24,30,16,53.3333333333333,21,21,57.1,24,15,9,43,113,0
"Fernando","Sevilla","BRA","MF",NA,33,54,28,51.8518518518519,43,43,53.5,25,11,14,41,70,0
"David Ferreiro","Huesca","ESP","MF","FW",32,25,12,48,49,49,16.3,21,1,20,25,15,0
"Facundo Ferreyra","Celta Vigo","ARG","FW",NA,29,4,3,75,2,2,0,5,0,5,2,2,0
"Fidel","Elche","ESP","MF","DF",30,46,30,65.2173913043478,64,64,39.1,22,2,20,16,14,0
"Junior Firpo","Barcelona","DOM","DF","MF",23,1,1,100,1,1,0,5,3,2,4,7,0
"José Fontán","Celta Vigo","ESP","DF",NA,20,12,9,75,11,11,45.5,4,3,1,13,27,0
"Dimitri Foulquier","Granada","FRA","DF",NA,27,35,21,60,26,26,57.7,24,7,17,26,60,0
"Juan Foyth","Villarreal","ARG","DF","MF",22,40,22,55,29,29,41.4,21,6,15,19,24,1
"Jorge de Frutos","Levante","ESP","MF",NA,23,48,24,50,41,41,26.8,25,2,23,16,18,0
"Ramiro Funes Mori","Villarreal","ARG","DF",NA,29,12,8,66.6666666666667,11,11,63.6,7,5,2,8,42,1
"Javi Galán","Huesca","ESP","DF",NA,25,88,54,61.3636363636364,72,72,63.9,30,4,26,39,61,0
"Enric Gallego","Osasuna","ESP","FW",NA,33,6,3,50,14,14,14.3,5,1,4,1,9,0
"Kévin Gameiro","Valencia","FRA","FW",NA,33,7,4,57.1428571428571,11,11,27.3,10,0,10,0,3,0
"Aleix García","Eibar","ESP","MF",NA,23,5,4,80,10,10,10,5,0,5,8,2,0
"Borja García","Huesca","ESP","MF","FW",29,13,7,53.8461538461538,12,12,50,12,0,12,10,4,1
"Dani García","Athletic Club","ESP","MF",NA,30,39,19,48.7179487179487,46,46,32.6,20,7,13,33,34,0
"David García","Osasuna","ESP","DF",NA,26,26,17,65.3846153846154,24,24,54.2,36,19,17,59,171,0
"Manu García","Alavés","ESP","MF",NA,34,24,13,54.1666666666667,35,35,22.9,16,1,15,12,21,0
"Raúl García","Valladolid","ESP","DF","MF",31,10,8,80,20,20,30,5,1,4,9,10,0
"Raúl García","Athletic Club","ESP","FW","MF",34,34,19,55.8823529411765,22,22,31.8,30,1,29,15,20,0
"Rubén García","Osasuna","ESP","MF","FW",27,50,29,58,45,45,31.1,28,2,26,29,20,0
"Sergi García","Alavés","ESP","MF",NA,21,1,1,100,1,1,0,0,0,0,0,0,0
"Unai García","Osasuna","ESP","DF",NA,28,19,9,47.3684210526316,15,15,60,16,8,8,14,40,0
"Mario Gaspar","Villarreal","ESP","DF",NA,29,55,34,61.8181818181818,40,40,52.5,26,4,22,30,47,1
"Bryan Gil","Eibar","ESP","MF","FW",19,28,18,64.2857142857143,23,23,26.1,20,0,20,17,6,0
"David Gil","Cádiz","ESP","GK",NA,26,0,0,NA,1,1,0,0,0,0,0,2,0
"Álvaro Giménez","Cádiz","ESP","FW",NA,29,4,2,50,3,3,0,2,0,2,2,3,0
"Dani Gómez","Levante","ESP","FW",NA,22,4,3,75,11,11,0,3,0,3,2,4,0
"Ibai Gómez","Athletic Club","ESP","MF",NA,30,6,4,66.6666666666667,7,7,57.1,3,0,3,2,4,0
"Maxi Gómez","Valencia","URU","FW",NA,23,11,9,81.8181818181818,14,14,21.4,13,3,10,2,34,0
"Moi Gómez","Villarreal","ESP","MF","FW",26,21,12,57.1428571428571,35,35,40,20,3,17,11,16,0
"Papu Gómez","Sevilla","ARG","MF","FW",32,9,6,66.6666666666667,12,12,16.7,13,2,11,7,6,0
"Sergi Gómez","Sevilla","ESP","DF",NA,28,4,3,75,1,1,100,5,4,1,6,34,0
"Sergio Gómez","Huesca","ESP","MF","FW",19,29,10,34.4827586206897,22,22,50,15,0,15,14,9,0
"Maxime Gonalons","Granada","FRA","MF",NA,31,53,37,69.811320754717,37,37,40.5,17,0,17,25,21,1
"Bruno González","Valladolid","ESP","DF",NA,30,26,17,65.3846153846154,31,31,54.8,22,14,8,37,112,1
"Diego González","Elche","ESP","DF",NA,25,11,7,63.6363636363636,11,11,45.5,16,9,7,20,49,1
"Sergio González","Cádiz","ESP","MF","DF",23,1,0,0,2,2,50,0,0,0,2,0,0
"Urko González","Real Sociedad","ESP","MF",NA,19,0,0,NA,1,1,0,1,1,0,0,1,0
"Andoni Gorosabel","Real Sociedad","ESP","DF",NA,23,76,43,56.578947368421,64,64,42.2,25,4,21,23,42,0
"Antoine Griezmann","Barcelona","FRA","FW","MF",29,37,22,59.4594594594595,40,40,30,20,1,19,12,11,0
"Andrés Guardado","Betis","MEX","MF",NA,33,25,12,48,25,25,40,13,3,10,18,19,0
"Sergi Guardiola","Valladolid","ESP","FW",NA,29,11,5,45.4545454545455,27,27,7.4,12,1,11,7,16,3
"Nemanja Gudelj","Sevilla","SRB","MF","DF",28,23,12,52.1739130434783,10,10,40,10,6,4,24,24,2
"Gonçalo Guedes","Valencia","POR","MF","FW",23,18,12,66.6666666666667,45,45,22.2,24,1,23,8,7,0
"Ander Guevara","Real Sociedad","ESP","MF",NA,23,35,23,65.7142857142857,30,30,50,19,5,14,25,35,1
"John Guidetti","Alavés","SWE","FW",NA,28,2,2,100,2,2,0,0,0,0,1,2,0
"Hugo Guillamón","Valencia","ESP","DF",NA,20,23,13,56.5217391304348,20,20,40,19,14,5,27,102,3
"Jon Guridi","Real Sociedad","ESP","MF",NA,25,19,9,47.3684210526316,22,22,36.4,8,1,7,10,9,0
"Raúl Guti","Elche","ESP","MF",NA,23,48,28,58.3333333333333,52,52,30.8,25,3,22,49,25,0
"Marcos Mauro López Gutiérrez","Cádiz","ARG","DF",NA,29,23,15,65.2173913043478,24,24,62.5,18,12,6,22,78,0
"Miguel Gutiérrez","Real Madrid","ESP","DF",NA,19,4,0,0,7,7,14.3,3,0,3,5,5,0
"Munir El Haddadi","Sevilla","MAR","FW",NA,24,12,8,66.6666666666667,12,12,16.7,6,0,6,5,6,0
"Eden Hazard","Real Madrid","BEL","FW","MF",29,3,2,66.6666666666667,3,3,0,3,0,3,3,0,0
"Mario Hermoso","Atlético Madrid","ESP","DF",NA,25,55,31,56.3636363636364,61,61,60.7,23,10,13,36,73,0
"Aridane Hernández","Osasuna","ESP","DF",NA,31,20,11,55,12,12,58.3,22,19,3,34,127,1
"Héctor Herrera","Atlético Madrid","MEX","MF",NA,30,12,7,58.3333333333333,13,13,53.8,7,2,5,14,8,0
"Sergio Herrera","Osasuna","ESP","GK",NA,27,0,0,NA,2,2,0,0,0,0,3,29,3
"Yangel Herrera","Granada","VEN","MF",NA,22,59,26,44.0677966101695,41,41,26.8,53,17,36,26,32,1
"Pablo Hervías","Valladolid","ESP","DF","MF",27,19,12,63.1578947368421,26,26,34.6,6,0,6,11,8,0
"Jordan Holsgrove","Celta Vigo","SCO","MF",NA,20,6,4,66.6666666666667,8,8,62.5,2,0,2,2,1,0
"Vicente Iborra","Villarreal","ESP","MF",NA,32,18,8,44.4444444444444,24,24,33.3,14,7,7,14,25,1
"Oussama Idrissi","Sevilla","MAR","FW","MF",24,1,1,100,2,2,50,2,0,2,1,0,0
"Iglesias","Getafe","ESP","DF","MF",22,27,15,55.5555555555556,19,19,57.9,11,1,10,17,19,0
"Borja Iglesias","Betis","ESP","FW",NA,27,1,1,100,8,8,12.5,7,2,5,3,9,0
"Asier Illarramendi","Real Sociedad","ESP","MF",NA,30,5,2,40,5,5,20,2,0,2,5,7,0
"Pablo Insua","Huesca","ESP","DF",NA,26,37,18,48.6486486486486,31,31,45.2,14,8,6,24,68,0
"Takashi Inui","Eibar","JPN","MF","FW",32,13,8,61.5384615384615,12,12,25,19,0,19,12,7,0
"Alexander Isak","Real Sociedad","SWE","FW",NA,20,9,5,55.5555555555556,8,8,37.5,17,1,16,3,7,0
"Isco","Real Madrid","ESP","MF",NA,28,13,9,69.2307692307692,14,14,14.3,7,1,6,2,2,0
"Jairo Izquierdo","Cádiz","ESP","MF","DF",26,21,13,61.9047619047619,31,31,38.7,7,1,6,14,12,0
"Saidy Janko","Valladolid","GAM","DF",NA,24,19,10,52.6315789473684,14,14,57.1,9,1,8,18,47,0
"Adnan Januzaj","Real Sociedad","BEL","FW","MF",25,9,8,88.8888888888889,8,8,37.5,7,2,5,3,4,0
"Jason","Valencia","ESP","MF","DF",26,9,3,33.3333333333333,16,16,25,6,1,5,10,4,0
"Luis Javier Suárez","Granada","COL","FW","MF",22,19,11,57.8947368421053,17,17,35.3,10,1,9,8,11,0
"Joaquín","Betis","ESP","FW","MF",39,9,3,33.3333333333333,12,12,33.3,8,0,8,17,11,0
"Frenkie de Jong","Barcelona","NED","MF","DF",23,44,27,61.3636363636364,35,35,42.9,20,4,16,38,29,2
"Luuk de Jong","Sevilla","NED","FW",NA,29,9,5,55.5555555555556,7,7,14.3,11,3,8,5,15,0
"Jony","Osasuna","ESP","MF","FW",29,7,3,42.8571428571429,20,20,25,5,0,5,14,3,0
"Joan Jordán","Sevilla","ESP","MF",NA,26,52,28,53.8461538461538,76,76,22.4,22,3,19,27,25,0
"Josan","Elche","ESP","MF","DF",30,34,18,52.9411764705882,39,39,33.3,24,1,23,21,26,1
"Willian José","Real Sociedad","BRA","FW",NA,28,3,1,33.3333333333333,3,3,33.3,3,1,2,0,8,0
"Joselu","Alavés","ESP","FW",NA,30,27,14,51.8518518518519,28,28,28.6,26,3,23,15,58,1
"Josema","Elche","ESP","DF",NA,24,43,28,65.1162790697674,18,18,55.6,17,7,10,37,92,0
"Jota","Valladolid","POR","MF","FW",21,7,3,42.8571428571429,10,10,50,4,0,4,6,5,1
"Jota","Alavés","ESP","MF",NA,29,19,14,73.6842105263158,29,29,10.3,12,0,12,9,9,0
"Juanmi","Betis","ESP","FW","MF",27,13,9,69.2307692307692,18,18,22.2,4,0,4,2,4,0
"Vinicius Júnior","Real Madrid","BRA","FW",NA,20,32,22,68.75,43,43,25.6,28,0,28,7,4,0
"Jens Jønsson","Cádiz","DEN","MF",NA,27,55,29,52.7272727272727,52,52,42.3,39,7,32,51,45,0
"Damian Kądzior","Eibar","POL","FW","MF",28,1,0,0,5,5,20,1,0,1,0,0,0
"Lee Kang-in","Valencia","KOR","FW","MF",19,15,11,73.3333333333333,31,31,9.7,12,0,12,2,0,0
"Stephane Keller","Alavés","CMR","DF",NA,18,1,0,0,1,1,100,0,0,0,0,0,0
"Kenedy","Granada","BRA","FW","MF",24,22,12,54.5454545454545,25,25,20,21,4,17,26,15,1
"Kiké","Eibar","ESP","FW",NA,30,24,18,75,22,22,27.3,24,1,23,7,29,0
"Kenan Kodro","Valladolid","BIH","FW","MF",26,0,0,NA,2,2,0,2,1,1,2,6,0
"Kenan Kodro","Athletic Club","BIH","FW","MF",26,0,0,NA,1,1,0,0,0,0,0,0,0
