"Player","Squad","Nation","Pos","Pos2","Age","Assists","Goals+Assists","Penalty_Attempted","Penalty_Scored","Shots","Shots_on_Target","Shots_on_Target_Percentage","Goals_per_Shot","Goals_per_Shot_on_Target","Average_Shot_Distance","Free_Kick_Shots","Shot_Creating_Actions","Live_Pass_Shot_Creation","Other_Type_Shot_Creation","Goal_Creating_Actions","Live_Pass_Goal_Creation","Other_Type_Goal_Creation"
"Alberto Perea","Cádiz","ESP","MF",NA,30,1,1,0,0,17,3,17.6,0,0,21.6,1,29,20,9,3,2,1
"Alberto Soro","Granada","ESP","MF","FW",22,0,0,0,0,7,4,57.1,0,0,13.2,0,14,9,5,0,0,0
"Aleix Febas","Mallorca","ESP","MF",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Aleix Vidal","Espanyol","ESP","DF","MF",31,0,2,0,0,6,3,50,0.33,0.67,18.4,0,61,41,20,3,2,1
"Alejandro Asensio","Rayo Vallecano","ESP","FW",NA,20,0,0,0,0,1,1,100,0,0,10.1,0,2,2,0,0,0,0
"Alejandro Balde","Barcelona","ESP","DF","FW",17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,3,2,1,0,0,0
"Alejandro Primo","Levante","ESP","GK",NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Aleksandar Sedlar","Mallorca","SRB","DF","MF",29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Álex Berenguer","Athletic Club","ESP","MF",NA,26,6,9,1,0,45,14,31.1,0.07,0.21,18,1,77,47,30,10,6,4
"Álex Cantero","Levante","ESP","FW","MF",21,1,1,0,0,15,5,33.3,0,0,15.2,0,18,14,4,4,4,0
"Álex Collado","Granada","ESP","MF","FW",22,1,3,0,0,17,8,47.1,0.12,0.25,25.2,1,36,23,13,3,2,1
"Álex Fernández","Cádiz","ESP","MF",NA,28,2,5,2,1,19,6,31.6,0.11,0.33,20.7,0,45,29,16,3,3,0
"Álex Moreno","Betis","ESP","DF",NA,28,3,8,0,0,27,8,29.6,0.19,0.63,16.5,0,56,40,16,9,5,4
"Alex Petxa","Athletic Club","ESP","DF","MF",24,0,0,0,0,2,1,50,0,0,18,0,8,6,2,0,0,0
"Álex Remiro","Real Sociedad","ESP","GK",NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,4,3,0,0,0
"Alex Sola","Real Sociedad","ESP","DF","FW",22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Alexander Isak","Real Sociedad","SWE","FW",NA,21,2,8,2,2,71,33,46.5,0.06,0.12,15.7,3,62,34,28,4,1,3
"Alexander Sørloth","Real Sociedad","NOR","FW",NA,25,0,4,0,0,35,12,34.3,0.11,0.33,12.5,0,45,33,12,5,1,4
"Alfonso Espino","Cádiz","URU","DF",NA,29,2,4,0,0,27,7,25.9,0.07,0.29,20.7,0,75,58,17,3,2,1
"Alfonso Pedraza","Villarreal","ESP","DF",NA,25,4,8,0,0,22,8,36.4,0.18,0.5,15.3,0,40,34,6,8,7,1
"Allan Nyom","Getafe","CMR","DF",NA,33,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Álvaro Aguirre","Rayo Vallecano","ESP","FW",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Álvaro Bastida","Cádiz","ESP","MF",NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Álvaro García","Rayo Vallecano","ESP","FW","MF",28,4,11,0,0,68,23,33.8,0.1,0.3,17,0,91,73,18,7,5,2
"Álvaro Jiménez","Cádiz","ESP","MF","FW",26,0,0,0,0,3,1,33.3,0,0,19.4,0,6,2,4,0,0,0
"Álvaro Negredo","Cádiz","ESP","FW",NA,35,2,9,3,2,64,25,39.1,0.08,0.2,16.6,1,47,30,17,3,2,1
"Alvaro Sanz","Barcelona","ESP","MF",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Álvaro Vadillo","Espanyol","ESP","DF","MF",26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Amath","Mallorca","SEN","FW","MF",25,1,1,0,0,11,4,36.4,0,0,17.3,0,23,11,12,3,1,2
"Ander Barrenetxea","Real Sociedad","ESP","FW","MF",19,1,2,0,0,8,2,25,0.13,0.5,15.2,0,14,10,4,3,2,1
"Ander Capa","Athletic Club","ESP","DF",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Ander Guevara","Real Sociedad","ESP","MF",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,15,14,1,0,0,0
"Ander Martin","Real Sociedad","ESP","FW","MF",20,0,0,0,0,3,2,66.7,0,0,25.7,0,3,1,2,0,0,0
"Andoni Gorosabel","Real Sociedad","ESP","DF",NA,24,4,4,0,0,NA,NA,NA,NA,NA,NA,NA,50,40,10,4,4,0
"Andrés Guardado","Betis","MEX","MF",NA,34,1,1,0,0,15,3,20,0,0,24.5,0,33,30,3,3,3,0
"Andrés Martín","Rayo Vallecano","ESP","FW","MF",22,0,0,0,0,5,1,20,0,0,17.9,0,2,1,1,0,0,0
"Andriy Lunin","Real Madrid","UKR","GK",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Ángel Correa","Atlético Madrid","ARG","FW","MF",26,5,17,0,0,50,23,46,0.24,0.52,17,0,67,47,20,11,8,3
"Ángel Montoro","Granada","ESP","MF",NA,33,1,2,0,0,21,5,23.8,0.05,0.2,23.7,0,40,23,17,3,3,0
"Ángel Rodríguez","Mallorca","ESP","FW","MF",34,2,6,0,0,29,11,37.9,0.14,0.36,13,0,32,21,11,5,3,2
"Ansu Fati","Barcelona","ESP","FW",NA,18,0,4,0,0,18,8,44.4,0.22,0.5,17.3,1,10,6,4,3,1,2
"Ante Budimir","Osasuna","CRO","FW",NA,30,2,10,2,2,43,19,44.2,0.14,0.32,12.3,0,28,14,14,4,2,2
"Anthony Lozano","Cádiz","HON","FW","MF",28,2,9,0,0,49,20,40.8,0.14,0.35,14.5,0,40,20,20,8,2,6
"Anthony Martial","Sevilla","FRA","FW","MF",25,1,1,0,0,7,3,42.9,0,0,21.8,1,6,4,2,1,1,0
"Antoine Griezmann","Atlético Madrid","FRA","FW","MF",30,4,7,0,0,43,14,32.6,0.07,0.21,16.3,3,5,5,0,1,1,0
"Antoine Griezmann","Atlético Madrid","FRA","FW","MF",30,4,7,0,0,43,14,32.6,0.07,0.21,16.3,3,49,36,13,10,8,2
"Antoine Griezmann","Barcelona","FRA","FW",NA,30,0,0,0,0,43,14,32.6,0.07,0.21,16.3,3,5,5,0,1,1,0
"Antoine Griezmann","Barcelona","FRA","FW",NA,30,0,0,0,0,43,14,32.6,0.07,0.21,16.3,3,49,36,13,10,8,2
"Antonio Barragán","Elche","ESP","DF",NA,34,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,8,7,1,2,2,0
"Antonio Blanco","Real Madrid","ESP","MF",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0
"Antonio Puertas","Granada","ESP","MF","FW",29,1,7,0,0,33,14,42.4,0.18,0.43,14.2,0,46,32,14,6,4,2
"Antonio Raillo","Mallorca","ESP","DF",NA,29,0,2,0,0,9,4,44.4,0.22,0.5,11.6,0,7,6,1,0,0,0
"Antonio Sánchez","Mallorca","ESP","MF","FW",24,0,1,0,0,18,4,22.2,0.06,0.25,22,0,35,31,4,0,0,0
"Antonio Sivera","Alavés","ESP","GK",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Aridane Hernández","Osasuna","ESP","DF",NA,32,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,5,2,0,0,0
"Aritz Elustondo","Real Sociedad","ESP","DF",NA,27,1,5,0,0,14,7,50,0.29,0.57,13.7,0,10,8,2,1,1,0
"Arnaut Danjuma","Villarreal","NED","FW",NA,24,3,13,3,3,59,25,42.4,0.12,0.28,15.1,2,39,23,16,6,3,3
"Asier Illarramendi","Real Sociedad","ESP","MF",NA,31,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,5,1,0,0,0
"Asier Villalibre","Athletic Club","ESP","FW",NA,23,0,2,0,0,19,6,31.6,0.11,0.33,12.3,0,9,4,5,1,1,0
"Augusto Solari","Celta Vigo","ARG","MF","DF",29,0,0,0,0,7,1,14.3,0,0,24.3,0,23,15,8,0,0,0
"Barbero","Osasuna","ESP","FW","MF",22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Barcia","Granada","ESP","DF",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Bebé","Rayo Vallecano","CPV","FW",NA,31,2,3,0,0,50,8,16,0.02,0.13,26.7,10,39,19,20,5,1,4
"Beñat Turrientes","Real Sociedad","ESP","MF",NA,19,0,0,0,0,7,2,28.6,0,0,23.2,0,6,3,3,0,0,0
"Borja Iglesias","Betis","ESP","FW",NA,28,0,10,3,3,35,16,45.7,0.2,0.44,16.2,0,33,26,7,4,1,3
"Borja Mayoral","Getafe","ESP","FW",NA,24,1,7,1,1,16,6,37.5,0.31,0.83,16.6,0,31,26,5,7,4,3
"Boulaye Dia","Villarreal","SEN","FW",NA,24,5,10,0,0,37,11,29.7,0.14,0.45,14.3,0,36,30,6,7,6,1
"Brais Méndez","Celta Vigo","ESP","MF",NA,24,5,9,0,0,56,16,28.6,0.07,0.25,19.3,3,78,62,16,10,9,1
"Brian Oliván","Mallorca","ESP","DF",NA,27,0,1,1,0,19,7,36.8,0.05,0.14,22.1,1,45,28,17,3,1,2
"Bryan Gil","Valencia","ESP","MF","FW",20,1,1,0,0,11,2,18.2,0,0,16.3,0,26,18,8,1,1,0
"Cala","Cádiz","ESP","DF",NA,31,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,0,0
"Calderón","Betis","ESP","DF",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Cárdenas","Levante","ESP","GK",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,4,2,0,0,0
"Carles Aleñá","Getafe","ESP","MF",NA,23,2,3,0,0,46,14,30.4,0.02,0.07,24.2,0,64,50,14,4,4,0
"Carlo","Villarreal","ESP","MF",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Carlos Akapo","Cádiz","EQG","DF",NA,28,0,0,0,0,10,1,10,0,0,19.8,0,26,17,9,1,1,0
"Carlos Bacca","Granada","COL","FW",NA,34,1,1,0,0,9,2,22.2,0,0,14.5,0,13,9,4,2,1,1
"Carlos Clerc","Levante","ESP","DF",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,23,19,4,2,2,0
"Carlos Dominguez","Celta Vigo","ESP","DF",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Carlos Martín","Atlético Madrid","ESP","DF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Carlos Neva","Granada","ESP","DF",NA,25,0,0,0,0,6,1,16.7,0,0,18.7,0,35,30,5,3,3,0
"Carlos Soler","Valencia","ESP","MF",NA,24,5,16,7,7,34,14,41.2,0.12,0.29,23.7,6,88,46,42,8,4,4
"Carmona","Sevilla","ESP","DF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0
"Casemiro","Real Madrid","BRA","MF",NA,29,3,4,0,0,41,9,22,0.02,0.11,25.1,1,65,58,7,10,7,3
"Catena","Rayo Vallecano","ESP","DF",NA,26,2,4,0,0,23,6,26.1,0.09,0.33,10.8,0,31,22,9,2,1,1
"Chapela","Cádiz","ESP","MF","FW",22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,5,4,1,1,1,0
"Chema","Getafe","ESP","MF",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Claudio Bravo","Betis","CHI","GK",NA,38,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,3,1,0,0,0
"Clément Grenier","Mallorca","FRA","MF",NA,30,0,1,0,0,1,1,100,1,1,4.4,0,1,1,0,0,0,0
"Clément Lenglet","Barcelona","FRA","DF",NA,26,1,1,0,0,2,1,50,0,0,10.1,0,9,7,2,4,3,1
"Coke","Levante","ESP","DF",NA,34,0,1,0,0,1,1,100,1,1,2.4,0,3,3,0,0,0,0
"Cristhian Mosquera","Valencia","ESP","DF",NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Cristian Tello","Betis","ESP","FW",NA,29,2,4,0,0,29,9,31,0.07,0.22,21.1,2,31,24,7,2,2,0
"Cristiano Piccini","Valencia","ITA","DF",NA,28,0,1,0,0,3,1,33.3,0.33,1,16.1,0,7,4,3,0,0,0
"Cristo","Real Sociedad","ESP","DF",NA,21,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Damián Suárez","Getafe","URU","DF",NA,33,3,3,0,0,14,4,28.6,0,0,29.7,2,80,57,23,6,4,2
"Dani Alves","Barcelona","BRA","DF",NA,38,3,4,0,0,5,2,40,0.2,0.5,31.4,0,34,26,8,4,4,0
"Dani Carvajal","Real Madrid","ESP","DF",NA,29,3,4,0,0,10,2,20,0.1,0.5,19.9,0,38,36,2,6,5,1
"Dani Ceballos","Real Madrid","ESP","MF",NA,24,0,0,0,0,10,4,40,0,0,20.1,1,12,9,3,1,0,1
"Dani García","Athletic Club","ESP","MF",NA,31,0,0,0,0,12,2,16.7,0,0,20.6,0,33,31,2,1,1,0
"Dani Gómez","Levante","ESP","FW",NA,23,2,6,0,0,31,14,45.2,0.13,0.29,15.1,0,25,15,10,4,3,1
"Dani Raba","Granada","ESP","MF","FW",25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,4,2,0,0,0
"Dani Raba","Granada","ESP","MF","FW",25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Dani Raba","Villarreal","ESP","MF","FW",25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,6,4,2,0,0,0
"Dani Raba","Villarreal","ESP","MF","FW",25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Dani Rodríguez","Mallorca","ESP","MF","FW",33,3,6,0,0,42,10,23.8,0.07,0.3,19.8,3,92,58,34,6,4,2
"Daniel Parejo","Villarreal","ESP","MF",NA,32,10,12,1,1,15,5,33.3,0.07,0.2,24.8,3,122,72,50,16,10,6
"Daniel Villahermosa","Espanyol","ESP","MF",NA,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Daniel Vivian","Athletic Club","ESP","DF",NA,22,1,3,0,0,17,8,47.1,0.12,0.25,12.6,0,10,6,4,1,1,0
"Daniel Wass","Valencia","DEN","MF",NA,32,1,2,0,0,28,8,28.6,0.04,0.13,24.5,1,0,0,0,0,0,0
"Daniel Wass","Valencia","DEN","MF",NA,32,1,2,0,0,28,8,28.6,0.04,0.13,24.5,1,27,14,13,1,1,0
"Daniel Wass","Atlético Madrid","DEN","DF","FW",32,0,0,0,0,28,8,28.6,0.04,0.13,24.5,1,0,0,0,0,0,0
"Daniel Wass","Atlético Madrid","DEN","DF","FW",32,0,0,0,0,28,8,28.6,0.04,0.13,24.5,1,27,14,13,1,1,0
"Darío Benedetto","Elche","ARG","FW","MF",31,1,3,0,0,18,6,33.3,0.11,0.33,21.3,0,12,7,5,3,2,1
"Darío Poveda","Getafe","ESP","FW","MF",24,0,1,0,0,4,4,100,0.25,0.25,29.6,0,11,10,1,2,2,0
"Darko Brašanac","Osasuna","SRB","MF",NA,29,2,3,0,0,17,5,29.4,0.06,0.2,14.8,0,63,56,7,7,6,1
"Darwin Machís","Granada","VEN","MF","FW",28,2,6,0,0,37,17,45.9,0.11,0.24,21.9,1,45,29,16,6,4,2
"David Alaba","Real Madrid","AUT","DF",NA,29,3,5,0,0,21,7,33.3,0.1,0.29,21.8,7,45,37,8,8,7,1
"David García","Osasuna","ESP","DF",NA,27,0,4,0,0,31,4,12.9,0.13,1,12.8,0,29,23,6,2,1,1
"David López","Espanyol","ESP","MF","DF",31,0,0,0,0,5,4,80,0,0,13.6,0,11,10,1,1,1,0
"David Silva","Real Sociedad","ESP","MF",NA,35,4,6,0,0,21,6,28.6,0.1,0.33,16.4,0,98,77,21,15,11,4
"David Soria","Getafe","ESP","GK",NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,2,2,0,0,0
"David Timor","Getafe","ESP","MF",NA,31,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,0,0,0,0
"Denis Cheryshev","Valencia","RUS","MF","FW",30,1,1,0,0,10,4,40,0,0,16.7,0,16,10,6,3,1,2
"Denis Suárez","Celta Vigo","ESP","MF",NA,27,6,10,0,0,22,8,36.4,0.18,0.5,23.4,1,100,67,33,12,8,4
"Dídac Vilà","Espanyol","ESP","DF","MF",32,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,0,0,0,0
"Diego Carlos","Sevilla","BRA","DF",NA,28,0,3,0,0,30,10,33.3,0.1,0.3,14.6,1,19,16,3,2,2,0
"Diego Conde","Getafe","ESP","GK",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Diego González","Elche","ESP","DF",NA,26,0,0,0,0,4,1,25,0,0,12.2,0,4,4,0,0,0,0
"Diego Lainez","Betis","MEX","FW",NA,21,0,0,0,0,1,1,100,0,0,18,0,5,3,2,0,0,0
"Diego López","Espanyol","ESP","GK",NA,39,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,0
"Diego Rico","Real Sociedad","ESP","DF",NA,28,0,0,0,0,10,1,10,0,0,26.3,0,31,24,7,2,2,0
"Dimitri Foulquier","Valencia","FRA","DF",NA,28,1,1,0,0,16,5,31.3,0,0,21.9,0,3,1,2,0,0,0
"Dimitri Foulquier","Valencia","FRA","DF",NA,28,1,1,0,0,16,5,31.3,0,0,21.9,0,33,21,12,5,1,4
"Dimitri Foulquier","Granada","FRA","DF",NA,28,0,0,0,0,16,5,31.3,0,0,21.9,0,3,1,2,0,0,0
"Dimitri Foulquier","Granada","FRA","DF",NA,28,0,0,0,0,16,5,31.3,0,0,21.9,0,33,21,12,5,1,4
"Djené","Getafe","TOG","DF",NA,29,1,1,0,0,4,1,25,0,0,19,0,29,21,8,3,3,0
"Domingos Duarte","Granada","POR","DF",NA,26,0,1,0,0,6,1,16.7,0.17,1,9.2,0,10,8,2,0,0,0
"Dominik Greif","Mallorca","SVK","GK",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Eden Hazard","Real Madrid","BEL","FW","MF",30,1,1,0,0,12,7,58.3,0,0,16,0,53,42,11,1,1,0
"Éder Militão","Real Madrid","BRA","DF",NA,23,2,3,0,0,33,8,24.2,0.03,0.13,16.8,0,36,26,10,5,2,3
"Édgar Badía","Elche","ESP","GK",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Édgar González","Betis","ESP","DF",NA,24,1,2,0,0,5,1,20,0.2,1,8.6,0,8,7,1,1,0,1
"Édgar Méndez","Alavés","ESP","FW","MF",31,1,2,0,0,25,8,32,0.04,0.13,19.3,0,31,25,6,1,1,0
"Eduardo Camavinga","Real Madrid","FRA","MF",NA,18,1,3,0,0,12,5,41.7,0.17,0.4,24.2,0,34,30,4,2,2,0
"Emerson","Barcelona","BRA","DF",NA,22,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Emmanuel Amankwaa Akurugu","Getafe","GHA","DF",NA,19,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,0,1
"Enes Ünal","Getafe","TUR","FW",NA,24,1,17,4,2,82,24,29.3,0.17,0.58,16.5,7,78,44,34,3,2,1
"Enis Bardhi","Levante","MKD","MF","FW",26,3,6,2,2,41,8,19.5,0.02,0.13,24.3,9,83,44,39,5,2,3
"Enric Franquesa","Levante","ESP","DF","FW",24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,9,8,1,1,1,0
"Enzo Roco","Elche","CHI","DF",NA,28,0,1,0,0,11,3,27.3,0.09,0.33,11.4,0,7,7,0,0,0,0
"Eray Cömert","Valencia","SUI","DF",NA,23,0,0,0,0,3,1,33.3,0,0,8.8,0,3,3,0,0,0,0
"Eric García","Barcelona","ESP","DF",NA,20,0,0,0,0,6,4,66.7,0,0,24.6,0,27,25,2,1,1,0
"Erick Cabaco","Getafe","URU","DF",NA,26,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,5,4,1,1,1,0
"Érik Lamela","Sevilla","ARG","FW","MF",29,2,7,0,0,21,12,57.1,0.24,0.42,16.1,0,44,38,6,4,4,0
"Estanis","Barcelona","ESP","FW",NA,17,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Esteban Saveljich","Rayo Vallecano","MNE","DF",NA,30,0,0,0,0,9,3,33.3,0,0,8.4,0,10,8,2,0,0,0
"Étienne Capoue","Villarreal","FRA","MF",NA,33,1,2,0,0,14,5,35.7,0.07,0.2,19.9,0,32,21,11,6,4,2
"Ezequiel Ávila","Osasuna","ARG","FW","MF",27,1,7,1,1,62,15,24.2,0.08,0.33,24.6,4,47,26,21,4,2,2
"Ezequiel Ponce","Elche","ARG","FW",NA,24,0,1,0,0,15,5,33.3,0.07,0.2,13.5,0,20,13,7,2,1,1
"Facundo Pellistri","Alavés","URU","MF","FW",19,0,0,0,0,7,2,28.6,0,0,12.9,0,17,12,5,0,0,0
"Fali","Cádiz","ESP","DF","MF",27,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,13,10,3,1,0,1
"Fede San Emeterio","Cádiz","ESP","MF",NA,24,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,10,9,1,3,2,1
"Federico Valverde","Real Madrid","URU","MF",NA,23,1,1,0,0,34,9,26.5,0,0,25.7,0,71,59,12,4,4,0
"Felipe","Atlético Madrid","BRA","DF",NA,32,1,3,0,0,11,4,36.4,0.18,0.5,9.5,0,11,10,1,2,2,0
"Ferland Mendy","Real Madrid","FRA","DF",NA,26,1,3,0,0,12,5,41.7,0.17,0.4,19.4,0,60,48,12,4,3,1
"Fernando","Sevilla","BRA","MF","DF",34,1,2,0,0,6,1,16.7,0.17,1,18.5,0,26,23,3,4,2,2
"Fernando Calero","Espanyol","ESP","DF",NA,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,7,7,0,1,1,0
"Fernando Niño","Mallorca","ESP","FW",NA,20,0,2,0,0,23,13,56.5,0.09,0.15,12.2,0,20,13,7,0,0,0
"Fernando Pacheco","Alavés","ESP","GK",NA,29,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,9,8,1,0,0,0
"Ferran Jutglà","Barcelona","ESP","FW",NA,22,0,1,0,0,10,4,40,0.1,0.25,16.9,0,7,4,3,1,1,0
"Ferrán Torres","Barcelona","ESP","FW",NA,21,4,8,1,1,51,18,35.3,0.06,0.17,16.5,3,38,26,12,5,4,1
"Fidel","Elche","ESP","MF",NA,31,6,11,1,1,17,7,41.2,0.24,0.57,15.8,1,92,66,26,11,10,1
"Florentino Luís","Getafe","POR","MF",NA,21,1,1,0,0,3,1,33.3,0,0,26.9,0,17,15,2,1,1,0
"Florian Lejeune","Alavés","FRA","DF",NA,30,0,0,0,0,22,2,9.1,0,0,20.9,6,12,10,2,1,1,0
"Florin Andone","Cádiz","ROU","FW",NA,28,0,0,0,0,3,1,33.3,0,0,12.6,0,4,3,1,0,0,0
"Fran Beltrán","Celta Vigo","ESP","MF",NA,22,0,1,0,0,20,4,20,0.05,0.25,29.2,0,38,34,4,1,0,1
"Fran Garcia","Rayo Vallecano","ESP","DF",NA,21,0,1,0,0,25,8,32,0.04,0.13,23.6,0,67,51,16,2,2,0
"Fran Mérida","Espanyol","ESP","MF",NA,31,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,9,7,2,0,0,0
"Francis Coquelin","Villarreal","FRA","MF",NA,30,1,3,0,0,5,2,40,0.4,1,13.2,0,19,14,5,1,1,0
"Franco Cervi","Celta Vigo","ARG","MF",NA,27,3,7,0,0,22,9,40.9,0.18,0.44,16.2,0,33,23,10,7,4,3
"Franco Russo","Mallorca","ARG","DF",NA,26,0,1,0,0,6,2,33.3,0.17,0.5,12.8,0,7,4,3,0,0,0
"Frenkie de Jong","Barcelona","NED","MF",NA,24,3,6,0,0,17,7,41.2,0.18,0.43,14.4,0,83,71,12,9,9,0
"Gabriel Paulista","Valencia","BRA","DF",NA,30,1,3,0,0,6,3,50,0.33,0.67,16.5,0,10,8,2,2,2,0
"Gabriel Veiga","Celta Vigo","ESP","MF",NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0
"Gareth Bale","Real Madrid","WAL","FW",NA,32,0,1,0,0,15,6,40,0.07,0.17,19.7,2,2,2,0,0,0,0
"Gavi","Barcelona","ESP","MF","FW",16,5,7,0,0,30,8,26.7,0.07,0.25,15.3,0,61,52,9,16,13,3
"Geoffrey Kondogbia","Atlético Madrid","CTA","MF","DF",28,2,3,0,0,15,1,6.7,0.07,1,25.4,0,25,20,5,4,3,1
