"Player","Squad","Nation","Pos","Pos2","Age","Tackles","Tackles_Won","Tackles_Win_Percentage","Challenges","Challenges_Won","Challenges_Percentage","Total_Blocks","Shots_Blocked","Passes_Blocked","Interceptions","Clearances","Errors"
"Marko Arnautović","Bologna","AUT","FW",NA,32,17,9,52.9411764705882,30,30,23.3,13,2,11,7,17,0
"Tolgay Arslan","Udinese","GER","MF",NA,30,35,20,57.1428571428571,50,50,38,17,4,13,13,23,1
"Kristoffer Askildsen","Sampdoria","NOR","MF",NA,20,18,6,33.3333333333333,19,19,47.4,14,7,7,15,15,0
"Kristjan Asllani","Empoli","ALB","MF",NA,19,18,9,50,29,29,37.9,16,7,9,19,15,1
"Emil Audero","Sampdoria","ITA","GK",NA,24,3,1,33.3333333333333,5,5,60,0,0,0,2,17,2
"Tommaso Augello","Sampdoria","ITA","DF",NA,26,36,20,55.5555555555556,29,29,58.6,19,4,15,29,68,1
"Ramzi Aya","Salernitana","ITA","DF",NA,30,1,1,100,1,1,100,0,0,0,0,4,0
"Kaan Ayhan","Sassuolo","TUR","DF",NA,26,20,12,60,15,15,46.7,20,14,6,13,57,0
"Milan Badelj","Genoa","CRO","MF",NA,32,64,37,57.8125,80,80,42.5,39,7,32,85,43,0
"Nedim Bajrami","Empoli","ALB","MF","FW",22,21,14,66.6666666666667,14,14,28.6,11,0,11,3,8,0
"Tiemoué Bakayoko","Milan","FRA","MF",NA,26,19,13,68.421052631579,16,16,31.3,8,1,7,9,10,2
"Keita Baldé","Cagliari","SEN","FW",NA,26,8,4,50,10,10,10,6,0,6,4,6,0
"Fodé Ballo-Touré","Milan","SEN","DF",NA,24,18,14,77.7777777777778,9,9,44.4,6,2,4,3,5,0
"Filippo Bandinelli","Empoli","ITA","MF",NA,26,33,20,60.6060606060606,31,31,48.4,22,5,17,10,37,2
"Mattia Bani","Genoa","ITA","DF",NA,27,23,13,56.5217391304348,18,18,77.8,19,11,8,20,76,0
"Antonín Barák","Hellas Verona","CZE","MF","FW",26,18,8,44.4444444444444,17,17,29.4,32,5,27,6,26,0
"Nicolò Barella","Inter","ITA","MF",NA,24,63,42,66.6666666666667,55,55,52.7,26,2,24,21,8,2
"Musa Barrow","Bologna","GAM","FW","MF",22,12,4,33.3333333333333,20,20,30,20,1,19,6,8,0
"Daniele Baselli","Torino","ITA","MF","FW",29,3,3,100,6,6,33.3,0,0,0,1,2,0
"Daniele Baselli","Cagliari","ITA","MF",NA,29,6,5,83.3333333333333,5,5,20,2,0,2,2,5,0
"Toma Bašić","Lazio","CRO","MF",NA,24,12,8,66.6666666666667,17,17,29.4,13,4,9,4,21,0
"Alessandro Bastoni","Inter","ITA","DF",NA,22,44,25,56.8181818181818,34,34,50,22,12,10,35,59,1
"Simone Bastoni","Spezia","ITA","MF","DF",24,52,34,65.3846153846154,65,65,32.3,38,11,27,30,31,0
"Rodrigo Becão","Udinese","BRA","DF",NA,25,81,46,56.7901234567901,60,60,56.7,45,20,25,42,89,3
"Valon Behrami","Genoa","SUI","MF","FW",36,3,1,33.3333333333333,7,7,0,4,1,3,1,4,0
"Raoul Bellanova","Cagliari","ITA","DF","FW",21,29,15,51.7241379310345,27,27,22.2,39,8,31,21,51,0
"Andrea Belotti","Torino","ITA","FW",NA,27,7,3,42.8571428571429,12,12,25,12,4,8,2,9,0
"Marco Benassi","Fiorentina","ITA","DF","MF",26,1,0,0,2,2,50,3,0,3,3,3,0
"Marco Benassi","Empoli","ITA","MF",NA,26,6,3,50,10,10,10,4,0,4,3,6,0
"Ismaël Bennacer","Milan","ALG","MF",NA,23,44,30,68.1818181818182,50,50,42,20,4,16,25,15,0
"Rodrigo Bentancur","Juventus","URU","MF",NA,24,32,18,56.25,20,20,35,15,2,13,26,15,1
"Domenico Berardi","Sassuolo","ITA","FW",NA,26,32,19,59.375,57,57,26.3,39,2,37,31,23,0
"Bartosz Bereszyński","Sampdoria","POL","DF",NA,29,64,38,59.375,80,80,46.3,38,12,26,42,73,1
"Federico Bernardeschi","Juventus","ITA","MF","FW",27,16,10,62.5,13,13,46.2,12,4,8,5,15,0
"Nicolò Bertola","Spezia","ITA","MF","DF",18,3,2,66.6666666666667,4,4,75,0,0,0,3,1,0
"Daniel Bessa","Hellas Verona","ITA","MF",NA,28,7,2,28.5714285714286,15,15,26.7,13,3,10,5,11,0
"Beto","Udinese","GNB","FW",NA,23,21,6,28.5714285714286,19,19,47.4,16,1,15,5,25,1
"Luis Binks","Bologna","ENG","DF",NA,19,8,4,50,6,6,66.7,6,5,1,17,33,1
"Cristiano Biraghi","Fiorentina","ITA","DF",NA,28,37,24,64.8648648648649,53,53,41.5,28,10,18,19,31,1
"Davide Biraschi","Genoa","ITA","DF",NA,27,31,16,51.6129032258064,24,24,70.8,16,9,7,16,26,0
"Jeremie Boga","Atalanta","CIV","FW","MF",24,7,3,42.8571428571429,6,6,66.7,6,0,6,1,3,1
"Jeremie Boga","Sassuolo","CIV","FW","MF",24,7,4,57.1428571428571,3,3,66.7,3,0,3,2,1,1
"Luka Bogdan","Salernitana","CRO","DF",NA,25,6,3,50,8,8,50,3,2,1,6,21,0
"Emil Bohinen","Salernitana","NOR","MF",NA,22,15,9,60,20,20,50,17,3,14,12,14,0
"Giacomo Bonaventura","Fiorentina","ITA","MF",NA,31,33,17,51.5151515151515,46,46,45.7,20,2,18,14,9,1
"Federico Bonazzoli","Salernitana","ITA","FW","MF",24,24,12,50,25,25,24,17,1,16,6,7,0
"Kevin Bonifazi","Bologna","ITA","DF",NA,25,25,16,64,14,14,92.9,22,7,15,16,35,0
"Leonardo Bonucci","Juventus","ITA","DF",NA,34,14,5,35.7142857142857,13,13,61.5,22,17,5,26,82,0
"Mehdi Bourabia","Spezia","MAR","MF",NA,29,5,1,20,11,11,27.3,7,6,1,3,10,0
"Edoardo Bove","Roma","ITA","MF","DF",19,1,1,100,2,2,0,1,0,1,1,0,0
"Josip Brekalo","Torino","CRO","MF",NA,23,9,5,55.5555555555556,21,21,14.3,16,1,15,4,7,1
"Gleison Bremer","Torino","BRA","DF",NA,24,49,24,48.9795918367347,28,28,64.3,54,23,31,105,137,0
"Marcelo Brozović","Inter","CRO","MF",NA,28,77,45,58.4415584415584,68,68,50,28,10,18,37,36,2
"Aleksander Buksa","Genoa","POL","FW",NA,18,0,0,NA,1,1,0,0,0,0,0,1,0
"Alessandro Buongiorno","Torino","ITA","DF",NA,22,20,9,45,13,13,69.2,12,6,6,31,44,0
"Gianluca Busio","Venezia","USA","MF",NA,19,53,28,52.8301886792453,63,63,44.4,45,13,32,21,30,1
"Arthur Cabral","Fiorentina","BRA","FW",NA,23,9,5,55.5555555555556,7,7,57.1,4,1,3,1,8,0
"Liberato Cacace","Empoli","NZL","DF",NA,20,15,6,40,8,8,100,7,2,5,8,9,0
"Martín Cáceres","Cagliari","URU","DF",NA,34,13,7,53.8461538461538,12,12,33.3,12,3,9,14,21,0
"Felipe Caicedo","Genoa","ECU","FW",NA,32,3,3,100,1,1,0,1,0,1,0,4,0
"Davide Calabria","Milan","ITA","DF",NA,24,62,37,59.6774193548387,72,72,51.4,25,5,20,23,40,1
"Riccardo Calafiori","Genoa","ITA","DF",NA,19,1,0,0,2,2,50,2,1,1,2,4,0
"Riccardo Calafiori","Roma","ITA","DF",NA,19,5,4,80,5,5,20,3,0,3,3,1,0
"Mattia Caldara","Venezia","ITA","DF",NA,27,48,28,58.3333333333333,34,34,58.8,49,37,12,62,147,1
"Hakan Çalhanoğlu","Inter","TUR","MF",NA,27,41,23,56.0975609756098,40,40,27.5,29,5,24,25,12,0
"José Callejón","Fiorentina","ESP","FW",NA,34,15,6,40,31,31,41.9,6,0,6,3,1,1
"Andrea Cambiaso","Genoa","ITA","DF",NA,21,46,20,43.4782608695652,32,32,56.3,33,8,25,23,37,1
"Matteo Cancellieri","Hellas Verona","ITA","MF","DF",19,4,4,100,5,5,0,2,0,2,1,0,0
"Antonio Candreva","Sampdoria","ITA","MF","FW",34,27,16,59.2592592592593,55,55,34.5,23,2,21,33,19,0
"Leonardo Capezzi","Salernitana","ITA","MF",NA,26,3,1,33.3333333333333,4,4,25,8,4,4,0,2,0
"Gianluca Caprari","Hellas Verona","ITA","MF","FW",28,43,25,58.1395348837209,51,51,33.3,32,0,32,4,7,0
"Francesco Caputo","Sampdoria","ITA","FW",NA,33,5,2,40,6,6,16.7,5,0,5,2,10,0
"Andrea Carboni","Cagliari","ITA","DF",NA,20,53,24,45.2830188679245,42,42,45.2,42,15,27,27,87,0
"Nicolò Casale","Hellas Verona","ITA","DF",NA,23,46,30,65.2173913043478,37,37,56.8,31,12,19,49,95,0
"Samu Castillejo","Milan","ESP","FW","MF",26,4,2,50,8,8,12.5,4,1,3,2,1,0
"Gaetano Castrovilli","Fiorentina","ITA","MF",NA,24,25,17,68,23,23,52.2,18,4,14,11,6,0
"Danilo Cataldi","Lazio","ITA","MF",NA,26,36,17,47.2222222222222,38,38,31.6,24,12,12,17,19,1
"Pietro Ceccaroni","Venezia","ITA","DF",NA,25,55,31,56.3636363636364,36,36,69.4,45,32,13,30,143,0
"Federico Ceccherini","Hellas Verona","ITA","DF",NA,29,32,16,50,33,33,57.6,13,8,5,50,76,1
"Emil Ceide","Sassuolo","NOR","FW","MF",19,1,1,100,2,2,50,1,0,1,0,0,0
"Luca Ceppitelli","Cagliari","ITA","DF",NA,31,23,12,52.1739130434783,27,27,59.3,21,14,7,25,54,0
"Julian Chabot","Sampdoria","GER","DF",NA,23,12,10,83.3333333333333,10,10,80,7,4,3,9,28,1
"Giorgio Chiellini","Juventus","ITA","DF",NA,36,22,13,59.0909090909091,13,13,53.8,24,18,6,22,59,0
"Federico Chiesa","Juventus","ITA","MF","FW",23,26,19,73.0769230769231,26,26,46.2,7,0,7,4,3,0
"Vlad Chiricheș","Sassuolo","ROU","DF",NA,31,28,15,53.5714285714286,21,21,47.6,34,21,13,41,71,4
"Riccardo Ciervo","Sampdoria","ITA","MF","DF",19,8,3,37.5,6,6,33.3,1,0,1,2,2,0
"Moustapha Cissé","Atalanta","GUI","FW",NA,17,1,0,0,3,3,0,0,0,0,0,0,0
"Ebrima Colley","Spezia","GAM","FW","MF",21,6,1,16.6666666666667,7,7,14.3,8,0,8,3,2,0
"Omar Colley","Sampdoria","GAM","DF",NA,28,47,36,76.5957446808511,32,32,68.8,31,19,12,80,135,2
"Andrea Consigli","Sassuolo","ITA","GK",NA,34,0,0,NA,2,2,0,0,0,0,0,23,3
"Andrea Conti","Sampdoria","ITA","DF","MF",27,4,2,50,6,6,50,4,0,4,7,4,0
"Diego Coppola","Hellas Verona","ITA","DF",NA,17,8,4,50,3,3,100,5,1,4,4,5,0
"Joaquín Correa","Inter","ARG","FW",NA,26,11,5,45.4545454545455,13,13,7.7,8,1,7,3,2,0
"Lassana Coulibaly","Salernitana","MLI","MF",NA,25,58,32,55.1724137931034,62,62,38.7,40,13,27,22,27,0
"Mamadou Coulibaly","Salernitana","SEN","MF",NA,22,15,12,80,20,20,35,9,0,9,11,9,0
"Alessio Cragno","Cagliari","ITA","GK",NA,27,3,3,100,3,3,100,0,0,0,1,14,1
"Domenico Criscito","Genoa","ITA","DF",NA,34,37,21,56.7567567567568,25,25,64,22,12,10,39,57,0
"Bryan Cristante","Roma","ITA","MF",NA,26,79,39,49.3670886075949,69,69,53.6,31,5,26,40,45,0
"Domen Črnigoj","Venezia","SVN","MF",NA,25,21,13,61.9047619047619,29,29,37.9,27,8,19,24,42,0
"Giovanni Crociata","Empoli","ITA","FW",NA,23,0,0,NA,1,1,0,0,0,0,0,0,0
"Juan Cuadrado","Juventus","COL","DF","MF",33,48,23,47.9166666666667,55,55,54.5,23,5,18,29,34,0
"Mickaël Cuisance","Venezia","FRA","MF",NA,21,23,9,39.1304347826087,28,28,35.7,14,0,14,12,5,0
"Patrick Cutrone","Empoli","ITA","FW",NA,23,5,2,40,9,9,11.1,11,1,10,5,1,0
"Danilo D'Ambrosio","Inter","ITA","DF",NA,32,30,15,50,22,22,50,21,10,11,8,20,0
"Mikkel Damsgaard","Sampdoria","DEN","MF","FW",21,27,13,48.1481481481481,36,36,55.6,16,1,15,7,7,0
"Danilo","Juventus","BRA","DF","MF",30,37,26,70.2702702702703,28,28,64.3,21,12,9,32,53,1
"Matteo Darmian","Inter","ITA","DF",NA,31,32,16,50,41,41,39,16,1,15,19,25,0
"Paweł Dawidowicz","Hellas Verona","POL","DF",NA,26,30,18,60,25,25,64,14,11,3,21,53,0
"Sebastien De Maio","Udinese","FRA","DF",NA,34,5,1,20,9,9,11.1,6,5,1,1,9,0
"Mattia De Sciglio","Juventus","ITA","DF",NA,28,24,12,50,24,24,45.8,10,0,10,10,30,0
"Lorenzo De Silvestri","Bologna","ITA","DF",NA,33,23,14,60.8695652173913,31,31,29,25,7,18,26,52,0
"Grégoire Defrel","Sassuolo","MTQ","FW",NA,30,15,9,60,16,16,37.5,11,1,10,4,11,0
"Alessandro Deiola","Cagliari","ITA","MF",NA,25,47,22,46.8085106382979,58,58,39.7,28,10,18,26,45,0
"Filippo Delli Carri","Salernitana","ITA","DF",NA,22,6,4,66.6666666666667,14,14,35.7,6,2,4,4,14,0
"Merih Demiral","Atalanta","TUR","DF",NA,23,31,17,54.8387096774194,28,28,53.6,26,14,12,58,68,1
"Diego Demme","Napoli","GER","MF",NA,29,21,12,57.1428571428571,21,21,47.6,11,2,9,9,2,0
"Fabio Depaoli","Hellas Verona","ITA","DF",NA,24,12,7,58.3333333333333,7,7,14.3,9,2,7,8,14,0
"Fabio Depaoli","Sampdoria","ITA","MF","DF",24,3,1,33.3333333333333,2,2,0,2,1,1,1,2,0
"Mattia Destro","Genoa","ITA","FW",NA,30,9,4,44.4444444444444,6,6,16.7,14,1,13,2,16,0
"Gerard Deulofeu","Udinese","ESP","FW","MF",27,11,6,54.5454545454545,29,29,24.1,14,0,14,9,4,0
"Jacopo Dezi","Venezia","ITA","MF",NA,29,0,0,NA,1,1,0,0,0,0,1,0,0
"Federico Di Francesco","Empoli","ITA","FW","MF",27,16,5,31.25,23,23,39.1,17,1,16,9,11,0
"Giovanni Di Lorenzo","Napoli","ITA","DF",NA,27,58,36,62.0689655172414,58,58,56.9,28,10,18,38,46,1
"Francesco Di Tacchio","Salernitana","ITA","MF",NA,31,17,7,41.1764705882353,25,25,36,16,8,8,22,25,0
"Amadou Diawara","Roma","GUI","MF",NA,24,7,2,28.5714285714286,3,3,33.3,2,0,2,0,1,0
"Brahim Díaz","Milan","MAR","MF",NA,21,23,17,73.9130434782609,22,22,36.4,11,0,11,8,4,0
"Mitchell Dijks","Bologna","NED","DF","FW",28,15,6,40,12,12,41.7,11,2,9,3,10,1
"Federico Dimarco","Inter","ITA","DF",NA,23,28,15,53.5714285714286,24,24,54.2,6,1,5,19,19,0
"Koffi Djidji","Torino","CIV","DF",NA,28,48,29,60.4166666666667,18,18,77.8,20,9,11,34,60,0
"Berat Djimsiti","Atalanta","ALB","DF",NA,28,43,24,55.8139534883721,46,46,63,21,11,10,31,56,0
"Nicolás Domínguez","Bologna","ARG","MF",NA,23,76,45,59.2105263157895,76,76,42.1,38,9,29,32,34,1
"Radu Drăgușin","Sampdoria","ROU","DF",NA,19,4,3,75,6,6,33.3,8,4,4,10,33,0
"Radu Drăgușin","Salernitana","ROU","DF",NA,19,5,4,80,10,10,40,7,3,4,13,17,0
"Denzel Dumfries","Inter","NED","DF",NA,25,32,12,37.5,32,32,50,15,6,9,9,26,0
"Alfred Duncan","Fiorentina","GHA","MF",NA,28,34,19,55.8823529411765,32,32,34.4,32,3,29,10,7,0
"Paulo Dybala","Juventus","ARG","FW","MF",27,30,13,43.3333333333333,35,35,22.9,19,0,19,9,4,3
"Edin Džeko","Inter","BIH","FW",NA,35,14,8,57.1428571428571,25,25,32,22,5,17,4,35,0
"Tyronne Ebuehi","Venezia","NGA","DF",NA,25,28,12,42.8571428571429,18,18,55.6,13,3,10,16,38,1
"Éderson","Salernitana","BRA","MF",NA,22,29,18,62.0689655172414,26,26,53.8,11,2,9,19,8,0
"Albin Ekdal","Sampdoria","SWE","MF",NA,32,43,28,65.1162790697674,56,56,46.4,27,7,20,29,25,0
"Caleb Ekuban","Genoa","GHA","FW","MF",27,19,12,63.1578947368421,23,23,30.4,19,5,14,9,6,0
"Elif Elmas","Napoli","MKD","FW","MF",21,25,15,60,28,28,42.9,13,2,11,8,17,0
"Martin Erlic","Spezia","CRO","DF",NA,23,28,16,57.1428571428571,18,18,55.6,54,39,15,28,122,1
"Gonzalo Escalante","Lazio","ARG","MF",NA,28,1,0,0,1,1,100,2,1,1,1,0,0
"Davide Faraoni","Hellas Verona","ITA","DF",NA,29,62,40,64.5161290322581,62,62,46.8,38,5,33,23,62,1
"Mohamed Fares","Genoa","ALG","DF","FW",25,4,2,50,4,4,0,8,3,5,8,11,0
"Diego Farias","Cagliari","BRA","MF","FW",31,1,1,100,3,3,33.3,0,0,0,0,0,0
"Federico Fazio","Salernitana","ARG","DF",NA,34,17,11,64.7058823529412,12,12,75,21,16,5,27,67,1
"Luiz Felipe","Lazio","ITA","DF",NA,24,41,23,56.0975609756098,34,34,58.8,40,33,7,33,102,1
"Alex Ferrari","Sampdoria","ITA","DF",NA,27,40,22,55,33,33,57.6,31,22,9,39,63,1
"Salvador Ferrer","Spezia","ESP","DF","MF",23,32,18,56.25,25,25,48,24,12,12,18,46,0
"Riccardo Fiamozzi","Empoli","ITA","DF",NA,28,7,5,71.4285714285714,4,4,50,6,5,1,7,12,0
"Luca Fiordilino","Venezia","ITA","MF",NA,25,21,13,61.9047619047619,27,27,48.1,14,4,10,11,12,0
"Alessandro Florenzi","Milan","ITA","DF","FW",30,28,14,50,32,32,43.8,9,2,7,27,10,1
"Fernando Forestieri","Udinese","ITA","FW","MF",31,0,0,NA,1,1,0,1,0,1,0,1,0
"Francesco Forte","Venezia","ITA","FW",NA,28,3,2,66.6666666666667,5,5,40,1,0,1,0,2,0
"Gianluca Frabotta","Hellas Verona","ITA","DF","MF",22,0,0,NA,1,1,0,1,0,1,1,0,0
"Davide Frattesi","Sassuolo","ITA","MF",NA,21,46,16,34.7826086956522,52,52,50,44,12,32,29,62,1
"Morten Frendrup","Genoa","DEN","DF","MF",20,40,24,60,29,29,44.8,19,2,17,17,7,1
"Remo Freuler","Atalanta","SUI","MF",NA,29,69,39,56.5217391304348,70,70,42.9,48,8,40,35,26,1
"Matteo Gabbia","Milan","ITA","DF",NA,21,4,3,75,4,4,0,2,2,0,8,12,0
"Manolo Gabbiadini","Sampdoria","ITA","FW","MF",29,6,4,66.6666666666667,7,7,14.3,5,2,3,3,10,0
"Gianluca Gaetano","Napoli","ITA","MF",NA,21,1,1,100,2,2,50,0,0,0,2,0,0
"Roberto Gagliardini","Inter","ITA","MF",NA,27,12,6,50,13,13,7.7,14,5,9,9,7,0
"Riccardo Gagliolo","Salernitana","SWE","DF",NA,31,23,12,52.1739130434783,27,27,59.3,15,8,7,28,52,0
"Nicolas Galazzi","Venezia","ITA","MF",NA,20,2,1,50,1,1,0,0,0,0,0,0,0
"Pablo Galdames Millán","Genoa","CHI","MF",NA,24,28,12,42.8571428571429,35,35,34.3,16,2,14,8,9,1
"Paolo Ghiglione","Genoa","ITA","DF",NA,24,17,12,70.5882352941177,14,14,64.3,11,5,6,10,12,1
"Faouzi Ghoulam","Napoli","ALG","DF",NA,30,3,1,33.3333333333333,3,3,0,2,1,1,3,10,0
"Sebastian Giovinco","Sampdoria","ITA","MF",NA,34,0,0,NA,1,1,0,0,0,0,0,0,0
"Olivier Giroud","Milan","FRA","FW",NA,34,15,11,73.3333333333333,17,17,17.6,13,4,9,3,19,0
"Diego Godín","Cagliari","URU","DF",NA,35,18,7,38.8888888888889,15,15,66.7,7,5,2,13,46,0
"Edoardo Goldaniga","Cagliari","ITA","DF",NA,27,12,5,41.6666666666667,11,11,36.4,8,5,3,22,23,0
"Cedric Gondo","Salernitana","CIV","FW",NA,24,5,2,40,5,5,40,2,0,2,3,2,0
"Nicolás González","Fiorentina","ARG","FW",NA,23,21,16,76.1904761904762,28,28,32.1,26,2,24,21,4,1
"Robin Gosens","Atalanta","GER","DF",NA,27,7,3,42.8571428571429,8,8,50,4,0,4,9,1,0
"Alberto Grassi","Cagliari","ITA","MF",NA,26,47,26,55.3191489361702,38,38,42.1,27,9,18,63,33,1
"Koray Günter","Hellas Verona","GER","DF",NA,26,32,18,56.25,32,32,50,27,21,6,69,110,1
"Albert Guðmundsson","Genoa","ISL","FW","MF",24,5,3,60,8,8,37.5,2,0,2,5,4,0
"Emmanuel Gyasi","Spezia","GHA","FW","MF",27,47,30,63.8297872340426,41,41,51.2,22,4,18,16,43,1
"Norbert Gyömbér","Salernitana","SVK","DF",NA,29,53,32,60.377358490566,50,50,66,38,24,14,44,126,1
"Nicolas Haas","Empoli","SUI","MF",NA,25,35,22,62.8571428571429,39,39,43.6,24,4,20,9,17,1
"Samir Handanović","Inter","SVN","GK",NA,37,1,0,0,2,2,50,1,0,1,0,6,3
"Ridgeciano Haps","Venezia","SUR","DF",NA,28,36,20,55.5555555555556,21,21,52.4,34,12,22,29,57,1
"Abdou Harroui","Sassuolo","NED","MF",NA,23,11,4,36.3636363636364,11,11,72.7,14,0,14,4,5,0
"Hans Hateboer","Atalanta","NED","DF","MF",27,22,14,63.6363636363636,26,26,42.3,11,1,10,7,20,0
"Silvan Hefti","Genoa","SUI","DF",NA,23,50,30,60,58,58,55.2,20,4,16,20,34,1
"Liam Henderson","Empoli","SCO","MF",NA,25,22,13,59.0909090909091,31,31,29,14,4,10,9,13,0
"Dalbert Henrique","Cagliari","BRA","DF","MF",27,43,23,53.4883720930233,35,35,31.4,28,5,23,24,34,0
"Matheus Henrique","Sassuolo","BRA","MF",NA,23,10,3,30,24,24,25,14,2,12,7,12,1
"Thomas Henry","Venezia","FRA","FW",NA,26,9,4,44.4444444444444,13,13,38.5,11,5,6,2,25,0
"Theo Hernández","Milan","FRA","DF",NA,23,53,35,66.0377358490566,40,40,72.5,16,3,13,23,29,3
"Hernani","Genoa","BRA","MF","FW",27,20,10,50,32,32,40.6,17,4,13,13,5,1
"Daan Heymans","Venezia","BEL","MF","FW",22,3,1,33.3333333333333,5,5,20,7,3,4,4,3,0
"Aaron Hickey","Bologna","SCO","DF",NA,19,46,29,63.0434782608696,30,30,66.7,36,13,23,29,44,0
"Martin Hongla","Hellas Verona","CMR","MF",NA,23,14,8,57.1428571428571,8,8,50,6,2,4,4,16,1
"Sydney van Hooijdonk","Bologna","NED","FW","MF",21,0,0,NA,1,1,0,1,0,1,0,0,0
"Petko Hristov","Spezia","BUL","DF",NA,22,17,10,58.8235294117647,16,16,62.5,29,23,6,19,47,0
"Elseid Hysaj","Lazio","ALB","DF",NA,27,46,30,65.2173913043478,45,45,64.4,18,6,12,24,34,1
"Roger Ibanez","Roma","BRA","DF",NA,22,54,32,59.2592592592593,43,43,60.5,26,7,19,62,104,2
"Zlatan Ibrahimović","Milan","SWE","FW",NA,39,0,0,NA,2,2,0,2,1,1,3,9,0
"Igor","Fiorentina","BRA","DF",NA,23,53,31,58.4905660377358,40,40,75,37,19,18,31,46,4
"Jonathan Ikone","Fiorentina","FRA","FW",NA,23,7,3,42.8571428571429,10,10,30,10,2,8,1,2,0
"Ivan Ilić","Hellas Verona","SRB","MF",NA,20,39,18,46.1538461538462,54,54,37,34,12,22,22,55,0
"Josip Iličić","Atalanta","SVN","MF","FW",33,7,7,100,17,17,23.5,6,1,5,3,1,0
"Ciro Immobile","Lazio","ITA","FW",NA,31,10,5,50,15,15,6.7,7,1,6,3,16,0
"Lorenzo Insigne","Napoli","ITA","FW",NA,30,23,14,60.8695652173913,44,44,18.2,30,1,29,20,3,1
"Ardian Ismajli","Empoli","ALB","DF",NA,24,13,9,69.2307692307692,14,14,35.7,21,11,10,24,80,0
"Armando Izzo","Torino","ITA","DF",NA,29,16,9,56.25,11,11,81.8,5,4,1,17,21,0
"Mato Jajalo","Udinese","BIH","MF",NA,33,24,14,58.3333333333333,23,23,47.8,7,0,7,11,5,0
"Paweł Jaroszyński","Salernitana","POL","DF",NA,26,10,5,50,7,7,71.4,4,0,4,10,19,0
"Juan Jesus","Napoli","BRA","DF",NA,30,25,17,68,18,18,66.7,21,16,5,9,34,0
"Dennis Johnsen","Venezia","NOR","FW","MF",23,14,10,71.4285714285714,18,18,33.3,14,1,13,5,3,0
"Kaio Jorge","Juventus","BRA","MF","FW",19,2,1,50,3,3,33.3,1,0,1,0,2,0
"Flavio Junior Bianchi","Genoa","ITA","FW","MF",21,2,2,100,2,2,0,0,0,0,0,0,0
"Hamed Junior Traorè","Sassuolo","CIV","FW","MF",21,32,18,56.25,46,46,21.7,22,2,20,12,6,1
"Nikola Kalinić","Hellas Verona","CRO","FW",NA,33,2,0,0,2,2,50,2,0,2,0,2,0
"Yayah Kallon","Genoa","SLE","FW","MF",20,15,11,73.3333333333333,11,11,27.3,7,1,6,1,5,0
"Pierre Kalulu","Milan","FRA","DF",NA,21,61,36,59.016393442623,22,22,77.3,36,15,21,26,54,0
"Dimitrije Kamenović","Lazio","SRB","DF",NA,21,1,1,100,1,1,100,0,0,0,2,1,0
"Rick Karsdorp","Roma","NED","DF","FW",26,53,38,71.6981132075472,50,50,56,22,5,17,34,26,1
