"Player","Squad","Nation","Pos","Pos2","Age","Tackles","Tackles_Won","Tackles_Win_Percentage","Challenges","Challenges_Won","Challenges_Percentage","Total_Blocks","Shots_Blocked","Passes_Blocked","Interceptions","Clearances","Errors"
"Jeanuël Belocian","Rennes","FRA","DF",NA,18,32,22,68.75,28,28,78.6,18,10,8,13,49,0
"Eliesse Ben Seghir","Monaco","MAR","MF","FW",18,9,6,66.6666666666667,7,7,42.9,6,0,6,2,2,0
"Wissam Ben Yedder","Monaco","FRA","FW",NA,32,4,3,75,11,11,9.1,18,0,18,8,1,0
"Saïd Benrahma","Lyon","ALG","FW","MF",27,9,7,77.7777777777778,7,7,71.4,7,0,7,1,3,0
"Nabil Bentaleb","Lille","ALG","MF",NA,28,49,32,65.3061224489796,43,43,51.2,33,12,21,37,33,0
"Lucas Beraldo","Paris S-G","BRA","DF",NA,19,22,14,63.6363636363636,25,25,40,15,6,9,20,25,0
"Marco Bizot","Brest","NED","GK",NA,32,0,0,NA,1,1,0,0,0,0,0,18,3
"Ludovic Blas","Rennes","FRA","FW","MF",25,30,14,46.6666666666667,28,28,42.9,13,1,12,6,9,0
"Myron Boadu","Monaco","NED","FW",NA,22,2,2,100,2,2,50,2,0,2,0,0,0
"Jeremie Boga","Nice","CIV","FW",NA,26,18,7,38.8888888888889,20,20,50,26,2,24,8,4,0
"Neto Borges","Clermont Foot","BRA","DF",NA,26,48,24,50,63,63,44.4,28,6,22,57,84,0
"Saïmon Bouabré","Monaco","FRA","MF",NA,17,2,2,100,2,2,50,1,0,1,0,0,0
"Ayyoub Bouaddi","Lille","FRA","MF",NA,15,6,2,33.3333333333333,5,5,40,2,0,2,1,3,0
"Badredine Bouanani","Nice","ALG","FW",NA,18,3,2,66.6666666666667,4,4,75,5,0,5,3,0,0
"Badredine Bouanani","Lorient","ALG","MF",NA,18,4,2,50,4,4,50,3,0,3,2,3,0
"Hicham Boudaoui","Nice","ALG","MF",NA,23,41,19,46.3414634146341,30,30,70,15,1,14,11,15,0
"Benjamin Bourigeaud","Rennes","FRA","MF","FW",29,31,18,58.0645161290323,44,44,29.5,31,2,29,22,39,2
"Bilal Boutobba","Clermont Foot","FRA","FW","MF",24,22,12,54.5454545454545,23,23,43.5,9,0,9,8,3,0
"Bilal Brahimi","Nice","ALG","FW",NA,23,0,0,NA,1,1,0,0,0,0,0,0,0
"Bilal Brahimi","Brest","ALG","FW","MF",23,0,0,NA,3,3,0,3,0,3,0,0,0
"Lilian Brassier","Brest","FRA","DF",NA,23,31,18,58.0645161290323,24,24,50,28,21,7,41,93,0
"Maxime Busi","Reims","BEL","FW","DF",23,2,0,0,2,2,0,6,1,5,4,5,0
"Marcin Bułka","Nice","POL","GK",NA,23,0,0,NA,2,2,0,0,0,0,0,9,3
"Rémy Cabella","Lille","FRA","FW","MF",33,54,36,66.6666666666667,54,54,37,32,0,32,5,5,0
"Duje Ćaleta-Car","Lyon","CRO","DF",NA,26,26,11,42.3076923076923,22,22,81.8,27,14,13,18,94,1
"Lamine Camara","Metz","SEN","MF",NA,19,62,42,67.741935483871,49,49,49,35,2,33,28,34,0
"Mahdi Camara","Brest","FRA","MF",NA,25,55,39,70.9090909090909,49,49,40.8,24,1,23,27,19,0
"Mohamed Camara","Monaco","MLI","MF",NA,23,35,21,60,29,29,51.7,8,2,6,11,7,0
"Axel Camblan","Brest","FRA","FW",NA,19,3,1,33.3333333333333,4,4,50,2,0,2,0,0,0
"Fali Candé","Metz","GNB","DF",NA,25,40,19,47.5,35,35,57.1,41,28,13,20,107,1
"Gino Caoki","Lorient","FRA","MF",NA,19,0,0,NA,1,1,0,0,0,0,0,0,0
"Maxence Caqueret","Lyon","FRA","MF",NA,23,91,64,70.3296703296703,107,107,35.5,40,9,31,48,26,2
"Igor Carioca","Lorient","BRA","DF","MF",26,8,6,75,6,6,66.7,0,0,0,3,6,0
"Josué Casimir","Le Havre","FRA","FW","DF",21,31,18,58.0645161290323,18,18,38.9,23,2,21,13,25,0
"Cristian Cásseres Jr.","Toulouse","VEN","MF",NA,23,70,34,48.5714285714286,61,61,47.5,34,4,30,27,33,1
"Jean-Charles Castelletto","Nantes","CMR","DF",NA,28,34,26,76.4705882352941,29,29,62.1,19,10,9,32,81,0
"Maximiliano Caufriez","Clermont Foot","BEL","DF",NA,26,38,28,73.6842105263158,29,29,65.5,18,12,6,18,69,2
"Ivan Cavaleiro","Lille","POR","FW",NA,29,10,6,60,20,20,35,9,2,7,5,6,0
"Fabien Centonze","Nantes","FRA","DF",NA,27,2,1,50,3,3,66.7,2,1,1,0,1,0
"Muhammed Cham","Clermont Foot","AUT","MF","FW",22,25,14,56,27,27,40.7,20,2,18,8,5,1
"Brendan Chardonnet","Brest","FRA","DF",NA,28,57,34,59.6491228070175,63,63,50.8,58,34,24,53,139,3
"Jhoanner Chávez","Lens","ECU","DF",NA,21,6,5,83.3333333333333,9,9,33.3,2,0,2,5,11,0
"Rayan Cherki","Lyon","FRA","MF","FW",19,28,15,53.5714285714286,46,46,37,13,3,10,7,1,0
"Lucas Chevalier","Lille","FRA","GK",NA,21,3,0,0,4,4,75,1,0,1,0,11,2
"Pedro Chirivella","Nantes","ESP","MF",NA,26,50,28,56,76,76,39.5,22,5,17,31,28,0
"Joris Chotard","Montpellier","FRA","MF",NA,21,81,52,64.1975308641975,96,96,50,47,21,26,44,60,0
"Ibrahim Cissoko","Toulouse","NED","FW","MF",20,4,3,75,3,3,33.3,3,0,3,1,0,0
"Alexis Claude-Maurice","Nice","FRA","MF",NA,25,12,5,41.6666666666667,5,5,20,4,1,3,5,7,0
"Jonathan Clauss","Marseille","FRA","DF",NA,30,47,20,42.5531914893617,49,49,53.1,17,3,14,36,46,0
"Marcus Coco","Nantes","FRA","DF","FW",27,43,26,60.4651162790698,60,60,46.7,19,1,18,21,38,0
"Maxime Colin","Metz","FRA","DF",NA,31,39,23,58.974358974359,29,29,55.2,22,7,15,20,71,0
"Eray Cömert","Nantes","SUI","DF",NA,25,42,28,66.6666666666667,38,38,73.7,35,18,17,36,77,1
"Alois Confais","Le Havre","FRA","MF","FW",26,2,2,100,1,1,100,0,0,0,0,0,0
"Joaquín Correa","Marseille","ARG","FW","MF",28,7,5,71.4285714285714,8,8,0,2,0,2,1,1,0
"David Costa","Lens","POR","MF",NA,22,18,10,55.5555555555556,23,23,43.5,21,4,17,16,8,1
"Logan Costa","Toulouse","CPV","DF",NA,22,40,24,60,24,24,62.5,42,27,15,23,120,1
"Mamadou Coulibaly","Monaco","FRA","MF",NA,19,7,4,57.1428571428571,8,8,37.5,4,0,4,0,0,0
"Tanguy Coulibaly","Montpellier","FRA","FW","MF",22,13,11,84.6153846153846,9,9,44.4,11,1,10,2,2,0
"Nicolas Cozza","Nantes","FRA","DF",NA,24,35,23,65.7142857142857,24,24,70.8,7,0,7,14,32,0
"Thijs Dallinga","Toulouse","NED","FW",NA,22,29,15,51.7241379310345,15,15,60,11,4,7,3,35,0
"Kevin Danso","Lens","AUT","DF",NA,24,24,14,58.3333333333333,30,30,50,43,30,13,23,115,1
"Dante","Nice","BRA","DF",NA,39,62,30,48.3870967741936,52,52,73.1,43,22,21,37,77,2
"Raimane Daou","Marseille","COM","DF","MF",18,1,1,100,2,2,50,0,0,0,0,2,0
"Mohammed Daramy","Reims","DEN","FW","MF",21,10,9,90,16,16,37.5,5,1,4,4,4,0
"Achraf Dari","Brest","MAR","DF","FW",24,1,1,100,2,2,0,2,0,2,5,9,1
"Jonathan David","Lille","CAN","FW",NA,23,26,15,57.6923076923077,26,26,30.8,16,0,16,9,4,0
"Thibault De Smet","Reims","BEL","DF",NA,25,56,35,62.5,59,59,55.9,25,5,20,21,51,1
"Romain Del Castillo","Brest","FRA","FW",NA,27,46,29,63.0434782608696,70,70,25.7,33,1,32,9,8,0
"Thomas Delaine","Strasbourg","FRA","DF","MF",31,38,19,50,42,42,47.6,18,2,16,17,51,0
"Sacha Delaye","Montpellier","FRA","MF","FW",21,7,2,28.5714285714286,6,6,16.7,2,0,2,0,1,0
"Ousmane Dembélé","Paris S-G","FRA","MF","FW",26,19,14,73.6842105263158,13,13,46.2,11,0,11,5,4,1
"Jessy Deminguet","Strasbourg","FRA","MF","FW",25,14,9,64.2857142857143,18,18,33.3,8,0,8,9,5,1
"Mikkel Desler","Toulouse","DEN","DF",NA,28,18,12,66.6666666666667,17,17,52.9,32,13,19,19,38,0
"Arthur Desmas","Le Havre","FRA","GK",NA,29,0,0,NA,2,2,0,0,0,0,0,13,1
"Mamadou Diakhon","Reims","FRA","FW","MF",17,5,3,60,9,9,33.3,1,0,1,1,1,0
"Bafodé Diakité","Lille","FRA","DF",NA,22,29,20,68.9655172413793,32,32,75,16,8,8,21,49,1
"Ibrahim Diakité","Reims","GUI","DF",NA,19,1,0,0,1,1,0,3,0,3,2,5,0
"Oumar Diakité","Reims","CIV","FW",NA,19,25,12,48,21,21,33.3,13,0,13,7,7,0
"Habib Diarra","Strasbourg","SEN","MF","FW",19,30,23,76.6666666666667,33,33,27.3,23,4,19,17,15,0
"Moussa Diarra","Toulouse","MLI","DF",NA,22,32,12,37.5,27,27,48.1,30,14,16,20,43,0
"Krépin Diatta","Monaco","SEN","DF","FW",24,37,20,54.0540540540541,49,49,55.1,17,2,15,16,22,0
"Mory Diaw","Clermont Foot","SEN","GK",NA,30,1,1,100,2,2,50,0,0,0,1,13,5
"Mahamadou Diawara","Lyon","FRA","MF",NA,18,9,6,66.6666666666667,11,11,27.3,4,1,3,4,4,0
"Bamba Dieng","Lorient","SEN","FW",NA,23,3,3,100,3,3,33.3,3,0,3,0,7,0
"Sinaly Diomande","Lyon","CIV","DF",NA,22,10,4,40,16,16,56.3,12,9,3,15,26,1
"Edan Diop","Monaco","FRA","MF","DF",18,10,8,80,9,9,77.8,3,0,3,1,5,0
"Sofiane Diop","Nice","FRA","FW",NA,23,8,6,75,10,10,40,4,0,4,3,3,0
"Andy Diouf","Lens","FRA","MF",NA,20,28,19,67.8571428571429,22,22,63.6,13,3,10,3,5,1
"Yehvann Diouf","Reims","FRA","GK",NA,23,0,0,NA,1,1,0,0,0,0,1,19,3
"Jeremy Doku","Rennes","BEL","FW",NA,21,2,2,100,1,1,100,0,0,0,0,0,0
"Siriné Doucouré","Lorient","MLI","FW",NA,21,8,6,75,3,3,100,4,0,4,1,6,0
"Désiré Doué","Rennes","FRA","MF","FW",18,32,18,56.25,33,33,30.3,30,1,29,14,8,0
"Guela Doué","Rennes","CIV","DF",NA,20,28,21,75,32,32,68.8,12,1,11,15,65,1
"Douglas","Nantes","BRA","MF",NA,26,70,42,60,59,59,50.8,22,8,14,26,30,0
"Ismaël Doukouré","Strasbourg","FRA","MF","DF",20,23,16,69.5652173913043,21,21,61.9,19,7,12,19,29,2
"Kamory Doumbia","Brest","MLI","MF",NA,20,28,18,64.2857142857143,29,29,34.5,14,0,14,9,6,0
"Jean-Kevin Duverne","Nantes","HAI","DF",NA,26,37,19,51.3513513513514,44,44,40.9,17,5,12,18,34,0
"Aron Dønnum","Toulouse","NOR","FW","MF",25,16,10,62.5,22,22,31.8,13,0,13,8,16,1
"Simon Ebonog","Le Havre","CMR","MF",NA,18,1,1,100,1,1,100,1,1,0,0,1,0
"Simon Elisor","Metz","FRA","FW",NA,24,9,2,22.2222222222222,6,6,33.3,6,1,5,0,9,0
"Breel Embolo","Monaco","SUI","FW",NA,26,3,3,100,4,4,25,1,0,1,1,2,0
"Emanuel Emegha","Strasbourg","NED","FW",NA,20,8,5,62.5,9,9,44.4,13,3,10,2,25,0
"Maxime Estève","Montpellier","FRA","DF",NA,21,16,12,75,15,15,66.7,13,9,4,18,50,0
"Oscar Estupiñan","Metz","COL","FW",NA,26,5,4,80,2,2,50,2,0,2,0,0,0
"Romain Faivre","Lorient","FRA","MF","FW",25,13,6,46.1538461538462,15,15,40,6,1,5,7,3,1
"Ilhan Fakili","Clermont Foot","FRA","MF","FW",17,0,0,NA,1,1,0,1,0,1,1,0,0
"Khalil Fayad","Montpellier","FRA","FW","MF",19,28,15,53.5714285714286,22,22,40.9,15,3,12,14,6,0
"Jordan Ferri","Montpellier","FRA","MF",NA,31,36,22,61.1111111111111,67,67,29.9,19,1,18,13,23,0
"Malick Fofana","Lyon","BEL","FW",NA,18,5,4,80,9,9,44.4,3,0,3,5,9,0
"Youssouf Fofana","Monaco","FRA","MF",NA,24,61,39,63.9344262295082,66,66,45.5,35,7,28,37,31,1
"Thomas Foket","Reims","BEL","DF",NA,28,32,17,53.125,45,45,44.4,34,12,22,25,36,0
"Przemysław Frankowski","Lens","POL","DF",NA,28,60,39,65,74,74,41.9,30,7,23,25,36,0
"Angelo Fulgini","Lens","FRA","MF",NA,26,23,14,60.8695652173913,19,19,57.9,22,1,21,8,11,0
"Kévin Gameiro","Strasbourg","FRA","FW","MF",36,10,10,100,17,17,11.8,9,0,9,3,7,0
"Ignatius Ganago","Nantes","CMR","FW","MF",24,0,0,NA,1,1,0,1,0,1,1,1,0
"Ulisses Garcia","Marseille","SUI","DF",NA,27,21,16,76.1904761904762,20,20,65,8,3,5,7,13,2
"Johan Gastien","Clermont Foot","FRA","MF",NA,35,43,22,51.1627906976744,81,81,28.4,31,9,22,36,24,4
"Yann Gboho","Toulouse","FRA","MF","FW",22,14,4,28.5714285714286,23,23,34.8,21,1,20,4,2,0
"Gelabert","Toulouse","ESP","MF","FW",22,14,8,57.1428571428571,20,20,35,8,2,6,5,8,0
"Denis Genreau","Toulouse","AUS","MF","FW",24,12,9,75,15,15,53.3,8,1,7,6,8,0
"Samuel Gigot","Marseille","FRA","DF",NA,29,33,22,66.6666666666667,19,19,68.4,28,18,10,25,93,1
"Aleksandr Golovin","Monaco","RUS","MF","FW",27,42,30,71.4285714285714,42,42,35.7,37,3,34,21,14,0
"Angel Gomes","Lille","ENG","MF",NA,22,26,13,50,32,32,43.8,23,6,17,18,28,1
"Maxime Gonalons","Clermont Foot","FRA","MF",NA,34,47,33,70.2127659574468,57,57,43.9,18,3,15,20,11,0
"Amine Gouiri","Rennes","ALG","FW","MF",23,20,10,50,19,19,42.1,18,1,17,14,12,0
"Jonathan Gradit","Lens","FRA","DF",NA,30,32,20,62.5,35,35,54.3,30,17,13,37,61,0
"Samuel Grandsir","Le Havre","FRA","MF","FW",26,16,12,75,18,18,44.4,4,0,4,3,3,1
"Gabriel Gudmundsson","Lille","SWE","DF","FW",24,22,16,72.7272727272727,20,20,60,14,3,11,15,25,0
"Axel Gueguin","Montpellier","FRA","DF","FW",18,9,5,55.5555555555556,6,6,33.3,2,0,2,2,6,0
"Evann Guessand","Nice","CIV","FW",NA,22,16,7,43.75,7,7,85.7,12,1,11,12,7,0
"Pape Gueye","Marseille","SEN","MF","DF",24,33,21,63.6363636363636,19,19,68.4,17,3,14,13,12,0
"Morgan Guilavogui","Lens","GUI","FW","MF",25,21,10,47.6190476190476,11,11,45.5,11,2,9,4,7,0
"Frederic Guilbert","Strasbourg","FRA","DF","MF",28,87,50,57.4712643678161,72,72,65.3,39,10,29,71,99,1
"Jaouen Hadjam","Nantes","ALG","DF",NA,20,6,4,66.6666666666667,2,2,50,0,0,0,3,2,0
"Massadio Haïdara","Lens","MLI","DF",NA,30,9,8,88.8888888888889,6,6,66.7,7,2,5,11,32,3
"Oualid El Hajjam","Le Havre","MAR","DF","MF",32,8,7,87.5,9,9,22.2,5,1,4,6,10,0
"Achraf Hakimi","Paris S-G","MAR","DF",NA,24,29,19,65.5172413793103,34,34,50,28,4,24,12,28,2
"Amine Harit","Marseille","MAR","MF","FW",26,28,16,57.1428571428571,37,37,35.1,31,4,27,12,4,0
"Silvan Hefti","Montpellier","SUI","DF","FW",25,21,15,71.4285714285714,29,29,51.7,7,2,5,8,11,0
"Henrique","Lyon","BRA","DF",NA,29,10,6,60,11,11,54.5,8,2,6,10,3,0
"Luis Henrique","Marseille","BRA","FW","DF",21,8,7,87.5,7,7,57.1,9,0,9,8,3,0
"Christophe Hérelle","Metz","MTQ","DF",NA,30,32,15,46.875,23,23,56.5,16,9,7,18,68,2
"Lucas Hernández","Paris S-G","FRA","DF",NA,27,52,36,69.2307692307692,50,50,58,21,5,16,27,38,0
"Bonke Innocent","Lorient","NGA","MF",NA,27,6,4,66.6666666666667,9,9,22.2,2,1,1,4,2,0
"Ismaily","Lille","BRA","DF",NA,33,72,47,65.2777777777778,60,60,51.7,33,6,27,32,77,0
"Junya Ito","Reims","JPN","FW","MF",30,33,15,45.4545454545455,36,36,27.8,23,1,22,14,7,0
"Jérémy Jacquet","Rennes","FRA","MF",NA,18,1,1,100,1,1,0,0,0,0,1,0,0
"Jérémy Jacquet","Clermont Foot","FRA","DF",NA,18,4,3,75,3,3,100,7,3,4,6,10,0
"Ismail Jakobs","Monaco","SEN","DF",NA,23,57,41,71.9298245614035,47,47,61.7,19,2,17,11,40,0
"Ablie Jallow","Metz","GAM","MF","FW",24,8,5,62.5,5,5,60,4,0,4,8,3,0
"Danley Jean-Jacques","Metz","HAI","MF",NA,23,54,28,51.8518518518519,56,56,33.9,48,7,41,44,44,0
"Jeffinho","Lyon","BRA","FW","MF",23,11,4,36.3636363636364,11,11,36.4,1,0,1,0,0,0
"Antoine Joujou","Le Havre","FRA","FW","MF",20,20,12,60,21,21,52.4,11,2,9,7,5,0
"Christopher Jullien","Montpellier","FRA","DF",NA,30,16,12,75,17,17,35.3,25,20,5,12,106,2
"Eli Junior Kroupi","Lorient","FRA","FW","MF",17,7,4,57.1428571428571,9,9,11.1,6,0,6,10,5,0
"Abdoul Kader Bamba","Nantes","FRA","FW","MF",29,10,7,70,15,15,33.3,4,0,4,4,4,1
"Yaya Kader Fofana","Reims","MLI","MF","DF",19,3,3,100,1,1,0,0,0,0,1,0,0
"Tino Kadewere","Lyon","ZIM","FW","MF",27,1,1,100,5,5,20,3,1,2,5,7,0
"Tino Kadewere","Nantes","ZIM","FW","MF",27,9,4,44.4444444444444,11,11,54.5,10,1,9,10,8,0
"Arnaud Kalimuendo","Rennes","FRA","FW",NA,21,5,4,80,5,5,40,13,2,11,4,4,0
"Gedeon Kalulu","Lorient","COD","DF",NA,25,23,17,73.9130434782609,22,22,54.5,18,2,16,5,30,0
"Waren Kamanzi","Toulouse","NOR","DF","FW",22,36,24,66.6666666666667,23,23,56.5,11,3,8,9,35,0
"Lee Kang-in","Paris S-G","KOR","FW","MF",22,26,13,50,36,36,41.7,7,0,7,6,3,0
"Yann Karamoh","Montpellier","FRA","FW","MF",25,1,0,0,2,2,50,3,0,3,0,0,0
"Ayman Kari","Lorient","FRA","MF",NA,18,18,14,77.7777777777778,19,19,63.2,19,2,17,6,9,1
"Panos Katseris","Lorient","GRE","DF",NA,22,26,20,76.9230769230769,25,25,64,20,4,16,8,18,0
"Kévin Keben Biakolo","Toulouse","CMR","DF",NA,19,4,2,50,6,6,50,7,0,7,8,17,0
"Yassine Kechta","Le Havre","MAR","MF",NA,21,46,24,52.1739130434783,73,73,42.5,20,3,17,23,16,1
"Thilo Kehrer","Monaco","GER","DF",NA,26,32,22,68.75,39,39,56.4,18,6,12,30,55,0
"Habib Keita","Clermont Foot","MLI","MF",NA,21,34,19,55.8823529411765,28,28,60.7,27,10,17,29,30,0
"Reda Khadra","Reims","GER","FW","MF",22,16,10,62.5,20,20,40,8,2,6,3,13,0
"Wahbi Khazri","Montpellier","TUN","FW",NA,32,24,17,70.8333333333333,35,35,40,10,0,10,3,7,0
"Abdukodir Khusanov","Lens","UZB","DF",NA,19,21,12,57.1428571428571,17,17,52.9,13,8,5,13,32,2
"Philipp Köhn","Monaco","SUI","GK",NA,25,1,1,100,1,1,100,0,0,0,1,5,3
"Randal Kolo Muani","Paris S-G","FRA","FW","MF",24,10,8,80,13,13,38.5,5,0,5,4,10,0
"Cheick Konaté","Clermont Foot","MLI","DF",NA,19,26,15,57.6923076923077,36,36,55.6,16,2,14,13,21,0
"Geoffrey Kondogbia","Marseille","CTA","MF",NA,30,48,31,64.5833333333333,32,32,40.6,21,4,17,30,25,0
"Abdoul Koné","Reims","FRA","DF",NA,18,7,7,100,11,11,36.4,2,0,2,2,9,0
"Amadou Koné","Reims","MLI","MF",NA,18,13,8,61.5384615384615,10,10,60,8,3,5,10,10,0
"Ibrahima Koné","Lorient","MLI","FW",NA,24,0,0,NA,1,1,0,0,0,0,0,0,0
"N'Guessan Kouadio","Metz","CIV","MF","FW",20,3,1,33.3333333333333,3,3,0,3,0,3,1,0,0
"Koffi Kouao","Metz","CIV","DF",NA,25,20,13,65,17,17,64.7,9,6,3,13,38,1
"Therence Koudou","Reims","FRA","DF",NA,18,2,2,100,2,2,0,4,3,1,4,9,0
"Boubakar Kouyaté","Montpellier","MLI","DF",NA,26,49,30,61.2244897959184,51,51,54.9,31,20,11,29,123,1
"Sael Kumbedi","Lyon","FRA","DF",NA,18,30,20,66.6666666666667,22,22,40.9,12,3,9,14,18,2
"Daler Kuzyaev","Le Havre","RUS","MF",NA,30,34,19,55.8823529411765,43,43,34.9,18,5,13,22,18,1
"Grejohn Kyei","Clermont Foot","FRA","FW",NA,27,6,4,66.6666666666667,3,3,66.7,5,1,4,1,10,0
"Gaëtan Laborde","Nice","FRA","FW","MF",29,18,12,66.6666666666667,30,30,36.7,20,2,18,6,8,1
"Alexandre Lacazette","Lyon","FRA","FW",NA,32,19,12,63.1578947368421,17,17,29.4,22,3,19,8,9,0
